NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,PEA||Población económicamente activa,Recuento de PCP1
Guatemala,Amatitlán,Hombre,39,Población económicamente activa,649
Guatemala,Amatitlán,Hombre,40,,48
Guatemala,Amatitlán,Hombre,40,Población económicamente activa,746
Guatemala,Amatitlán,Hombre,41,,39
Guatemala,Amatitlán,Hombre,41,Población económicamente activa,503
Guatemala,Amatitlán,Hombre,42,,49
Guatemala,Amatitlán,Hombre,42,Población económicamente activa,701
Guatemala,Amatitlán,Hombre,43,,33
Guatemala,Amatitlán,Hombre,43,Población económicamente activa,594
Guatemala,Amatitlán,Hombre,44,,30
Guatemala,Amatitlán,Hombre,44,Población económicamente activa,502
Guatemala,Amatitlán,Hombre,45,,36
Guatemala,Amatitlán,Hombre,45,Población económicamente activa,528
Guatemala,Amatitlán,Hombre,46,,32
Guatemala,Amatitlán,Hombre,46,Población económicamente activa,462
Guatemala,Amatitlán,Hombre,47,,39
Guatemala,Amatitlán,Hombre,47,Población económicamente activa,461
Guatemala,Amatitlán,Hombre,48,,44
Guatemala,Amatitlán,Hombre,48,Población económicamente activa,485
Guatemala,Amatitlán,Hombre,49,,37
Guatemala,Amatitlán,Hombre,49,Población económicamente activa,456
Guatemala,Amatitlán,Hombre,50,,67
Guatemala,Amatitlán,Hombre,50,Población económicamente activa,526
Guatemala,Amatitlán,Hombre,51,,41
Guatemala,Amatitlán,Hombre,51,Población económicamente activa,336
Guatemala,Amatitlán,Hombre,52,,53
Guatemala,Amatitlán,Hombre,52,Población económicamente activa,419
Guatemala,Amatitlán,Hombre,53,,43
Guatemala,Amatitlán,Hombre,53,Población económicamente activa,367
Guatemala,Amatitlán,Hombre,54,,47
Guatemala,Amatitlán,Hombre,54,Población económicamente activa,338
Guatemala,Amatitlán,Hombre,55,,54
Guatemala,Amatitlán,Hombre,55,Población económicamente activa,349
Guatemala,Amatitlán,Hombre,56,,51
Guatemala,Amatitlán,Hombre,56,Población económicamente activa,298
Guatemala,Amatitlán,Hombre,57,,55
Guatemala,Amatitlán,Hombre,57,Población económicamente activa,276
Guatemala,Amatitlán,Hombre,58,,51
Guatemala,Amatitlán,Hombre,58,Población económicamente activa,294
Guatemala,Amatitlán,Hombre,59,,63
Guatemala,Amatitlán,Hombre,59,Población económicamente activa,242
Guatemala,Amatitlán,Hombre,60,,72
Guatemala,Amatitlán,Hombre,60,Población económicamente activa,272
Guatemala,Amatitlán,Hombre,61,,66
Guatemala,Amatitlán,Hombre,61,Población económicamente activa,157
Guatemala,Amatitlán,Hombre,62,,88
Guatemala,Amatitlán,Hombre,62,Población económicamente activa,198
Guatemala,Amatitlán,Hombre,63,,81
Guatemala,Amatitlán,Hombre,63,Población económicamente activa,198
Guatemala,Amatitlán,Hombre,64,,87
Guatemala,Amatitlán,Hombre,64,Población económicamente activa,163
Guatemala,Amatitlán,Hombre,65,,78
Guatemala,Amatitlán,Hombre,65,Población económicamente activa,161
Guatemala,Amatitlán,Hombre,66,,80
Guatemala,Amatitlán,Hombre,66,Población económicamente activa,127
Guatemala,Amatitlán,Hombre,67,,96
Guatemala,Amatitlán,Hombre,67,Población económicamente activa,115
Guatemala,Amatitlán,Hombre,68,,90
Guatemala,Amatitlán,Hombre,68,Población económicamente activa,129
Guatemala,Amatitlán,Hombre,69,,74
Guatemala,Amatitlán,Hombre,69,Población económicamente activa,88
Guatemala,Amatitlán,Hombre,70,,94
Guatemala,Amatitlán,Hombre,70,Población económicamente activa,72
Guatemala,Amatitlán,Hombre,71,,63
Guatemala,Amatitlán,Hombre,71,Población económicamente activa,47
Guatemala,Amatitlán,Hombre,72,,102
Guatemala,Amatitlán,Hombre,72,Población económicamente activa,81
Guatemala,Amatitlán,Hombre,73,,75
Guatemala,Amatitlán,Hombre,73,Población económicamente activa,64
Guatemala,Amatitlán,Hombre,74,,63
Guatemala,Amatitlán,Hombre,74,Población económicamente activa,51
Guatemala,Amatitlán,Hombre,75,,66
Guatemala,Amatitlán,Hombre,75,Población económicamente activa,56
Guatemala,Amatitlán,Hombre,76,,48
Guatemala,Amatitlán,Hombre,76,Población económicamente activa,41
Guatemala,Amatitlán,Hombre,77,,65
Guatemala,Amatitlán,Hombre,77,Población económicamente activa,29
Guatemala,Amatitlán,Hombre,78,,82
Guatemala,Amatitlán,Hombre,78,Población económicamente activa,31
Guatemala,Amatitlán,Hombre,79,,44
Guatemala,Amatitlán,Hombre,79,Población económicamente activa,24
Guatemala,Amatitlán,Hombre,80,,50
Guatemala,Amatitlán,Hombre,80,Población económicamente activa,22
Guatemala,Amatitlán,Hombre,81,,39
Guatemala,Amatitlán,Hombre,81,Población económicamente activa,7
Guatemala,Amatitlán,Hombre,82,,48
Guatemala,Amatitlán,Hombre,82,Población económicamente activa,17
Guatemala,Amatitlán,Hombre,83,,45
Guatemala,Amatitlán,Hombre,83,Población económicamente activa,17
Guatemala,Amatitlán,Hombre,84,,28
Guatemala,Amatitlán,Hombre,84,Población económicamente activa,14
Guatemala,Amatitlán,Hombre,85,,29
Guatemala,Amatitlán,Hombre,85,Población económicamente activa,11
Guatemala,Amatitlán,Hombre,86,,28
Guatemala,Amatitlán,Hombre,86,Población económicamente activa,5
Guatemala,Amatitlán,Hombre,87,,27
Guatemala,Amatitlán,Hombre,87,Población económicamente activa,5
Guatemala,Amatitlán,Hombre,88,,28
Guatemala,Amatitlán,Hombre,88,Población económicamente activa,8
Guatemala,Amatitlán,Hombre,89,,21
Guatemala,Amatitlán,Hombre,89,Población económicamente activa,6
Guatemala,Amatitlán,Hombre,90,,16
Guatemala,Amatitlán,Hombre,90,Población económicamente activa,3
Guatemala,Amatitlán,Hombre,91,,8
Guatemala,Amatitlán,Hombre,91,Población económicamente activa,2
Guatemala,Amatitlán,Hombre,92,,12
Guatemala,Amatitlán,Hombre,92,Población económicamente activa,4
Guatemala,Amatitlán,Hombre,93,,8
Guatemala,Amatitlán,Hombre,94,,7
Guatemala,Amatitlán,Hombre,95,,5
Guatemala,Amatitlán,Hombre,96,,2
Guatemala,Amatitlán,Hombre,97,,4
Guatemala,Amatitlán,Hombre,98,,6
Guatemala,Amatitlán,Hombre,98,Población económicamente activa,1
Guatemala,Amatitlán,Hombre,99,,5
Guatemala,Amatitlán,Hombre,99,Población económicamente activa,8
Guatemala,Amatitlán,Hombre,101,,1
Guatemala,Amatitlán,Mujer,0,,1024
Guatemala,Amatitlán,Mujer,1,,1115
Guatemala,Amatitlán,Mujer,2,,1070
Guatemala,Amatitlán,Mujer,3,,1178
Guatemala,Amatitlán,Mujer,4,,1157
Guatemala,Amatitlán,Mujer,5,,1145
Guatemala,Amatitlán,Mujer,6,,1113
Guatemala,Amatitlán,Mujer,7,,1049
Guatemala,Amatitlán,Mujer,7,Población económicamente activa,4
Guatemala,Amatitlán,Mujer,8,,999
Guatemala,Amatitlán,Mujer,8,Población económicamente activa,9
Guatemala,Amatitlán,Mujer,9,,1072
Guatemala,Amatitlán,Mujer,9,Población económicamente activa,10
Guatemala,Amatitlán,Mujer,10,,1179
Guatemala,Amatitlán,Mujer,10,Población económicamente activa,6
Guatemala,Amatitlán,Mujer,11,,1046
Guatemala,Amatitlán,Mujer,11,Población económicamente activa,4
Guatemala,Amatitlán,Mujer,12,,1098
Guatemala,Amatitlán,Mujer,12,Población económicamente activa,8
Guatemala,Amatitlán,Mujer,13,,1087
Guatemala,Amatitlán,Mujer,13,Población económicamente activa,16
Guatemala,Amatitlán,Mujer,14,,1104
Guatemala,Amatitlán,Mujer,14,Población económicamente activa,21
Guatemala,Amatitlán,Mujer,15,,1131
Guatemala,Amatitlán,Mujer,15,Población económicamente activa,51
Guatemala,Amatitlán,Mujer,16,,1068
Guatemala,Amatitlán,Mujer,16,Población económicamente activa,88
Guatemala,Amatitlán,Mujer,17,,1226
Guatemala,Amatitlán,Mujer,17,Población económicamente activa,127
Guatemala,Amatitlán,Mujer,18,,1125
Guatemala,Amatitlán,Mujer,18,Población económicamente activa,268
Guatemala,Amatitlán,Mujer,19,,852
Guatemala,Amatitlán,Mujer,19,Población económicamente activa,390
Guatemala,Amatitlán,Mujer,20,,789
Guatemala,Amatitlán,Mujer,20,Población económicamente activa,429
Guatemala,Amatitlán,Mujer,21,,664
Guatemala,Amatitlán,Mujer,21,Población económicamente activa,448
Guatemala,Amatitlán,Mujer,22,,810
Guatemala,Amatitlán,Mujer,22,Población económicamente activa,534
Guatemala,Amatitlán,Mujer,23,,711
Guatemala,Amatitlán,Mujer,23,Población económicamente activa,560
Guatemala,Amatitlán,Mujer,24,,717
Guatemala,Amatitlán,Mujer,24,Población económicamente activa,500
Guatemala,Amatitlán,Mujer,25,,666
Guatemala,Amatitlán,Mujer,25,Población económicamente activa,552
Guatemala,Amatitlán,Mujer,26,,626
Guatemala,Amatitlán,Mujer,26,Población económicamente activa,558
Guatemala,Amatitlán,Mujer,27,,577
Guatemala,Amatitlán,Mujer,27,Población económicamente activa,525
Guatemala,Amatitlán,Mujer,28,,629
Guatemala,Amatitlán,Mujer,28,Población económicamente activa,518
Guatemala,Amatitlán,Mujer,29,,518
Guatemala,Amatitlán,Mujer,29,Población económicamente activa,443
Guatemala,Amatitlán,Mujer,30,,530
Guatemala,Amatitlán,Mujer,30,Población económicamente activa,533
Guatemala,Amatitlán,Mujer,31,,381
Guatemala,Amatitlán,Mujer,31,Población económicamente activa,327
Guatemala,Amatitlán,Mujer,32,,441
Guatemala,Amatitlán,Mujer,32,Población económicamente activa,494
Guatemala,Amatitlán,Mujer,33,,537
Guatemala,Amatitlán,Mujer,33,Población económicamente activa,398
Guatemala,Amatitlán,Mujer,34,,444
Guatemala,Amatitlán,Mujer,34,Población económicamente activa,410
Guatemala,Amatitlán,Mujer,35,,462
Guatemala,Amatitlán,Mujer,35,Población económicamente activa,448
Guatemala,Amatitlán,Mujer,36,,404
Guatemala,Amatitlán,Mujer,36,Población económicamente activa,441
Guatemala,Amatitlán,Mujer,37,,426
Guatemala,Amatitlán,Mujer,37,Población económicamente activa,454
Guatemala,Amatitlán,Mujer,38,,482
Guatemala,Amatitlán,Mujer,38,Población económicamente activa,489
Guatemala,Amatitlán,Mujer,39,,387
Guatemala,Amatitlán,Mujer,39,Población económicamente activa,348
Guatemala,Amatitlán,Mujer,40,,443
Guatemala,Amatitlán,Mujer,40,Población económicamente activa,466
Guatemala,Amatitlán,Mujer,41,,327
Guatemala,Amatitlán,Mujer,41,Población económicamente activa,315
Guatemala,Amatitlán,Mujer,42,,442
Guatemala,Amatitlán,Mujer,42,Población económicamente activa,443
Guatemala,Amatitlán,Mujer,43,,361
Guatemala,Amatitlán,Mujer,43,Población económicamente activa,364
Guatemala,Amatitlán,Mujer,44,,326
Guatemala,Amatitlán,Mujer,44,Población económicamente activa,301
Guatemala,Amatitlán,Mujer,45,,316
Guatemala,Amatitlán,Mujer,45,Población económicamente activa,312
Guatemala,Amatitlán,Mujer,46,,298
Guatemala,Amatitlán,Mujer,46,Población económicamente activa,258
Guatemala,Amatitlán,Mujer,47,,369
Guatemala,Amatitlán,Mujer,47,Población económicamente activa,263
Guatemala,Amatitlán,Mujer,48,,362
Guatemala,Amatitlán,Mujer,48,Población económicamente activa,269
Guatemala,Amatitlán,Mujer,49,,279
Guatemala,Amatitlán,Mujer,49,Población económicamente activa,228
Guatemala,Amatitlán,Mujer,50,,358
Guatemala,Amatitlán,Mujer,50,Población económicamente activa,274
Guatemala,Amatitlán,Mujer,51,,264
Guatemala,Amatitlán,Mujer,51,Población económicamente activa,186
Guatemala,Amatitlán,Mujer,52,,302
Guatemala,Amatitlán,Mujer,52,Población económicamente activa,245
Guatemala,Amatitlán,Mujer,53,,337
Guatemala,Amatitlán,Mujer,53,Población económicamente activa,182
Guatemala,Amatitlán,Mujer,54,,305
Guatemala,Amatitlán,Mujer,54,Población económicamente activa,160
Guatemala,Amatitlán,Mujer,55,,308
Guatemala,Amatitlán,Mujer,55,Población económicamente activa,159
Guatemala,Amatitlán,Mujer,56,,288
Guatemala,Amatitlán,Mujer,56,Población económicamente activa,162
Guatemala,Amatitlán,Mujer,57,,259
Guatemala,Amatitlán,Mujer,57,Población económicamente activa,157
Guatemala,Amatitlán,Mujer,58,,316
Guatemala,Amatitlán,Mujer,58,Población económicamente activa,145
Guatemala,Amatitlán,Mujer,59,,220
Guatemala,Amatitlán,Mujer,59,Población económicamente activa,136
Guatemala,Amatitlán,Mujer,60,,255
Guatemala,Amatitlán,Mujer,60,Población económicamente activa,121
Guatemala,Amatitlán,Mujer,61,,211
Guatemala,Amatitlán,Mujer,61,Población económicamente activa,74
Guatemala,Amatitlán,Mujer,62,,229
Guatemala,Amatitlán,Mujer,62,Población económicamente activa,92
Guatemala,Amatitlán,Mujer,63,,239
Guatemala,Amatitlán,Mujer,63,Población económicamente activa,96
Guatemala,Amatitlán,Mujer,64,,247
Guatemala,Amatitlán,Mujer,64,Población económicamente activa,76
Guatemala,Amatitlán,Mujer,65,,240
Guatemala,Amatitlán,Mujer,65,Población económicamente activa,79
Guatemala,Amatitlán,Mujer,66,,198
Guatemala,Amatitlán,Mujer,66,Población económicamente activa,62
Guatemala,Amatitlán,Mujer,67,,184
Guatemala,Amatitlán,Mujer,67,Población económicamente activa,48
Guatemala,Amatitlán,Mujer,68,,192
Guatemala,Amatitlán,Mujer,68,Población económicamente activa,56
Guatemala,Amatitlán,Mujer,69,,143
Guatemala,Amatitlán,Mujer,69,Población económicamente activa,35
Guatemala,Amatitlán,Mujer,70,,167
Guatemala,Amatitlán,Mujer,70,Población económicamente activa,40
Guatemala,Amatitlán,Mujer,71,,83
Guatemala,Amatitlán,Mujer,71,Población económicamente activa,27
Guatemala,Amatitlán,Mujer,72,,140
Guatemala,Amatitlán,Mujer,72,Población económicamente activa,27
Guatemala,Amatitlán,Mujer,73,,131
Guatemala,Amatitlán,Mujer,73,Población económicamente activa,22
Guatemala,Amatitlán,Mujer,74,,123
Guatemala,Amatitlán,Mujer,74,Población económicamente activa,27
Guatemala,Amatitlán,Mujer,75,,126
Guatemala,Amatitlán,Mujer,75,Población económicamente activa,13
Guatemala,Amatitlán,Mujer,76,,109
Guatemala,Amatitlán,Mujer,76,Población económicamente activa,17
Guatemala,Amatitlán,Mujer,77,,88
Guatemala,Amatitlán,Mujer,77,Población económicamente activa,5
Guatemala,Amatitlán,Mujer,78,,80
Guatemala,Amatitlán,Mujer,78,Población económicamente activa,14
Guatemala,Amatitlán,Mujer,79,,80
Guatemala,Amatitlán,Mujer,79,Población económicamente activa,8
Guatemala,Amatitlán,Mujer,80,,83
Guatemala,Amatitlán,Mujer,80,Población económicamente activa,6
Guatemala,Amatitlán,Mujer,81,,54
Guatemala,Amatitlán,Mujer,81,Población económicamente activa,4
Guatemala,Amatitlán,Mujer,82,,71
Guatemala,Amatitlán,Mujer,82,Población económicamente activa,4
Guatemala,Amatitlán,Mujer,83,,64
Guatemala,Amatitlán,Mujer,83,Población económicamente activa,10
Guatemala,Amatitlán,Mujer,84,,56
Guatemala,Amatitlán,Mujer,84,Población económicamente activa,7
Guatemala,Amatitlán,Mujer,85,,51
Guatemala,Amatitlán,Mujer,85,Población económicamente activa,4
Guatemala,Amatitlán,Mujer,86,,50
Guatemala,Amatitlán,Mujer,86,Población económicamente activa,2
Guatemala,Amatitlán,Mujer,87,,44
Guatemala,Amatitlán,Mujer,87,Población económicamente activa,1
Guatemala,Amatitlán,Mujer,88,,37
Guatemala,Amatitlán,Mujer,88,Población económicamente activa,3
Guatemala,Amatitlán,Mujer,89,,31
Guatemala,Amatitlán,Mujer,90,,21
Guatemala,Amatitlán,Mujer,91,,15
Guatemala,Amatitlán,Mujer,92,,16
Guatemala,Amatitlán,Mujer,92,Población económicamente activa,1
Guatemala,Amatitlán,Mujer,93,,20
Guatemala,Amatitlán,Mujer,94,,12
Guatemala,Amatitlán,Mujer,94,Población económicamente activa,1
Guatemala,Amatitlán,Mujer,95,,10
Guatemala,Amatitlán,Mujer,95,Población económicamente activa,1
Guatemala,Amatitlán,Mujer,96,,4
Guatemala,Amatitlán,Mujer,96,Población económicamente activa,1
Guatemala,Amatitlán,Mujer,97,,5
Guatemala,Amatitlán,Mujer,97,Población económicamente activa,1
Guatemala,Amatitlán,Mujer,98,,6
Guatemala,Amatitlán,Mujer,99,,3
Guatemala,Amatitlán,Mujer,99,Población económicamente activa,1
Guatemala,Amatitlán,Mujer,100,,1
Guatemala,Amatitlán,Mujer,100,Población económicamente activa,2
Guatemala,Amatitlán,Mujer,101,,3
Guatemala,Chinautla,Hombre,0,,984
Guatemala,Chinautla,Hombre,1,,1111
Guatemala,Chinautla,Hombre,2,,1168
Guatemala,Chinautla,Hombre,3,,1250
Guatemala,Chinautla,Hombre,4,,1213
Guatemala,Chinautla,Hombre,5,,1206
Guatemala,Chinautla,Hombre,6,,1133
Guatemala,Chinautla,Hombre,7,,1170
Guatemala,Chinautla,Hombre,7,Población económicamente activa,11
Guatemala,Chinautla,Hombre,8,,1101
Guatemala,Chinautla,Hombre,8,Población económicamente activa,11
Guatemala,Chinautla,Hombre,9,,1134
Guatemala,Chinautla,Hombre,9,Población económicamente activa,10
Guatemala,Chinautla,Hombre,10,,1217
Guatemala,Chinautla,Hombre,10,Población económicamente activa,11
Guatemala,Chinautla,Hombre,11,,1106
Guatemala,Chinautla,Hombre,11,Población económicamente activa,15
Guatemala,Chinautla,Hombre,12,,1117
Guatemala,Chinautla,Hombre,12,Población económicamente activa,16
Guatemala,Chinautla,Hombre,13,,1162
Guatemala,Chinautla,Hombre,13,Población económicamente activa,30
Guatemala,Chinautla,Hombre,14,,1079
Guatemala,Chinautla,Hombre,14,Población económicamente activa,79
Guatemala,Chinautla,Hombre,15,,1068
Guatemala,Chinautla,Hombre,15,Población económicamente activa,128
Guatemala,Chinautla,Hombre,16,,970
Guatemala,Chinautla,Hombre,16,Población económicamente activa,186
Guatemala,Chinautla,Hombre,17,,968
Guatemala,Chinautla,Hombre,17,Población económicamente activa,334
Guatemala,Chinautla,Hombre,18,,752
Guatemala,Chinautla,Hombre,18,Población económicamente activa,597
Guatemala,Chinautla,Hombre,19,,441
Guatemala,Chinautla,Hombre,19,Población económicamente activa,749
Guatemala,Chinautla,Hombre,20,,266
Guatemala,Chinautla,Hombre,20,Población económicamente activa,847
Guatemala,Chinautla,Hombre,21,,212
Guatemala,Chinautla,Hombre,21,Población económicamente activa,917
Guatemala,Chinautla,Hombre,22,,165
Guatemala,Chinautla,Hombre,22,Población económicamente activa,1008
Guatemala,Chinautla,Hombre,23,,168
Guatemala,Chinautla,Hombre,23,Población económicamente activa,1051
Guatemala,Chinautla,Hombre,24,,110
Guatemala,Chinautla,Hombre,24,Población económicamente activa,997
Guatemala,Chinautla,Hombre,25,,109
Guatemala,Chinautla,Hombre,25,Población económicamente activa,1028
Guatemala,Chinautla,Hombre,26,,83
Guatemala,Chinautla,Hombre,26,Población económicamente activa,842
Guatemala,Chinautla,Hombre,27,,87
Guatemala,Chinautla,Hombre,27,Población económicamente activa,920
Guatemala,Chinautla,Hombre,28,,66
Guatemala,Chinautla,Hombre,28,Población económicamente activa,958
Guatemala,Chinautla,Hombre,29,,58
Guatemala,Chinautla,Hombre,29,Población económicamente activa,778
Guatemala,Chinautla,Hombre,30,,63
Guatemala,Chinautla,Hombre,30,Población económicamente activa,956
Guatemala,Chinautla,Hombre,31,,32
Guatemala,Chinautla,Hombre,31,Población económicamente activa,663
Guatemala,Chinautla,Hombre,32,,41
Guatemala,Chinautla,Hombre,32,Población económicamente activa,769
Guatemala,Chinautla,Hombre,33,,44
Guatemala,Chinautla,Hombre,33,Población económicamente activa,740
Guatemala,Chinautla,Hombre,34,,39
Guatemala,Chinautla,Hombre,34,Población económicamente activa,737
Guatemala,Chinautla,Hombre,35,,49
Guatemala,Chinautla,Hombre,35,Población económicamente activa,741
Guatemala,Chinautla,Hombre,36,,33
Guatemala,Chinautla,Hombre,36,Población económicamente activa,679
Guatemala,Chinautla,Hombre,37,,43
Guatemala,Chinautla,Hombre,37,Población económicamente activa,719
Guatemala,Chinautla,Hombre,38,,35
Guatemala,Chinautla,Hombre,38,Población económicamente activa,804
Guatemala,Chinautla,Hombre,39,,33
Guatemala,Chinautla,Hombre,39,Población económicamente activa,659
Guatemala,Chinautla,Hombre,40,,45
Guatemala,Chinautla,Hombre,40,Población económicamente activa,735
Guatemala,Chinautla,Hombre,41,,31
Guatemala,Chinautla,Hombre,41,Población económicamente activa,524
Guatemala,Chinautla,Hombre,42,,51
Guatemala,Chinautla,Hombre,42,Población económicamente activa,719
Guatemala,Chinautla,Hombre,43,,41
Guatemala,Chinautla,Hombre,43,Población económicamente activa,523
Guatemala,Chinautla,Hombre,44,,35
Guatemala,Chinautla,Hombre,44,Población económicamente activa,491
Guatemala,Chinautla,Hombre,45,,45
Guatemala,Chinautla,Hombre,45,Población económicamente activa,501
Guatemala,Chinautla,Hombre,46,,35
Guatemala,Chinautla,Hombre,46,Población económicamente activa,407
Guatemala,Chinautla,Hombre,47,,21
Guatemala,Chinautla,Hombre,47,Población económicamente activa,419
Guatemala,Chinautla,Hombre,48,,49
Guatemala,Chinautla,Hombre,48,Población económicamente activa,477
Guatemala,Chinautla,Hombre,49,,39
Guatemala,Chinautla,Hombre,49,Población económicamente activa,413
Guatemala,Chinautla,Hombre,50,,41
Guatemala,Chinautla,Hombre,50,Población económicamente activa,492
Guatemala,Chinautla,Hombre,51,,29
Guatemala,Chinautla,Hombre,51,Población económicamente activa,344
Guatemala,Chinautla,Hombre,52,,50
Guatemala,Chinautla,Hombre,52,Población económicamente activa,411
Guatemala,Chinautla,Hombre,53,,42
Guatemala,Chinautla,Hombre,53,Población económicamente activa,390
Guatemala,Chinautla,Hombre,54,,48
Guatemala,Chinautla,Hombre,54,Población económicamente activa,333
Guatemala,Chinautla,Hombre,55,,46
Guatemala,Chinautla,Hombre,55,Población económicamente activa,304
Guatemala,Chinautla,Hombre,56,,42
Guatemala,Chinautla,Hombre,56,Población económicamente activa,282
Guatemala,Chinautla,Hombre,57,,46
Guatemala,Chinautla,Hombre,57,Población económicamente activa,269
Guatemala,Chinautla,Hombre,58,,62
Guatemala,Chinautla,Hombre,58,Población económicamente activa,301
Guatemala,Chinautla,Hombre,59,,62
Guatemala,Chinautla,Hombre,59,Población económicamente activa,227
Guatemala,Chinautla,Hombre,60,,66
Guatemala,Chinautla,Hombre,60,Población económicamente activa,293
Guatemala,Chinautla,Hombre,61,,45
Guatemala,Chinautla,Hombre,61,Población económicamente activa,172
Guatemala,Chinautla,Hombre,62,,54
Guatemala,Chinautla,Hombre,62,Población económicamente activa,187
Guatemala,Chinautla,Hombre,63,,72
Guatemala,Chinautla,Hombre,63,Población económicamente activa,181
Guatemala,Chinautla,Hombre,64,,82
Guatemala,Chinautla,Hombre,64,Población económicamente activa,170
Guatemala,Chinautla,Hombre,65,,87
Guatemala,Chinautla,Hombre,65,Población económicamente activa,171
Guatemala,Chinautla,Hombre,66,,61
Guatemala,Chinautla,Hombre,66,Población económicamente activa,117
Guatemala,Chinautla,Hombre,67,,58
Guatemala,Chinautla,Hombre,67,Población económicamente activa,116
Guatemala,Chinautla,Hombre,68,,84
Guatemala,Chinautla,Hombre,68,Población económicamente activa,91
Guatemala,Chinautla,Hombre,69,,68
Guatemala,Chinautla,Hombre,69,Población económicamente activa,88
Guatemala,Chinautla,Hombre,70,,83
Guatemala,Chinautla,Hombre,70,Población económicamente activa,77
Guatemala,Chinautla,Hombre,71,,52
Guatemala,Chinautla,Hombre,71,Población económicamente activa,46
Guatemala,Chinautla,Hombre,72,,67
Guatemala,Chinautla,Hombre,72,Población económicamente activa,55
Guatemala,Chinautla,Hombre,73,,63
Guatemala,Chinautla,Hombre,73,Población económicamente activa,70
