NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,PEA||Población económicamente activa,Recuento de PCP1
Jalapa,Jalapa,Mujer,9,Población económicamente activa,18
Jalapa,Jalapa,Mujer,10,,1886
Jalapa,Jalapa,Mujer,10,Población económicamente activa,18
Jalapa,Jalapa,Mujer,11,,1896
Jalapa,Jalapa,Mujer,11,Población económicamente activa,30
Jalapa,Jalapa,Mujer,12,,1855
Jalapa,Jalapa,Mujer,12,Población económicamente activa,31
Jalapa,Jalapa,Mujer,13,,1781
Jalapa,Jalapa,Mujer,13,Población económicamente activa,51
Jalapa,Jalapa,Mujer,14,,1777
Jalapa,Jalapa,Mujer,14,Población económicamente activa,105
Jalapa,Jalapa,Mujer,15,,1818
Jalapa,Jalapa,Mujer,15,Población económicamente activa,164
Jalapa,Jalapa,Mujer,16,,1704
Jalapa,Jalapa,Mujer,16,Población económicamente activa,244
Jalapa,Jalapa,Mujer,17,,1780
Jalapa,Jalapa,Mujer,17,Población económicamente activa,321
Jalapa,Jalapa,Mujer,18,,1728
Jalapa,Jalapa,Mujer,18,Población económicamente activa,399
Jalapa,Jalapa,Mujer,19,,1431
Jalapa,Jalapa,Mujer,19,Población económicamente activa,386
Jalapa,Jalapa,Mujer,20,,1277
Jalapa,Jalapa,Mujer,20,Población económicamente activa,482
Jalapa,Jalapa,Mujer,21,,1144
Jalapa,Jalapa,Mujer,21,Población económicamente activa,416
Jalapa,Jalapa,Mujer,22,,1200
Jalapa,Jalapa,Mujer,22,Población económicamente activa,581
Jalapa,Jalapa,Mujer,23,,1166
Jalapa,Jalapa,Mujer,23,Población económicamente activa,492
Jalapa,Jalapa,Mujer,24,,1080
Jalapa,Jalapa,Mujer,24,Población económicamente activa,469
Jalapa,Jalapa,Mujer,25,,963
Jalapa,Jalapa,Mujer,25,Población económicamente activa,497
Jalapa,Jalapa,Mujer,26,,914
Jalapa,Jalapa,Mujer,26,Población económicamente activa,451
Jalapa,Jalapa,Mujer,27,,879
Jalapa,Jalapa,Mujer,27,Población económicamente activa,470
Jalapa,Jalapa,Mujer,28,,806
Jalapa,Jalapa,Mujer,28,Población económicamente activa,486
Jalapa,Jalapa,Mujer,29,,708
Jalapa,Jalapa,Mujer,29,Población económicamente activa,486
Jalapa,Jalapa,Mujer,30,,759
Jalapa,Jalapa,Mujer,30,Población económicamente activa,510
Jalapa,Jalapa,Mujer,31,,584
Jalapa,Jalapa,Mujer,31,Población económicamente activa,380
Jalapa,Jalapa,Mujer,32,,717
Jalapa,Jalapa,Mujer,32,Población económicamente activa,450
Jalapa,Jalapa,Mujer,33,,689
Jalapa,Jalapa,Mujer,33,Población económicamente activa,427
Jalapa,Jalapa,Mujer,34,,640
Jalapa,Jalapa,Mujer,34,Población económicamente activa,350
Jalapa,Jalapa,Mujer,35,,660
Jalapa,Jalapa,Mujer,35,Población económicamente activa,430
Jalapa,Jalapa,Mujer,36,,607
Jalapa,Jalapa,Mujer,36,Población económicamente activa,413
Jalapa,Jalapa,Mujer,37,,639
Jalapa,Jalapa,Mujer,37,Población económicamente activa,395
Jalapa,Jalapa,Mujer,38,,677
Jalapa,Jalapa,Mujer,38,Población económicamente activa,388
Jalapa,Jalapa,Mujer,39,,530
Jalapa,Jalapa,Mujer,39,Población económicamente activa,294
Jalapa,Jalapa,Mujer,40,,601
Jalapa,Jalapa,Mujer,40,Población económicamente activa,359
Jalapa,Jalapa,Mujer,41,,438
Jalapa,Jalapa,Mujer,41,Población económicamente activa,247
Jalapa,Jalapa,Mujer,42,,532
Jalapa,Jalapa,Mujer,42,Población económicamente activa,303
Jalapa,Jalapa,Mujer,43,,482
Jalapa,Jalapa,Mujer,43,Población económicamente activa,288
Jalapa,Jalapa,Mujer,44,,435
Jalapa,Jalapa,Mujer,44,Población económicamente activa,241
Jalapa,Jalapa,Mujer,45,,469
Jalapa,Jalapa,Mujer,45,Población económicamente activa,286
Jalapa,Jalapa,Mujer,46,,411
Jalapa,Jalapa,Mujer,46,Población económicamente activa,222
Jalapa,Jalapa,Mujer,47,,416
Jalapa,Jalapa,Mujer,47,Población económicamente activa,213
Jalapa,Jalapa,Mujer,48,,439
Jalapa,Jalapa,Mujer,48,Población económicamente activa,222
Jalapa,Jalapa,Mujer,49,,330
Jalapa,Jalapa,Mujer,49,Población económicamente activa,208
Jalapa,Jalapa,Mujer,50,,383
Jalapa,Jalapa,Mujer,50,Población económicamente activa,236
Jalapa,Jalapa,Mujer,51,,312
Jalapa,Jalapa,Mujer,51,Población económicamente activa,144
Jalapa,Jalapa,Mujer,52,,398
Jalapa,Jalapa,Mujer,52,Población económicamente activa,197
Jalapa,Jalapa,Mujer,53,,339
Jalapa,Jalapa,Mujer,53,Población económicamente activa,182
Jalapa,Jalapa,Mujer,54,,352
Jalapa,Jalapa,Mujer,54,Población económicamente activa,152
Jalapa,Jalapa,Mujer,55,,332
Jalapa,Jalapa,Mujer,55,Población económicamente activa,140
Jalapa,Jalapa,Mujer,56,,330
Jalapa,Jalapa,Mujer,56,Población económicamente activa,174
Jalapa,Jalapa,Mujer,57,,303
Jalapa,Jalapa,Mujer,57,Población económicamente activa,124
Jalapa,Jalapa,Mujer,58,,344
Jalapa,Jalapa,Mujer,58,Población económicamente activa,119
Jalapa,Jalapa,Mujer,59,,288
Jalapa,Jalapa,Mujer,59,Población económicamente activa,93
Jalapa,Jalapa,Mujer,60,,321
Jalapa,Jalapa,Mujer,60,Población económicamente activa,134
Jalapa,Jalapa,Mujer,61,,214
Jalapa,Jalapa,Mujer,61,Población económicamente activa,87
Jalapa,Jalapa,Mujer,62,,268
Jalapa,Jalapa,Mujer,62,Población económicamente activa,97
Jalapa,Jalapa,Mujer,63,,286
Jalapa,Jalapa,Mujer,63,Población económicamente activa,89
Jalapa,Jalapa,Mujer,64,,228
Jalapa,Jalapa,Mujer,64,Población económicamente activa,63
Jalapa,Jalapa,Mujer,65,,224
Jalapa,Jalapa,Mujer,65,Población económicamente activa,64
Jalapa,Jalapa,Mujer,66,,233
Jalapa,Jalapa,Mujer,66,Población económicamente activa,58
Jalapa,Jalapa,Mujer,67,,230
Jalapa,Jalapa,Mujer,67,Población económicamente activa,54
Jalapa,Jalapa,Mujer,68,,222
Jalapa,Jalapa,Mujer,68,Población económicamente activa,43
Jalapa,Jalapa,Mujer,69,,184
Jalapa,Jalapa,Mujer,69,Población económicamente activa,39
Jalapa,Jalapa,Mujer,70,,188
Jalapa,Jalapa,Mujer,70,Población económicamente activa,40
Jalapa,Jalapa,Mujer,71,,160
Jalapa,Jalapa,Mujer,71,Población económicamente activa,40
Jalapa,Jalapa,Mujer,72,,160
Jalapa,Jalapa,Mujer,72,Población económicamente activa,28
Jalapa,Jalapa,Mujer,73,,189
Jalapa,Jalapa,Mujer,73,Población económicamente activa,25
Jalapa,Jalapa,Mujer,74,,157
Jalapa,Jalapa,Mujer,74,Población económicamente activa,17
Jalapa,Jalapa,Mujer,75,,139
Jalapa,Jalapa,Mujer,75,Población económicamente activa,32
Jalapa,Jalapa,Mujer,76,,120
Jalapa,Jalapa,Mujer,76,Población económicamente activa,19
Jalapa,Jalapa,Mujer,77,,127
Jalapa,Jalapa,Mujer,77,Población económicamente activa,15
Jalapa,Jalapa,Mujer,78,,122
Jalapa,Jalapa,Mujer,78,Población económicamente activa,19
Jalapa,Jalapa,Mujer,79,,85
Jalapa,Jalapa,Mujer,79,Población económicamente activa,18
Jalapa,Jalapa,Mujer,80,,83
Jalapa,Jalapa,Mujer,80,Población económicamente activa,7
Jalapa,Jalapa,Mujer,81,,49
Jalapa,Jalapa,Mujer,81,Población económicamente activa,5
Jalapa,Jalapa,Mujer,82,,91
Jalapa,Jalapa,Mujer,82,Población económicamente activa,5
Jalapa,Jalapa,Mujer,83,,84
Jalapa,Jalapa,Mujer,83,Población económicamente activa,1
Jalapa,Jalapa,Mujer,84,,60
Jalapa,Jalapa,Mujer,84,Población económicamente activa,2
Jalapa,Jalapa,Mujer,85,,55
Jalapa,Jalapa,Mujer,85,Población económicamente activa,4
Jalapa,Jalapa,Mujer,86,,43
Jalapa,Jalapa,Mujer,86,Población económicamente activa,1
Jalapa,Jalapa,Mujer,87,,62
Jalapa,Jalapa,Mujer,87,Población económicamente activa,3
Jalapa,Jalapa,Mujer,88,,49
Jalapa,Jalapa,Mujer,88,Población económicamente activa,2
Jalapa,Jalapa,Mujer,89,,37
Jalapa,Jalapa,Mujer,90,,27
Jalapa,Jalapa,Mujer,90,Población económicamente activa,3
Jalapa,Jalapa,Mujer,91,,21
Jalapa,Jalapa,Mujer,91,Población económicamente activa,1
Jalapa,Jalapa,Mujer,92,,20
Jalapa,Jalapa,Mujer,92,Población económicamente activa,2
Jalapa,Jalapa,Mujer,93,,4
Jalapa,Jalapa,Mujer,93,Población económicamente activa,5
Jalapa,Jalapa,Mujer,94,,9
Jalapa,Jalapa,Mujer,95,,10
Jalapa,Jalapa,Mujer,96,,9
Jalapa,Jalapa,Mujer,97,,6
Jalapa,Jalapa,Mujer,98,,10
Jalapa,Jalapa,Mujer,99,,1
Jalapa,Jalapa,Mujer,100,,2
Jalapa,Jalapa,Mujer,101,,2
Jalapa,Mataquescuintla,Hombre,0,,433
Jalapa,Mataquescuintla,Hombre,1,,488
Jalapa,Mataquescuintla,Hombre,2,,501
Jalapa,Mataquescuintla,Hombre,3,,484
Jalapa,Mataquescuintla,Hombre,4,,520
Jalapa,Mataquescuintla,Hombre,5,,488
Jalapa,Mataquescuintla,Hombre,6,,501
Jalapa,Mataquescuintla,Hombre,7,,452
Jalapa,Mataquescuintla,Hombre,7,Población económicamente activa,4
Jalapa,Mataquescuintla,Hombre,8,,461
Jalapa,Mataquescuintla,Hombre,8,Población económicamente activa,4
Jalapa,Mataquescuintla,Hombre,9,,485
Jalapa,Mataquescuintla,Hombre,9,Población económicamente activa,2
Jalapa,Mataquescuintla,Hombre,10,,463
Jalapa,Mataquescuintla,Hombre,10,Población económicamente activa,7
Jalapa,Mataquescuintla,Hombre,11,,454
Jalapa,Mataquescuintla,Hombre,11,Población económicamente activa,18
Jalapa,Mataquescuintla,Hombre,12,,443
Jalapa,Mataquescuintla,Hombre,12,Población económicamente activa,30
Jalapa,Mataquescuintla,Hombre,13,,395
Jalapa,Mataquescuintla,Hombre,13,Población económicamente activa,106
Jalapa,Mataquescuintla,Hombre,14,,290
Jalapa,Mataquescuintla,Hombre,14,Población económicamente activa,196
Jalapa,Mataquescuintla,Hombre,15,,239
Jalapa,Mataquescuintla,Hombre,15,Población económicamente activa,289
Jalapa,Mataquescuintla,Hombre,16,,181
Jalapa,Mataquescuintla,Hombre,16,Población económicamente activa,272
Jalapa,Mataquescuintla,Hombre,17,,175
Jalapa,Mataquescuintla,Hombre,17,Población económicamente activa,320
Jalapa,Mataquescuintla,Hombre,18,,130
Jalapa,Mataquescuintla,Hombre,18,Población económicamente activa,382
Jalapa,Mataquescuintla,Hombre,19,,98
Jalapa,Mataquescuintla,Hombre,19,Población económicamente activa,372
Jalapa,Mataquescuintla,Hombre,20,,59
Jalapa,Mataquescuintla,Hombre,20,Población económicamente activa,369
Jalapa,Mataquescuintla,Hombre,21,,50
Jalapa,Mataquescuintla,Hombre,21,Población económicamente activa,381
Jalapa,Mataquescuintla,Hombre,22,,30
Jalapa,Mataquescuintla,Hombre,22,Población económicamente activa,398
Jalapa,Mataquescuintla,Hombre,23,,32
Jalapa,Mataquescuintla,Hombre,23,Población económicamente activa,358
Jalapa,Mataquescuintla,Hombre,24,,28
Jalapa,Mataquescuintla,Hombre,24,Población económicamente activa,372
Jalapa,Mataquescuintla,Hombre,25,,26
Jalapa,Mataquescuintla,Hombre,25,Población económicamente activa,334
Jalapa,Mataquescuintla,Hombre,26,,19
Jalapa,Mataquescuintla,Hombre,26,Población económicamente activa,325
Jalapa,Mataquescuintla,Hombre,27,,16
Jalapa,Mataquescuintla,Hombre,27,Población económicamente activa,289
Jalapa,Mataquescuintla,Hombre,28,,23
Jalapa,Mataquescuintla,Hombre,28,Población económicamente activa,305
Jalapa,Mataquescuintla,Hombre,29,,17
Jalapa,Mataquescuintla,Hombre,29,Población económicamente activa,256
Jalapa,Mataquescuintla,Hombre,30,,23
Jalapa,Mataquescuintla,Hombre,30,Población económicamente activa,281
Jalapa,Mataquescuintla,Hombre,31,,12
Jalapa,Mataquescuintla,Hombre,31,Población económicamente activa,224
Jalapa,Mataquescuintla,Hombre,32,,17
Jalapa,Mataquescuintla,Hombre,32,Población económicamente activa,281
Jalapa,Mataquescuintla,Hombre,33,,8
Jalapa,Mataquescuintla,Hombre,33,Población económicamente activa,190
Jalapa,Mataquescuintla,Hombre,34,,17
Jalapa,Mataquescuintla,Hombre,34,Población económicamente activa,217
Jalapa,Mataquescuintla,Hombre,35,,13
Jalapa,Mataquescuintla,Hombre,35,Población económicamente activa,238
Jalapa,Mataquescuintla,Hombre,36,,11
Jalapa,Mataquescuintla,Hombre,36,Población económicamente activa,193
Jalapa,Mataquescuintla,Hombre,37,,16
Jalapa,Mataquescuintla,Hombre,37,Población económicamente activa,215
Jalapa,Mataquescuintla,Hombre,38,,12
Jalapa,Mataquescuintla,Hombre,38,Población económicamente activa,219
Jalapa,Mataquescuintla,Hombre,39,,20
Jalapa,Mataquescuintla,Hombre,39,Población económicamente activa,194
Jalapa,Mataquescuintla,Hombre,40,,16
Jalapa,Mataquescuintla,Hombre,40,Población económicamente activa,191
Jalapa,Mataquescuintla,Hombre,41,,15
Jalapa,Mataquescuintla,Hombre,41,Población económicamente activa,150
Jalapa,Mataquescuintla,Hombre,42,,15
Jalapa,Mataquescuintla,Hombre,42,Población económicamente activa,174
Jalapa,Mataquescuintla,Hombre,43,,10
Jalapa,Mataquescuintla,Hombre,43,Población económicamente activa,185
Jalapa,Mataquescuintla,Hombre,44,,12
Jalapa,Mataquescuintla,Hombre,44,Población económicamente activa,156
Jalapa,Mataquescuintla,Hombre,45,,11
Jalapa,Mataquescuintla,Hombre,45,Población económicamente activa,191
Jalapa,Mataquescuintla,Hombre,46,,8
Jalapa,Mataquescuintla,Hombre,46,Población económicamente activa,146
Jalapa,Mataquescuintla,Hombre,47,,13
Jalapa,Mataquescuintla,Hombre,47,Población económicamente activa,161
Jalapa,Mataquescuintla,Hombre,48,,14
Jalapa,Mataquescuintla,Hombre,48,Población económicamente activa,157
Jalapa,Mataquescuintla,Hombre,49,,4
Jalapa,Mataquescuintla,Hombre,49,Población económicamente activa,144
Jalapa,Mataquescuintla,Hombre,50,,18
Jalapa,Mataquescuintla,Hombre,50,Población económicamente activa,163
Jalapa,Mataquescuintla,Hombre,51,,14
Jalapa,Mataquescuintla,Hombre,51,Población económicamente activa,137
Jalapa,Mataquescuintla,Hombre,52,,9
Jalapa,Mataquescuintla,Hombre,52,Población económicamente activa,135
Jalapa,Mataquescuintla,Hombre,53,,9
Jalapa,Mataquescuintla,Hombre,53,Población económicamente activa,121
Jalapa,Mataquescuintla,Hombre,54,,5
Jalapa,Mataquescuintla,Hombre,54,Población económicamente activa,121
Jalapa,Mataquescuintla,Hombre,55,,13
Jalapa,Mataquescuintla,Hombre,55,Población económicamente activa,130
Jalapa,Mataquescuintla,Hombre,56,,9
Jalapa,Mataquescuintla,Hombre,56,Población económicamente activa,101
Jalapa,Mataquescuintla,Hombre,57,,13
Jalapa,Mataquescuintla,Hombre,57,Población económicamente activa,111
Jalapa,Mataquescuintla,Hombre,58,,14
Jalapa,Mataquescuintla,Hombre,58,Población económicamente activa,122
Jalapa,Mataquescuintla,Hombre,59,,14
Jalapa,Mataquescuintla,Hombre,59,Población económicamente activa,81
Jalapa,Mataquescuintla,Hombre,60,,11
Jalapa,Mataquescuintla,Hombre,60,Población económicamente activa,97
Jalapa,Mataquescuintla,Hombre,61,,12
Jalapa,Mataquescuintla,Hombre,61,Población económicamente activa,71
Jalapa,Mataquescuintla,Hombre,62,,17
Jalapa,Mataquescuintla,Hombre,62,Población económicamente activa,72
Jalapa,Mataquescuintla,Hombre,63,,17
Jalapa,Mataquescuintla,Hombre,63,Población económicamente activa,80
Jalapa,Mataquescuintla,Hombre,64,,14
Jalapa,Mataquescuintla,Hombre,64,Población económicamente activa,76
Jalapa,Mataquescuintla,Hombre,65,,16
Jalapa,Mataquescuintla,Hombre,65,Población económicamente activa,56
Jalapa,Mataquescuintla,Hombre,66,,13
Jalapa,Mataquescuintla,Hombre,66,Población económicamente activa,59
Jalapa,Mataquescuintla,Hombre,67,,11
Jalapa,Mataquescuintla,Hombre,67,Población económicamente activa,47
Jalapa,Mataquescuintla,Hombre,68,,19
Jalapa,Mataquescuintla,Hombre,68,Población económicamente activa,58
Jalapa,Mataquescuintla,Hombre,69,,15
Jalapa,Mataquescuintla,Hombre,69,Población económicamente activa,42
Jalapa,Mataquescuintla,Hombre,70,,13
Jalapa,Mataquescuintla,Hombre,70,Población económicamente activa,42
Jalapa,Mataquescuintla,Hombre,71,,13
Jalapa,Mataquescuintla,Hombre,71,Población económicamente activa,45
Jalapa,Mataquescuintla,Hombre,72,,18
Jalapa,Mataquescuintla,Hombre,72,Población económicamente activa,39
Jalapa,Mataquescuintla,Hombre,73,,19
