NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,Recuento de PCP1,POCUPA||Personas Ocupadas
Alta Verapaz,Chahal,Hombre,35,147,Población ocupada
Alta Verapaz,Chahal,Hombre,36,45,
Alta Verapaz,Chahal,Hombre,36,95,Población ocupada
Alta Verapaz,Chahal,Hombre,37,42,
Alta Verapaz,Chahal,Hombre,37,77,Población ocupada
Alta Verapaz,Chahal,Hombre,38,46,
Alta Verapaz,Chahal,Hombre,38,96,Población ocupada
Alta Verapaz,Chahal,Hombre,39,51,
Alta Verapaz,Chahal,Hombre,39,94,Población ocupada
Alta Verapaz,Chahal,Hombre,40,42,
Alta Verapaz,Chahal,Hombre,40,87,Población ocupada
Alta Verapaz,Chahal,Hombre,41,33,
Alta Verapaz,Chahal,Hombre,41,81,Población ocupada
Alta Verapaz,Chahal,Hombre,42,26,
Alta Verapaz,Chahal,Hombre,42,74,Población ocupada
Alta Verapaz,Chahal,Hombre,43,34,
Alta Verapaz,Chahal,Hombre,43,76,Población ocupada
Alta Verapaz,Chahal,Hombre,44,47,
Alta Verapaz,Chahal,Hombre,44,75,Población ocupada
Alta Verapaz,Chahal,Hombre,45,27,
Alta Verapaz,Chahal,Hombre,45,74,Población ocupada
Alta Verapaz,Chahal,Hombre,46,29,
Alta Verapaz,Chahal,Hombre,46,70,Población ocupada
Alta Verapaz,Chahal,Hombre,47,26,
Alta Verapaz,Chahal,Hombre,47,61,Población ocupada
Alta Verapaz,Chahal,Hombre,48,22,
Alta Verapaz,Chahal,Hombre,48,64,Población ocupada
Alta Verapaz,Chahal,Hombre,49,23,
Alta Verapaz,Chahal,Hombre,49,47,Población ocupada
Alta Verapaz,Chahal,Hombre,50,18,
Alta Verapaz,Chahal,Hombre,50,60,Población ocupada
Alta Verapaz,Chahal,Hombre,51,23,
Alta Verapaz,Chahal,Hombre,51,60,Población ocupada
Alta Verapaz,Chahal,Hombre,52,26,
Alta Verapaz,Chahal,Hombre,52,47,Población ocupada
Alta Verapaz,Chahal,Hombre,53,24,
Alta Verapaz,Chahal,Hombre,53,37,Población ocupada
Alta Verapaz,Chahal,Hombre,54,27,
Alta Verapaz,Chahal,Hombre,54,53,Población ocupada
Alta Verapaz,Chahal,Hombre,55,21,
Alta Verapaz,Chahal,Hombre,55,47,Población ocupada
Alta Verapaz,Chahal,Hombre,56,16,
Alta Verapaz,Chahal,Hombre,56,45,Población ocupada
Alta Verapaz,Chahal,Hombre,57,26,
Alta Verapaz,Chahal,Hombre,57,35,Población ocupada
Alta Verapaz,Chahal,Hombre,58,23,
Alta Verapaz,Chahal,Hombre,58,51,Población ocupada
Alta Verapaz,Chahal,Hombre,59,31,
Alta Verapaz,Chahal,Hombre,59,39,Población ocupada
Alta Verapaz,Chahal,Hombre,60,25,
Alta Verapaz,Chahal,Hombre,60,24,Población ocupada
Alta Verapaz,Chahal,Hombre,61,19,
Alta Verapaz,Chahal,Hombre,61,31,Población ocupada
Alta Verapaz,Chahal,Hombre,62,14,
Alta Verapaz,Chahal,Hombre,62,23,Población ocupada
Alta Verapaz,Chahal,Hombre,63,18,
Alta Verapaz,Chahal,Hombre,63,37,Población ocupada
Alta Verapaz,Chahal,Hombre,64,19,
Alta Verapaz,Chahal,Hombre,64,32,Población ocupada
Alta Verapaz,Chahal,Hombre,65,14,
Alta Verapaz,Chahal,Hombre,65,36,Población ocupada
Alta Verapaz,Chahal,Hombre,66,20,
Alta Verapaz,Chahal,Hombre,66,24,Población ocupada
Alta Verapaz,Chahal,Hombre,67,12,
Alta Verapaz,Chahal,Hombre,67,23,Población ocupada
Alta Verapaz,Chahal,Hombre,68,15,
Alta Verapaz,Chahal,Hombre,68,22,Población ocupada
Alta Verapaz,Chahal,Hombre,69,11,
Alta Verapaz,Chahal,Hombre,69,9,Población ocupada
Alta Verapaz,Chahal,Hombre,70,18,
Alta Verapaz,Chahal,Hombre,70,14,Población ocupada
Alta Verapaz,Chahal,Hombre,71,15,
Alta Verapaz,Chahal,Hombre,71,20,Población ocupada
Alta Verapaz,Chahal,Hombre,72,9,
Alta Verapaz,Chahal,Hombre,72,11,Población ocupada
Alta Verapaz,Chahal,Hombre,73,9,
Alta Verapaz,Chahal,Hombre,73,16,Población ocupada
Alta Verapaz,Chahal,Hombre,74,14,
Alta Verapaz,Chahal,Hombre,74,9,Población ocupada
Alta Verapaz,Chahal,Hombre,75,12,
Alta Verapaz,Chahal,Hombre,75,13,Población ocupada
Alta Verapaz,Chahal,Hombre,76,12,
Alta Verapaz,Chahal,Hombre,76,9,Población ocupada
Alta Verapaz,Chahal,Hombre,77,9,
Alta Verapaz,Chahal,Hombre,77,7,Población ocupada
Alta Verapaz,Chahal,Hombre,78,14,
Alta Verapaz,Chahal,Hombre,78,8,Población ocupada
Alta Verapaz,Chahal,Hombre,79,11,
Alta Verapaz,Chahal,Hombre,79,7,Población ocupada
Alta Verapaz,Chahal,Hombre,80,13,
Alta Verapaz,Chahal,Hombre,80,3,Población ocupada
Alta Verapaz,Chahal,Hombre,81,11,
Alta Verapaz,Chahal,Hombre,81,5,Población ocupada
Alta Verapaz,Chahal,Hombre,82,7,
Alta Verapaz,Chahal,Hombre,82,3,Población ocupada
Alta Verapaz,Chahal,Hombre,83,4,
Alta Verapaz,Chahal,Hombre,83,2,Población ocupada
Alta Verapaz,Chahal,Hombre,84,6,
Alta Verapaz,Chahal,Hombre,84,1,Población ocupada
Alta Verapaz,Chahal,Hombre,85,9,
Alta Verapaz,Chahal,Hombre,85,2,Población ocupada
Alta Verapaz,Chahal,Hombre,86,7,
Alta Verapaz,Chahal,Hombre,86,1,Población ocupada
Alta Verapaz,Chahal,Hombre,87,5,
Alta Verapaz,Chahal,Hombre,88,3,
Alta Verapaz,Chahal,Hombre,88,4,Población ocupada
Alta Verapaz,Chahal,Hombre,89,1,
Alta Verapaz,Chahal,Hombre,89,1,Población ocupada
Alta Verapaz,Chahal,Hombre,90,2,
Alta Verapaz,Chahal,Hombre,91,1,
Alta Verapaz,Chahal,Hombre,92,2,
Alta Verapaz,Chahal,Hombre,98,1,
Alta Verapaz,Chahal,Hombre,98,1,Población ocupada
Alta Verapaz,Chahal,Hombre,99,1,
Alta Verapaz,Chahal,Mujer,0,319,
Alta Verapaz,Chahal,Mujer,1,388,
Alta Verapaz,Chahal,Mujer,2,408,
Alta Verapaz,Chahal,Mujer,3,407,
Alta Verapaz,Chahal,Mujer,4,360,
Alta Verapaz,Chahal,Mujer,5,350,
Alta Verapaz,Chahal,Mujer,6,368,
Alta Verapaz,Chahal,Mujer,7,352,
Alta Verapaz,Chahal,Mujer,7,6,Población ocupada
Alta Verapaz,Chahal,Mujer,8,328,
Alta Verapaz,Chahal,Mujer,8,4,Población ocupada
Alta Verapaz,Chahal,Mujer,9,314,
Alta Verapaz,Chahal,Mujer,9,2,Población ocupada
Alta Verapaz,Chahal,Mujer,10,348,
Alta Verapaz,Chahal,Mujer,10,5,Población ocupada
Alta Verapaz,Chahal,Mujer,11,309,
Alta Verapaz,Chahal,Mujer,11,6,Población ocupada
Alta Verapaz,Chahal,Mujer,12,261,
Alta Verapaz,Chahal,Mujer,12,1,Población ocupada
Alta Verapaz,Chahal,Mujer,13,281,
Alta Verapaz,Chahal,Mujer,13,6,Población ocupada
Alta Verapaz,Chahal,Mujer,14,279,
Alta Verapaz,Chahal,Mujer,14,13,Población ocupada
Alta Verapaz,Chahal,Mujer,15,301,
Alta Verapaz,Chahal,Mujer,15,18,Población ocupada
Alta Verapaz,Chahal,Mujer,16,296,
Alta Verapaz,Chahal,Mujer,16,21,Población ocupada
Alta Verapaz,Chahal,Mujer,17,338,
Alta Verapaz,Chahal,Mujer,17,20,Población ocupada
Alta Verapaz,Chahal,Mujer,18,307,
Alta Verapaz,Chahal,Mujer,18,34,Población ocupada
Alta Verapaz,Chahal,Mujer,19,277,
Alta Verapaz,Chahal,Mujer,19,28,Población ocupada
Alta Verapaz,Chahal,Mujer,20,307,
Alta Verapaz,Chahal,Mujer,20,37,Población ocupada
Alta Verapaz,Chahal,Mujer,21,259,
Alta Verapaz,Chahal,Mujer,21,34,Población ocupada
Alta Verapaz,Chahal,Mujer,22,265,
Alta Verapaz,Chahal,Mujer,22,30,Población ocupada
Alta Verapaz,Chahal,Mujer,23,236,
Alta Verapaz,Chahal,Mujer,23,33,Población ocupada
Alta Verapaz,Chahal,Mujer,24,224,
Alta Verapaz,Chahal,Mujer,24,53,Población ocupada
Alta Verapaz,Chahal,Mujer,25,205,
Alta Verapaz,Chahal,Mujer,25,30,Población ocupada
Alta Verapaz,Chahal,Mujer,26,184,
Alta Verapaz,Chahal,Mujer,26,27,Población ocupada
Alta Verapaz,Chahal,Mujer,27,186,
Alta Verapaz,Chahal,Mujer,27,30,Población ocupada
Alta Verapaz,Chahal,Mujer,28,165,
Alta Verapaz,Chahal,Mujer,28,37,Población ocupada
Alta Verapaz,Chahal,Mujer,29,187,
Alta Verapaz,Chahal,Mujer,29,29,Población ocupada
Alta Verapaz,Chahal,Mujer,30,159,
Alta Verapaz,Chahal,Mujer,30,24,Población ocupada
Alta Verapaz,Chahal,Mujer,31,154,
Alta Verapaz,Chahal,Mujer,31,29,Población ocupada
Alta Verapaz,Chahal,Mujer,32,157,
Alta Verapaz,Chahal,Mujer,32,25,Población ocupada
Alta Verapaz,Chahal,Mujer,33,134,
Alta Verapaz,Chahal,Mujer,33,34,Población ocupada
Alta Verapaz,Chahal,Mujer,34,134,
Alta Verapaz,Chahal,Mujer,34,33,Población ocupada
Alta Verapaz,Chahal,Mujer,35,137,
Alta Verapaz,Chahal,Mujer,35,31,Población ocupada
Alta Verapaz,Chahal,Mujer,36,166,
Alta Verapaz,Chahal,Mujer,36,20,Población ocupada
Alta Verapaz,Chahal,Mujer,37,134,
Alta Verapaz,Chahal,Mujer,37,15,Población ocupada
Alta Verapaz,Chahal,Mujer,38,128,
Alta Verapaz,Chahal,Mujer,38,24,Población ocupada
Alta Verapaz,Chahal,Mujer,39,132,
Alta Verapaz,Chahal,Mujer,39,22,Población ocupada
Alta Verapaz,Chahal,Mujer,40,111,
Alta Verapaz,Chahal,Mujer,40,24,Población ocupada
Alta Verapaz,Chahal,Mujer,41,85,
Alta Verapaz,Chahal,Mujer,41,18,Población ocupada
Alta Verapaz,Chahal,Mujer,42,106,
Alta Verapaz,Chahal,Mujer,42,23,Población ocupada
Alta Verapaz,Chahal,Mujer,43,103,
Alta Verapaz,Chahal,Mujer,43,11,Población ocupada
Alta Verapaz,Chahal,Mujer,44,82,
Alta Verapaz,Chahal,Mujer,44,16,Población ocupada
Alta Verapaz,Chahal,Mujer,45,103,
Alta Verapaz,Chahal,Mujer,45,24,Población ocupada
Alta Verapaz,Chahal,Mujer,46,72,
Alta Verapaz,Chahal,Mujer,46,8,Población ocupada
Alta Verapaz,Chahal,Mujer,47,76,
Alta Verapaz,Chahal,Mujer,47,8,Población ocupada
Alta Verapaz,Chahal,Mujer,48,67,
Alta Verapaz,Chahal,Mujer,48,10,Población ocupada
Alta Verapaz,Chahal,Mujer,49,61,
Alta Verapaz,Chahal,Mujer,49,14,Población ocupada
Alta Verapaz,Chahal,Mujer,50,78,
Alta Verapaz,Chahal,Mujer,50,8,Población ocupada
Alta Verapaz,Chahal,Mujer,51,63,
Alta Verapaz,Chahal,Mujer,51,11,Población ocupada
Alta Verapaz,Chahal,Mujer,52,63,
Alta Verapaz,Chahal,Mujer,52,5,Población ocupada
Alta Verapaz,Chahal,Mujer,53,68,
Alta Verapaz,Chahal,Mujer,53,4,Población ocupada
Alta Verapaz,Chahal,Mujer,54,78,
Alta Verapaz,Chahal,Mujer,54,8,Población ocupada
Alta Verapaz,Chahal,Mujer,55,59,
Alta Verapaz,Chahal,Mujer,55,4,Población ocupada
Alta Verapaz,Chahal,Mujer,56,55,
Alta Verapaz,Chahal,Mujer,56,7,Población ocupada
Alta Verapaz,Chahal,Mujer,57,57,
Alta Verapaz,Chahal,Mujer,57,5,Población ocupada
Alta Verapaz,Chahal,Mujer,58,63,
Alta Verapaz,Chahal,Mujer,58,9,Población ocupada
Alta Verapaz,Chahal,Mujer,59,44,
Alta Verapaz,Chahal,Mujer,59,3,Población ocupada
Alta Verapaz,Chahal,Mujer,60,46,
Alta Verapaz,Chahal,Mujer,60,6,Población ocupada
Alta Verapaz,Chahal,Mujer,61,33,
Alta Verapaz,Chahal,Mujer,61,8,Población ocupada
Alta Verapaz,Chahal,Mujer,62,42,
Alta Verapaz,Chahal,Mujer,62,2,Población ocupada
Alta Verapaz,Chahal,Mujer,63,45,
Alta Verapaz,Chahal,Mujer,63,7,Población ocupada
Alta Verapaz,Chahal,Mujer,64,36,
Alta Verapaz,Chahal,Mujer,64,3,Población ocupada
Alta Verapaz,Chahal,Mujer,65,27,
Alta Verapaz,Chahal,Mujer,65,4,Población ocupada
Alta Verapaz,Chahal,Mujer,66,35,
Alta Verapaz,Chahal,Mujer,66,1,Población ocupada
Alta Verapaz,Chahal,Mujer,67,38,
Alta Verapaz,Chahal,Mujer,67,6,Población ocupada
Alta Verapaz,Chahal,Mujer,68,22,
Alta Verapaz,Chahal,Mujer,69,25,
Alta Verapaz,Chahal,Mujer,70,22,
Alta Verapaz,Chahal,Mujer,70,2,Población ocupada
Alta Verapaz,Chahal,Mujer,71,26,
Alta Verapaz,Chahal,Mujer,71,4,Población ocupada
Alta Verapaz,Chahal,Mujer,72,13,
Alta Verapaz,Chahal,Mujer,72,4,Población ocupada
Alta Verapaz,Chahal,Mujer,73,23,
Alta Verapaz,Chahal,Mujer,74,20,
Alta Verapaz,Chahal,Mujer,74,2,Población ocupada
Alta Verapaz,Chahal,Mujer,75,17,
Alta Verapaz,Chahal,Mujer,76,9,
Alta Verapaz,Chahal,Mujer,76,1,Población ocupada
Alta Verapaz,Chahal,Mujer,77,13,
Alta Verapaz,Chahal,Mujer,77,1,Población ocupada
Alta Verapaz,Chahal,Mujer,78,14,
Alta Verapaz,Chahal,Mujer,78,1,Población ocupada
Alta Verapaz,Chahal,Mujer,79,17,
Alta Verapaz,Chahal,Mujer,80,14,
Alta Verapaz,Chahal,Mujer,81,12,
Alta Verapaz,Chahal,Mujer,81,1,Población ocupada
Alta Verapaz,Chahal,Mujer,82,8,
Alta Verapaz,Chahal,Mujer,83,5,
Alta Verapaz,Chahal,Mujer,84,6,
Alta Verapaz,Chahal,Mujer,84,1,Población ocupada
Alta Verapaz,Chahal,Mujer,85,8,
Alta Verapaz,Chahal,Mujer,86,6,
Alta Verapaz,Chahal,Mujer,86,1,Población ocupada
Alta Verapaz,Chahal,Mujer,87,5,
Alta Verapaz,Chahal,Mujer,88,4,
Alta Verapaz,Chahal,Mujer,89,3,
Alta Verapaz,Chahal,Mujer,90,1,
Alta Verapaz,Chahal,Mujer,92,3,
Alta Verapaz,Chahal,Mujer,95,1,
Alta Verapaz,Chahal,Mujer,97,1,
Alta Verapaz,Chisec,Hombre,0,1241,
Alta Verapaz,Chisec,Hombre,1,1242,
Alta Verapaz,Chisec,Hombre,2,1293,
Alta Verapaz,Chisec,Hombre,3,1303,
Alta Verapaz,Chisec,Hombre,4,1271,
Alta Verapaz,Chisec,Hombre,5,1293,
Alta Verapaz,Chisec,Hombre,6,1285,
Alta Verapaz,Chisec,Hombre,7,1241,
Alta Verapaz,Chisec,Hombre,7,28,Población ocupada
Alta Verapaz,Chisec,Hombre,8,1170,
Alta Verapaz,Chisec,Hombre,8,39,Población ocupada
Alta Verapaz,Chisec,Hombre,9,1109,
Alta Verapaz,Chisec,Hombre,9,70,Población ocupada
Alta Verapaz,Chisec,Hombre,10,1156,
Alta Verapaz,Chisec,Hombre,10,86,Población ocupada
Alta Verapaz,Chisec,Hombre,11,1014,
Alta Verapaz,Chisec,Hombre,11,123,Población ocupada
Alta Verapaz,Chisec,Hombre,12,922,
Alta Verapaz,Chisec,Hombre,12,174,Población ocupada
Alta Verapaz,Chisec,Hombre,13,907,
Alta Verapaz,Chisec,Hombre,13,240,Población ocupada
Alta Verapaz,Chisec,Hombre,14,757,
Alta Verapaz,Chisec,Hombre,14,314,Población ocupada
Alta Verapaz,Chisec,Hombre,15,657,
Alta Verapaz,Chisec,Hombre,15,424,Población ocupada
Alta Verapaz,Chisec,Hombre,16,610,
Alta Verapaz,Chisec,Hombre,16,511,Población ocupada
Alta Verapaz,Chisec,Hombre,17,481,
Alta Verapaz,Chisec,Hombre,17,633,Población ocupada
Alta Verapaz,Chisec,Hombre,18,399,
Alta Verapaz,Chisec,Hombre,18,723,Población ocupada
Alta Verapaz,Chisec,Hombre,19,249,
Alta Verapaz,Chisec,Hombre,19,675,Población ocupada
Alta Verapaz,Chisec,Hombre,20,224,
Alta Verapaz,Chisec,Hombre,20,682,Población ocupada
Alta Verapaz,Chisec,Hombre,21,130,
Alta Verapaz,Chisec,Hombre,21,765,Población ocupada
Alta Verapaz,Chisec,Hombre,22,106,
Alta Verapaz,Chisec,Hombre,22,718,Población ocupada
Alta Verapaz,Chisec,Hombre,23,105,
Alta Verapaz,Chisec,Hombre,23,751,Población ocupada
Alta Verapaz,Chisec,Hombre,24,91,
Alta Verapaz,Chisec,Hombre,24,701,Población ocupada
Alta Verapaz,Chisec,Hombre,25,72,
Alta Verapaz,Chisec,Hombre,25,701,Población ocupada
Alta Verapaz,Chisec,Hombre,26,46,
Alta Verapaz,Chisec,Hombre,26,547,Población ocupada
Alta Verapaz,Chisec,Hombre,27,49,
Alta Verapaz,Chisec,Hombre,27,624,Población ocupada
Alta Verapaz,Chisec,Hombre,28,38,
Alta Verapaz,Chisec,Hombre,28,609,Población ocupada
Alta Verapaz,Chisec,Hombre,29,37,
Alta Verapaz,Chisec,Hombre,29,550,Población ocupada
Alta Verapaz,Chisec,Hombre,30,30,
Alta Verapaz,Chisec,Hombre,30,532,Población ocupada
Alta Verapaz,Chisec,Hombre,31,27,
Alta Verapaz,Chisec,Hombre,31,508,Población ocupada
Alta Verapaz,Chisec,Hombre,32,17,
Alta Verapaz,Chisec,Hombre,32,499,Población ocupada
Alta Verapaz,Chisec,Hombre,33,48,
Alta Verapaz,Chisec,Hombre,33,495,Población ocupada
Alta Verapaz,Chisec,Hombre,34,27,
Alta Verapaz,Chisec,Hombre,34,504,Población ocupada
Alta Verapaz,Chisec,Hombre,35,34,
Alta Verapaz,Chisec,Hombre,35,452,Población ocupada
Alta Verapaz,Chisec,Hombre,36,18,
Alta Verapaz,Chisec,Hombre,36,471,Población ocupada
Alta Verapaz,Chisec,Hombre,37,26,
Alta Verapaz,Chisec,Hombre,37,426,Población ocupada
Alta Verapaz,Chisec,Hombre,38,25,
Alta Verapaz,Chisec,Hombre,38,383,Población ocupada
Alta Verapaz,Chisec,Hombre,39,24,
Alta Verapaz,Chisec,Hombre,39,390,Población ocupada
Alta Verapaz,Chisec,Hombre,40,29,
Alta Verapaz,Chisec,Hombre,40,378,Población ocupada
Alta Verapaz,Chisec,Hombre,41,19,
Alta Verapaz,Chisec,Hombre,41,321,Población ocupada
Alta Verapaz,Chisec,Hombre,42,11,
Alta Verapaz,Chisec,Hombre,42,332,Población ocupada
Alta Verapaz,Chisec,Hombre,43,27,
Alta Verapaz,Chisec,Hombre,43,298,Población ocupada
Alta Verapaz,Chisec,Hombre,44,19,
Alta Verapaz,Chisec,Hombre,44,259,Población ocupada
Alta Verapaz,Chisec,Hombre,45,18,
Alta Verapaz,Chisec,Hombre,45,260,Población ocupada
Alta Verapaz,Chisec,Hombre,46,16,
Alta Verapaz,Chisec,Hombre,46,238,Población ocupada
Alta Verapaz,Chisec,Hombre,47,19,
Alta Verapaz,Chisec,Hombre,47,234,Población ocupada
Alta Verapaz,Chisec,Hombre,48,13,
Alta Verapaz,Chisec,Hombre,48,196,Población ocupada
Alta Verapaz,Chisec,Hombre,49,21,
Alta Verapaz,Chisec,Hombre,49,258,Población ocupada
Alta Verapaz,Chisec,Hombre,50,23,
Alta Verapaz,Chisec,Hombre,50,195,Población ocupada
Alta Verapaz,Chisec,Hombre,51,20,
Alta Verapaz,Chisec,Hombre,51,166,Población ocupada
Alta Verapaz,Chisec,Hombre,52,27,
Alta Verapaz,Chisec,Hombre,52,153,Población ocupada
Alta Verapaz,Chisec,Hombre,53,19,
Alta Verapaz,Chisec,Hombre,53,152,Población ocupada
Alta Verapaz,Chisec,Hombre,54,17,
Alta Verapaz,Chisec,Hombre,54,156,Población ocupada
Alta Verapaz,Chisec,Hombre,55,21,
Alta Verapaz,Chisec,Hombre,55,162,Población ocupada
Alta Verapaz,Chisec,Hombre,56,23,
Alta Verapaz,Chisec,Hombre,56,144,Población ocupada
Alta Verapaz,Chisec,Hombre,57,16,
Alta Verapaz,Chisec,Hombre,57,149,Población ocupada
Alta Verapaz,Chisec,Hombre,58,19,
Alta Verapaz,Chisec,Hombre,58,149,Población ocupada
Alta Verapaz,Chisec,Hombre,59,16,
Alta Verapaz,Chisec,Hombre,59,168,Población ocupada
Alta Verapaz,Chisec,Hombre,60,25,
Alta Verapaz,Chisec,Hombre,60,142,Población ocupada
Alta Verapaz,Chisec,Hombre,61,22,
Alta Verapaz,Chisec,Hombre,61,122,Población ocupada
Alta Verapaz,Chisec,Hombre,62,21,
Alta Verapaz,Chisec,Hombre,62,140,Población ocupada
Alta Verapaz,Chisec,Hombre,63,28,
Alta Verapaz,Chisec,Hombre,63,133,Población ocupada
Alta Verapaz,Chisec,Hombre,64,20,
Alta Verapaz,Chisec,Hombre,64,104,Población ocupada
Alta Verapaz,Chisec,Hombre,65,18,
Alta Verapaz,Chisec,Hombre,65,125,Población ocupada
Alta Verapaz,Chisec,Hombre,66,14,
Alta Verapaz,Chisec,Hombre,66,107,Población ocupada
Alta Verapaz,Chisec,Hombre,67,23,
Alta Verapaz,Chisec,Hombre,67,101,Población ocupada
Alta Verapaz,Chisec,Hombre,68,21,
Alta Verapaz,Chisec,Hombre,68,90,Población ocupada
Alta Verapaz,Chisec,Hombre,69,17,
Alta Verapaz,Chisec,Hombre,69,82,Población ocupada
Alta Verapaz,Chisec,Hombre,70,20,
Alta Verapaz,Chisec,Hombre,70,78,Población ocupada
Alta Verapaz,Chisec,Hombre,71,23,
Alta Verapaz,Chisec,Hombre,71,64,Población ocupada
Alta Verapaz,Chisec,Hombre,72,17,
Alta Verapaz,Chisec,Hombre,72,49,Población ocupada
Alta Verapaz,Chisec,Hombre,73,21,
Alta Verapaz,Chisec,Hombre,73,42,Población ocupada
Alta Verapaz,Chisec,Hombre,74,15,
Alta Verapaz,Chisec,Hombre,74,33,Población ocupada
Alta Verapaz,Chisec,Hombre,75,22,
Alta Verapaz,Chisec,Hombre,75,27,Población ocupada
Alta Verapaz,Chisec,Hombre,76,18,
Alta Verapaz,Chisec,Hombre,76,23,Población ocupada
Alta Verapaz,Chisec,Hombre,77,14,
Alta Verapaz,Chisec,Hombre,77,26,Población ocupada
Alta Verapaz,Chisec,Hombre,78,17,
Alta Verapaz,Chisec,Hombre,78,17,Población ocupada
Alta Verapaz,Chisec,Hombre,79,20,
Alta Verapaz,Chisec,Hombre,79,20,Población ocupada
Alta Verapaz,Chisec,Hombre,80,19,
Alta Verapaz,Chisec,Hombre,80,12,Población ocupada
Alta Verapaz,Chisec,Hombre,81,14,
Alta Verapaz,Chisec,Hombre,81,10,Población ocupada
Alta Verapaz,Chisec,Hombre,82,29,
Alta Verapaz,Chisec,Hombre,82,12,Población ocupada
Alta Verapaz,Chisec,Hombre,83,18,
Alta Verapaz,Chisec,Hombre,83,10,Población ocupada
Alta Verapaz,Chisec,Hombre,84,9,
Alta Verapaz,Chisec,Hombre,84,9,Población ocupada
Alta Verapaz,Chisec,Hombre,85,12,
Alta Verapaz,Chisec,Hombre,85,6,Población ocupada
Alta Verapaz,Chisec,Hombre,86,15,
Alta Verapaz,Chisec,Hombre,86,8,Población ocupada
Alta Verapaz,Chisec,Hombre,87,12,
Alta Verapaz,Chisec,Hombre,87,3,Población ocupada
Alta Verapaz,Chisec,Hombre,88,8,
Alta Verapaz,Chisec,Hombre,88,2,Población ocupada
Alta Verapaz,Chisec,Hombre,89,8,
Alta Verapaz,Chisec,Hombre,89,4,Población ocupada
Alta Verapaz,Chisec,Hombre,90,5,
