NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,PCP16_A||Dificultad Vista,Recuento de PCP1
Zacapa,Cabañas,Hombre,14,"No, sin dificultad",152
Zacapa,Cabañas,Hombre,14,"Sí, con algo de dificultad",1
Zacapa,Cabañas,Hombre,14,"Sí, con mucha dificultad",1
Zacapa,Cabañas,Hombre,15,"No, sin dificultad",141
Zacapa,Cabañas,Hombre,15,"Sí, con algo de dificultad",2
Zacapa,Cabañas,Hombre,16,No declarado,2
Zacapa,Cabañas,Hombre,16,"No, sin dificultad",153
Zacapa,Cabañas,Hombre,16,"Sí, con algo de dificultad",1
Zacapa,Cabañas,Hombre,17,No declarado,1
Zacapa,Cabañas,Hombre,17,"No, sin dificultad",168
Zacapa,Cabañas,Hombre,17,"Sí, con algo de dificultad",4
Zacapa,Cabañas,Hombre,18,"No, sin dificultad",174
Zacapa,Cabañas,Hombre,18,"Sí, con algo de dificultad",3
Zacapa,Cabañas,Hombre,18,"Sí, con mucha dificultad",1
Zacapa,Cabañas,Hombre,19,No declarado,1
Zacapa,Cabañas,Hombre,19,"No, sin dificultad",147
Zacapa,Cabañas,Hombre,19,"Sí, con algo de dificultad",4
Zacapa,Cabañas,Hombre,19,"Sí, con mucha dificultad",1
Zacapa,Cabañas,Hombre,20,"No, sin dificultad",137
Zacapa,Cabañas,Hombre,20,"Sí, con algo de dificultad",4
Zacapa,Cabañas,Hombre,21,No declarado,1
Zacapa,Cabañas,Hombre,21,"No, sin dificultad",136
Zacapa,Cabañas,Hombre,22,No declarado,1
Zacapa,Cabañas,Hombre,22,"No, sin dificultad",132
Zacapa,Cabañas,Hombre,22,"Sí, con algo de dificultad",1
Zacapa,Cabañas,Hombre,23,No declarado,2
Zacapa,Cabañas,Hombre,23,"No, sin dificultad",111
Zacapa,Cabañas,Hombre,23,"Sí, con algo de dificultad",2
Zacapa,Cabañas,Hombre,24,No declarado,1
Zacapa,Cabañas,Hombre,24,"No, sin dificultad",108
Zacapa,Cabañas,Hombre,24,"Sí, con algo de dificultad",5
Zacapa,Cabañas,Hombre,25,"No, sin dificultad",112
Zacapa,Cabañas,Hombre,25,"Sí, con algo de dificultad",2
Zacapa,Cabañas,Hombre,26,"No, sin dificultad",104
Zacapa,Cabañas,Hombre,26,"Sí, con algo de dificultad",2
Zacapa,Cabañas,Hombre,27,"No, sin dificultad",113
Zacapa,Cabañas,Hombre,27,"Sí, con algo de dificultad",3
Zacapa,Cabañas,Hombre,28,"No, sin dificultad",98
Zacapa,Cabañas,Hombre,28,"Sí, con algo de dificultad",5
Zacapa,Cabañas,Hombre,29,"No, sin dificultad",104
Zacapa,Cabañas,Hombre,29,"Sí, con algo de dificultad",1
Zacapa,Cabañas,Hombre,29,"Sí, con mucha dificultad",2
Zacapa,Cabañas,Hombre,30,No declarado,1
Zacapa,Cabañas,Hombre,30,"No, sin dificultad",97
Zacapa,Cabañas,Hombre,30,"Sí, con algo de dificultad",2
Zacapa,Cabañas,Hombre,31,"No, sin dificultad",67
Zacapa,Cabañas,Hombre,31,"Sí, con algo de dificultad",4
Zacapa,Cabañas,Hombre,32,"No, sin dificultad",82
Zacapa,Cabañas,Hombre,33,"No, sin dificultad",83
Zacapa,Cabañas,Hombre,33,"Sí, con algo de dificultad",2
Zacapa,Cabañas,Hombre,34,"No, sin dificultad",87
Zacapa,Cabañas,Hombre,34,"Sí, con algo de dificultad",3
Zacapa,Cabañas,Hombre,35,"No, sin dificultad",73
Zacapa,Cabañas,Hombre,35,"Sí, con algo de dificultad",2
Zacapa,Cabañas,Hombre,36,No declarado,1
Zacapa,Cabañas,Hombre,36,"No, sin dificultad",72
Zacapa,Cabañas,Hombre,36,"Sí, con algo de dificultad",2
Zacapa,Cabañas,Hombre,36,"Sí, con mucha dificultad",1
Zacapa,Cabañas,Hombre,37,No declarado,2
Zacapa,Cabañas,Hombre,37,"No, sin dificultad",70
Zacapa,Cabañas,Hombre,37,"Sí, con algo de dificultad",1
Zacapa,Cabañas,Hombre,38,"No, sin dificultad",76
Zacapa,Cabañas,Hombre,38,"Sí, con algo de dificultad",4
Zacapa,Cabañas,Hombre,39,"No, sin dificultad",58
Zacapa,Cabañas,Hombre,39,"Sí, con algo de dificultad",4
Zacapa,Cabañas,Hombre,40,"No, sin dificultad",58
Zacapa,Cabañas,Hombre,40,"Sí, con algo de dificultad",9
Zacapa,Cabañas,Hombre,40,"Sí, con mucha dificultad",1
Zacapa,Cabañas,Hombre,41,"No, sin dificultad",57
Zacapa,Cabañas,Hombre,41,"Sí, con algo de dificultad",3
Zacapa,Cabañas,Hombre,41,"Sí, con mucha dificultad",1
Zacapa,Cabañas,Hombre,42,"No, sin dificultad",68
Zacapa,Cabañas,Hombre,42,"Sí, con algo de dificultad",4
Zacapa,Cabañas,Hombre,42,"Sí, con mucha dificultad",1
Zacapa,Cabañas,Hombre,43,No declarado,1
Zacapa,Cabañas,Hombre,43,"No, sin dificultad",61
Zacapa,Cabañas,Hombre,43,"Sí, con algo de dificultad",3
Zacapa,Cabañas,Hombre,44,"No, sin dificultad",55
Zacapa,Cabañas,Hombre,44,"Sí, con algo de dificultad",6
Zacapa,Cabañas,Hombre,44,"Sí, con mucha dificultad",1
Zacapa,Cabañas,Hombre,45,No declarado,1
Zacapa,Cabañas,Hombre,45,"No, sin dificultad",49
Zacapa,Cabañas,Hombre,45,"Sí, con algo de dificultad",4
Zacapa,Cabañas,Hombre,46,"No, sin dificultad",40
Zacapa,Cabañas,Hombre,46,"Sí, con algo de dificultad",5
Zacapa,Cabañas,Hombre,47,"No, sin dificultad",49
Zacapa,Cabañas,Hombre,47,"Sí, con algo de dificultad",6
Zacapa,Cabañas,Hombre,47,"Sí, con mucha dificultad",1
Zacapa,Cabañas,Hombre,48,"No, sin dificultad",46
Zacapa,Cabañas,Hombre,48,"Sí, con algo de dificultad",8
Zacapa,Cabañas,Hombre,49,"No, sin dificultad",38
Zacapa,Cabañas,Hombre,49,"Sí, con algo de dificultad",6
Zacapa,Cabañas,Hombre,50,"No, sin dificultad",50
Zacapa,Cabañas,Hombre,50,"Sí, con algo de dificultad",11
Zacapa,Cabañas,Hombre,50,"Sí, con mucha dificultad",2
Zacapa,Cabañas,Hombre,51,"No, sin dificultad",25
Zacapa,Cabañas,Hombre,51,"Sí, con algo de dificultad",9
Zacapa,Cabañas,Hombre,51,"Sí, con mucha dificultad",3
Zacapa,Cabañas,Hombre,52,No declarado,1
Zacapa,Cabañas,Hombre,52,"No, sin dificultad",43
Zacapa,Cabañas,Hombre,52,"Sí, con algo de dificultad",7
Zacapa,Cabañas,Hombre,52,"Sí, con mucha dificultad",2
Zacapa,Cabañas,Hombre,53,"No, sin dificultad",37
Zacapa,Cabañas,Hombre,53,"Sí, con algo de dificultad",5
Zacapa,Cabañas,Hombre,53,"Sí, con mucha dificultad",1
Zacapa,Cabañas,Hombre,54,"No, sin dificultad",32
Zacapa,Cabañas,Hombre,54,"Sí, con algo de dificultad",13
Zacapa,Cabañas,Hombre,54,"Sí, con mucha dificultad",1
Zacapa,Cabañas,Hombre,55,"No, sin dificultad",42
Zacapa,Cabañas,Hombre,55,"Sí, con algo de dificultad",12
Zacapa,Cabañas,Hombre,56,No declarado,1
Zacapa,Cabañas,Hombre,56,"No, sin dificultad",35
Zacapa,Cabañas,Hombre,56,"Sí, con algo de dificultad",8
Zacapa,Cabañas,Hombre,57,"No, sin dificultad",31
Zacapa,Cabañas,Hombre,57,"Sí, con algo de dificultad",15
Zacapa,Cabañas,Hombre,57,"Sí, con mucha dificultad",2
Zacapa,Cabañas,Hombre,58,"No, sin dificultad",34
Zacapa,Cabañas,Hombre,58,"Sí, con algo de dificultad",7
Zacapa,Cabañas,Hombre,58,"Sí, con mucha dificultad",1
Zacapa,Cabañas,Hombre,59,"No, sin dificultad",31
Zacapa,Cabañas,Hombre,59,"Sí, con algo de dificultad",7
Zacapa,Cabañas,Hombre,59,"Sí, con mucha dificultad",2
Zacapa,Cabañas,Hombre,60,"No, sin dificultad",28
Zacapa,Cabañas,Hombre,60,"Sí, con algo de dificultad",11
Zacapa,Cabañas,Hombre,60,"Sí, con mucha dificultad",2
Zacapa,Cabañas,Hombre,61,No declarado,2
Zacapa,Cabañas,Hombre,61,"No, sin dificultad",20
Zacapa,Cabañas,Hombre,61,"Sí, con algo de dificultad",5
Zacapa,Cabañas,Hombre,62,No declarado,1
Zacapa,Cabañas,Hombre,62,No puede,1
Zacapa,Cabañas,Hombre,62,"No, sin dificultad",30
Zacapa,Cabañas,Hombre,62,"Sí, con algo de dificultad",13
Zacapa,Cabañas,Hombre,62,"Sí, con mucha dificultad",3
Zacapa,Cabañas,Hombre,63,"No, sin dificultad",23
Zacapa,Cabañas,Hombre,63,"Sí, con algo de dificultad",11
Zacapa,Cabañas,Hombre,63,"Sí, con mucha dificultad",2
Zacapa,Cabañas,Hombre,64,"No, sin dificultad",34
Zacapa,Cabañas,Hombre,64,"Sí, con algo de dificultad",10
Zacapa,Cabañas,Hombre,65,"No, sin dificultad",27
Zacapa,Cabañas,Hombre,65,"Sí, con algo de dificultad",21
Zacapa,Cabañas,Hombre,65,"Sí, con mucha dificultad",1
Zacapa,Cabañas,Hombre,66,"No, sin dificultad",26
Zacapa,Cabañas,Hombre,66,"Sí, con algo de dificultad",10
Zacapa,Cabañas,Hombre,66,"Sí, con mucha dificultad",1
Zacapa,Cabañas,Hombre,67,"No, sin dificultad",24
Zacapa,Cabañas,Hombre,67,"Sí, con algo de dificultad",11
Zacapa,Cabañas,Hombre,68,"No, sin dificultad",22
Zacapa,Cabañas,Hombre,68,"Sí, con algo de dificultad",13
Zacapa,Cabañas,Hombre,68,"Sí, con mucha dificultad",1
Zacapa,Cabañas,Hombre,69,"No, sin dificultad",25
Zacapa,Cabañas,Hombre,69,"Sí, con algo de dificultad",11
Zacapa,Cabañas,Hombre,69,"Sí, con mucha dificultad",2
Zacapa,Cabañas,Hombre,70,"No, sin dificultad",15
Zacapa,Cabañas,Hombre,70,"Sí, con algo de dificultad",11
Zacapa,Cabañas,Hombre,70,"Sí, con mucha dificultad",2
Zacapa,Cabañas,Hombre,71,"No, sin dificultad",16
Zacapa,Cabañas,Hombre,71,"Sí, con algo de dificultad",7
Zacapa,Cabañas,Hombre,72,No puede,1
Zacapa,Cabañas,Hombre,72,"No, sin dificultad",12
Zacapa,Cabañas,Hombre,72,"Sí, con algo de dificultad",9
Zacapa,Cabañas,Hombre,72,"Sí, con mucha dificultad",4
Zacapa,Cabañas,Hombre,73,"No, sin dificultad",12
Zacapa,Cabañas,Hombre,73,"Sí, con algo de dificultad",3
Zacapa,Cabañas,Hombre,73,"Sí, con mucha dificultad",2
Zacapa,Cabañas,Hombre,74,No puede,1
Zacapa,Cabañas,Hombre,74,"No, sin dificultad",14
Zacapa,Cabañas,Hombre,74,"Sí, con algo de dificultad",7
Zacapa,Cabañas,Hombre,74,"Sí, con mucha dificultad",2
Zacapa,Cabañas,Hombre,75,No puede,2
Zacapa,Cabañas,Hombre,75,"No, sin dificultad",15
Zacapa,Cabañas,Hombre,75,"Sí, con algo de dificultad",12
Zacapa,Cabañas,Hombre,75,"Sí, con mucha dificultad",1
Zacapa,Cabañas,Hombre,76,No declarado,1
Zacapa,Cabañas,Hombre,76,"No, sin dificultad",4
Zacapa,Cabañas,Hombre,76,"Sí, con algo de dificultad",6
Zacapa,Cabañas,Hombre,76,"Sí, con mucha dificultad",2
Zacapa,Cabañas,Hombre,77,"No, sin dificultad",14
Zacapa,Cabañas,Hombre,77,"Sí, con algo de dificultad",9
Zacapa,Cabañas,Hombre,77,"Sí, con mucha dificultad",3
Zacapa,Cabañas,Hombre,78,"No, sin dificultad",13
Zacapa,Cabañas,Hombre,78,"Sí, con algo de dificultad",9
Zacapa,Cabañas,Hombre,78,"Sí, con mucha dificultad",4
Zacapa,Cabañas,Hombre,79,No puede,1
Zacapa,Cabañas,Hombre,79,"No, sin dificultad",9
Zacapa,Cabañas,Hombre,79,"Sí, con algo de dificultad",7
Zacapa,Cabañas,Hombre,79,"Sí, con mucha dificultad",1
Zacapa,Cabañas,Hombre,80,"No, sin dificultad",4
Zacapa,Cabañas,Hombre,80,"Sí, con algo de dificultad",7
Zacapa,Cabañas,Hombre,80,"Sí, con mucha dificultad",1
Zacapa,Cabañas,Hombre,81,"No, sin dificultad",4
Zacapa,Cabañas,Hombre,81,"Sí, con algo de dificultad",6
Zacapa,Cabañas,Hombre,81,"Sí, con mucha dificultad",5
Zacapa,Cabañas,Hombre,82,"No, sin dificultad",6
Zacapa,Cabañas,Hombre,82,"Sí, con algo de dificultad",4
Zacapa,Cabañas,Hombre,82,"Sí, con mucha dificultad",2
Zacapa,Cabañas,Hombre,83,No puede,1
Zacapa,Cabañas,Hombre,83,"No, sin dificultad",4
Zacapa,Cabañas,Hombre,83,"Sí, con algo de dificultad",1
Zacapa,Cabañas,Hombre,83,"Sí, con mucha dificultad",3
Zacapa,Cabañas,Hombre,84,"No, sin dificultad",4
Zacapa,Cabañas,Hombre,84,"Sí, con algo de dificultad",4
Zacapa,Cabañas,Hombre,84,"Sí, con mucha dificultad",1
Zacapa,Cabañas,Hombre,85,No puede,1
Zacapa,Cabañas,Hombre,85,"No, sin dificultad",4
Zacapa,Cabañas,Hombre,85,"Sí, con algo de dificultad",7
Zacapa,Cabañas,Hombre,85,"Sí, con mucha dificultad",1
Zacapa,Cabañas,Hombre,86,"No, sin dificultad",2
Zacapa,Cabañas,Hombre,86,"Sí, con algo de dificultad",5
Zacapa,Cabañas,Hombre,86,"Sí, con mucha dificultad",3
Zacapa,Cabañas,Hombre,87,"No, sin dificultad",1
Zacapa,Cabañas,Hombre,87,"Sí, con algo de dificultad",5
Zacapa,Cabañas,Hombre,87,"Sí, con mucha dificultad",1
Zacapa,Cabañas,Hombre,88,"No, sin dificultad",3
Zacapa,Cabañas,Hombre,88,"Sí, con algo de dificultad",3
Zacapa,Cabañas,Hombre,88,"Sí, con mucha dificultad",2
Zacapa,Cabañas,Hombre,89,No puede,1
Zacapa,Cabañas,Hombre,89,"No, sin dificultad",3
Zacapa,Cabañas,Hombre,89,"Sí, con algo de dificultad",3
Zacapa,Cabañas,Hombre,90,"No, sin dificultad",3
Zacapa,Cabañas,Hombre,90,"Sí, con algo de dificultad",3
Zacapa,Cabañas,Hombre,90,"Sí, con mucha dificultad",1
Zacapa,Cabañas,Hombre,92,"No, sin dificultad",2
Zacapa,Cabañas,Hombre,92,"Sí, con algo de dificultad",3
Zacapa,Cabañas,Hombre,93,"No, sin dificultad",2
Zacapa,Cabañas,Hombre,93,"Sí, con mucha dificultad",2
Zacapa,Cabañas,Hombre,94,No puede,1
Zacapa,Cabañas,Hombre,94,"No, sin dificultad",3
Zacapa,Cabañas,Hombre,96,"No, sin dificultad",1
Zacapa,Cabañas,Hombre,97,"Sí, con algo de dificultad",1
Zacapa,Cabañas,Hombre,97,"Sí, con mucha dificultad",1
Zacapa,Cabañas,Hombre,105,No puede,1
Zacapa,Cabañas,Hombre,105,"Sí, con algo de dificultad",1
Zacapa,Cabañas,Mujer,0,,147
Zacapa,Cabañas,Mujer,1,,135
Zacapa,Cabañas,Mujer,2,,131
Zacapa,Cabañas,Mujer,3,,146
Zacapa,Cabañas,Mujer,4,No declarado,11
Zacapa,Cabañas,Mujer,4,"No, sin dificultad",152
Zacapa,Cabañas,Mujer,5,No declarado,4
Zacapa,Cabañas,Mujer,5,"No, sin dificultad",144
Zacapa,Cabañas,Mujer,5,"Sí, con algo de dificultad",1
Zacapa,Cabañas,Mujer,6,No declarado,3
Zacapa,Cabañas,Mujer,6,No puede,1
Zacapa,Cabañas,Mujer,6,"No, sin dificultad",131
Zacapa,Cabañas,Mujer,7,No declarado,2
Zacapa,Cabañas,Mujer,7,"No, sin dificultad",147
Zacapa,Cabañas,Mujer,7,"Sí, con algo de dificultad",1
Zacapa,Cabañas,Mujer,7,"Sí, con mucha dificultad",1
Zacapa,Cabañas,Mujer,8,No declarado,1
Zacapa,Cabañas,Mujer,8,"No, sin dificultad",133
Zacapa,Cabañas,Mujer,8,"Sí, con algo de dificultad",5
Zacapa,Cabañas,Mujer,9,"No, sin dificultad",119
Zacapa,Cabañas,Mujer,9,"Sí, con algo de dificultad",1
Zacapa,Cabañas,Mujer,9,"Sí, con mucha dificultad",1
Zacapa,Cabañas,Mujer,10,No declarado,2
Zacapa,Cabañas,Mujer,10,No puede,1
Zacapa,Cabañas,Mujer,10,"No, sin dificultad",143
Zacapa,Cabañas,Mujer,10,"Sí, con algo de dificultad",1
Zacapa,Cabañas,Mujer,10,"Sí, con mucha dificultad",1
Zacapa,Cabañas,Mujer,11,No declarado,2
Zacapa,Cabañas,Mujer,11,"No, sin dificultad",136
Zacapa,Cabañas,Mujer,11,"Sí, con algo de dificultad",2
Zacapa,Cabañas,Mujer,12,No declarado,2
Zacapa,Cabañas,Mujer,12,"No, sin dificultad",139
Zacapa,Cabañas,Mujer,12,"Sí, con algo de dificultad",3
Zacapa,Cabañas,Mujer,13,No declarado,1
Zacapa,Cabañas,Mujer,13,"No, sin dificultad",118
Zacapa,Cabañas,Mujer,13,"Sí, con algo de dificultad",1
Zacapa,Cabañas,Mujer,14,No declarado,1
Zacapa,Cabañas,Mujer,14,"No, sin dificultad",125
Zacapa,Cabañas,Mujer,14,"Sí, con algo de dificultad",5
Zacapa,Cabañas,Mujer,14,"Sí, con mucha dificultad",1
Zacapa,Cabañas,Mujer,15,No declarado,1
Zacapa,Cabañas,Mujer,15,"No, sin dificultad",141
Zacapa,Cabañas,Mujer,15,"Sí, con algo de dificultad",2
Zacapa,Cabañas,Mujer,16,No declarado,2
Zacapa,Cabañas,Mujer,16,"No, sin dificultad",151
Zacapa,Cabañas,Mujer,16,"Sí, con algo de dificultad",2
Zacapa,Cabañas,Mujer,17,No declarado,2
Zacapa,Cabañas,Mujer,17,"No, sin dificultad",166
Zacapa,Cabañas,Mujer,17,"Sí, con algo de dificultad",2
Zacapa,Cabañas,Mujer,17,"Sí, con mucha dificultad",1
Zacapa,Cabañas,Mujer,18,"No, sin dificultad",158
Zacapa,Cabañas,Mujer,18,"Sí, con algo de dificultad",2
Zacapa,Cabañas,Mujer,18,"Sí, con mucha dificultad",1
Zacapa,Cabañas,Mujer,19,No puede,2
Zacapa,Cabañas,Mujer,19,"No, sin dificultad",132
Zacapa,Cabañas,Mujer,19,"Sí, con algo de dificultad",2
Zacapa,Cabañas,Mujer,19,"Sí, con mucha dificultad",2
Zacapa,Cabañas,Mujer,20,No declarado,1
Zacapa,Cabañas,Mujer,20,"No, sin dificultad",126
Zacapa,Cabañas,Mujer,20,"Sí, con algo de dificultad",2
Zacapa,Cabañas,Mujer,21,"No, sin dificultad",131
Zacapa,Cabañas,Mujer,21,"Sí, con algo de dificultad",1
Zacapa,Cabañas,Mujer,21,"Sí, con mucha dificultad",2
Zacapa,Cabañas,Mujer,22,"No, sin dificultad",137
Zacapa,Cabañas,Mujer,22,"Sí, con algo de dificultad",1
Zacapa,Cabañas,Mujer,23,No declarado,1
Zacapa,Cabañas,Mujer,23,"No, sin dificultad",131
Zacapa,Cabañas,Mujer,23,"Sí, con algo de dificultad",4
Zacapa,Cabañas,Mujer,23,"Sí, con mucha dificultad",1
Zacapa,Cabañas,Mujer,24,No declarado,1
Zacapa,Cabañas,Mujer,24,"No, sin dificultad",121
Zacapa,Cabañas,Mujer,24,"Sí, con algo de dificultad",2
Zacapa,Cabañas,Mujer,25,No declarado,1
Zacapa,Cabañas,Mujer,25,"No, sin dificultad",120
Zacapa,Cabañas,Mujer,25,"Sí, con mucha dificultad",1
Zacapa,Cabañas,Mujer,26,"No, sin dificultad",112
Zacapa,Cabañas,Mujer,27,No declarado,2
Zacapa,Cabañas,Mujer,27,"No, sin dificultad",122
Zacapa,Cabañas,Mujer,27,"Sí, con algo de dificultad",1
Zacapa,Cabañas,Mujer,28,"No, sin dificultad",114
Zacapa,Cabañas,Mujer,28,"Sí, con algo de dificultad",2
Zacapa,Cabañas,Mujer,29,No declarado,1
Zacapa,Cabañas,Mujer,29,"No, sin dificultad",103
Zacapa,Cabañas,Mujer,29,"Sí, con algo de dificultad",3
Zacapa,Cabañas,Mujer,30,"No, sin dificultad",86
Zacapa,Cabañas,Mujer,30,"Sí, con algo de dificultad",1
Zacapa,Cabañas,Mujer,30,"Sí, con mucha dificultad",2
Zacapa,Cabañas,Mujer,31,"No, sin dificultad",71
Zacapa,Cabañas,Mujer,31,"Sí, con algo de dificultad",1
Zacapa,Cabañas,Mujer,32,No declarado,1
Zacapa,Cabañas,Mujer,32,"No, sin dificultad",91
Zacapa,Cabañas,Mujer,32,"Sí, con algo de dificultad",3
Zacapa,Cabañas,Mujer,33,"No, sin dificultad",73
Zacapa,Cabañas,Mujer,33,"Sí, con algo de dificultad",3
Zacapa,Cabañas,Mujer,34,"No, sin dificultad",82
Zacapa,Cabañas,Mujer,34,"Sí, con algo de dificultad",3
Zacapa,Cabañas,Mujer,34,"Sí, con mucha dificultad",1
Zacapa,Cabañas,Mujer,35,No declarado,2
Zacapa,Cabañas,Mujer,35,"No, sin dificultad",100
Zacapa,Cabañas,Mujer,35,"Sí, con algo de dificultad",1
Zacapa,Cabañas,Mujer,36,No puede,1
Zacapa,Cabañas,Mujer,36,"No, sin dificultad",67
Zacapa,Cabañas,Mujer,36,"Sí, con algo de dificultad",2
Zacapa,Cabañas,Mujer,37,"No, sin dificultad",93
Zacapa,Cabañas,Mujer,37,"Sí, con algo de dificultad",2
Zacapa,Cabañas,Mujer,38,"No, sin dificultad",86
Zacapa,Cabañas,Mujer,38,"Sí, con algo de dificultad",1
Zacapa,Cabañas,Mujer,39,No declarado,2
Zacapa,Cabañas,Mujer,39,"No, sin dificultad",74
Zacapa,Cabañas,Mujer,39,"Sí, con algo de dificultad",3
Zacapa,Cabañas,Mujer,40,No declarado,1
Zacapa,Cabañas,Mujer,40,"No, sin dificultad",75
Zacapa,Cabañas,Mujer,40,"Sí, con algo de dificultad",5
Zacapa,Cabañas,Mujer,41,"No, sin dificultad",63
Zacapa,Cabañas,Mujer,41,"Sí, con algo de dificultad",5
Zacapa,Cabañas,Mujer,41,"Sí, con mucha dificultad",1
Zacapa,Cabañas,Mujer,42,"No, sin dificultad",74
Zacapa,Cabañas,Mujer,42,"Sí, con algo de dificultad",11
Zacapa,Cabañas,Mujer,42,"Sí, con mucha dificultad",3
Zacapa,Cabañas,Mujer,43,"No, sin dificultad",53
Zacapa,Cabañas,Mujer,43,"Sí, con algo de dificultad",13
Zacapa,Cabañas,Mujer,44,"No, sin dificultad",57
Zacapa,Cabañas,Mujer,44,"Sí, con algo de dificultad",9
Zacapa,Cabañas,Mujer,44,"Sí, con mucha dificultad",1
Zacapa,Cabañas,Mujer,45,"No, sin dificultad",58
Zacapa,Cabañas,Mujer,45,"Sí, con algo de dificultad",8
Zacapa,Cabañas,Mujer,46,No declarado,1
Zacapa,Cabañas,Mujer,46,"No, sin dificultad",39
Zacapa,Cabañas,Mujer,46,"Sí, con algo de dificultad",13
Zacapa,Cabañas,Mujer,46,"Sí, con mucha dificultad",1
Zacapa,Cabañas,Mujer,47,"No, sin dificultad",44
Zacapa,Cabañas,Mujer,47,"Sí, con algo de dificultad",15
Zacapa,Cabañas,Mujer,47,"Sí, con mucha dificultad",1
Zacapa,Cabañas,Mujer,48,"No, sin dificultad",47
Zacapa,Cabañas,Mujer,48,"Sí, con algo de dificultad",13
Zacapa,Cabañas,Mujer,49,No declarado,1
Zacapa,Cabañas,Mujer,49,No puede,1
Zacapa,Cabañas,Mujer,49,"No, sin dificultad",41
Zacapa,Cabañas,Mujer,49,"Sí, con algo de dificultad",12
Zacapa,Cabañas,Mujer,49,"Sí, con mucha dificultad",2
Zacapa,Cabañas,Mujer,50,No declarado,2
Zacapa,Cabañas,Mujer,50,"No, sin dificultad",57
Zacapa,Cabañas,Mujer,50,"Sí, con algo de dificultad",14
Zacapa,Cabañas,Mujer,50,"Sí, con mucha dificultad",2
Zacapa,Cabañas,Mujer,51,"No, sin dificultad",36
Zacapa,Cabañas,Mujer,51,"Sí, con algo de dificultad",9
Zacapa,Cabañas,Mujer,51,"Sí, con mucha dificultad",2
Zacapa,Cabañas,Mujer,52,"No, sin dificultad",46
Zacapa,Cabañas,Mujer,52,"Sí, con algo de dificultad",19
Zacapa,Cabañas,Mujer,52,"Sí, con mucha dificultad",2
Zacapa,Cabañas,Mujer,53,"No, sin dificultad",36
Zacapa,Cabañas,Mujer,53,"Sí, con algo de dificultad",18
Zacapa,Cabañas,Mujer,53,"Sí, con mucha dificultad",4
Zacapa,Cabañas,Mujer,54,"No, sin dificultad",32
Zacapa,Cabañas,Mujer,54,"Sí, con algo de dificultad",17
Zacapa,Cabañas,Mujer,54,"Sí, con mucha dificultad",5
Zacapa,Cabañas,Mujer,55,"No, sin dificultad",39
Zacapa,Cabañas,Mujer,55,"Sí, con algo de dificultad",12
Zacapa,Cabañas,Mujer,55,"Sí, con mucha dificultad",4
Zacapa,Cabañas,Mujer,56,"No, sin dificultad",36
Zacapa,Cabañas,Mujer,56,"Sí, con algo de dificultad",11
Zacapa,Cabañas,Mujer,56,"Sí, con mucha dificultad",2
Zacapa,Cabañas,Mujer,57,No declarado,1
Zacapa,Cabañas,Mujer,57,"No, sin dificultad",23
Zacapa,Cabañas,Mujer,57,"Sí, con algo de dificultad",14
Zacapa,Cabañas,Mujer,57,"Sí, con mucha dificultad",1
Zacapa,Cabañas,Mujer,58,No declarado,1
Zacapa,Cabañas,Mujer,58,"No, sin dificultad",29
Zacapa,Cabañas,Mujer,58,"Sí, con algo de dificultad",16
