NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,PEA||Población económicamente activa,Recuento de PCP1
Chiquimula,Camotán,Hombre,71,,55
Chiquimula,Camotán,Hombre,71,Población económicamente activa,20
Chiquimula,Camotán,Hombre,72,,40
Chiquimula,Camotán,Hombre,72,Población económicamente activa,19
Chiquimula,Camotán,Hombre,73,,48
Chiquimula,Camotán,Hombre,73,Población económicamente activa,9
Chiquimula,Camotán,Hombre,74,,29
Chiquimula,Camotán,Hombre,74,Población económicamente activa,8
Chiquimula,Camotán,Hombre,75,,32
Chiquimula,Camotán,Hombre,75,Población económicamente activa,16
Chiquimula,Camotán,Hombre,76,,28
Chiquimula,Camotán,Hombre,76,Población económicamente activa,4
Chiquimula,Camotán,Hombre,77,,31
Chiquimula,Camotán,Hombre,77,Población económicamente activa,5
Chiquimula,Camotán,Hombre,78,,31
Chiquimula,Camotán,Hombre,78,Población económicamente activa,6
Chiquimula,Camotán,Hombre,79,,22
Chiquimula,Camotán,Hombre,79,Población económicamente activa,4
Chiquimula,Camotán,Hombre,80,,29
Chiquimula,Camotán,Hombre,80,Población económicamente activa,8
Chiquimula,Camotán,Hombre,81,,16
Chiquimula,Camotán,Hombre,81,Población económicamente activa,4
Chiquimula,Camotán,Hombre,82,,20
Chiquimula,Camotán,Hombre,82,Población económicamente activa,3
Chiquimula,Camotán,Hombre,83,,13
Chiquimula,Camotán,Hombre,83,Población económicamente activa,5
Chiquimula,Camotán,Hombre,84,,12
Chiquimula,Camotán,Hombre,84,Población económicamente activa,4
Chiquimula,Camotán,Hombre,85,,11
Chiquimula,Camotán,Hombre,85,Población económicamente activa,2
Chiquimula,Camotán,Hombre,86,,12
Chiquimula,Camotán,Hombre,87,,12
Chiquimula,Camotán,Hombre,87,Población económicamente activa,4
Chiquimula,Camotán,Hombre,88,,11
Chiquimula,Camotán,Hombre,88,Población económicamente activa,2
Chiquimula,Camotán,Hombre,89,,8
Chiquimula,Camotán,Hombre,89,Población económicamente activa,1
Chiquimula,Camotán,Hombre,90,,6
Chiquimula,Camotán,Hombre,91,,3
Chiquimula,Camotán,Hombre,92,,2
Chiquimula,Camotán,Hombre,94,,3
Chiquimula,Camotán,Hombre,95,,1
Chiquimula,Camotán,Hombre,95,Población económicamente activa,1
Chiquimula,Camotán,Hombre,97,,2
Chiquimula,Camotán,Hombre,97,Población económicamente activa,1
Chiquimula,Camotán,Hombre,98,,1
Chiquimula,Camotán,Hombre,100,,1
Chiquimula,Camotán,Hombre,106,,1
Chiquimula,Camotán,Hombre,108,,1
Chiquimula,Camotán,Mujer,0,,838
Chiquimula,Camotán,Mujer,1,,789
Chiquimula,Camotán,Mujer,2,,861
Chiquimula,Camotán,Mujer,3,,807
Chiquimula,Camotán,Mujer,4,,834
Chiquimula,Camotán,Mujer,5,,769
Chiquimula,Camotán,Mujer,6,,792
Chiquimula,Camotán,Mujer,7,,768
Chiquimula,Camotán,Mujer,7,Población económicamente activa,7
Chiquimula,Camotán,Mujer,8,,696
Chiquimula,Camotán,Mujer,8,Población económicamente activa,3
Chiquimula,Camotán,Mujer,9,,705
Chiquimula,Camotán,Mujer,9,Población económicamente activa,5
Chiquimula,Camotán,Mujer,10,,720
Chiquimula,Camotán,Mujer,10,Población económicamente activa,10
Chiquimula,Camotán,Mujer,11,,737
Chiquimula,Camotán,Mujer,11,Población económicamente activa,5
Chiquimula,Camotán,Mujer,12,,701
Chiquimula,Camotán,Mujer,12,Población económicamente activa,12
Chiquimula,Camotán,Mujer,13,,715
Chiquimula,Camotán,Mujer,13,Población económicamente activa,3
Chiquimula,Camotán,Mujer,14,,662
Chiquimula,Camotán,Mujer,14,Población económicamente activa,11
Chiquimula,Camotán,Mujer,15,,749
Chiquimula,Camotán,Mujer,15,Población económicamente activa,26
Chiquimula,Camotán,Mujer,16,,679
Chiquimula,Camotán,Mujer,16,Población económicamente activa,43
Chiquimula,Camotán,Mujer,17,,695
Chiquimula,Camotán,Mujer,17,Población económicamente activa,51
Chiquimula,Camotán,Mujer,18,,663
Chiquimula,Camotán,Mujer,18,Población económicamente activa,67
Chiquimula,Camotán,Mujer,19,,572
Chiquimula,Camotán,Mujer,19,Población económicamente activa,64
Chiquimula,Camotán,Mujer,20,,552
Chiquimula,Camotán,Mujer,20,Población económicamente activa,61
Chiquimula,Camotán,Mujer,21,,464
Chiquimula,Camotán,Mujer,21,Población económicamente activa,64
Chiquimula,Camotán,Mujer,22,,451
Chiquimula,Camotán,Mujer,22,Población económicamente activa,67
Chiquimula,Camotán,Mujer,23,,479
Chiquimula,Camotán,Mujer,23,Población económicamente activa,50
Chiquimula,Camotán,Mujer,24,,446
Chiquimula,Camotán,Mujer,24,Población económicamente activa,66
Chiquimula,Camotán,Mujer,25,,415
Chiquimula,Camotán,Mujer,25,Población económicamente activa,66
Chiquimula,Camotán,Mujer,26,,385
Chiquimula,Camotán,Mujer,26,Población económicamente activa,52
Chiquimula,Camotán,Mujer,27,,356
Chiquimula,Camotán,Mujer,27,Población económicamente activa,49
Chiquimula,Camotán,Mujer,28,,361
Chiquimula,Camotán,Mujer,28,Población económicamente activa,59
Chiquimula,Camotán,Mujer,29,,345
Chiquimula,Camotán,Mujer,29,Población económicamente activa,53
Chiquimula,Camotán,Mujer,30,,348
Chiquimula,Camotán,Mujer,30,Población económicamente activa,49
Chiquimula,Camotán,Mujer,31,,251
Chiquimula,Camotán,Mujer,31,Población económicamente activa,61
Chiquimula,Camotán,Mujer,32,,322
Chiquimula,Camotán,Mujer,32,Población económicamente activa,62
Chiquimula,Camotán,Mujer,33,,297
Chiquimula,Camotán,Mujer,33,Población económicamente activa,55
Chiquimula,Camotán,Mujer,34,,288
Chiquimula,Camotán,Mujer,34,Población económicamente activa,40
Chiquimula,Camotán,Mujer,35,,258
Chiquimula,Camotán,Mujer,35,Población económicamente activa,54
Chiquimula,Camotán,Mujer,36,,273
Chiquimula,Camotán,Mujer,36,Población económicamente activa,55
Chiquimula,Camotán,Mujer,37,,254
Chiquimula,Camotán,Mujer,37,Población económicamente activa,39
Chiquimula,Camotán,Mujer,38,,260
Chiquimula,Camotán,Mujer,38,Población económicamente activa,42
Chiquimula,Camotán,Mujer,39,,237
Chiquimula,Camotán,Mujer,39,Población económicamente activa,34
Chiquimula,Camotán,Mujer,40,,246
Chiquimula,Camotán,Mujer,40,Población económicamente activa,39
Chiquimula,Camotán,Mujer,41,,163
Chiquimula,Camotán,Mujer,41,Población económicamente activa,30
Chiquimula,Camotán,Mujer,42,,220
Chiquimula,Camotán,Mujer,42,Población económicamente activa,23
Chiquimula,Camotán,Mujer,43,,233
Chiquimula,Camotán,Mujer,43,Población económicamente activa,34
Chiquimula,Camotán,Mujer,44,,212
Chiquimula,Camotán,Mujer,44,Población económicamente activa,38
Chiquimula,Camotán,Mujer,45,,180
Chiquimula,Camotán,Mujer,45,Población económicamente activa,26
Chiquimula,Camotán,Mujer,46,,175
Chiquimula,Camotán,Mujer,46,Población económicamente activa,23
Chiquimula,Camotán,Mujer,47,,153
Chiquimula,Camotán,Mujer,47,Población económicamente activa,18
Chiquimula,Camotán,Mujer,48,,156
Chiquimula,Camotán,Mujer,48,Población económicamente activa,19
Chiquimula,Camotán,Mujer,49,,123
Chiquimula,Camotán,Mujer,49,Población económicamente activa,17
Chiquimula,Camotán,Mujer,50,,125
Chiquimula,Camotán,Mujer,50,Población económicamente activa,14
Chiquimula,Camotán,Mujer,51,,105
Chiquimula,Camotán,Mujer,51,Población económicamente activa,16
Chiquimula,Camotán,Mujer,52,,124
Chiquimula,Camotán,Mujer,52,Población económicamente activa,21
Chiquimula,Camotán,Mujer,53,,138
Chiquimula,Camotán,Mujer,53,Población económicamente activa,19
Chiquimula,Camotán,Mujer,54,,120
Chiquimula,Camotán,Mujer,54,Población económicamente activa,19
Chiquimula,Camotán,Mujer,55,,139
Chiquimula,Camotán,Mujer,55,Población económicamente activa,11
Chiquimula,Camotán,Mujer,56,,106
Chiquimula,Camotán,Mujer,56,Población económicamente activa,5
Chiquimula,Camotán,Mujer,57,,122
Chiquimula,Camotán,Mujer,57,Población económicamente activa,13
Chiquimula,Camotán,Mujer,58,,136
Chiquimula,Camotán,Mujer,58,Población económicamente activa,9
Chiquimula,Camotán,Mujer,59,,109
Chiquimula,Camotán,Mujer,59,Población económicamente activa,9
Chiquimula,Camotán,Mujer,60,,119
Chiquimula,Camotán,Mujer,60,Población económicamente activa,7
Chiquimula,Camotán,Mujer,61,,105
Chiquimula,Camotán,Mujer,61,Población económicamente activa,8
Chiquimula,Camotán,Mujer,62,,84
Chiquimula,Camotán,Mujer,62,Población económicamente activa,7
Chiquimula,Camotán,Mujer,63,,91
Chiquimula,Camotán,Mujer,63,Población económicamente activa,8
Chiquimula,Camotán,Mujer,64,,109
Chiquimula,Camotán,Mujer,64,Población económicamente activa,5
Chiquimula,Camotán,Mujer,65,,89
Chiquimula,Camotán,Mujer,65,Población económicamente activa,5
Chiquimula,Camotán,Mujer,66,,90
Chiquimula,Camotán,Mujer,66,Población económicamente activa,8
Chiquimula,Camotán,Mujer,67,,78
Chiquimula,Camotán,Mujer,67,Población económicamente activa,9
Chiquimula,Camotán,Mujer,68,,90
Chiquimula,Camotán,Mujer,68,Población económicamente activa,7
Chiquimula,Camotán,Mujer,69,,68
Chiquimula,Camotán,Mujer,69,Población económicamente activa,3
Chiquimula,Camotán,Mujer,70,,74
Chiquimula,Camotán,Mujer,70,Población económicamente activa,3
Chiquimula,Camotán,Mujer,71,,53
Chiquimula,Camotán,Mujer,71,Población económicamente activa,1
Chiquimula,Camotán,Mujer,72,,47
Chiquimula,Camotán,Mujer,72,Población económicamente activa,2
Chiquimula,Camotán,Mujer,73,,49
Chiquimula,Camotán,Mujer,73,Población económicamente activa,5
Chiquimula,Camotán,Mujer,74,,43
Chiquimula,Camotán,Mujer,74,Población económicamente activa,1
Chiquimula,Camotán,Mujer,75,,54
Chiquimula,Camotán,Mujer,75,Población económicamente activa,2
Chiquimula,Camotán,Mujer,76,,43
Chiquimula,Camotán,Mujer,77,,44
Chiquimula,Camotán,Mujer,78,,44
Chiquimula,Camotán,Mujer,79,,20
Chiquimula,Camotán,Mujer,79,Población económicamente activa,3
Chiquimula,Camotán,Mujer,80,,33
Chiquimula,Camotán,Mujer,80,Población económicamente activa,3
Chiquimula,Camotán,Mujer,81,,12
Chiquimula,Camotán,Mujer,82,,15
Chiquimula,Camotán,Mujer,82,Población económicamente activa,1
Chiquimula,Camotán,Mujer,83,,18
Chiquimula,Camotán,Mujer,83,Población económicamente activa,3
Chiquimula,Camotán,Mujer,84,,14
Chiquimula,Camotán,Mujer,85,,9
Chiquimula,Camotán,Mujer,86,,20
Chiquimula,Camotán,Mujer,87,,10
Chiquimula,Camotán,Mujer,87,Población económicamente activa,1
Chiquimula,Camotán,Mujer,88,,12
Chiquimula,Camotán,Mujer,89,,6
Chiquimula,Camotán,Mujer,90,,4
Chiquimula,Camotán,Mujer,91,,2
Chiquimula,Camotán,Mujer,91,Población económicamente activa,1
Chiquimula,Camotán,Mujer,92,,4
Chiquimula,Camotán,Mujer,93,,2
Chiquimula,Camotán,Mujer,93,Población económicamente activa,2
Chiquimula,Camotán,Mujer,94,,2
Chiquimula,Camotán,Mujer,95,,3
Chiquimula,Camotán,Mujer,96,,2
Chiquimula,Camotán,Mujer,97,,1
Chiquimula,Camotán,Mujer,98,,2
Chiquimula,Camotán,Mujer,99,,1
Chiquimula,Camotán,Mujer,101,,1
Chiquimula,Camotán,Mujer,110,,1
Chiquimula,Chiquimula,Hombre,0,,1139
Chiquimula,Chiquimula,Hombre,1,,1145
Chiquimula,Chiquimula,Hombre,2,,1275
Chiquimula,Chiquimula,Hombre,3,,1251
Chiquimula,Chiquimula,Hombre,4,,1328
Chiquimula,Chiquimula,Hombre,5,,1282
Chiquimula,Chiquimula,Hombre,6,,1291
Chiquimula,Chiquimula,Hombre,7,,1160
Chiquimula,Chiquimula,Hombre,7,Población económicamente activa,8
Chiquimula,Chiquimula,Hombre,8,,1232
Chiquimula,Chiquimula,Hombre,8,Población económicamente activa,11
Chiquimula,Chiquimula,Hombre,9,,1182
Chiquimula,Chiquimula,Hombre,9,Población económicamente activa,14
Chiquimula,Chiquimula,Hombre,10,,1176
Chiquimula,Chiquimula,Hombre,10,Población económicamente activa,19
Chiquimula,Chiquimula,Hombre,11,,1109
Chiquimula,Chiquimula,Hombre,11,Población económicamente activa,21
Chiquimula,Chiquimula,Hombre,12,,1206
Chiquimula,Chiquimula,Hombre,12,Población económicamente activa,32
Chiquimula,Chiquimula,Hombre,13,,1100
Chiquimula,Chiquimula,Hombre,13,Población económicamente activa,88
Chiquimula,Chiquimula,Hombre,14,,996
Chiquimula,Chiquimula,Hombre,14,Población económicamente activa,145
Chiquimula,Chiquimula,Hombre,15,,950
Chiquimula,Chiquimula,Hombre,15,Población económicamente activa,279
Chiquimula,Chiquimula,Hombre,16,,824
Chiquimula,Chiquimula,Hombre,16,Población económicamente activa,362
Chiquimula,Chiquimula,Hombre,17,,765
Chiquimula,Chiquimula,Hombre,17,Población económicamente activa,503
Chiquimula,Chiquimula,Hombre,18,,678
Chiquimula,Chiquimula,Hombre,18,Población económicamente activa,665
Chiquimula,Chiquimula,Hombre,19,,432
Chiquimula,Chiquimula,Hombre,19,Población económicamente activa,590
Chiquimula,Chiquimula,Hombre,20,,338
Chiquimula,Chiquimula,Hombre,20,Población económicamente activa,752
Chiquimula,Chiquimula,Hombre,21,,273
Chiquimula,Chiquimula,Hombre,21,Población económicamente activa,726
Chiquimula,Chiquimula,Hombre,22,,258
Chiquimula,Chiquimula,Hombre,22,Población económicamente activa,835
Chiquimula,Chiquimula,Hombre,23,,220
Chiquimula,Chiquimula,Hombre,23,Población económicamente activa,855
Chiquimula,Chiquimula,Hombre,24,,179
Chiquimula,Chiquimula,Hombre,24,Población económicamente activa,766
Chiquimula,Chiquimula,Hombre,25,,182
Chiquimula,Chiquimula,Hombre,25,Población económicamente activa,850
Chiquimula,Chiquimula,Hombre,26,,122
Chiquimula,Chiquimula,Hombre,26,Población económicamente activa,726
Chiquimula,Chiquimula,Hombre,27,,137
Chiquimula,Chiquimula,Hombre,27,Población económicamente activa,727
Chiquimula,Chiquimula,Hombre,28,,136
Chiquimula,Chiquimula,Hombre,28,Población económicamente activa,772
Chiquimula,Chiquimula,Hombre,29,,92
Chiquimula,Chiquimula,Hombre,29,Población económicamente activa,636
Chiquimula,Chiquimula,Hombre,30,,144
Chiquimula,Chiquimula,Hombre,30,Población económicamente activa,753
Chiquimula,Chiquimula,Hombre,31,,73
Chiquimula,Chiquimula,Hombre,31,Población económicamente activa,441
Chiquimula,Chiquimula,Hombre,32,,88
Chiquimula,Chiquimula,Hombre,32,Población económicamente activa,644
Chiquimula,Chiquimula,Hombre,33,,98
Chiquimula,Chiquimula,Hombre,33,Población económicamente activa,583
Chiquimula,Chiquimula,Hombre,34,,93
Chiquimula,Chiquimula,Hombre,34,Población económicamente activa,624
Chiquimula,Chiquimula,Hombre,35,,93
Chiquimula,Chiquimula,Hombre,35,Población económicamente activa,601
Chiquimula,Chiquimula,Hombre,36,,50
Chiquimula,Chiquimula,Hombre,36,Población económicamente activa,473
Chiquimula,Chiquimula,Hombre,37,,75
Chiquimula,Chiquimula,Hombre,37,Población económicamente activa,531
Chiquimula,Chiquimula,Hombre,38,,72
Chiquimula,Chiquimula,Hombre,38,Población económicamente activa,606
Chiquimula,Chiquimula,Hombre,39,,72
Chiquimula,Chiquimula,Hombre,39,Población económicamente activa,501
Chiquimula,Chiquimula,Hombre,40,,84
Chiquimula,Chiquimula,Hombre,40,Población económicamente activa,590
Chiquimula,Chiquimula,Hombre,41,,52
Chiquimula,Chiquimula,Hombre,41,Población económicamente activa,382
Chiquimula,Chiquimula,Hombre,42,,83
Chiquimula,Chiquimula,Hombre,42,Población económicamente activa,445
Chiquimula,Chiquimula,Hombre,43,,82
Chiquimula,Chiquimula,Hombre,43,Población económicamente activa,418
Chiquimula,Chiquimula,Hombre,44,,59
Chiquimula,Chiquimula,Hombre,44,Población económicamente activa,353
Chiquimula,Chiquimula,Hombre,45,,89
Chiquimula,Chiquimula,Hombre,45,Población económicamente activa,417
Chiquimula,Chiquimula,Hombre,46,,52
Chiquimula,Chiquimula,Hombre,46,Población económicamente activa,345
Chiquimula,Chiquimula,Hombre,47,,63
Chiquimula,Chiquimula,Hombre,47,Población económicamente activa,325
Chiquimula,Chiquimula,Hombre,48,,65
Chiquimula,Chiquimula,Hombre,48,Población económicamente activa,337
Chiquimula,Chiquimula,Hombre,49,,63
Chiquimula,Chiquimula,Hombre,49,Población económicamente activa,267
Chiquimula,Chiquimula,Hombre,50,,94
Chiquimula,Chiquimula,Hombre,50,Población económicamente activa,417
Chiquimula,Chiquimula,Hombre,51,,53
Chiquimula,Chiquimula,Hombre,51,Población económicamente activa,261
Chiquimula,Chiquimula,Hombre,52,,64
Chiquimula,Chiquimula,Hombre,52,Población económicamente activa,313
Chiquimula,Chiquimula,Hombre,53,,77
Chiquimula,Chiquimula,Hombre,53,Población económicamente activa,293
Chiquimula,Chiquimula,Hombre,54,,73
Chiquimula,Chiquimula,Hombre,54,Población económicamente activa,276
Chiquimula,Chiquimula,Hombre,55,,80
Chiquimula,Chiquimula,Hombre,55,Población económicamente activa,293
Chiquimula,Chiquimula,Hombre,56,,82
Chiquimula,Chiquimula,Hombre,56,Población económicamente activa,257
Chiquimula,Chiquimula,Hombre,57,,84
Chiquimula,Chiquimula,Hombre,57,Población económicamente activa,258
Chiquimula,Chiquimula,Hombre,58,,88
Chiquimula,Chiquimula,Hombre,58,Población económicamente activa,272
Chiquimula,Chiquimula,Hombre,59,,80
Chiquimula,Chiquimula,Hombre,59,Población económicamente activa,190
Chiquimula,Chiquimula,Hombre,60,,137
Chiquimula,Chiquimula,Hombre,60,Población económicamente activa,276
Chiquimula,Chiquimula,Hombre,61,,55
Chiquimula,Chiquimula,Hombre,61,Población económicamente activa,163
Chiquimula,Chiquimula,Hombre,62,,76
Chiquimula,Chiquimula,Hombre,62,Población económicamente activa,160
Chiquimula,Chiquimula,Hombre,63,,94
Chiquimula,Chiquimula,Hombre,63,Población económicamente activa,172
Chiquimula,Chiquimula,Hombre,64,,99
Chiquimula,Chiquimula,Hombre,64,Población económicamente activa,163
Chiquimula,Chiquimula,Hombre,65,,108
Chiquimula,Chiquimula,Hombre,65,Población económicamente activa,170
Chiquimula,Chiquimula,Hombre,66,,93
Chiquimula,Chiquimula,Hombre,66,Población económicamente activa,117
Chiquimula,Chiquimula,Hombre,67,,93
Chiquimula,Chiquimula,Hombre,67,Población económicamente activa,125
Chiquimula,Chiquimula,Hombre,68,,115
Chiquimula,Chiquimula,Hombre,68,Población económicamente activa,126
Chiquimula,Chiquimula,Hombre,69,,81
Chiquimula,Chiquimula,Hombre,69,Población económicamente activa,67
Chiquimula,Chiquimula,Hombre,70,,117
Chiquimula,Chiquimula,Hombre,70,Población económicamente activa,108
Chiquimula,Chiquimula,Hombre,71,,88
Chiquimula,Chiquimula,Hombre,71,Población económicamente activa,59
Chiquimula,Chiquimula,Hombre,72,,95
Chiquimula,Chiquimula,Hombre,72,Población económicamente activa,88
Chiquimula,Chiquimula,Hombre,73,,95
Chiquimula,Chiquimula,Hombre,73,Población económicamente activa,56
Chiquimula,Chiquimula,Hombre,74,,74
Chiquimula,Chiquimula,Hombre,74,Población económicamente activa,64
Chiquimula,Chiquimula,Hombre,75,,83
Chiquimula,Chiquimula,Hombre,75,Población económicamente activa,72
Chiquimula,Chiquimula,Hombre,76,,58
Chiquimula,Chiquimula,Hombre,76,Población económicamente activa,45
Chiquimula,Chiquimula,Hombre,77,,74
Chiquimula,Chiquimula,Hombre,77,Población económicamente activa,43
Chiquimula,Chiquimula,Hombre,78,,77
Chiquimula,Chiquimula,Hombre,78,Población económicamente activa,43
Chiquimula,Chiquimula,Hombre,79,,81
Chiquimula,Chiquimula,Hombre,79,Población económicamente activa,30
Chiquimula,Chiquimula,Hombre,80,,79
Chiquimula,Chiquimula,Hombre,80,Población económicamente activa,28
Chiquimula,Chiquimula,Hombre,81,,46
Chiquimula,Chiquimula,Hombre,81,Población económicamente activa,15
Chiquimula,Chiquimula,Hombre,82,,72
Chiquimula,Chiquimula,Hombre,82,Población económicamente activa,10
Chiquimula,Chiquimula,Hombre,83,,55
Chiquimula,Chiquimula,Hombre,83,Población económicamente activa,17
Chiquimula,Chiquimula,Hombre,84,,39
Chiquimula,Chiquimula,Hombre,84,Población económicamente activa,12
Chiquimula,Chiquimula,Hombre,85,,55
Chiquimula,Chiquimula,Hombre,85,Población económicamente activa,10
