NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,PCP16_A||Dificultad Vista,Recuento de PCP1
San Marcos,Ayutla,Hombre,19,"No, sin dificultad",341
San Marcos,Ayutla,Hombre,19,"Sí, con algo de dificultad",1
San Marcos,Ayutla,Hombre,19,"Sí, con mucha dificultad",3
San Marcos,Ayutla,Hombre,20,No declarado,4
San Marcos,Ayutla,Hombre,20,"No, sin dificultad",370
San Marcos,Ayutla,Hombre,20,"Sí, con algo de dificultad",2
San Marcos,Ayutla,Hombre,20,"Sí, con mucha dificultad",2
San Marcos,Ayutla,Hombre,21,No declarado,6
San Marcos,Ayutla,Hombre,21,"No, sin dificultad",350
San Marcos,Ayutla,Hombre,21,"Sí, con algo de dificultad",6
San Marcos,Ayutla,Hombre,21,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Hombre,22,No declarado,3
San Marcos,Ayutla,Hombre,22,No puede,1
San Marcos,Ayutla,Hombre,22,"No, sin dificultad",366
San Marcos,Ayutla,Hombre,22,"Sí, con algo de dificultad",4
San Marcos,Ayutla,Hombre,22,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Hombre,23,No declarado,3
San Marcos,Ayutla,Hombre,23,No puede,1
San Marcos,Ayutla,Hombre,23,"No, sin dificultad",354
San Marcos,Ayutla,Hombre,23,"Sí, con algo de dificultad",6
San Marcos,Ayutla,Hombre,23,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Hombre,24,No declarado,1
San Marcos,Ayutla,Hombre,24,"No, sin dificultad",342
San Marcos,Ayutla,Hombre,24,"Sí, con algo de dificultad",5
San Marcos,Ayutla,Hombre,24,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Hombre,25,No declarado,4
San Marcos,Ayutla,Hombre,25,"No, sin dificultad",334
San Marcos,Ayutla,Hombre,25,"Sí, con algo de dificultad",4
San Marcos,Ayutla,Hombre,25,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Hombre,26,No declarado,2
San Marcos,Ayutla,Hombre,26,No puede,2
San Marcos,Ayutla,Hombre,26,"No, sin dificultad",278
San Marcos,Ayutla,Hombre,26,"Sí, con algo de dificultad",1
San Marcos,Ayutla,Hombre,27,No declarado,3
San Marcos,Ayutla,Hombre,27,"No, sin dificultad",295
San Marcos,Ayutla,Hombre,27,"Sí, con algo de dificultad",5
San Marcos,Ayutla,Hombre,27,"Sí, con mucha dificultad",2
San Marcos,Ayutla,Hombre,28,No declarado,4
San Marcos,Ayutla,Hombre,28,"No, sin dificultad",339
San Marcos,Ayutla,Hombre,28,"Sí, con algo de dificultad",2
San Marcos,Ayutla,Hombre,28,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Hombre,29,No declarado,1
San Marcos,Ayutla,Hombre,29,"No, sin dificultad",234
San Marcos,Ayutla,Hombre,29,"Sí, con algo de dificultad",2
San Marcos,Ayutla,Hombre,30,No declarado,5
San Marcos,Ayutla,Hombre,30,"No, sin dificultad",336
San Marcos,Ayutla,Hombre,30,"Sí, con algo de dificultad",3
San Marcos,Ayutla,Hombre,30,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Hombre,31,No declarado,1
San Marcos,Ayutla,Hombre,31,"No, sin dificultad",214
San Marcos,Ayutla,Hombre,31,"Sí, con algo de dificultad",2
San Marcos,Ayutla,Hombre,31,"Sí, con mucha dificultad",2
San Marcos,Ayutla,Hombre,32,No puede,1
San Marcos,Ayutla,Hombre,32,"No, sin dificultad",278
San Marcos,Ayutla,Hombre,32,"Sí, con algo de dificultad",4
San Marcos,Ayutla,Hombre,32,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Hombre,33,No declarado,1
San Marcos,Ayutla,Hombre,33,"No, sin dificultad",222
San Marcos,Ayutla,Hombre,33,"Sí, con algo de dificultad",1
San Marcos,Ayutla,Hombre,33,"Sí, con mucha dificultad",2
San Marcos,Ayutla,Hombre,34,No declarado,4
San Marcos,Ayutla,Hombre,34,"No, sin dificultad",227
San Marcos,Ayutla,Hombre,34,"Sí, con algo de dificultad",2
San Marcos,Ayutla,Hombre,35,No declarado,5
San Marcos,Ayutla,Hombre,35,"No, sin dificultad",251
San Marcos,Ayutla,Hombre,35,"Sí, con algo de dificultad",4
San Marcos,Ayutla,Hombre,35,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Hombre,36,No declarado,1
San Marcos,Ayutla,Hombre,36,"No, sin dificultad",185
San Marcos,Ayutla,Hombre,36,"Sí, con algo de dificultad",7
San Marcos,Ayutla,Hombre,36,"Sí, con mucha dificultad",2
San Marcos,Ayutla,Hombre,37,No declarado,2
San Marcos,Ayutla,Hombre,37,"No, sin dificultad",194
San Marcos,Ayutla,Hombre,37,"Sí, con algo de dificultad",3
San Marcos,Ayutla,Hombre,38,No declarado,3
San Marcos,Ayutla,Hombre,38,"No, sin dificultad",217
San Marcos,Ayutla,Hombre,38,"Sí, con algo de dificultad",5
San Marcos,Ayutla,Hombre,38,"Sí, con mucha dificultad",2
San Marcos,Ayutla,Hombre,39,No declarado,2
San Marcos,Ayutla,Hombre,39,"No, sin dificultad",195
San Marcos,Ayutla,Hombre,39,"Sí, con algo de dificultad",5
San Marcos,Ayutla,Hombre,40,No declarado,4
San Marcos,Ayutla,Hombre,40,No puede,3
San Marcos,Ayutla,Hombre,40,"No, sin dificultad",198
San Marcos,Ayutla,Hombre,40,"Sí, con algo de dificultad",5
San Marcos,Ayutla,Hombre,40,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Hombre,41,No declarado,4
San Marcos,Ayutla,Hombre,41,"No, sin dificultad",151
San Marcos,Ayutla,Hombre,41,"Sí, con algo de dificultad",3
San Marcos,Ayutla,Hombre,42,No declarado,1
San Marcos,Ayutla,Hombre,42,"No, sin dificultad",178
San Marcos,Ayutla,Hombre,42,"Sí, con algo de dificultad",5
San Marcos,Ayutla,Hombre,42,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Hombre,43,No declarado,3
San Marcos,Ayutla,Hombre,43,"No, sin dificultad",156
San Marcos,Ayutla,Hombre,43,"Sí, con algo de dificultad",2
San Marcos,Ayutla,Hombre,43,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Hombre,44,No declarado,1
San Marcos,Ayutla,Hombre,44,"No, sin dificultad",141
San Marcos,Ayutla,Hombre,44,"Sí, con algo de dificultad",12
San Marcos,Ayutla,Hombre,44,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Hombre,45,No declarado,1
San Marcos,Ayutla,Hombre,45,"No, sin dificultad",136
San Marcos,Ayutla,Hombre,45,"Sí, con algo de dificultad",5
San Marcos,Ayutla,Hombre,45,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Hombre,46,No declarado,2
San Marcos,Ayutla,Hombre,46,"No, sin dificultad",131
San Marcos,Ayutla,Hombre,46,"Sí, con algo de dificultad",8
San Marcos,Ayutla,Hombre,47,No declarado,1
San Marcos,Ayutla,Hombre,47,"No, sin dificultad",116
San Marcos,Ayutla,Hombre,47,"Sí, con algo de dificultad",11
San Marcos,Ayutla,Hombre,47,"Sí, con mucha dificultad",3
San Marcos,Ayutla,Hombre,48,"No, sin dificultad",156
San Marcos,Ayutla,Hombre,48,"Sí, con algo de dificultad",14
San Marcos,Ayutla,Hombre,49,No declarado,4
San Marcos,Ayutla,Hombre,49,"No, sin dificultad",103
San Marcos,Ayutla,Hombre,49,"Sí, con algo de dificultad",5
San Marcos,Ayutla,Hombre,49,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Hombre,50,No declarado,2
San Marcos,Ayutla,Hombre,50,"No, sin dificultad",131
San Marcos,Ayutla,Hombre,50,"Sí, con algo de dificultad",10
San Marcos,Ayutla,Hombre,50,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Hombre,51,"No, sin dificultad",74
San Marcos,Ayutla,Hombre,51,"Sí, con algo de dificultad",6
San Marcos,Ayutla,Hombre,52,No declarado,1
San Marcos,Ayutla,Hombre,52,"No, sin dificultad",109
San Marcos,Ayutla,Hombre,52,"Sí, con algo de dificultad",4
San Marcos,Ayutla,Hombre,52,"Sí, con mucha dificultad",3
San Marcos,Ayutla,Hombre,53,No puede,1
San Marcos,Ayutla,Hombre,53,"No, sin dificultad",108
San Marcos,Ayutla,Hombre,53,"Sí, con algo de dificultad",8
San Marcos,Ayutla,Hombre,53,"Sí, con mucha dificultad",3
San Marcos,Ayutla,Hombre,54,No declarado,2
San Marcos,Ayutla,Hombre,54,"No, sin dificultad",116
San Marcos,Ayutla,Hombre,54,"Sí, con algo de dificultad",9
San Marcos,Ayutla,Hombre,54,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Hombre,55,No declarado,2
San Marcos,Ayutla,Hombre,55,"No, sin dificultad",109
San Marcos,Ayutla,Hombre,55,"Sí, con algo de dificultad",16
San Marcos,Ayutla,Hombre,55,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Hombre,56,"No, sin dificultad",88
San Marcos,Ayutla,Hombre,56,"Sí, con algo de dificultad",8
San Marcos,Ayutla,Hombre,56,"Sí, con mucha dificultad",3
San Marcos,Ayutla,Hombre,57,No declarado,1
San Marcos,Ayutla,Hombre,57,"No, sin dificultad",83
San Marcos,Ayutla,Hombre,57,"Sí, con algo de dificultad",10
San Marcos,Ayutla,Hombre,57,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Hombre,58,"No, sin dificultad",102
San Marcos,Ayutla,Hombre,58,"Sí, con algo de dificultad",14
San Marcos,Ayutla,Hombre,59,No declarado,1
San Marcos,Ayutla,Hombre,59,"No, sin dificultad",61
San Marcos,Ayutla,Hombre,59,"Sí, con algo de dificultad",4
San Marcos,Ayutla,Hombre,59,"Sí, con mucha dificultad",2
San Marcos,Ayutla,Hombre,60,No declarado,2
San Marcos,Ayutla,Hombre,60,"No, sin dificultad",101
San Marcos,Ayutla,Hombre,60,"Sí, con algo de dificultad",10
San Marcos,Ayutla,Hombre,60,"Sí, con mucha dificultad",2
San Marcos,Ayutla,Hombre,61,"No, sin dificultad",68
San Marcos,Ayutla,Hombre,61,"Sí, con algo de dificultad",8
San Marcos,Ayutla,Hombre,61,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Hombre,62,"No, sin dificultad",59
San Marcos,Ayutla,Hombre,62,"Sí, con algo de dificultad",16
San Marcos,Ayutla,Hombre,62,"Sí, con mucha dificultad",4
San Marcos,Ayutla,Hombre,63,No declarado,1
San Marcos,Ayutla,Hombre,63,"No, sin dificultad",76
San Marcos,Ayutla,Hombre,63,"Sí, con algo de dificultad",9
San Marcos,Ayutla,Hombre,63,"Sí, con mucha dificultad",2
San Marcos,Ayutla,Hombre,64,No declarado,1
San Marcos,Ayutla,Hombre,64,"No, sin dificultad",65
San Marcos,Ayutla,Hombre,64,"Sí, con algo de dificultad",10
San Marcos,Ayutla,Hombre,64,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Hombre,65,No puede,3
San Marcos,Ayutla,Hombre,65,"No, sin dificultad",54
San Marcos,Ayutla,Hombre,65,"Sí, con algo de dificultad",13
San Marcos,Ayutla,Hombre,65,"Sí, con mucha dificultad",6
San Marcos,Ayutla,Hombre,66,No declarado,2
San Marcos,Ayutla,Hombre,66,"No, sin dificultad",57
San Marcos,Ayutla,Hombre,66,"Sí, con algo de dificultad",7
San Marcos,Ayutla,Hombre,66,"Sí, con mucha dificultad",4
San Marcos,Ayutla,Hombre,67,"No, sin dificultad",52
San Marcos,Ayutla,Hombre,67,"Sí, con algo de dificultad",11
San Marcos,Ayutla,Hombre,67,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Hombre,68,No declarado,2
San Marcos,Ayutla,Hombre,68,"No, sin dificultad",50
San Marcos,Ayutla,Hombre,68,"Sí, con algo de dificultad",9
San Marcos,Ayutla,Hombre,68,"Sí, con mucha dificultad",3
San Marcos,Ayutla,Hombre,69,"No, sin dificultad",41
San Marcos,Ayutla,Hombre,69,"Sí, con algo de dificultad",9
San Marcos,Ayutla,Hombre,70,No declarado,1
San Marcos,Ayutla,Hombre,70,No puede,1
San Marcos,Ayutla,Hombre,70,"No, sin dificultad",46
San Marcos,Ayutla,Hombre,70,"Sí, con algo de dificultad",12
San Marcos,Ayutla,Hombre,70,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Hombre,71,No puede,1
San Marcos,Ayutla,Hombre,71,"No, sin dificultad",32
San Marcos,Ayutla,Hombre,71,"Sí, con algo de dificultad",6
San Marcos,Ayutla,Hombre,72,No declarado,1
San Marcos,Ayutla,Hombre,72,"No, sin dificultad",41
San Marcos,Ayutla,Hombre,72,"Sí, con algo de dificultad",5
San Marcos,Ayutla,Hombre,73,"No, sin dificultad",21
San Marcos,Ayutla,Hombre,73,"Sí, con algo de dificultad",7
San Marcos,Ayutla,Hombre,73,"Sí, con mucha dificultad",2
San Marcos,Ayutla,Hombre,74,No puede,1
San Marcos,Ayutla,Hombre,74,"No, sin dificultad",29
San Marcos,Ayutla,Hombre,74,"Sí, con algo de dificultad",5
San Marcos,Ayutla,Hombre,74,"Sí, con mucha dificultad",2
San Marcos,Ayutla,Hombre,75,"No, sin dificultad",29
San Marcos,Ayutla,Hombre,75,"Sí, con algo de dificultad",5
San Marcos,Ayutla,Hombre,76,"No, sin dificultad",23
San Marcos,Ayutla,Hombre,76,"Sí, con algo de dificultad",3
San Marcos,Ayutla,Hombre,76,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Hombre,77,No declarado,1
San Marcos,Ayutla,Hombre,77,No puede,1
San Marcos,Ayutla,Hombre,77,"No, sin dificultad",10
San Marcos,Ayutla,Hombre,77,"Sí, con algo de dificultad",3
San Marcos,Ayutla,Hombre,77,"Sí, con mucha dificultad",2
San Marcos,Ayutla,Hombre,78,No declarado,1
San Marcos,Ayutla,Hombre,78,"No, sin dificultad",24
San Marcos,Ayutla,Hombre,78,"Sí, con algo de dificultad",7
San Marcos,Ayutla,Hombre,78,"Sí, con mucha dificultad",2
San Marcos,Ayutla,Hombre,79,No declarado,1
San Marcos,Ayutla,Hombre,79,"No, sin dificultad",14
San Marcos,Ayutla,Hombre,79,"Sí, con algo de dificultad",7
San Marcos,Ayutla,Hombre,79,"Sí, con mucha dificultad",3
San Marcos,Ayutla,Hombre,80,No puede,2
San Marcos,Ayutla,Hombre,80,"No, sin dificultad",12
San Marcos,Ayutla,Hombre,80,"Sí, con algo de dificultad",11
San Marcos,Ayutla,Hombre,80,"Sí, con mucha dificultad",4
San Marcos,Ayutla,Hombre,81,No puede,1
San Marcos,Ayutla,Hombre,81,"No, sin dificultad",8
San Marcos,Ayutla,Hombre,81,"Sí, con algo de dificultad",4
San Marcos,Ayutla,Hombre,82,"No, sin dificultad",4
San Marcos,Ayutla,Hombre,82,"Sí, con algo de dificultad",4
San Marcos,Ayutla,Hombre,82,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Hombre,83,"No, sin dificultad",10
San Marcos,Ayutla,Hombre,83,"Sí, con algo de dificultad",2
San Marcos,Ayutla,Hombre,83,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Hombre,84,"No, sin dificultad",4
San Marcos,Ayutla,Hombre,84,"Sí, con algo de dificultad",4
San Marcos,Ayutla,Hombre,84,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Hombre,85,"No, sin dificultad",4
San Marcos,Ayutla,Hombre,85,"Sí, con algo de dificultad",1
San Marcos,Ayutla,Hombre,85,"Sí, con mucha dificultad",2
San Marcos,Ayutla,Hombre,86,"No, sin dificultad",7
San Marcos,Ayutla,Hombre,86,"Sí, con algo de dificultad",3
San Marcos,Ayutla,Hombre,86,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Hombre,87,"No, sin dificultad",2
San Marcos,Ayutla,Hombre,87,"Sí, con algo de dificultad",4
San Marcos,Ayutla,Hombre,88,No puede,1
San Marcos,Ayutla,Hombre,88,"No, sin dificultad",6
San Marcos,Ayutla,Hombre,88,"Sí, con algo de dificultad",3
San Marcos,Ayutla,Hombre,88,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Hombre,89,No puede,1
San Marcos,Ayutla,Hombre,89,"No, sin dificultad",2
San Marcos,Ayutla,Hombre,89,"Sí, con algo de dificultad",1
San Marcos,Ayutla,Hombre,89,"Sí, con mucha dificultad",2
San Marcos,Ayutla,Hombre,90,"No, sin dificultad",5
San Marcos,Ayutla,Hombre,90,"Sí, con algo de dificultad",2
San Marcos,Ayutla,Hombre,90,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Hombre,91,"No, sin dificultad",3
San Marcos,Ayutla,Hombre,92,"No, sin dificultad",2
San Marcos,Ayutla,Hombre,92,"Sí, con mucha dificultad",2
San Marcos,Ayutla,Hombre,93,No declarado,1
San Marcos,Ayutla,Hombre,93,No puede,1
San Marcos,Ayutla,Hombre,93,"No, sin dificultad",3
San Marcos,Ayutla,Hombre,94,No puede,1
San Marcos,Ayutla,Hombre,94,"No, sin dificultad",2
San Marcos,Ayutla,Hombre,94,"Sí, con algo de dificultad",1
San Marcos,Ayutla,Hombre,95,"No, sin dificultad",1
San Marcos,Ayutla,Hombre,95,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Hombre,96,"No, sin dificultad",2
San Marcos,Ayutla,Hombre,97,"No, sin dificultad",1
San Marcos,Ayutla,Hombre,98,"No, sin dificultad",1
San Marcos,Ayutla,Hombre,98,"Sí, con algo de dificultad",1
San Marcos,Ayutla,Hombre,98,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Hombre,99,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Hombre,108,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Mujer,0,,388
San Marcos,Ayutla,Mujer,1,,465
San Marcos,Ayutla,Mujer,2,,423
San Marcos,Ayutla,Mujer,3,,420
San Marcos,Ayutla,Mujer,4,No declarado,45
San Marcos,Ayutla,Mujer,4,"No, sin dificultad",388
San Marcos,Ayutla,Mujer,4,"Sí, con algo de dificultad",1
San Marcos,Ayutla,Mujer,5,No declarado,12
San Marcos,Ayutla,Mujer,5,No puede,2
San Marcos,Ayutla,Mujer,5,"No, sin dificultad",426
San Marcos,Ayutla,Mujer,5,"Sí, con algo de dificultad",2
San Marcos,Ayutla,Mujer,6,No declarado,6
San Marcos,Ayutla,Mujer,6,"No, sin dificultad",404
San Marcos,Ayutla,Mujer,6,"Sí, con algo de dificultad",1
San Marcos,Ayutla,Mujer,7,No declarado,3
San Marcos,Ayutla,Mujer,7,"No, sin dificultad",411
San Marcos,Ayutla,Mujer,7,"Sí, con algo de dificultad",5
San Marcos,Ayutla,Mujer,8,No declarado,6
San Marcos,Ayutla,Mujer,8,"No, sin dificultad",387
San Marcos,Ayutla,Mujer,8,"Sí, con algo de dificultad",8
San Marcos,Ayutla,Mujer,9,No declarado,7
San Marcos,Ayutla,Mujer,9,"No, sin dificultad",362
San Marcos,Ayutla,Mujer,9,"Sí, con mucha dificultad",3
San Marcos,Ayutla,Mujer,10,No declarado,7
San Marcos,Ayutla,Mujer,10,"No, sin dificultad",378
San Marcos,Ayutla,Mujer,10,"Sí, con algo de dificultad",1
San Marcos,Ayutla,Mujer,10,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Mujer,11,No declarado,4
San Marcos,Ayutla,Mujer,11,"No, sin dificultad",340
San Marcos,Ayutla,Mujer,11,"Sí, con algo de dificultad",1
San Marcos,Ayutla,Mujer,11,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Mujer,12,No declarado,5
San Marcos,Ayutla,Mujer,12,"No, sin dificultad",399
San Marcos,Ayutla,Mujer,12,"Sí, con algo de dificultad",3
San Marcos,Ayutla,Mujer,13,No declarado,4
San Marcos,Ayutla,Mujer,13,"No, sin dificultad",347
San Marcos,Ayutla,Mujer,13,"Sí, con algo de dificultad",1
San Marcos,Ayutla,Mujer,14,No declarado,4
San Marcos,Ayutla,Mujer,14,"No, sin dificultad",329
San Marcos,Ayutla,Mujer,14,"Sí, con algo de dificultad",3
San Marcos,Ayutla,Mujer,14,"Sí, con mucha dificultad",2
San Marcos,Ayutla,Mujer,15,No declarado,5
San Marcos,Ayutla,Mujer,15,"No, sin dificultad",373
San Marcos,Ayutla,Mujer,15,"Sí, con algo de dificultad",6
San Marcos,Ayutla,Mujer,15,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Mujer,16,No declarado,3
San Marcos,Ayutla,Mujer,16,No puede,1
San Marcos,Ayutla,Mujer,16,"No, sin dificultad",371
San Marcos,Ayutla,Mujer,16,"Sí, con algo de dificultad",6
San Marcos,Ayutla,Mujer,16,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Mujer,17,No declarado,3
San Marcos,Ayutla,Mujer,17,"No, sin dificultad",438
San Marcos,Ayutla,Mujer,17,"Sí, con algo de dificultad",2
San Marcos,Ayutla,Mujer,17,"Sí, con mucha dificultad",3
San Marcos,Ayutla,Mujer,18,No declarado,7
San Marcos,Ayutla,Mujer,18,No puede,1
San Marcos,Ayutla,Mujer,18,"No, sin dificultad",432
San Marcos,Ayutla,Mujer,18,"Sí, con algo de dificultad",3
San Marcos,Ayutla,Mujer,18,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Mujer,19,"No, sin dificultad",388
San Marcos,Ayutla,Mujer,19,"Sí, con algo de dificultad",2
San Marcos,Ayutla,Mujer,20,No declarado,12
San Marcos,Ayutla,Mujer,20,"No, sin dificultad",391
San Marcos,Ayutla,Mujer,20,"Sí, con algo de dificultad",6
San Marcos,Ayutla,Mujer,20,"Sí, con mucha dificultad",4
San Marcos,Ayutla,Mujer,21,No declarado,8
San Marcos,Ayutla,Mujer,21,"No, sin dificultad",389
San Marcos,Ayutla,Mujer,21,"Sí, con algo de dificultad",3
San Marcos,Ayutla,Mujer,21,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Mujer,22,No declarado,8
San Marcos,Ayutla,Mujer,22,"No, sin dificultad",390
San Marcos,Ayutla,Mujer,22,"Sí, con algo de dificultad",3
San Marcos,Ayutla,Mujer,22,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Mujer,23,No declarado,3
San Marcos,Ayutla,Mujer,23,No puede,1
San Marcos,Ayutla,Mujer,23,"No, sin dificultad",389
San Marcos,Ayutla,Mujer,23,"Sí, con algo de dificultad",6
San Marcos,Ayutla,Mujer,24,No declarado,3
San Marcos,Ayutla,Mujer,24,"No, sin dificultad",383
San Marcos,Ayutla,Mujer,24,"Sí, con algo de dificultad",2
San Marcos,Ayutla,Mujer,25,No declarado,3
San Marcos,Ayutla,Mujer,25,No puede,1
San Marcos,Ayutla,Mujer,25,"No, sin dificultad",377
San Marcos,Ayutla,Mujer,25,"Sí, con algo de dificultad",2
San Marcos,Ayutla,Mujer,25,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Mujer,26,No declarado,3
San Marcos,Ayutla,Mujer,26,"No, sin dificultad",353
San Marcos,Ayutla,Mujer,26,"Sí, con algo de dificultad",3
San Marcos,Ayutla,Mujer,27,No declarado,2
San Marcos,Ayutla,Mujer,27,"No, sin dificultad",326
San Marcos,Ayutla,Mujer,27,"Sí, con algo de dificultad",2
San Marcos,Ayutla,Mujer,27,"Sí, con mucha dificultad",2
San Marcos,Ayutla,Mujer,28,No declarado,1
San Marcos,Ayutla,Mujer,28,"No, sin dificultad",340
San Marcos,Ayutla,Mujer,28,"Sí, con algo de dificultad",6
San Marcos,Ayutla,Mujer,29,No declarado,2
San Marcos,Ayutla,Mujer,29,"No, sin dificultad",318
San Marcos,Ayutla,Mujer,29,"Sí, con algo de dificultad",2
San Marcos,Ayutla,Mujer,30,No declarado,1
San Marcos,Ayutla,Mujer,30,"No, sin dificultad",322
San Marcos,Ayutla,Mujer,30,"Sí, con algo de dificultad",2
San Marcos,Ayutla,Mujer,30,"Sí, con mucha dificultad",1
San Marcos,Ayutla,Mujer,31,No declarado,6
