NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,Recuento de PCP1,PCP12||Autoidentificación
San Marcos,Ayutla,Hombre,21,4,Maya
San Marcos,Ayutla,Hombre,22,2,Extranjera (o)
San Marcos,Ayutla,Hombre,22,369,Ladina (o)
San Marcos,Ayutla,Hombre,22,4,Maya
San Marcos,Ayutla,Hombre,23,4,Extranjera (o)
San Marcos,Ayutla,Hombre,23,353,Ladina (o)
San Marcos,Ayutla,Hombre,23,8,Maya
San Marcos,Ayutla,Hombre,24,2,Extranjera (o)
San Marcos,Ayutla,Hombre,24,341,Ladina (o)
San Marcos,Ayutla,Hombre,24,6,Maya
San Marcos,Ayutla,Hombre,25,4,Extranjera (o)
San Marcos,Ayutla,Hombre,25,335,Ladina (o)
San Marcos,Ayutla,Hombre,25,4,Maya
San Marcos,Ayutla,Hombre,26,2,Extranjera (o)
San Marcos,Ayutla,Hombre,26,278,Ladina (o)
San Marcos,Ayutla,Hombre,26,3,Maya
San Marcos,Ayutla,Hombre,27,1,Extranjera (o)
San Marcos,Ayutla,Hombre,27,299,Ladina (o)
San Marcos,Ayutla,Hombre,27,5,Maya
San Marcos,Ayutla,Hombre,28,340,Ladina (o)
San Marcos,Ayutla,Hombre,28,6,Maya
San Marcos,Ayutla,Hombre,29,233,Ladina (o)
San Marcos,Ayutla,Hombre,29,4,Maya
San Marcos,Ayutla,Hombre,30,1,Extranjera (o)
San Marcos,Ayutla,Hombre,30,335,Ladina (o)
San Marcos,Ayutla,Hombre,30,9,Maya
San Marcos,Ayutla,Hombre,31,1,Extranjera (o)
San Marcos,Ayutla,Hombre,31,1,Garífuna
San Marcos,Ayutla,Hombre,31,209,Ladina (o)
San Marcos,Ayutla,Hombre,31,8,Maya
San Marcos,Ayutla,Hombre,32,1,Garífuna
San Marcos,Ayutla,Hombre,32,282,Ladina (o)
San Marcos,Ayutla,Hombre,32,1,Maya
San Marcos,Ayutla,Hombre,33,220,Ladina (o)
San Marcos,Ayutla,Hombre,33,6,Maya
San Marcos,Ayutla,Hombre,34,229,Ladina (o)
San Marcos,Ayutla,Hombre,34,4,Maya
San Marcos,Ayutla,Hombre,35,1,Afrodescendiente/Creole/Afromestizo
San Marcos,Ayutla,Hombre,35,1,Extranjera (o)
San Marcos,Ayutla,Hombre,35,252,Ladina (o)
San Marcos,Ayutla,Hombre,35,7,Maya
San Marcos,Ayutla,Hombre,36,3,Extranjera (o)
San Marcos,Ayutla,Hombre,36,186,Ladina (o)
San Marcos,Ayutla,Hombre,36,6,Maya
San Marcos,Ayutla,Hombre,37,192,Ladina (o)
San Marcos,Ayutla,Hombre,37,7,Maya
San Marcos,Ayutla,Hombre,38,1,Afrodescendiente/Creole/Afromestizo
San Marcos,Ayutla,Hombre,38,2,Extranjera (o)
San Marcos,Ayutla,Hombre,38,215,Ladina (o)
San Marcos,Ayutla,Hombre,38,9,Maya
San Marcos,Ayutla,Hombre,39,1,Extranjera (o)
San Marcos,Ayutla,Hombre,39,198,Ladina (o)
San Marcos,Ayutla,Hombre,39,3,Maya
San Marcos,Ayutla,Hombre,40,206,Ladina (o)
San Marcos,Ayutla,Hombre,40,5,Maya
San Marcos,Ayutla,Hombre,41,156,Ladina (o)
San Marcos,Ayutla,Hombre,41,2,Maya
San Marcos,Ayutla,Hombre,42,1,Extranjera (o)
San Marcos,Ayutla,Hombre,42,1,Garífuna
San Marcos,Ayutla,Hombre,42,178,Ladina (o)
San Marcos,Ayutla,Hombre,42,5,Maya
San Marcos,Ayutla,Hombre,43,1,Afrodescendiente/Creole/Afromestizo
San Marcos,Ayutla,Hombre,43,3,Extranjera (o)
San Marcos,Ayutla,Hombre,43,151,Ladina (o)
San Marcos,Ayutla,Hombre,43,7,Maya
San Marcos,Ayutla,Hombre,44,148,Ladina (o)
San Marcos,Ayutla,Hombre,44,7,Maya
San Marcos,Ayutla,Hombre,45,1,Extranjera (o)
San Marcos,Ayutla,Hombre,45,138,Ladina (o)
San Marcos,Ayutla,Hombre,45,4,Maya
San Marcos,Ayutla,Hombre,46,2,Extranjera (o)
San Marcos,Ayutla,Hombre,46,139,Ladina (o)
San Marcos,Ayutla,Hombre,47,1,Garífuna
San Marcos,Ayutla,Hombre,47,127,Ladina (o)
San Marcos,Ayutla,Hombre,47,3,Maya
San Marcos,Ayutla,Hombre,48,1,Extranjera (o)
San Marcos,Ayutla,Hombre,48,166,Ladina (o)
San Marcos,Ayutla,Hombre,48,3,Maya
San Marcos,Ayutla,Hombre,49,110,Ladina (o)
San Marcos,Ayutla,Hombre,49,3,Maya
San Marcos,Ayutla,Hombre,50,141,Ladina (o)
San Marcos,Ayutla,Hombre,50,3,Maya
San Marcos,Ayutla,Hombre,51,1,Extranjera (o)
San Marcos,Ayutla,Hombre,51,78,Ladina (o)
San Marcos,Ayutla,Hombre,51,1,Maya
San Marcos,Ayutla,Hombre,52,1,Extranjera (o)
San Marcos,Ayutla,Hombre,52,112,Ladina (o)
San Marcos,Ayutla,Hombre,52,4,Maya
San Marcos,Ayutla,Hombre,53,117,Ladina (o)
San Marcos,Ayutla,Hombre,53,3,Maya
San Marcos,Ayutla,Hombre,54,1,Extranjera (o)
San Marcos,Ayutla,Hombre,54,126,Ladina (o)
San Marcos,Ayutla,Hombre,54,1,Maya
San Marcos,Ayutla,Hombre,55,126,Ladina (o)
San Marcos,Ayutla,Hombre,55,2,Maya
San Marcos,Ayutla,Hombre,56,96,Ladina (o)
San Marcos,Ayutla,Hombre,56,3,Maya
San Marcos,Ayutla,Hombre,57,95,Ladina (o)
San Marcos,Ayutla,Hombre,58,114,Ladina (o)
San Marcos,Ayutla,Hombre,58,2,Maya
San Marcos,Ayutla,Hombre,59,1,Afrodescendiente/Creole/Afromestizo
San Marcos,Ayutla,Hombre,59,65,Ladina (o)
San Marcos,Ayutla,Hombre,59,2,Maya
San Marcos,Ayutla,Hombre,60,115,Ladina (o)
San Marcos,Ayutla,Hombre,61,76,Ladina (o)
San Marcos,Ayutla,Hombre,61,1,Maya
San Marcos,Ayutla,Hombre,62,1,Extranjera (o)
San Marcos,Ayutla,Hombre,62,76,Ladina (o)
San Marcos,Ayutla,Hombre,62,2,Maya
San Marcos,Ayutla,Hombre,63,87,Ladina (o)
San Marcos,Ayutla,Hombre,63,1,Maya
San Marcos,Ayutla,Hombre,64,75,Ladina (o)
San Marcos,Ayutla,Hombre,64,2,Maya
San Marcos,Ayutla,Hombre,65,75,Ladina (o)
San Marcos,Ayutla,Hombre,65,1,Maya
San Marcos,Ayutla,Hombre,66,70,Ladina (o)
San Marcos,Ayutla,Hombre,67,1,Extranjera (o)
San Marcos,Ayutla,Hombre,67,62,Ladina (o)
San Marcos,Ayutla,Hombre,67,1,Maya
San Marcos,Ayutla,Hombre,68,64,Ladina (o)
San Marcos,Ayutla,Hombre,69,1,Extranjera (o)
San Marcos,Ayutla,Hombre,69,49,Ladina (o)
San Marcos,Ayutla,Hombre,70,61,Ladina (o)
San Marcos,Ayutla,Hombre,71,39,Ladina (o)
San Marcos,Ayutla,Hombre,72,47,Ladina (o)
San Marcos,Ayutla,Hombre,73,29,Ladina (o)
San Marcos,Ayutla,Hombre,73,1,Maya
San Marcos,Ayutla,Hombre,74,37,Ladina (o)
San Marcos,Ayutla,Hombre,75,33,Ladina (o)
San Marcos,Ayutla,Hombre,75,1,Maya
San Marcos,Ayutla,Hombre,76,27,Ladina (o)
San Marcos,Ayutla,Hombre,77,17,Ladina (o)
San Marcos,Ayutla,Hombre,78,34,Ladina (o)
San Marcos,Ayutla,Hombre,79,1,Extranjera (o)
San Marcos,Ayutla,Hombre,79,24,Ladina (o)
San Marcos,Ayutla,Hombre,80,28,Ladina (o)
San Marcos,Ayutla,Hombre,80,1,Maya
San Marcos,Ayutla,Hombre,81,13,Ladina (o)
San Marcos,Ayutla,Hombre,82,9,Ladina (o)
San Marcos,Ayutla,Hombre,83,13,Ladina (o)
San Marcos,Ayutla,Hombre,84,9,Ladina (o)
San Marcos,Ayutla,Hombre,85,7,Ladina (o)
San Marcos,Ayutla,Hombre,86,11,Ladina (o)
San Marcos,Ayutla,Hombre,87,6,Ladina (o)
San Marcos,Ayutla,Hombre,88,11,Ladina (o)
San Marcos,Ayutla,Hombre,89,6,Ladina (o)
San Marcos,Ayutla,Hombre,90,8,Ladina (o)
San Marcos,Ayutla,Hombre,91,3,Ladina (o)
San Marcos,Ayutla,Hombre,92,4,Ladina (o)
San Marcos,Ayutla,Hombre,93,5,Ladina (o)
San Marcos,Ayutla,Hombre,94,4,Ladina (o)
San Marcos,Ayutla,Hombre,95,2,Ladina (o)
San Marcos,Ayutla,Hombre,96,2,Ladina (o)
San Marcos,Ayutla,Hombre,97,1,Ladina (o)
San Marcos,Ayutla,Hombre,98,3,Ladina (o)
San Marcos,Ayutla,Hombre,99,1,Ladina (o)
San Marcos,Ayutla,Hombre,108,1,Ladina (o)
San Marcos,Ayutla,Mujer,0,1,Extranjera (o)
San Marcos,Ayutla,Mujer,0,1,Garífuna
San Marcos,Ayutla,Mujer,0,381,Ladina (o)
San Marcos,Ayutla,Mujer,0,5,Maya
San Marcos,Ayutla,Mujer,1,1,Extranjera (o)
San Marcos,Ayutla,Mujer,1,1,Garífuna
San Marcos,Ayutla,Mujer,1,459,Ladina (o)
San Marcos,Ayutla,Mujer,1,4,Maya
San Marcos,Ayutla,Mujer,2,1,Afrodescendiente/Creole/Afromestizo
San Marcos,Ayutla,Mujer,2,1,Extranjera (o)
San Marcos,Ayutla,Mujer,2,416,Ladina (o)
San Marcos,Ayutla,Mujer,2,5,Maya
San Marcos,Ayutla,Mujer,3,1,Extranjera (o)
San Marcos,Ayutla,Mujer,3,412,Ladina (o)
San Marcos,Ayutla,Mujer,3,7,Maya
San Marcos,Ayutla,Mujer,4,1,Afrodescendiente/Creole/Afromestizo
San Marcos,Ayutla,Mujer,4,2,Extranjera (o)
San Marcos,Ayutla,Mujer,4,1,Garífuna
San Marcos,Ayutla,Mujer,4,425,Ladina (o)
San Marcos,Ayutla,Mujer,4,5,Maya
San Marcos,Ayutla,Mujer,5,2,Extranjera (o)
San Marcos,Ayutla,Mujer,5,435,Ladina (o)
San Marcos,Ayutla,Mujer,5,5,Maya
San Marcos,Ayutla,Mujer,6,404,Ladina (o)
San Marcos,Ayutla,Mujer,6,7,Maya
San Marcos,Ayutla,Mujer,7,415,Ladina (o)
San Marcos,Ayutla,Mujer,7,4,Maya
San Marcos,Ayutla,Mujer,8,1,Extranjera (o)
San Marcos,Ayutla,Mujer,8,393,Ladina (o)
San Marcos,Ayutla,Mujer,8,7,Maya
San Marcos,Ayutla,Mujer,9,2,Extranjera (o)
San Marcos,Ayutla,Mujer,9,1,Garífuna
San Marcos,Ayutla,Mujer,9,362,Ladina (o)
San Marcos,Ayutla,Mujer,9,7,Maya
San Marcos,Ayutla,Mujer,10,1,Afrodescendiente/Creole/Afromestizo
San Marcos,Ayutla,Mujer,10,377,Ladina (o)
San Marcos,Ayutla,Mujer,10,9,Maya
San Marcos,Ayutla,Mujer,11,342,Ladina (o)
San Marcos,Ayutla,Mujer,11,4,Maya
San Marcos,Ayutla,Mujer,12,2,Extranjera (o)
San Marcos,Ayutla,Mujer,12,401,Ladina (o)
San Marcos,Ayutla,Mujer,12,4,Maya
San Marcos,Ayutla,Mujer,13,3,Extranjera (o)
San Marcos,Ayutla,Mujer,13,344,Ladina (o)
San Marcos,Ayutla,Mujer,13,5,Maya
San Marcos,Ayutla,Mujer,14,1,Extranjera (o)
San Marcos,Ayutla,Mujer,14,333,Ladina (o)
San Marcos,Ayutla,Mujer,14,4,Maya
San Marcos,Ayutla,Mujer,15,1,Extranjera (o)
San Marcos,Ayutla,Mujer,15,378,Ladina (o)
San Marcos,Ayutla,Mujer,15,6,Maya
San Marcos,Ayutla,Mujer,16,3,Extranjera (o)
San Marcos,Ayutla,Mujer,16,373,Ladina (o)
San Marcos,Ayutla,Mujer,16,6,Maya
San Marcos,Ayutla,Mujer,17,1,Garífuna
San Marcos,Ayutla,Mujer,17,435,Ladina (o)
San Marcos,Ayutla,Mujer,17,10,Maya
San Marcos,Ayutla,Mujer,18,1,Afrodescendiente/Creole/Afromestizo
San Marcos,Ayutla,Mujer,18,1,Extranjera (o)
San Marcos,Ayutla,Mujer,18,434,Ladina (o)
San Marcos,Ayutla,Mujer,18,8,Maya
San Marcos,Ayutla,Mujer,19,1,Garífuna
San Marcos,Ayutla,Mujer,19,382,Ladina (o)
San Marcos,Ayutla,Mujer,19,6,Maya
San Marcos,Ayutla,Mujer,19,1,Xinka
San Marcos,Ayutla,Mujer,20,3,Extranjera (o)
San Marcos,Ayutla,Mujer,20,401,Ladina (o)
San Marcos,Ayutla,Mujer,20,8,Maya
San Marcos,Ayutla,Mujer,20,1,Xinka
San Marcos,Ayutla,Mujer,21,3,Extranjera (o)
San Marcos,Ayutla,Mujer,21,392,Ladina (o)
San Marcos,Ayutla,Mujer,21,6,Maya
San Marcos,Ayutla,Mujer,22,3,Extranjera (o)
San Marcos,Ayutla,Mujer,22,388,Ladina (o)
San Marcos,Ayutla,Mujer,22,11,Maya
San Marcos,Ayutla,Mujer,23,2,Extranjera (o)
San Marcos,Ayutla,Mujer,23,387,Ladina (o)
San Marcos,Ayutla,Mujer,23,10,Maya
San Marcos,Ayutla,Mujer,24,5,Extranjera (o)
San Marcos,Ayutla,Mujer,24,373,Ladina (o)
San Marcos,Ayutla,Mujer,24,10,Maya
San Marcos,Ayutla,Mujer,25,4,Extranjera (o)
San Marcos,Ayutla,Mujer,25,374,Ladina (o)
San Marcos,Ayutla,Mujer,25,6,Maya
San Marcos,Ayutla,Mujer,26,2,Extranjera (o)
San Marcos,Ayutla,Mujer,26,1,Garífuna
San Marcos,Ayutla,Mujer,26,350,Ladina (o)
San Marcos,Ayutla,Mujer,26,6,Maya
San Marcos,Ayutla,Mujer,27,3,Extranjera (o)
San Marcos,Ayutla,Mujer,27,323,Ladina (o)
San Marcos,Ayutla,Mujer,27,6,Maya
San Marcos,Ayutla,Mujer,28,2,Extranjera (o)
San Marcos,Ayutla,Mujer,28,340,Ladina (o)
San Marcos,Ayutla,Mujer,28,5,Maya
San Marcos,Ayutla,Mujer,29,1,Extranjera (o)
San Marcos,Ayutla,Mujer,29,312,Ladina (o)
San Marcos,Ayutla,Mujer,29,9,Maya
San Marcos,Ayutla,Mujer,30,1,Garífuna
San Marcos,Ayutla,Mujer,30,318,Ladina (o)
San Marcos,Ayutla,Mujer,30,7,Maya
San Marcos,Ayutla,Mujer,31,1,Extranjera (o)
San Marcos,Ayutla,Mujer,31,260,Ladina (o)
San Marcos,Ayutla,Mujer,31,4,Maya
San Marcos,Ayutla,Mujer,32,4,Extranjera (o)
San Marcos,Ayutla,Mujer,32,269,Ladina (o)
San Marcos,Ayutla,Mujer,32,4,Maya
San Marcos,Ayutla,Mujer,33,2,Extranjera (o)
San Marcos,Ayutla,Mujer,33,262,Ladina (o)
San Marcos,Ayutla,Mujer,33,6,Maya
San Marcos,Ayutla,Mujer,34,2,Extranjera (o)
San Marcos,Ayutla,Mujer,34,237,Ladina (o)
San Marcos,Ayutla,Mujer,34,4,Maya
San Marcos,Ayutla,Mujer,35,1,Extranjera (o)
San Marcos,Ayutla,Mujer,35,1,Garífuna
San Marcos,Ayutla,Mujer,35,262,Ladina (o)
San Marcos,Ayutla,Mujer,35,9,Maya
San Marcos,Ayutla,Mujer,36,3,Extranjera (o)
San Marcos,Ayutla,Mujer,36,265,Ladina (o)
San Marcos,Ayutla,Mujer,36,8,Maya
San Marcos,Ayutla,Mujer,37,2,Extranjera (o)
San Marcos,Ayutla,Mujer,37,249,Ladina (o)
San Marcos,Ayutla,Mujer,37,4,Maya
San Marcos,Ayutla,Mujer,38,2,Extranjera (o)
San Marcos,Ayutla,Mujer,38,255,Ladina (o)
San Marcos,Ayutla,Mujer,38,6,Maya
San Marcos,Ayutla,Mujer,39,2,Extranjera (o)
San Marcos,Ayutla,Mujer,39,230,Ladina (o)
San Marcos,Ayutla,Mujer,39,7,Maya
San Marcos,Ayutla,Mujer,40,1,Extranjera (o)
San Marcos,Ayutla,Mujer,40,231,Ladina (o)
San Marcos,Ayutla,Mujer,40,3,Maya
San Marcos,Ayutla,Mujer,41,2,Extranjera (o)
San Marcos,Ayutla,Mujer,41,142,Ladina (o)
San Marcos,Ayutla,Mujer,41,4,Maya
San Marcos,Ayutla,Mujer,42,7,Extranjera (o)
San Marcos,Ayutla,Mujer,42,239,Ladina (o)
San Marcos,Ayutla,Mujer,42,6,Maya
San Marcos,Ayutla,Mujer,43,1,Extranjera (o)
San Marcos,Ayutla,Mujer,43,187,Ladina (o)
San Marcos,Ayutla,Mujer,43,5,Maya
San Marcos,Ayutla,Mujer,44,169,Ladina (o)
San Marcos,Ayutla,Mujer,44,4,Maya
San Marcos,Ayutla,Mujer,45,182,Ladina (o)
San Marcos,Ayutla,Mujer,45,4,Maya
San Marcos,Ayutla,Mujer,46,155,Ladina (o)
San Marcos,Ayutla,Mujer,47,2,Extranjera (o)
San Marcos,Ayutla,Mujer,47,171,Ladina (o)
San Marcos,Ayutla,Mujer,47,3,Maya
San Marcos,Ayutla,Mujer,48,1,Extranjera (o)
San Marcos,Ayutla,Mujer,48,1,Garífuna
San Marcos,Ayutla,Mujer,48,155,Ladina (o)
San Marcos,Ayutla,Mujer,48,2,Maya
San Marcos,Ayutla,Mujer,49,2,Extranjera (o)
San Marcos,Ayutla,Mujer,49,146,Ladina (o)
San Marcos,Ayutla,Mujer,49,4,Maya
San Marcos,Ayutla,Mujer,50,2,Extranjera (o)
San Marcos,Ayutla,Mujer,50,194,Ladina (o)
San Marcos,Ayutla,Mujer,50,3,Maya
San Marcos,Ayutla,Mujer,51,104,Ladina (o)
San Marcos,Ayutla,Mujer,51,2,Maya
San Marcos,Ayutla,Mujer,52,1,Extranjera (o)
San Marcos,Ayutla,Mujer,52,153,Ladina (o)
San Marcos,Ayutla,Mujer,52,2,Maya
San Marcos,Ayutla,Mujer,53,1,Extranjera (o)
San Marcos,Ayutla,Mujer,53,165,Ladina (o)
San Marcos,Ayutla,Mujer,53,3,Maya
San Marcos,Ayutla,Mujer,54,1,Extranjera (o)
San Marcos,Ayutla,Mujer,54,137,Ladina (o)
San Marcos,Ayutla,Mujer,54,3,Maya
San Marcos,Ayutla,Mujer,55,116,Ladina (o)
San Marcos,Ayutla,Mujer,55,5,Maya
San Marcos,Ayutla,Mujer,56,101,Ladina (o)
San Marcos,Ayutla,Mujer,56,2,Maya
San Marcos,Ayutla,Mujer,57,131,Ladina (o)
San Marcos,Ayutla,Mujer,57,2,Maya
San Marcos,Ayutla,Mujer,58,1,Extranjera (o)
San Marcos,Ayutla,Mujer,58,120,Ladina (o)
San Marcos,Ayutla,Mujer,58,5,Maya
San Marcos,Ayutla,Mujer,59,108,Ladina (o)
San Marcos,Ayutla,Mujer,59,2,Maya
San Marcos,Ayutla,Mujer,60,1,Garífuna
San Marcos,Ayutla,Mujer,60,124,Ladina (o)
San Marcos,Ayutla,Mujer,61,1,Extranjera (o)
San Marcos,Ayutla,Mujer,61,63,Ladina (o)
San Marcos,Ayutla,Mujer,61,2,Maya
San Marcos,Ayutla,Mujer,62,81,Ladina (o)
San Marcos,Ayutla,Mujer,62,2,Maya
San Marcos,Ayutla,Mujer,63,1,Extranjera (o)
San Marcos,Ayutla,Mujer,63,82,Ladina (o)
San Marcos,Ayutla,Mujer,63,1,Maya
San Marcos,Ayutla,Mujer,64,1,Extranjera (o)
San Marcos,Ayutla,Mujer,64,91,Ladina (o)
San Marcos,Ayutla,Mujer,65,91,Ladina (o)
San Marcos,Ayutla,Mujer,65,3,Maya
San Marcos,Ayutla,Mujer,66,72,Ladina (o)
San Marcos,Ayutla,Mujer,66,2,Maya
San Marcos,Ayutla,Mujer,67,1,Extranjera (o)
San Marcos,Ayutla,Mujer,67,89,Ladina (o)
San Marcos,Ayutla,Mujer,67,2,Maya
San Marcos,Ayutla,Mujer,68,67,Ladina (o)
San Marcos,Ayutla,Mujer,69,1,Garífuna
San Marcos,Ayutla,Mujer,69,52,Ladina (o)
San Marcos,Ayutla,Mujer,69,1,Maya
San Marcos,Ayutla,Mujer,70,54,Ladina (o)
San Marcos,Ayutla,Mujer,70,1,Maya
San Marcos,Ayutla,Mujer,71,34,Ladina (o)
San Marcos,Ayutla,Mujer,71,1,Maya
San Marcos,Ayutla,Mujer,72,49,Ladina (o)
San Marcos,Ayutla,Mujer,73,60,Ladina (o)
San Marcos,Ayutla,Mujer,74,1,Extranjera (o)
San Marcos,Ayutla,Mujer,74,22,Ladina (o)
San Marcos,Ayutla,Mujer,75,29,Ladina (o)
San Marcos,Ayutla,Mujer,75,1,Maya
San Marcos,Ayutla,Mujer,76,1,Extranjera (o)
San Marcos,Ayutla,Mujer,76,24,Ladina (o)
San Marcos,Ayutla,Mujer,77,28,Ladina (o)
San Marcos,Ayutla,Mujer,77,1,Maya
San Marcos,Ayutla,Mujer,78,2,Extranjera (o)
San Marcos,Ayutla,Mujer,78,34,Ladina (o)
San Marcos,Ayutla,Mujer,79,24,Ladina (o)
San Marcos,Ayutla,Mujer,79,2,Maya
San Marcos,Ayutla,Mujer,80,24,Ladina (o)
San Marcos,Ayutla,Mujer,81,17,Ladina (o)
San Marcos,Ayutla,Mujer,81,1,Maya
San Marcos,Ayutla,Mujer,82,18,Ladina (o)
San Marcos,Ayutla,Mujer,83,22,Ladina (o)
San Marcos,Ayutla,Mujer,84,10,Ladina (o)
San Marcos,Ayutla,Mujer,85,1,Extranjera (o)
San Marcos,Ayutla,Mujer,85,16,Ladina (o)
San Marcos,Ayutla,Mujer,86,4,Ladina (o)
San Marcos,Ayutla,Mujer,87,16,Ladina (o)
San Marcos,Ayutla,Mujer,88,12,Ladina (o)
San Marcos,Ayutla,Mujer,89,11,Ladina (o)
San Marcos,Ayutla,Mujer,90,3,Ladina (o)
San Marcos,Ayutla,Mujer,90,1,Maya
San Marcos,Ayutla,Mujer,91,4,Ladina (o)
San Marcos,Ayutla,Mujer,92,4,Ladina (o)
San Marcos,Ayutla,Mujer,92,1,Maya
San Marcos,Ayutla,Mujer,93,1,Ladina (o)
San Marcos,Ayutla,Mujer,94,6,Ladina (o)
San Marcos,Ayutla,Mujer,95,2,Ladina (o)
San Marcos,Ayutla,Mujer,96,1,Ladina (o)
San Marcos,Ayutla,Mujer,97,1,Ladina (o)
San Marcos,Ayutla,Mujer,98,2,Ladina (o)
San Marcos,Ayutla,Mujer,101,1,Ladina (o)
San Marcos,Catarina,Hombre,0,263,Ladina (o)
San Marcos,Catarina,Hombre,0,17,Maya
San Marcos,Catarina,Hombre,1,275,Ladina (o)
San Marcos,Catarina,Hombre,1,17,Maya
San Marcos,Catarina,Hombre,2,332,Ladina (o)
San Marcos,Catarina,Hombre,2,12,Maya
San Marcos,Catarina,Hombre,3,1,Afrodescendiente/Creole/Afromestizo
San Marcos,Catarina,Hombre,3,1,Extranjera (o)
San Marcos,Catarina,Hombre,3,325,Ladina (o)
San Marcos,Catarina,Hombre,3,7,Maya
San Marcos,Catarina,Hombre,4,2,Extranjera (o)
San Marcos,Catarina,Hombre,4,331,Ladina (o)
San Marcos,Catarina,Hombre,4,9,Maya
San Marcos,Catarina,Hombre,5,349,Ladina (o)
San Marcos,Catarina,Hombre,5,9,Maya
San Marcos,Catarina,Hombre,6,1,Extranjera (o)
San Marcos,Catarina,Hombre,6,350,Ladina (o)
San Marcos,Catarina,Hombre,6,10,Maya
San Marcos,Catarina,Hombre,7,1,Extranjera (o)
San Marcos,Catarina,Hombre,7,350,Ladina (o)
San Marcos,Catarina,Hombre,7,12,Maya
San Marcos,Catarina,Hombre,8,333,Ladina (o)
San Marcos,Catarina,Hombre,8,22,Maya
San Marcos,Catarina,Hombre,9,305,Ladina (o)
San Marcos,Catarina,Hombre,9,10,Maya
