NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,Recuento de PCP1,POCUPA||Personas Ocupadas
Quetzaltenango,Almolonga,Hombre,78,10,Población ocupada
Quetzaltenango,Almolonga,Hombre,79,4,
Quetzaltenango,Almolonga,Hombre,79,8,Población ocupada
Quetzaltenango,Almolonga,Hombre,80,17,
Quetzaltenango,Almolonga,Hombre,80,5,Población ocupada
Quetzaltenango,Almolonga,Hombre,81,3,
Quetzaltenango,Almolonga,Hombre,81,1,Población ocupada
Quetzaltenango,Almolonga,Hombre,82,6,
Quetzaltenango,Almolonga,Hombre,82,4,Población ocupada
Quetzaltenango,Almolonga,Hombre,83,6,
Quetzaltenango,Almolonga,Hombre,83,6,Población ocupada
Quetzaltenango,Almolonga,Hombre,84,6,
Quetzaltenango,Almolonga,Hombre,84,2,Población ocupada
Quetzaltenango,Almolonga,Hombre,85,5,
Quetzaltenango,Almolonga,Hombre,85,2,Población ocupada
Quetzaltenango,Almolonga,Hombre,86,6,
Quetzaltenango,Almolonga,Hombre,86,1,Población ocupada
Quetzaltenango,Almolonga,Hombre,87,4,
Quetzaltenango,Almolonga,Hombre,87,1,Población ocupada
Quetzaltenango,Almolonga,Hombre,88,5,
Quetzaltenango,Almolonga,Hombre,88,2,Población ocupada
Quetzaltenango,Almolonga,Hombre,89,3,
Quetzaltenango,Almolonga,Hombre,90,5,
Quetzaltenango,Almolonga,Hombre,91,2,
Quetzaltenango,Almolonga,Hombre,93,1,Población ocupada
Quetzaltenango,Almolonga,Hombre,94,1,
Quetzaltenango,Almolonga,Mujer,0,110,
Quetzaltenango,Almolonga,Mujer,1,139,
Quetzaltenango,Almolonga,Mujer,2,134,
Quetzaltenango,Almolonga,Mujer,3,126,
Quetzaltenango,Almolonga,Mujer,4,121,
Quetzaltenango,Almolonga,Mujer,5,167,
Quetzaltenango,Almolonga,Mujer,6,146,
Quetzaltenango,Almolonga,Mujer,7,136,
Quetzaltenango,Almolonga,Mujer,8,135,
Quetzaltenango,Almolonga,Mujer,9,105,
Quetzaltenango,Almolonga,Mujer,9,1,Población ocupada
Quetzaltenango,Almolonga,Mujer,10,125,
Quetzaltenango,Almolonga,Mujer,10,1,Población ocupada
Quetzaltenango,Almolonga,Mujer,11,92,
Quetzaltenango,Almolonga,Mujer,12,99,
Quetzaltenango,Almolonga,Mujer,13,128,
Quetzaltenango,Almolonga,Mujer,13,7,Población ocupada
Quetzaltenango,Almolonga,Mujer,14,119,
Quetzaltenango,Almolonga,Mujer,14,6,Población ocupada
Quetzaltenango,Almolonga,Mujer,15,150,
Quetzaltenango,Almolonga,Mujer,15,11,Población ocupada
Quetzaltenango,Almolonga,Mujer,16,121,
Quetzaltenango,Almolonga,Mujer,16,18,Población ocupada
Quetzaltenango,Almolonga,Mujer,17,128,
Quetzaltenango,Almolonga,Mujer,17,16,Población ocupada
Quetzaltenango,Almolonga,Mujer,18,202,
Quetzaltenango,Almolonga,Mujer,18,16,Población ocupada
Quetzaltenango,Almolonga,Mujer,19,90,
Quetzaltenango,Almolonga,Mujer,19,21,Población ocupada
Quetzaltenango,Almolonga,Mujer,20,157,
Quetzaltenango,Almolonga,Mujer,20,37,Población ocupada
Quetzaltenango,Almolonga,Mujer,21,94,
Quetzaltenango,Almolonga,Mujer,21,19,Población ocupada
Quetzaltenango,Almolonga,Mujer,22,151,
Quetzaltenango,Almolonga,Mujer,22,20,Población ocupada
Quetzaltenango,Almolonga,Mujer,23,132,
Quetzaltenango,Almolonga,Mujer,23,24,Población ocupada
Quetzaltenango,Almolonga,Mujer,24,112,
Quetzaltenango,Almolonga,Mujer,24,29,Población ocupada
Quetzaltenango,Almolonga,Mujer,25,193,
Quetzaltenango,Almolonga,Mujer,25,44,Población ocupada
Quetzaltenango,Almolonga,Mujer,26,127,
Quetzaltenango,Almolonga,Mujer,26,29,Población ocupada
Quetzaltenango,Almolonga,Mujer,27,111,
Quetzaltenango,Almolonga,Mujer,27,40,Población ocupada
Quetzaltenango,Almolonga,Mujer,28,192,
Quetzaltenango,Almolonga,Mujer,28,38,Población ocupada
Quetzaltenango,Almolonga,Mujer,29,78,
Quetzaltenango,Almolonga,Mujer,29,32,Población ocupada
Quetzaltenango,Almolonga,Mujer,30,210,
Quetzaltenango,Almolonga,Mujer,30,46,Población ocupada
Quetzaltenango,Almolonga,Mujer,31,62,
Quetzaltenango,Almolonga,Mujer,31,17,Población ocupada
Quetzaltenango,Almolonga,Mujer,32,126,
Quetzaltenango,Almolonga,Mujer,32,30,Población ocupada
Quetzaltenango,Almolonga,Mujer,33,95,
Quetzaltenango,Almolonga,Mujer,33,30,Población ocupada
Quetzaltenango,Almolonga,Mujer,34,107,
Quetzaltenango,Almolonga,Mujer,34,23,Población ocupada
Quetzaltenango,Almolonga,Mujer,35,161,
Quetzaltenango,Almolonga,Mujer,35,67,Población ocupada
Quetzaltenango,Almolonga,Mujer,36,78,
Quetzaltenango,Almolonga,Mujer,36,34,Población ocupada
Quetzaltenango,Almolonga,Mujer,37,73,
Quetzaltenango,Almolonga,Mujer,37,23,Población ocupada
Quetzaltenango,Almolonga,Mujer,38,113,
Quetzaltenango,Almolonga,Mujer,38,38,Población ocupada
Quetzaltenango,Almolonga,Mujer,39,78,
Quetzaltenango,Almolonga,Mujer,39,32,Población ocupada
Quetzaltenango,Almolonga,Mujer,40,152,
Quetzaltenango,Almolonga,Mujer,40,51,Población ocupada
Quetzaltenango,Almolonga,Mujer,41,42,
Quetzaltenango,Almolonga,Mujer,41,17,Población ocupada
Quetzaltenango,Almolonga,Mujer,42,86,
Quetzaltenango,Almolonga,Mujer,42,39,Población ocupada
Quetzaltenango,Almolonga,Mujer,43,70,
Quetzaltenango,Almolonga,Mujer,43,24,Población ocupada
Quetzaltenango,Almolonga,Mujer,44,59,
Quetzaltenango,Almolonga,Mujer,44,16,Población ocupada
Quetzaltenango,Almolonga,Mujer,45,145,
Quetzaltenango,Almolonga,Mujer,45,37,Población ocupada
Quetzaltenango,Almolonga,Mujer,46,61,
Quetzaltenango,Almolonga,Mujer,46,20,Población ocupada
Quetzaltenango,Almolonga,Mujer,47,59,
Quetzaltenango,Almolonga,Mujer,47,19,Población ocupada
Quetzaltenango,Almolonga,Mujer,48,109,
Quetzaltenango,Almolonga,Mujer,48,19,Población ocupada
Quetzaltenango,Almolonga,Mujer,49,47,
Quetzaltenango,Almolonga,Mujer,49,15,Población ocupada
Quetzaltenango,Almolonga,Mujer,50,156,
Quetzaltenango,Almolonga,Mujer,50,42,Población ocupada
Quetzaltenango,Almolonga,Mujer,51,49,
Quetzaltenango,Almolonga,Mujer,51,18,Población ocupada
Quetzaltenango,Almolonga,Mujer,52,85,
Quetzaltenango,Almolonga,Mujer,52,20,Población ocupada
Quetzaltenango,Almolonga,Mujer,53,53,
Quetzaltenango,Almolonga,Mujer,53,14,Población ocupada
Quetzaltenango,Almolonga,Mujer,54,56,
Quetzaltenango,Almolonga,Mujer,54,19,Población ocupada
Quetzaltenango,Almolonga,Mujer,55,97,
Quetzaltenango,Almolonga,Mujer,55,25,Población ocupada
Quetzaltenango,Almolonga,Mujer,56,51,
Quetzaltenango,Almolonga,Mujer,56,16,Población ocupada
Quetzaltenango,Almolonga,Mujer,57,45,
Quetzaltenango,Almolonga,Mujer,57,12,Población ocupada
Quetzaltenango,Almolonga,Mujer,58,57,
Quetzaltenango,Almolonga,Mujer,58,19,Población ocupada
Quetzaltenango,Almolonga,Mujer,59,20,
Quetzaltenango,Almolonga,Mujer,59,8,Población ocupada
Quetzaltenango,Almolonga,Mujer,60,76,
Quetzaltenango,Almolonga,Mujer,60,17,Población ocupada
Quetzaltenango,Almolonga,Mujer,61,27,
Quetzaltenango,Almolonga,Mujer,61,5,Población ocupada
Quetzaltenango,Almolonga,Mujer,62,42,
Quetzaltenango,Almolonga,Mujer,62,9,Población ocupada
Quetzaltenango,Almolonga,Mujer,63,43,
Quetzaltenango,Almolonga,Mujer,63,10,Población ocupada
Quetzaltenango,Almolonga,Mujer,64,29,
Quetzaltenango,Almolonga,Mujer,64,5,Población ocupada
Quetzaltenango,Almolonga,Mujer,65,60,
Quetzaltenango,Almolonga,Mujer,65,13,Población ocupada
Quetzaltenango,Almolonga,Mujer,66,28,
Quetzaltenango,Almolonga,Mujer,66,2,Población ocupada
Quetzaltenango,Almolonga,Mujer,67,29,
Quetzaltenango,Almolonga,Mujer,67,2,Población ocupada
Quetzaltenango,Almolonga,Mujer,68,42,
Quetzaltenango,Almolonga,Mujer,68,3,Población ocupada
Quetzaltenango,Almolonga,Mujer,69,21,
Quetzaltenango,Almolonga,Mujer,69,2,Población ocupada
Quetzaltenango,Almolonga,Mujer,70,48,
Quetzaltenango,Almolonga,Mujer,70,8,Población ocupada
Quetzaltenango,Almolonga,Mujer,71,13,
Quetzaltenango,Almolonga,Mujer,71,2,Población ocupada
Quetzaltenango,Almolonga,Mujer,72,29,
Quetzaltenango,Almolonga,Mujer,72,2,Población ocupada
Quetzaltenango,Almolonga,Mujer,73,21,
Quetzaltenango,Almolonga,Mujer,73,2,Población ocupada
Quetzaltenango,Almolonga,Mujer,74,21,
Quetzaltenango,Almolonga,Mujer,74,1,Población ocupada
Quetzaltenango,Almolonga,Mujer,75,34,
Quetzaltenango,Almolonga,Mujer,75,6,Población ocupada
Quetzaltenango,Almolonga,Mujer,76,17,
Quetzaltenango,Almolonga,Mujer,76,1,Población ocupada
Quetzaltenango,Almolonga,Mujer,77,15,
Quetzaltenango,Almolonga,Mujer,77,1,Población ocupada
Quetzaltenango,Almolonga,Mujer,78,10,
Quetzaltenango,Almolonga,Mujer,78,1,Población ocupada
Quetzaltenango,Almolonga,Mujer,79,8,
Quetzaltenango,Almolonga,Mujer,79,2,Población ocupada
Quetzaltenango,Almolonga,Mujer,80,24,
Quetzaltenango,Almolonga,Mujer,80,5,Población ocupada
Quetzaltenango,Almolonga,Mujer,81,5,
Quetzaltenango,Almolonga,Mujer,82,6,
Quetzaltenango,Almolonga,Mujer,83,10,
Quetzaltenango,Almolonga,Mujer,83,1,Población ocupada
Quetzaltenango,Almolonga,Mujer,84,11,
Quetzaltenango,Almolonga,Mujer,85,14,
Quetzaltenango,Almolonga,Mujer,86,6,
Quetzaltenango,Almolonga,Mujer,87,5,
Quetzaltenango,Almolonga,Mujer,87,1,Población ocupada
Quetzaltenango,Almolonga,Mujer,88,8,
Quetzaltenango,Almolonga,Mujer,88,1,Población ocupada
Quetzaltenango,Almolonga,Mujer,89,2,
Quetzaltenango,Almolonga,Mujer,90,5,
Quetzaltenango,Almolonga,Mujer,91,2,
Quetzaltenango,Almolonga,Mujer,92,2,
Quetzaltenango,Almolonga,Mujer,93,3,
Quetzaltenango,Almolonga,Mujer,94,1,
Quetzaltenango,Almolonga,Mujer,95,2,
Quetzaltenango,Cabricán,Hombre,0,209,
Quetzaltenango,Cabricán,Hombre,1,252,
Quetzaltenango,Cabricán,Hombre,2,263,
Quetzaltenango,Cabricán,Hombre,3,260,
Quetzaltenango,Cabricán,Hombre,4,259,
Quetzaltenango,Cabricán,Hombre,5,284,
Quetzaltenango,Cabricán,Hombre,6,271,
Quetzaltenango,Cabricán,Hombre,7,294,
Quetzaltenango,Cabricán,Hombre,7,3,Población ocupada
Quetzaltenango,Cabricán,Hombre,8,270,
Quetzaltenango,Cabricán,Hombre,8,1,Población ocupada
Quetzaltenango,Cabricán,Hombre,9,262,
Quetzaltenango,Cabricán,Hombre,9,3,Población ocupada
Quetzaltenango,Cabricán,Hombre,10,292,
Quetzaltenango,Cabricán,Hombre,10,1,Población ocupada
Quetzaltenango,Cabricán,Hombre,11,282,
Quetzaltenango,Cabricán,Hombre,11,1,Población ocupada
Quetzaltenango,Cabricán,Hombre,12,307,
Quetzaltenango,Cabricán,Hombre,12,6,Población ocupada
Quetzaltenango,Cabricán,Hombre,13,283,
Quetzaltenango,Cabricán,Hombre,13,13,Población ocupada
Quetzaltenango,Cabricán,Hombre,14,305,
Quetzaltenango,Cabricán,Hombre,14,22,Población ocupada
Quetzaltenango,Cabricán,Hombre,15,283,
Quetzaltenango,Cabricán,Hombre,15,33,Población ocupada
Quetzaltenango,Cabricán,Hombre,16,275,
Quetzaltenango,Cabricán,Hombre,16,48,Población ocupada
Quetzaltenango,Cabricán,Hombre,17,227,
Quetzaltenango,Cabricán,Hombre,17,50,Población ocupada
Quetzaltenango,Cabricán,Hombre,18,222,
Quetzaltenango,Cabricán,Hombre,18,43,Población ocupada
Quetzaltenango,Cabricán,Hombre,19,128,
Quetzaltenango,Cabricán,Hombre,19,49,Población ocupada
Quetzaltenango,Cabricán,Hombre,20,122,
Quetzaltenango,Cabricán,Hombre,20,56,Población ocupada
Quetzaltenango,Cabricán,Hombre,21,88,
Quetzaltenango,Cabricán,Hombre,21,64,Población ocupada
Quetzaltenango,Cabricán,Hombre,22,125,
Quetzaltenango,Cabricán,Hombre,22,72,Población ocupada
Quetzaltenango,Cabricán,Hombre,23,111,
Quetzaltenango,Cabricán,Hombre,23,73,Población ocupada
Quetzaltenango,Cabricán,Hombre,24,89,
Quetzaltenango,Cabricán,Hombre,24,76,Población ocupada
Quetzaltenango,Cabricán,Hombre,25,73,
Quetzaltenango,Cabricán,Hombre,25,65,Población ocupada
Quetzaltenango,Cabricán,Hombre,26,60,
Quetzaltenango,Cabricán,Hombre,26,38,Población ocupada
Quetzaltenango,Cabricán,Hombre,27,63,
Quetzaltenango,Cabricán,Hombre,27,51,Población ocupada
Quetzaltenango,Cabricán,Hombre,28,55,
Quetzaltenango,Cabricán,Hombre,28,66,Población ocupada
Quetzaltenango,Cabricán,Hombre,29,48,
Quetzaltenango,Cabricán,Hombre,29,48,Población ocupada
Quetzaltenango,Cabricán,Hombre,30,62,
Quetzaltenango,Cabricán,Hombre,30,61,Población ocupada
Quetzaltenango,Cabricán,Hombre,31,32,
Quetzaltenango,Cabricán,Hombre,31,30,Población ocupada
Quetzaltenango,Cabricán,Hombre,32,47,
Quetzaltenango,Cabricán,Hombre,32,49,Población ocupada
Quetzaltenango,Cabricán,Hombre,33,39,
Quetzaltenango,Cabricán,Hombre,33,53,Población ocupada
Quetzaltenango,Cabricán,Hombre,34,60,
Quetzaltenango,Cabricán,Hombre,34,49,Población ocupada
Quetzaltenango,Cabricán,Hombre,35,70,
Quetzaltenango,Cabricán,Hombre,35,48,Población ocupada
Quetzaltenango,Cabricán,Hombre,36,56,
Quetzaltenango,Cabricán,Hombre,36,46,Población ocupada
Quetzaltenango,Cabricán,Hombre,37,50,
Quetzaltenango,Cabricán,Hombre,37,51,Población ocupada
Quetzaltenango,Cabricán,Hombre,38,63,
Quetzaltenango,Cabricán,Hombre,38,63,Población ocupada
Quetzaltenango,Cabricán,Hombre,39,52,
Quetzaltenango,Cabricán,Hombre,39,49,Población ocupada
Quetzaltenango,Cabricán,Hombre,40,69,
Quetzaltenango,Cabricán,Hombre,40,58,Población ocupada
Quetzaltenango,Cabricán,Hombre,41,42,
Quetzaltenango,Cabricán,Hombre,41,36,Población ocupada
Quetzaltenango,Cabricán,Hombre,42,54,
Quetzaltenango,Cabricán,Hombre,42,49,Población ocupada
Quetzaltenango,Cabricán,Hombre,43,47,
Quetzaltenango,Cabricán,Hombre,43,36,Población ocupada
Quetzaltenango,Cabricán,Hombre,44,52,
Quetzaltenango,Cabricán,Hombre,44,41,Población ocupada
Quetzaltenango,Cabricán,Hombre,45,70,
Quetzaltenango,Cabricán,Hombre,45,42,Población ocupada
Quetzaltenango,Cabricán,Hombre,46,52,
Quetzaltenango,Cabricán,Hombre,46,39,Población ocupada
Quetzaltenango,Cabricán,Hombre,47,51,
Quetzaltenango,Cabricán,Hombre,47,27,Población ocupada
Quetzaltenango,Cabricán,Hombre,48,52,
Quetzaltenango,Cabricán,Hombre,48,26,Población ocupada
Quetzaltenango,Cabricán,Hombre,49,57,
Quetzaltenango,Cabricán,Hombre,49,35,Población ocupada
Quetzaltenango,Cabricán,Hombre,50,55,
Quetzaltenango,Cabricán,Hombre,50,27,Población ocupada
Quetzaltenango,Cabricán,Hombre,51,36,
Quetzaltenango,Cabricán,Hombre,51,16,Población ocupada
Quetzaltenango,Cabricán,Hombre,52,57,
Quetzaltenango,Cabricán,Hombre,52,19,Población ocupada
Quetzaltenango,Cabricán,Hombre,53,57,
Quetzaltenango,Cabricán,Hombre,53,13,Población ocupada
Quetzaltenango,Cabricán,Hombre,54,35,
Quetzaltenango,Cabricán,Hombre,54,8,Población ocupada
Quetzaltenango,Cabricán,Hombre,55,53,
Quetzaltenango,Cabricán,Hombre,55,19,Población ocupada
Quetzaltenango,Cabricán,Hombre,56,34,
Quetzaltenango,Cabricán,Hombre,56,7,Población ocupada
Quetzaltenango,Cabricán,Hombre,57,38,
Quetzaltenango,Cabricán,Hombre,57,12,Población ocupada
Quetzaltenango,Cabricán,Hombre,58,52,
Quetzaltenango,Cabricán,Hombre,58,20,Población ocupada
Quetzaltenango,Cabricán,Hombre,59,31,
Quetzaltenango,Cabricán,Hombre,59,9,Población ocupada
Quetzaltenango,Cabricán,Hombre,60,52,
Quetzaltenango,Cabricán,Hombre,60,13,Población ocupada
Quetzaltenango,Cabricán,Hombre,61,28,
Quetzaltenango,Cabricán,Hombre,61,11,Población ocupada
Quetzaltenango,Cabricán,Hombre,62,47,
Quetzaltenango,Cabricán,Hombre,62,13,Población ocupada
Quetzaltenango,Cabricán,Hombre,63,51,
Quetzaltenango,Cabricán,Hombre,63,10,Población ocupada
Quetzaltenango,Cabricán,Hombre,64,32,
Quetzaltenango,Cabricán,Hombre,64,5,Población ocupada
Quetzaltenango,Cabricán,Hombre,65,53,
Quetzaltenango,Cabricán,Hombre,65,7,Población ocupada
Quetzaltenango,Cabricán,Hombre,66,26,
Quetzaltenango,Cabricán,Hombre,66,4,Población ocupada
Quetzaltenango,Cabricán,Hombre,67,37,
Quetzaltenango,Cabricán,Hombre,67,3,Población ocupada
Quetzaltenango,Cabricán,Hombre,68,39,
Quetzaltenango,Cabricán,Hombre,68,7,Población ocupada
Quetzaltenango,Cabricán,Hombre,69,31,
Quetzaltenango,Cabricán,Hombre,69,4,Población ocupada
Quetzaltenango,Cabricán,Hombre,70,35,
Quetzaltenango,Cabricán,Hombre,70,7,Población ocupada
Quetzaltenango,Cabricán,Hombre,71,31,
Quetzaltenango,Cabricán,Hombre,71,2,Población ocupada
Quetzaltenango,Cabricán,Hombre,72,29,
Quetzaltenango,Cabricán,Hombre,72,6,Población ocupada
Quetzaltenango,Cabricán,Hombre,73,36,
Quetzaltenango,Cabricán,Hombre,73,2,Población ocupada
Quetzaltenango,Cabricán,Hombre,74,39,
Quetzaltenango,Cabricán,Hombre,75,20,
Quetzaltenango,Cabricán,Hombre,75,1,Población ocupada
Quetzaltenango,Cabricán,Hombre,76,21,
Quetzaltenango,Cabricán,Hombre,76,1,Población ocupada
Quetzaltenango,Cabricán,Hombre,77,20,
Quetzaltenango,Cabricán,Hombre,77,2,Población ocupada
Quetzaltenango,Cabricán,Hombre,78,20,
Quetzaltenango,Cabricán,Hombre,78,2,Población ocupada
Quetzaltenango,Cabricán,Hombre,79,20,
Quetzaltenango,Cabricán,Hombre,79,1,Población ocupada
Quetzaltenango,Cabricán,Hombre,80,17,
Quetzaltenango,Cabricán,Hombre,80,1,Población ocupada
Quetzaltenango,Cabricán,Hombre,81,11,
Quetzaltenango,Cabricán,Hombre,82,12,
