NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,Recuento de PCP1,POCUPA||Personas Ocupadas
Sacatepéquez,Antigua Guatemala,Hombre,20,321,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,21,126,
Sacatepéquez,Antigua Guatemala,Hombre,21,286,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,22,124,
Sacatepéquez,Antigua Guatemala,Hombre,22,380,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,23,103,
Sacatepéquez,Antigua Guatemala,Hombre,23,395,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,24,84,
Sacatepéquez,Antigua Guatemala,Hombre,24,370,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,25,81,
Sacatepéquez,Antigua Guatemala,Hombre,25,394,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,26,53,
Sacatepéquez,Antigua Guatemala,Hombre,26,342,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,27,74,
Sacatepéquez,Antigua Guatemala,Hombre,27,329,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,28,52,
Sacatepéquez,Antigua Guatemala,Hombre,28,367,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,29,32,
Sacatepéquez,Antigua Guatemala,Hombre,29,310,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,30,54,
Sacatepéquez,Antigua Guatemala,Hombre,30,328,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,31,29,
Sacatepéquez,Antigua Guatemala,Hombre,31,236,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,32,52,
Sacatepéquez,Antigua Guatemala,Hombre,32,288,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,33,27,
Sacatepéquez,Antigua Guatemala,Hombre,33,288,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,34,35,
Sacatepéquez,Antigua Guatemala,Hombre,34,280,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,35,26,
Sacatepéquez,Antigua Guatemala,Hombre,35,320,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,36,30,
Sacatepéquez,Antigua Guatemala,Hombre,36,277,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,37,20,
Sacatepéquez,Antigua Guatemala,Hombre,37,265,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,38,38,
Sacatepéquez,Antigua Guatemala,Hombre,38,319,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,39,22,
Sacatepéquez,Antigua Guatemala,Hombre,39,267,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,40,31,
Sacatepéquez,Antigua Guatemala,Hombre,40,293,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,41,22,
Sacatepéquez,Antigua Guatemala,Hombre,41,200,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,42,24,
Sacatepéquez,Antigua Guatemala,Hombre,42,306,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,43,17,
Sacatepéquez,Antigua Guatemala,Hombre,43,213,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,44,30,
Sacatepéquez,Antigua Guatemala,Hombre,44,175,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,45,17,
Sacatepéquez,Antigua Guatemala,Hombre,45,230,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,46,12,
Sacatepéquez,Antigua Guatemala,Hombre,46,195,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,47,19,
Sacatepéquez,Antigua Guatemala,Hombre,47,172,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,48,22,
Sacatepéquez,Antigua Guatemala,Hombre,48,183,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,49,20,
Sacatepéquez,Antigua Guatemala,Hombre,49,157,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,50,29,
Sacatepéquez,Antigua Guatemala,Hombre,50,213,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,51,23,
Sacatepéquez,Antigua Guatemala,Hombre,51,141,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,52,23,
Sacatepéquez,Antigua Guatemala,Hombre,52,204,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,53,25,
Sacatepéquez,Antigua Guatemala,Hombre,53,157,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,54,17,
Sacatepéquez,Antigua Guatemala,Hombre,54,159,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,55,29,
Sacatepéquez,Antigua Guatemala,Hombre,55,163,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,56,22,
Sacatepéquez,Antigua Guatemala,Hombre,56,160,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,57,23,
Sacatepéquez,Antigua Guatemala,Hombre,57,133,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,58,30,
Sacatepéquez,Antigua Guatemala,Hombre,58,137,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,59,41,
Sacatepéquez,Antigua Guatemala,Hombre,59,118,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,60,39,
Sacatepéquez,Antigua Guatemala,Hombre,60,125,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,61,27,
Sacatepéquez,Antigua Guatemala,Hombre,61,65,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,62,43,
Sacatepéquez,Antigua Guatemala,Hombre,62,129,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,63,34,
Sacatepéquez,Antigua Guatemala,Hombre,63,109,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,64,29,
Sacatepéquez,Antigua Guatemala,Hombre,64,94,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,65,40,
Sacatepéquez,Antigua Guatemala,Hombre,65,91,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,66,43,
Sacatepéquez,Antigua Guatemala,Hombre,66,79,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,67,44,
Sacatepéquez,Antigua Guatemala,Hombre,67,67,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,68,51,
Sacatepéquez,Antigua Guatemala,Hombre,68,74,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,69,47,
Sacatepéquez,Antigua Guatemala,Hombre,69,57,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,70,61,
Sacatepéquez,Antigua Guatemala,Hombre,70,67,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,71,42,
Sacatepéquez,Antigua Guatemala,Hombre,71,36,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,72,54,
Sacatepéquez,Antigua Guatemala,Hombre,72,42,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,73,43,
Sacatepéquez,Antigua Guatemala,Hombre,73,43,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,74,39,
Sacatepéquez,Antigua Guatemala,Hombre,74,33,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,75,39,
Sacatepéquez,Antigua Guatemala,Hombre,75,31,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,76,45,
Sacatepéquez,Antigua Guatemala,Hombre,76,29,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,77,34,
Sacatepéquez,Antigua Guatemala,Hombre,77,17,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,78,42,
Sacatepéquez,Antigua Guatemala,Hombre,78,27,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,79,37,
Sacatepéquez,Antigua Guatemala,Hombre,79,17,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,80,48,
Sacatepéquez,Antigua Guatemala,Hombre,80,14,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,81,40,
Sacatepéquez,Antigua Guatemala,Hombre,81,8,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,82,36,
Sacatepéquez,Antigua Guatemala,Hombre,82,17,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,83,23,
Sacatepéquez,Antigua Guatemala,Hombre,83,7,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,84,27,
Sacatepéquez,Antigua Guatemala,Hombre,84,9,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,85,27,
Sacatepéquez,Antigua Guatemala,Hombre,85,7,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,86,20,
Sacatepéquez,Antigua Guatemala,Hombre,86,7,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,87,33,
Sacatepéquez,Antigua Guatemala,Hombre,87,4,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,88,26,
Sacatepéquez,Antigua Guatemala,Hombre,88,5,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,89,16,
Sacatepéquez,Antigua Guatemala,Hombre,89,2,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,90,15,
Sacatepéquez,Antigua Guatemala,Hombre,90,1,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,91,10,
Sacatepéquez,Antigua Guatemala,Hombre,92,15,
Sacatepéquez,Antigua Guatemala,Hombre,93,11,
Sacatepéquez,Antigua Guatemala,Hombre,93,1,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,94,3,
Sacatepéquez,Antigua Guatemala,Hombre,94,1,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,95,8,
Sacatepéquez,Antigua Guatemala,Hombre,95,1,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,96,2,
Sacatepéquez,Antigua Guatemala,Hombre,97,5,
Sacatepéquez,Antigua Guatemala,Hombre,97,1,Población ocupada
Sacatepéquez,Antigua Guatemala,Hombre,98,3,
Sacatepéquez,Antigua Guatemala,Hombre,99,2,
Sacatepéquez,Antigua Guatemala,Hombre,103,1,
Sacatepéquez,Antigua Guatemala,Hombre,105,1,
Sacatepéquez,Antigua Guatemala,Mujer,0,273,
Sacatepéquez,Antigua Guatemala,Mujer,1,310,
Sacatepéquez,Antigua Guatemala,Mujer,2,363,
Sacatepéquez,Antigua Guatemala,Mujer,3,412,
Sacatepéquez,Antigua Guatemala,Mujer,4,387,
Sacatepéquez,Antigua Guatemala,Mujer,5,370,
Sacatepéquez,Antigua Guatemala,Mujer,6,380,
Sacatepéquez,Antigua Guatemala,Mujer,7,385,
Sacatepéquez,Antigua Guatemala,Mujer,7,1,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,8,354,
Sacatepéquez,Antigua Guatemala,Mujer,8,5,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,9,392,
Sacatepéquez,Antigua Guatemala,Mujer,9,4,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,10,379,
Sacatepéquez,Antigua Guatemala,Mujer,10,4,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,11,360,
Sacatepéquez,Antigua Guatemala,Mujer,11,5,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,12,404,
Sacatepéquez,Antigua Guatemala,Mujer,12,7,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,13,393,
Sacatepéquez,Antigua Guatemala,Mujer,13,7,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,14,376,
Sacatepéquez,Antigua Guatemala,Mujer,14,20,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,15,394,
Sacatepéquez,Antigua Guatemala,Mujer,15,30,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,16,389,
Sacatepéquez,Antigua Guatemala,Mujer,16,42,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,17,461,
Sacatepéquez,Antigua Guatemala,Mujer,17,76,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,18,418,
Sacatepéquez,Antigua Guatemala,Mujer,18,102,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,19,310,
Sacatepéquez,Antigua Guatemala,Mujer,19,152,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,20,331,
Sacatepéquez,Antigua Guatemala,Mujer,20,193,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,21,226,
Sacatepéquez,Antigua Guatemala,Mujer,21,192,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,22,261,
Sacatepéquez,Antigua Guatemala,Mujer,22,249,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,23,240,
Sacatepéquez,Antigua Guatemala,Mujer,23,255,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,24,209,
Sacatepéquez,Antigua Guatemala,Mujer,24,212,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,25,199,
Sacatepéquez,Antigua Guatemala,Mujer,25,246,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,26,190,
Sacatepéquez,Antigua Guatemala,Mujer,26,213,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,27,186,
Sacatepéquez,Antigua Guatemala,Mujer,27,214,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,28,169,
Sacatepéquez,Antigua Guatemala,Mujer,28,255,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,29,146,
Sacatepéquez,Antigua Guatemala,Mujer,29,210,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,30,185,
Sacatepéquez,Antigua Guatemala,Mujer,30,243,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,31,116,
Sacatepéquez,Antigua Guatemala,Mujer,31,172,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,32,132,
Sacatepéquez,Antigua Guatemala,Mujer,32,212,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,33,145,
Sacatepéquez,Antigua Guatemala,Mujer,33,210,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,34,106,
Sacatepéquez,Antigua Guatemala,Mujer,34,208,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,35,149,
Sacatepéquez,Antigua Guatemala,Mujer,35,219,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,36,137,
Sacatepéquez,Antigua Guatemala,Mujer,36,220,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,37,138,
Sacatepéquez,Antigua Guatemala,Mujer,37,185,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,38,138,
Sacatepéquez,Antigua Guatemala,Mujer,38,243,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,39,94,
Sacatepéquez,Antigua Guatemala,Mujer,39,187,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,40,173,
Sacatepéquez,Antigua Guatemala,Mujer,40,248,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,41,76,
Sacatepéquez,Antigua Guatemala,Mujer,41,156,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,42,113,
Sacatepéquez,Antigua Guatemala,Mujer,42,223,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,43,93,
Sacatepéquez,Antigua Guatemala,Mujer,43,160,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,44,79,
Sacatepéquez,Antigua Guatemala,Mujer,44,151,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,45,97,
Sacatepéquez,Antigua Guatemala,Mujer,45,164,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,46,98,
Sacatepéquez,Antigua Guatemala,Mujer,46,153,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,47,95,
Sacatepéquez,Antigua Guatemala,Mujer,47,146,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,48,110,
Sacatepéquez,Antigua Guatemala,Mujer,48,159,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,49,85,
Sacatepéquez,Antigua Guatemala,Mujer,49,128,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,50,105,
Sacatepéquez,Antigua Guatemala,Mujer,50,160,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,51,73,
Sacatepéquez,Antigua Guatemala,Mujer,51,114,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,52,94,
Sacatepéquez,Antigua Guatemala,Mujer,52,167,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,53,105,
Sacatepéquez,Antigua Guatemala,Mujer,53,124,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,54,104,
Sacatepéquez,Antigua Guatemala,Mujer,54,114,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,55,114,
Sacatepéquez,Antigua Guatemala,Mujer,55,113,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,56,100,
Sacatepéquez,Antigua Guatemala,Mujer,56,107,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,57,103,
Sacatepéquez,Antigua Guatemala,Mujer,57,85,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,58,93,
Sacatepéquez,Antigua Guatemala,Mujer,58,103,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,59,89,
Sacatepéquez,Antigua Guatemala,Mujer,59,71,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,60,124,
Sacatepéquez,Antigua Guatemala,Mujer,60,88,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,61,81,
Sacatepéquez,Antigua Guatemala,Mujer,61,42,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,62,103,
Sacatepéquez,Antigua Guatemala,Mujer,62,59,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,63,114,
Sacatepéquez,Antigua Guatemala,Mujer,63,54,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,64,94,
Sacatepéquez,Antigua Guatemala,Mujer,64,54,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,65,119,
Sacatepéquez,Antigua Guatemala,Mujer,65,50,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,66,98,
Sacatepéquez,Antigua Guatemala,Mujer,66,40,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,67,96,
Sacatepéquez,Antigua Guatemala,Mujer,67,51,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,68,100,
Sacatepéquez,Antigua Guatemala,Mujer,68,40,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,69,98,
Sacatepéquez,Antigua Guatemala,Mujer,69,30,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,70,86,
Sacatepéquez,Antigua Guatemala,Mujer,70,33,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,71,64,
Sacatepéquez,Antigua Guatemala,Mujer,71,20,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,72,80,
Sacatepéquez,Antigua Guatemala,Mujer,72,26,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,73,77,
Sacatepéquez,Antigua Guatemala,Mujer,73,9,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,74,84,
Sacatepéquez,Antigua Guatemala,Mujer,74,8,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,75,72,
Sacatepéquez,Antigua Guatemala,Mujer,75,18,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,76,61,
Sacatepéquez,Antigua Guatemala,Mujer,76,9,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,77,52,
Sacatepéquez,Antigua Guatemala,Mujer,77,3,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,78,68,
Sacatepéquez,Antigua Guatemala,Mujer,78,15,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,79,58,
Sacatepéquez,Antigua Guatemala,Mujer,79,12,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,80,73,
Sacatepéquez,Antigua Guatemala,Mujer,80,6,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,81,42,
Sacatepéquez,Antigua Guatemala,Mujer,81,8,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,82,57,
Sacatepéquez,Antigua Guatemala,Mujer,82,8,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,83,40,
Sacatepéquez,Antigua Guatemala,Mujer,83,5,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,84,44,
Sacatepéquez,Antigua Guatemala,Mujer,84,6,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,85,46,
Sacatepéquez,Antigua Guatemala,Mujer,85,2,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,86,38,
Sacatepéquez,Antigua Guatemala,Mujer,86,4,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,87,37,
Sacatepéquez,Antigua Guatemala,Mujer,87,5,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,88,31,
Sacatepéquez,Antigua Guatemala,Mujer,89,27,
Sacatepéquez,Antigua Guatemala,Mujer,89,2,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,90,27,
Sacatepéquez,Antigua Guatemala,Mujer,90,1,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,91,26,
Sacatepéquez,Antigua Guatemala,Mujer,92,19,
Sacatepéquez,Antigua Guatemala,Mujer,92,2,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,93,21,
Sacatepéquez,Antigua Guatemala,Mujer,93,1,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,94,13,
Sacatepéquez,Antigua Guatemala,Mujer,95,6,
Sacatepéquez,Antigua Guatemala,Mujer,96,5,
Sacatepéquez,Antigua Guatemala,Mujer,96,1,Población ocupada
Sacatepéquez,Antigua Guatemala,Mujer,97,2,
Sacatepéquez,Antigua Guatemala,Mujer,98,6,
Sacatepéquez,Antigua Guatemala,Mujer,99,3,
Sacatepéquez,Antigua Guatemala,Mujer,100,1,
Sacatepéquez,Antigua Guatemala,Mujer,101,1,
Sacatepéquez,Ciudad Vieja,Hombre,0,273,
Sacatepéquez,Ciudad Vieja,Hombre,1,342,
Sacatepéquez,Ciudad Vieja,Hombre,2,301,
Sacatepéquez,Ciudad Vieja,Hombre,3,349,
Sacatepéquez,Ciudad Vieja,Hombre,4,324,
Sacatepéquez,Ciudad Vieja,Hombre,5,347,
Sacatepéquez,Ciudad Vieja,Hombre,6,308,
Sacatepéquez,Ciudad Vieja,Hombre,7,302,
Sacatepéquez,Ciudad Vieja,Hombre,7,1,Población ocupada
Sacatepéquez,Ciudad Vieja,Hombre,8,316,
Sacatepéquez,Ciudad Vieja,Hombre,8,1,Población ocupada
Sacatepéquez,Ciudad Vieja,Hombre,9,328,
Sacatepéquez,Ciudad Vieja,Hombre,9,1,Población ocupada
Sacatepéquez,Ciudad Vieja,Hombre,10,308,
Sacatepéquez,Ciudad Vieja,Hombre,10,6,Población ocupada
Sacatepéquez,Ciudad Vieja,Hombre,11,314,
Sacatepéquez,Ciudad Vieja,Hombre,11,2,Población ocupada
Sacatepéquez,Ciudad Vieja,Hombre,12,361,
Sacatepéquez,Ciudad Vieja,Hombre,12,15,Población ocupada
Sacatepéquez,Ciudad Vieja,Hombre,13,351,
Sacatepéquez,Ciudad Vieja,Hombre,13,24,Población ocupada
Sacatepéquez,Ciudad Vieja,Hombre,14,289,
Sacatepéquez,Ciudad Vieja,Hombre,14,36,Población ocupada
Sacatepéquez,Ciudad Vieja,Hombre,15,233,
Sacatepéquez,Ciudad Vieja,Hombre,15,87,Población ocupada
Sacatepéquez,Ciudad Vieja,Hombre,16,223,
Sacatepéquez,Ciudad Vieja,Hombre,16,111,Población ocupada
Sacatepéquez,Ciudad Vieja,Hombre,17,227,
Sacatepéquez,Ciudad Vieja,Hombre,17,174,Población ocupada
Sacatepéquez,Ciudad Vieja,Hombre,18,162,
Sacatepéquez,Ciudad Vieja,Hombre,18,195,Población ocupada
Sacatepéquez,Ciudad Vieja,Hombre,19,97,
Sacatepéquez,Ciudad Vieja,Hombre,19,210,Población ocupada
Sacatepéquez,Ciudad Vieja,Hombre,20,90,
Sacatepéquez,Ciudad Vieja,Hombre,20,268,Población ocupada
Sacatepéquez,Ciudad Vieja,Hombre,21,60,
Sacatepéquez,Ciudad Vieja,Hombre,21,231,Población ocupada
Sacatepéquez,Ciudad Vieja,Hombre,22,58,
Sacatepéquez,Ciudad Vieja,Hombre,22,325,Población ocupada
Sacatepéquez,Ciudad Vieja,Hombre,23,46,
Sacatepéquez,Ciudad Vieja,Hombre,23,316,Población ocupada
Sacatepéquez,Ciudad Vieja,Hombre,24,39,
Sacatepéquez,Ciudad Vieja,Hombre,24,292,Población ocupada
Sacatepéquez,Ciudad Vieja,Hombre,25,51,
Sacatepéquez,Ciudad Vieja,Hombre,25,290,Población ocupada
Sacatepéquez,Ciudad Vieja,Hombre,26,23,
Sacatepéquez,Ciudad Vieja,Hombre,26,284,Población ocupada
Sacatepéquez,Ciudad Vieja,Hombre,27,24,
Sacatepéquez,Ciudad Vieja,Hombre,27,265,Población ocupada
Sacatepéquez,Ciudad Vieja,Hombre,28,26,
Sacatepéquez,Ciudad Vieja,Hombre,28,317,Población ocupada
Sacatepéquez,Ciudad Vieja,Hombre,29,17,
Sacatepéquez,Ciudad Vieja,Hombre,29,259,Población ocupada
Sacatepéquez,Ciudad Vieja,Hombre,30,25,
Sacatepéquez,Ciudad Vieja,Hombre,30,271,Población ocupada
Sacatepéquez,Ciudad Vieja,Hombre,31,24,
Sacatepéquez,Ciudad Vieja,Hombre,31,182,Población ocupada
Sacatepéquez,Ciudad Vieja,Hombre,32,27,
