NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,Recuento de PCP1,PCP12||Autoidentificación
Quiché,Canillá,Hombre,79,2,Maya
Quiché,Canillá,Hombre,80,8,Ladina (o)
Quiché,Canillá,Hombre,80,6,Maya
Quiché,Canillá,Hombre,81,5,Ladina (o)
Quiché,Canillá,Hombre,81,3,Maya
Quiché,Canillá,Hombre,82,3,Ladina (o)
Quiché,Canillá,Hombre,82,2,Maya
Quiché,Canillá,Hombre,83,12,Ladina (o)
Quiché,Canillá,Hombre,83,4,Maya
Quiché,Canillá,Hombre,84,10,Ladina (o)
Quiché,Canillá,Hombre,84,1,Maya
Quiché,Canillá,Hombre,85,5,Ladina (o)
Quiché,Canillá,Hombre,85,1,Maya
Quiché,Canillá,Hombre,86,1,Ladina (o)
Quiché,Canillá,Hombre,86,1,Maya
Quiché,Canillá,Hombre,87,6,Ladina (o)
Quiché,Canillá,Hombre,87,2,Maya
Quiché,Canillá,Hombre,88,7,Ladina (o)
Quiché,Canillá,Hombre,89,6,Ladina (o)
Quiché,Canillá,Hombre,90,4,Ladina (o)
Quiché,Canillá,Hombre,91,1,Ladina (o)
Quiché,Canillá,Hombre,92,2,Ladina (o)
Quiché,Canillá,Hombre,93,2,Ladina (o)
Quiché,Canillá,Hombre,93,1,Maya
Quiché,Canillá,Hombre,95,1,Ladina (o)
Quiché,Canillá,Hombre,96,2,Ladina (o)
Quiché,Canillá,Hombre,97,1,Maya
Quiché,Canillá,Hombre,100,1,Ladina (o)
Quiché,Canillá,Mujer,0,1,Garífuna
Quiché,Canillá,Mujer,0,58,Ladina (o)
Quiché,Canillá,Mujer,0,77,Maya
Quiché,Canillá,Mujer,1,1,Extranjera (o)
Quiché,Canillá,Mujer,1,80,Ladina (o)
Quiché,Canillá,Mujer,1,92,Maya
Quiché,Canillá,Mujer,2,1,Afrodescendiente/Creole/Afromestizo
Quiché,Canillá,Mujer,2,76,Ladina (o)
Quiché,Canillá,Mujer,2,64,Maya
Quiché,Canillá,Mujer,3,64,Ladina (o)
Quiché,Canillá,Mujer,3,79,Maya
Quiché,Canillá,Mujer,4,1,Garífuna
Quiché,Canillá,Mujer,4,70,Ladina (o)
Quiché,Canillá,Mujer,4,78,Maya
Quiché,Canillá,Mujer,5,81,Ladina (o)
Quiché,Canillá,Mujer,5,86,Maya
Quiché,Canillá,Mujer,6,1,Extranjera (o)
Quiché,Canillá,Mujer,6,2,Garífuna
Quiché,Canillá,Mujer,6,84,Ladina (o)
Quiché,Canillá,Mujer,6,74,Maya
Quiché,Canillá,Mujer,7,58,Ladina (o)
Quiché,Canillá,Mujer,7,80,Maya
Quiché,Canillá,Mujer,8,55,Ladina (o)
Quiché,Canillá,Mujer,8,73,Maya
Quiché,Canillá,Mujer,9,67,Ladina (o)
Quiché,Canillá,Mujer,9,70,Maya
Quiché,Canillá,Mujer,10,62,Ladina (o)
Quiché,Canillá,Mujer,10,73,Maya
Quiché,Canillá,Mujer,11,1,Extranjera (o)
Quiché,Canillá,Mujer,11,57,Ladina (o)
Quiché,Canillá,Mujer,11,57,Maya
Quiché,Canillá,Mujer,12,1,Afrodescendiente/Creole/Afromestizo
Quiché,Canillá,Mujer,12,59,Ladina (o)
Quiché,Canillá,Mujer,12,58,Maya
Quiché,Canillá,Mujer,13,1,Extranjera (o)
Quiché,Canillá,Mujer,13,57,Ladina (o)
Quiché,Canillá,Mujer,13,74,Maya
Quiché,Canillá,Mujer,14,1,Garífuna
Quiché,Canillá,Mujer,14,69,Ladina (o)
Quiché,Canillá,Mujer,14,78,Maya
Quiché,Canillá,Mujer,15,72,Ladina (o)
Quiché,Canillá,Mujer,15,67,Maya
Quiché,Canillá,Mujer,16,69,Ladina (o)
Quiché,Canillá,Mujer,16,76,Maya
Quiché,Canillá,Mujer,17,65,Ladina (o)
Quiché,Canillá,Mujer,17,79,Maya
Quiché,Canillá,Mujer,18,1,Afrodescendiente/Creole/Afromestizo
Quiché,Canillá,Mujer,18,80,Ladina (o)
Quiché,Canillá,Mujer,18,52,Maya
Quiché,Canillá,Mujer,19,88,Ladina (o)
Quiché,Canillá,Mujer,19,74,Maya
Quiché,Canillá,Mujer,20,67,Ladina (o)
Quiché,Canillá,Mujer,20,66,Maya
Quiché,Canillá,Mujer,21,1,Garífuna
Quiché,Canillá,Mujer,21,52,Ladina (o)
Quiché,Canillá,Mujer,21,46,Maya
Quiché,Canillá,Mujer,22,72,Ladina (o)
Quiché,Canillá,Mujer,22,68,Maya
Quiché,Canillá,Mujer,23,63,Ladina (o)
Quiché,Canillá,Mujer,23,60,Maya
Quiché,Canillá,Mujer,24,59,Ladina (o)
Quiché,Canillá,Mujer,24,49,Maya
Quiché,Canillá,Mujer,25,1,Afrodescendiente/Creole/Afromestizo
Quiché,Canillá,Mujer,25,1,Extranjera (o)
Quiché,Canillá,Mujer,25,51,Ladina (o)
Quiché,Canillá,Mujer,25,69,Maya
Quiché,Canillá,Mujer,26,54,Ladina (o)
Quiché,Canillá,Mujer,26,57,Maya
Quiché,Canillá,Mujer,27,43,Ladina (o)
Quiché,Canillá,Mujer,27,44,Maya
Quiché,Canillá,Mujer,28,60,Ladina (o)
Quiché,Canillá,Mujer,28,37,Maya
Quiché,Canillá,Mujer,29,1,Extranjera (o)
Quiché,Canillá,Mujer,29,54,Ladina (o)
Quiché,Canillá,Mujer,29,40,Maya
Quiché,Canillá,Mujer,30,63,Ladina (o)
Quiché,Canillá,Mujer,30,49,Maya
Quiché,Canillá,Mujer,31,36,Ladina (o)
Quiché,Canillá,Mujer,31,28,Maya
Quiché,Canillá,Mujer,32,53,Ladina (o)
Quiché,Canillá,Mujer,32,29,Maya
Quiché,Canillá,Mujer,33,1,Afrodescendiente/Creole/Afromestizo
Quiché,Canillá,Mujer,33,1,Extranjera (o)
Quiché,Canillá,Mujer,33,42,Ladina (o)
Quiché,Canillá,Mujer,33,35,Maya
Quiché,Canillá,Mujer,34,38,Ladina (o)
Quiché,Canillá,Mujer,34,32,Maya
Quiché,Canillá,Mujer,35,1,Garífuna
Quiché,Canillá,Mujer,35,42,Ladina (o)
Quiché,Canillá,Mujer,35,27,Maya
Quiché,Canillá,Mujer,36,2,Garífuna
Quiché,Canillá,Mujer,36,48,Ladina (o)
Quiché,Canillá,Mujer,36,33,Maya
Quiché,Canillá,Mujer,37,39,Ladina (o)
Quiché,Canillá,Mujer,37,28,Maya
Quiché,Canillá,Mujer,38,46,Ladina (o)
Quiché,Canillá,Mujer,38,36,Maya
Quiché,Canillá,Mujer,39,53,Ladina (o)
Quiché,Canillá,Mujer,39,26,Maya
Quiché,Canillá,Mujer,40,43,Ladina (o)
Quiché,Canillá,Mujer,40,51,Maya
Quiché,Canillá,Mujer,41,29,Ladina (o)
Quiché,Canillá,Mujer,41,25,Maya
Quiché,Canillá,Mujer,42,1,Extranjera (o)
Quiché,Canillá,Mujer,42,33,Ladina (o)
Quiché,Canillá,Mujer,42,29,Maya
Quiché,Canillá,Mujer,43,29,Ladina (o)
Quiché,Canillá,Mujer,43,24,Maya
Quiché,Canillá,Mujer,44,1,Afrodescendiente/Creole/Afromestizo
Quiché,Canillá,Mujer,44,1,Extranjera (o)
Quiché,Canillá,Mujer,44,28,Ladina (o)
Quiché,Canillá,Mujer,44,21,Maya
Quiché,Canillá,Mujer,45,28,Ladina (o)
Quiché,Canillá,Mujer,45,32,Maya
Quiché,Canillá,Mujer,46,28,Ladina (o)
Quiché,Canillá,Mujer,46,29,Maya
Quiché,Canillá,Mujer,47,1,Afrodescendiente/Creole/Afromestizo
Quiché,Canillá,Mujer,47,36,Ladina (o)
Quiché,Canillá,Mujer,47,25,Maya
Quiché,Canillá,Mujer,48,1,Garífuna
Quiché,Canillá,Mujer,48,38,Ladina (o)
Quiché,Canillá,Mujer,48,27,Maya
Quiché,Canillá,Mujer,49,1,Garífuna
Quiché,Canillá,Mujer,49,22,Ladina (o)
Quiché,Canillá,Mujer,49,17,Maya
Quiché,Canillá,Mujer,50,30,Ladina (o)
Quiché,Canillá,Mujer,50,28,Maya
Quiché,Canillá,Mujer,51,29,Ladina (o)
Quiché,Canillá,Mujer,51,14,Maya
Quiché,Canillá,Mujer,52,24,Ladina (o)
Quiché,Canillá,Mujer,52,24,Maya
Quiché,Canillá,Mujer,53,29,Ladina (o)
Quiché,Canillá,Mujer,53,11,Maya
Quiché,Canillá,Mujer,54,38,Ladina (o)
Quiché,Canillá,Mujer,54,15,Maya
Quiché,Canillá,Mujer,55,1,Extranjera (o)
Quiché,Canillá,Mujer,55,25,Ladina (o)
Quiché,Canillá,Mujer,55,23,Maya
Quiché,Canillá,Mujer,56,33,Ladina (o)
Quiché,Canillá,Mujer,56,16,Maya
Quiché,Canillá,Mujer,57,18,Ladina (o)
Quiché,Canillá,Mujer,57,20,Maya
Quiché,Canillá,Mujer,58,26,Ladina (o)
Quiché,Canillá,Mujer,58,24,Maya
Quiché,Canillá,Mujer,59,19,Ladina (o)
Quiché,Canillá,Mujer,59,5,Maya
Quiché,Canillá,Mujer,60,25,Ladina (o)
Quiché,Canillá,Mujer,60,11,Maya
Quiché,Canillá,Mujer,61,21,Ladina (o)
Quiché,Canillá,Mujer,61,12,Maya
Quiché,Canillá,Mujer,62,1,Extranjera (o)
Quiché,Canillá,Mujer,62,25,Ladina (o)
Quiché,Canillá,Mujer,62,12,Maya
Quiché,Canillá,Mujer,63,22,Ladina (o)
Quiché,Canillá,Mujer,63,7,Maya
Quiché,Canillá,Mujer,64,13,Ladina (o)
Quiché,Canillá,Mujer,64,10,Maya
Quiché,Canillá,Mujer,65,16,Ladina (o)
Quiché,Canillá,Mujer,65,17,Maya
Quiché,Canillá,Mujer,66,14,Ladina (o)
Quiché,Canillá,Mujer,66,7,Maya
Quiché,Canillá,Mujer,67,17,Ladina (o)
Quiché,Canillá,Mujer,67,3,Maya
Quiché,Canillá,Mujer,68,16,Ladina (o)
Quiché,Canillá,Mujer,68,8,Maya
Quiché,Canillá,Mujer,69,11,Ladina (o)
Quiché,Canillá,Mujer,69,3,Maya
Quiché,Canillá,Mujer,70,18,Ladina (o)
Quiché,Canillá,Mujer,70,14,Maya
Quiché,Canillá,Mujer,71,12,Ladina (o)
Quiché,Canillá,Mujer,71,5,Maya
Quiché,Canillá,Mujer,72,18,Ladina (o)
Quiché,Canillá,Mujer,72,9,Maya
Quiché,Canillá,Mujer,73,1,Extranjera (o)
Quiché,Canillá,Mujer,73,12,Ladina (o)
Quiché,Canillá,Mujer,73,9,Maya
Quiché,Canillá,Mujer,74,12,Ladina (o)
Quiché,Canillá,Mujer,74,5,Maya
Quiché,Canillá,Mujer,75,18,Ladina (o)
Quiché,Canillá,Mujer,75,7,Maya
Quiché,Canillá,Mujer,76,11,Ladina (o)
Quiché,Canillá,Mujer,76,6,Maya
Quiché,Canillá,Mujer,77,8,Ladina (o)
Quiché,Canillá,Mujer,77,6,Maya
Quiché,Canillá,Mujer,78,12,Ladina (o)
Quiché,Canillá,Mujer,78,5,Maya
Quiché,Canillá,Mujer,79,6,Ladina (o)
Quiché,Canillá,Mujer,79,4,Maya
Quiché,Canillá,Mujer,80,7,Ladina (o)
Quiché,Canillá,Mujer,80,5,Maya
Quiché,Canillá,Mujer,81,3,Ladina (o)
Quiché,Canillá,Mujer,82,12,Ladina (o)
Quiché,Canillá,Mujer,82,3,Maya
Quiché,Canillá,Mujer,83,10,Ladina (o)
Quiché,Canillá,Mujer,83,2,Maya
Quiché,Canillá,Mujer,84,3,Ladina (o)
Quiché,Canillá,Mujer,84,2,Maya
Quiché,Canillá,Mujer,85,9,Ladina (o)
Quiché,Canillá,Mujer,85,5,Maya
Quiché,Canillá,Mujer,86,4,Ladina (o)
Quiché,Canillá,Mujer,87,1,Afrodescendiente/Creole/Afromestizo
Quiché,Canillá,Mujer,87,2,Ladina (o)
Quiché,Canillá,Mujer,87,3,Maya
Quiché,Canillá,Mujer,88,7,Ladina (o)
Quiché,Canillá,Mujer,88,1,Maya
Quiché,Canillá,Mujer,89,5,Ladina (o)
Quiché,Canillá,Mujer,89,1,Maya
Quiché,Canillá,Mujer,90,2,Ladina (o)
Quiché,Canillá,Mujer,90,1,Maya
Quiché,Canillá,Mujer,91,1,Ladina (o)
Quiché,Canillá,Mujer,91,1,Maya
Quiché,Canillá,Mujer,93,1,Ladina (o)
Quiché,Canillá,Mujer,93,2,Maya
Quiché,Canillá,Mujer,94,1,Maya
Quiché,Canillá,Mujer,95,1,Maya
Quiché,Canillá,Mujer,96,3,Ladina (o)
Quiché,Canillá,Mujer,97,1,Maya
Quiché,Canillá,Mujer,98,1,Ladina (o)
Quiché,Canillá,Mujer,99,1,Ladina (o)
Quiché,Canillá,Mujer,104,1,Ladina (o)
Quiché,Chajul,Hombre,0,1,Extranjera (o)
Quiché,Chajul,Hombre,0,62,Ladina (o)
Quiché,Chajul,Hombre,0,582,Maya
Quiché,Chajul,Hombre,1,1,Garífuna
Quiché,Chajul,Hombre,1,46,Ladina (o)
Quiché,Chajul,Hombre,1,603,Maya
Quiché,Chajul,Hombre,2,64,Ladina (o)
Quiché,Chajul,Hombre,2,583,Maya
Quiché,Chajul,Hombre,3,1,Afrodescendiente/Creole/Afromestizo
Quiché,Chajul,Hombre,3,68,Ladina (o)
Quiché,Chajul,Hombre,3,567,Maya
Quiché,Chajul,Hombre,4,62,Ladina (o)
Quiché,Chajul,Hombre,4,588,Maya
Quiché,Chajul,Hombre,5,3,Afrodescendiente/Creole/Afromestizo
Quiché,Chajul,Hombre,5,62,Ladina (o)
Quiché,Chajul,Hombre,5,560,Maya
Quiché,Chajul,Hombre,6,55,Ladina (o)
Quiché,Chajul,Hombre,6,585,Maya
Quiché,Chajul,Hombre,7,2,Afrodescendiente/Creole/Afromestizo
Quiché,Chajul,Hombre,7,1,Garífuna
Quiché,Chajul,Hombre,7,63,Ladina (o)
Quiché,Chajul,Hombre,7,593,Maya
Quiché,Chajul,Hombre,8,3,Afrodescendiente/Creole/Afromestizo
Quiché,Chajul,Hombre,8,1,Garífuna
Quiché,Chajul,Hombre,8,49,Ladina (o)
Quiché,Chajul,Hombre,8,580,Maya
Quiché,Chajul,Hombre,9,45,Ladina (o)
Quiché,Chajul,Hombre,9,530,Maya
Quiché,Chajul,Hombre,10,1,Garífuna
Quiché,Chajul,Hombre,10,48,Ladina (o)
Quiché,Chajul,Hombre,10,543,Maya
Quiché,Chajul,Hombre,11,1,Afrodescendiente/Creole/Afromestizo
Quiché,Chajul,Hombre,11,55,Ladina (o)
Quiché,Chajul,Hombre,11,504,Maya
Quiché,Chajul,Hombre,12,1,Afrodescendiente/Creole/Afromestizo
Quiché,Chajul,Hombre,12,58,Ladina (o)
Quiché,Chajul,Hombre,12,568,Maya
Quiché,Chajul,Hombre,13,2,Afrodescendiente/Creole/Afromestizo
Quiché,Chajul,Hombre,13,1,Garífuna
Quiché,Chajul,Hombre,13,49,Ladina (o)
Quiché,Chajul,Hombre,13,561,Maya
Quiché,Chajul,Hombre,14,3,Garífuna
Quiché,Chajul,Hombre,14,50,Ladina (o)
Quiché,Chajul,Hombre,14,495,Maya
Quiché,Chajul,Hombre,15,36,Ladina (o)
Quiché,Chajul,Hombre,15,570,Maya
Quiché,Chajul,Hombre,16,1,Afrodescendiente/Creole/Afromestizo
Quiché,Chajul,Hombre,16,40,Ladina (o)
Quiché,Chajul,Hombre,16,567,Maya
Quiché,Chajul,Hombre,17,54,Ladina (o)
Quiché,Chajul,Hombre,17,566,Maya
Quiché,Chajul,Hombre,18,1,Afrodescendiente/Creole/Afromestizo
Quiché,Chajul,Hombre,18,1,Garífuna
Quiché,Chajul,Hombre,18,51,Ladina (o)
Quiché,Chajul,Hombre,18,559,Maya
Quiché,Chajul,Hombre,19,47,Ladina (o)
Quiché,Chajul,Hombre,19,450,Maya
Quiché,Chajul,Hombre,20,1,Garífuna
Quiché,Chajul,Hombre,20,36,Ladina (o)
Quiché,Chajul,Hombre,20,426,Maya
Quiché,Chajul,Hombre,20,1,Xinka
Quiché,Chajul,Hombre,21,55,Ladina (o)
Quiché,Chajul,Hombre,21,380,Maya
Quiché,Chajul,Hombre,22,1,Afrodescendiente/Creole/Afromestizo
Quiché,Chajul,Hombre,22,42,Ladina (o)
Quiché,Chajul,Hombre,22,417,Maya
Quiché,Chajul,Hombre,23,43,Ladina (o)
Quiché,Chajul,Hombre,23,415,Maya
Quiché,Chajul,Hombre,24,30,Ladina (o)
Quiché,Chajul,Hombre,24,384,Maya
Quiché,Chajul,Hombre,25,1,Garífuna
Quiché,Chajul,Hombre,25,50,Ladina (o)
Quiché,Chajul,Hombre,25,367,Maya
Quiché,Chajul,Hombre,26,1,Afrodescendiente/Creole/Afromestizo
Quiché,Chajul,Hombre,26,35,Ladina (o)
Quiché,Chajul,Hombre,26,317,Maya
Quiché,Chajul,Hombre,27,1,Garífuna
Quiché,Chajul,Hombre,27,22,Ladina (o)
Quiché,Chajul,Hombre,27,312,Maya
Quiché,Chajul,Hombre,28,1,Extranjera (o)
Quiché,Chajul,Hombre,28,1,Garífuna
Quiché,Chajul,Hombre,28,36,Ladina (o)
Quiché,Chajul,Hombre,28,290,Maya
Quiché,Chajul,Hombre,29,1,Afrodescendiente/Creole/Afromestizo
Quiché,Chajul,Hombre,29,25,Ladina (o)
Quiché,Chajul,Hombre,29,268,Maya
Quiché,Chajul,Hombre,30,1,Garífuna
Quiché,Chajul,Hombre,30,25,Ladina (o)
Quiché,Chajul,Hombre,30,271,Maya
Quiché,Chajul,Hombre,31,16,Ladina (o)
Quiché,Chajul,Hombre,31,193,Maya
Quiché,Chajul,Hombre,32,1,Garífuna
Quiché,Chajul,Hombre,32,21,Ladina (o)
Quiché,Chajul,Hombre,32,236,Maya
Quiché,Chajul,Hombre,33,28,Ladina (o)
Quiché,Chajul,Hombre,33,201,Maya
Quiché,Chajul,Hombre,34,23,Ladina (o)
Quiché,Chajul,Hombre,34,200,Maya
Quiché,Chajul,Hombre,35,2,Afrodescendiente/Creole/Afromestizo
