NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,PEA||Población económicamente activa,Recuento de PCP1
Sololá,Concepción,Hombre,42,Población económicamente activa,29
Sololá,Concepción,Hombre,43,Población económicamente activa,20
Sololá,Concepción,Hombre,44,,2
Sololá,Concepción,Hombre,44,Población económicamente activa,15
Sololá,Concepción,Hombre,45,,1
Sololá,Concepción,Hombre,45,Población económicamente activa,21
Sololá,Concepción,Hombre,46,,4
Sololá,Concepción,Hombre,46,Población económicamente activa,13
Sololá,Concepción,Hombre,47,Población económicamente activa,15
Sololá,Concepción,Hombre,48,,1
Sololá,Concepción,Hombre,48,Población económicamente activa,22
Sololá,Concepción,Hombre,49,,3
Sololá,Concepción,Hombre,49,Población económicamente activa,19
Sololá,Concepción,Hombre,50,,4
Sololá,Concepción,Hombre,50,Población económicamente activa,32
Sololá,Concepción,Hombre,51,Población económicamente activa,6
Sololá,Concepción,Hombre,52,,4
Sololá,Concepción,Hombre,52,Población económicamente activa,12
Sololá,Concepción,Hombre,53,,2
Sololá,Concepción,Hombre,53,Población económicamente activa,12
Sololá,Concepción,Hombre,54,,1
Sololá,Concepción,Hombre,54,Población económicamente activa,10
Sololá,Concepción,Hombre,55,,3
Sololá,Concepción,Hombre,55,Población económicamente activa,11
Sololá,Concepción,Hombre,56,Población económicamente activa,10
Sololá,Concepción,Hombre,57,,1
Sololá,Concepción,Hombre,57,Población económicamente activa,8
Sololá,Concepción,Hombre,58,,3
Sololá,Concepción,Hombre,58,Población económicamente activa,8
Sololá,Concepción,Hombre,59,Población económicamente activa,6
Sololá,Concepción,Hombre,60,,4
Sololá,Concepción,Hombre,60,Población económicamente activa,10
Sololá,Concepción,Hombre,61,,1
Sololá,Concepción,Hombre,61,Población económicamente activa,2
Sololá,Concepción,Hombre,62,,2
Sololá,Concepción,Hombre,62,Población económicamente activa,7
Sololá,Concepción,Hombre,63,,3
Sololá,Concepción,Hombre,63,Población económicamente activa,9
Sololá,Concepción,Hombre,64,,4
Sololá,Concepción,Hombre,64,Población económicamente activa,3
Sololá,Concepción,Hombre,65,,3
Sololá,Concepción,Hombre,65,Población económicamente activa,15
Sololá,Concepción,Hombre,66,,4
Sololá,Concepción,Hombre,66,Población económicamente activa,4
Sololá,Concepción,Hombre,67,,2
Sololá,Concepción,Hombre,67,Población económicamente activa,6
Sololá,Concepción,Hombre,68,,3
Sololá,Concepción,Hombre,68,Población económicamente activa,8
Sololá,Concepción,Hombre,69,,1
Sololá,Concepción,Hombre,69,Población económicamente activa,5
Sololá,Concepción,Hombre,70,,4
Sololá,Concepción,Hombre,70,Población económicamente activa,4
Sololá,Concepción,Hombre,71,,5
Sololá,Concepción,Hombre,71,Población económicamente activa,6
Sololá,Concepción,Hombre,72,,1
Sololá,Concepción,Hombre,72,Población económicamente activa,3
Sololá,Concepción,Hombre,73,,2
Sololá,Concepción,Hombre,73,Población económicamente activa,1
Sololá,Concepción,Hombre,74,Población económicamente activa,1
Sololá,Concepción,Hombre,75,,3
Sololá,Concepción,Hombre,75,Población económicamente activa,3
Sololá,Concepción,Hombre,76,,3
Sololá,Concepción,Hombre,76,Población económicamente activa,2
Sololá,Concepción,Hombre,77,,2
Sololá,Concepción,Hombre,77,Población económicamente activa,1
Sololá,Concepción,Hombre,78,,4
Sololá,Concepción,Hombre,78,Población económicamente activa,1
Sololá,Concepción,Hombre,79,,4
Sololá,Concepción,Hombre,80,,5
Sololá,Concepción,Hombre,81,,1
Sololá,Concepción,Hombre,84,,3
Sololá,Concepción,Hombre,85,,1
Sololá,Concepción,Hombre,88,,2
Sololá,Concepción,Hombre,89,,1
Sololá,Concepción,Mujer,0,,67
Sololá,Concepción,Mujer,1,,81
Sololá,Concepción,Mujer,2,,80
Sololá,Concepción,Mujer,3,,87
Sololá,Concepción,Mujer,4,,95
Sololá,Concepción,Mujer,5,,96
Sololá,Concepción,Mujer,6,,83
Sololá,Concepción,Mujer,7,,96
Sololá,Concepción,Mujer,8,,93
Sololá,Concepción,Mujer,8,Población económicamente activa,1
Sololá,Concepción,Mujer,9,,78
Sololá,Concepción,Mujer,9,Población económicamente activa,1
Sololá,Concepción,Mujer,10,,116
Sololá,Concepción,Mujer,10,Población económicamente activa,3
Sololá,Concepción,Mujer,11,,75
Sololá,Concepción,Mujer,11,Población económicamente activa,3
Sololá,Concepción,Mujer,12,,93
Sololá,Concepción,Mujer,12,Población económicamente activa,10
Sololá,Concepción,Mujer,13,,71
Sololá,Concepción,Mujer,13,Población económicamente activa,9
Sololá,Concepción,Mujer,14,,70
Sololá,Concepción,Mujer,14,Población económicamente activa,25
Sololá,Concepción,Mujer,15,,75
Sololá,Concepción,Mujer,15,Población económicamente activa,25
Sololá,Concepción,Mujer,16,,41
Sololá,Concepción,Mujer,16,Población económicamente activa,26
Sololá,Concepción,Mujer,17,,61
Sololá,Concepción,Mujer,17,Población económicamente activa,32
Sololá,Concepción,Mujer,18,,72
Sololá,Concepción,Mujer,18,Población económicamente activa,28
Sololá,Concepción,Mujer,19,,39
Sololá,Concepción,Mujer,19,Población económicamente activa,12
Sololá,Concepción,Mujer,20,,69
Sololá,Concepción,Mujer,20,Población económicamente activa,24
Sololá,Concepción,Mujer,21,,42
Sololá,Concepción,Mujer,21,Población económicamente activa,25
Sololá,Concepción,Mujer,22,,51
Sololá,Concepción,Mujer,22,Población económicamente activa,22
Sololá,Concepción,Mujer,23,,50
Sololá,Concepción,Mujer,23,Población económicamente activa,20
Sololá,Concepción,Mujer,24,,50
Sololá,Concepción,Mujer,24,Población económicamente activa,20
Sololá,Concepción,Mujer,25,,53
Sololá,Concepción,Mujer,25,Población económicamente activa,21
Sololá,Concepción,Mujer,26,,30
Sololá,Concepción,Mujer,26,Población económicamente activa,27
Sololá,Concepción,Mujer,27,,36
Sololá,Concepción,Mujer,27,Población económicamente activa,19
Sololá,Concepción,Mujer,28,,50
Sololá,Concepción,Mujer,28,Población económicamente activa,19
Sololá,Concepción,Mujer,29,,29
Sololá,Concepción,Mujer,29,Población económicamente activa,13
Sololá,Concepción,Mujer,30,,47
Sololá,Concepción,Mujer,30,Población económicamente activa,17
Sololá,Concepción,Mujer,31,,29
Sololá,Concepción,Mujer,31,Población económicamente activa,8
Sololá,Concepción,Mujer,32,,35
Sololá,Concepción,Mujer,32,Población económicamente activa,18
Sololá,Concepción,Mujer,33,,27
Sololá,Concepción,Mujer,33,Población económicamente activa,11
Sololá,Concepción,Mujer,34,,12
Sololá,Concepción,Mujer,34,Población económicamente activa,21
Sololá,Concepción,Mujer,35,,35
Sololá,Concepción,Mujer,35,Población económicamente activa,24
Sololá,Concepción,Mujer,36,,27
Sololá,Concepción,Mujer,36,Población económicamente activa,11
Sololá,Concepción,Mujer,37,,23
Sololá,Concepción,Mujer,37,Población económicamente activa,15
Sololá,Concepción,Mujer,38,,29
Sololá,Concepción,Mujer,38,Población económicamente activa,22
Sololá,Concepción,Mujer,39,,19
Sololá,Concepción,Mujer,39,Población económicamente activa,8
Sololá,Concepción,Mujer,40,,30
Sololá,Concepción,Mujer,40,Población económicamente activa,17
Sololá,Concepción,Mujer,41,,12
Sololá,Concepción,Mujer,41,Población económicamente activa,4
Sololá,Concepción,Mujer,42,,26
Sololá,Concepción,Mujer,42,Población económicamente activa,7
Sololá,Concepción,Mujer,43,,18
Sololá,Concepción,Mujer,43,Población económicamente activa,11
Sololá,Concepción,Mujer,44,,21
Sololá,Concepción,Mujer,44,Población económicamente activa,5
Sololá,Concepción,Mujer,45,,18
Sololá,Concepción,Mujer,45,Población económicamente activa,3
Sololá,Concepción,Mujer,46,,14
Sololá,Concepción,Mujer,46,Población económicamente activa,5
Sololá,Concepción,Mujer,47,,11
Sololá,Concepción,Mujer,47,Población económicamente activa,4
Sololá,Concepción,Mujer,48,,17
Sololá,Concepción,Mujer,48,Población económicamente activa,12
Sololá,Concepción,Mujer,49,,10
Sololá,Concepción,Mujer,49,Población económicamente activa,7
Sololá,Concepción,Mujer,50,,19
Sololá,Concepción,Mujer,50,Población económicamente activa,3
Sololá,Concepción,Mujer,51,,16
Sololá,Concepción,Mujer,51,Población económicamente activa,1
Sololá,Concepción,Mujer,52,,15
Sololá,Concepción,Mujer,52,Población económicamente activa,3
Sololá,Concepción,Mujer,53,,13
Sololá,Concepción,Mujer,53,Población económicamente activa,7
Sololá,Concepción,Mujer,54,,7
Sololá,Concepción,Mujer,54,Población económicamente activa,4
Sololá,Concepción,Mujer,55,,10
Sololá,Concepción,Mujer,55,Población económicamente activa,3
Sololá,Concepción,Mujer,56,,7
Sololá,Concepción,Mujer,56,Población económicamente activa,1
Sololá,Concepción,Mujer,57,,8
Sololá,Concepción,Mujer,57,Población económicamente activa,5
Sololá,Concepción,Mujer,58,,11
Sololá,Concepción,Mujer,58,Población económicamente activa,3
Sololá,Concepción,Mujer,59,,4
Sololá,Concepción,Mujer,60,,22
Sololá,Concepción,Mujer,60,Población económicamente activa,2
Sololá,Concepción,Mujer,61,,3
Sololá,Concepción,Mujer,61,Población económicamente activa,3
Sololá,Concepción,Mujer,62,,3
Sololá,Concepción,Mujer,62,Población económicamente activa,3
Sololá,Concepción,Mujer,63,,11
Sololá,Concepción,Mujer,63,Población económicamente activa,3
Sololá,Concepción,Mujer,64,,9
Sololá,Concepción,Mujer,64,Población económicamente activa,3
Sololá,Concepción,Mujer,65,,8
Sololá,Concepción,Mujer,65,Población económicamente activa,2
Sololá,Concepción,Mujer,66,,7
Sololá,Concepción,Mujer,66,Población económicamente activa,4
Sololá,Concepción,Mujer,67,,7
Sololá,Concepción,Mujer,67,Población económicamente activa,1
Sololá,Concepción,Mujer,68,,12
Sololá,Concepción,Mujer,68,Población económicamente activa,3
Sololá,Concepción,Mujer,69,,7
Sololá,Concepción,Mujer,69,Población económicamente activa,1
Sololá,Concepción,Mujer,70,,9
Sololá,Concepción,Mujer,71,,3
Sololá,Concepción,Mujer,72,,8
Sololá,Concepción,Mujer,73,,4
Sololá,Concepción,Mujer,74,,6
Sololá,Concepción,Mujer,74,Población económicamente activa,1
Sololá,Concepción,Mujer,75,,3
Sololá,Concepción,Mujer,75,Población económicamente activa,2
Sololá,Concepción,Mujer,76,,1
Sololá,Concepción,Mujer,76,Población económicamente activa,1
Sololá,Concepción,Mujer,77,,5
Sololá,Concepción,Mujer,77,Población económicamente activa,1
Sololá,Concepción,Mujer,78,,8
Sololá,Concepción,Mujer,79,,4
Sololá,Concepción,Mujer,80,,4
Sololá,Concepción,Mujer,81,,1
Sololá,Concepción,Mujer,82,,1
Sololá,Concepción,Mujer,83,,1
Sololá,Concepción,Mujer,84,,1
Sololá,Concepción,Mujer,86,,2
Sololá,Concepción,Mujer,87,,1
Sololá,Concepción,Mujer,88,,1
Sololá,Concepción,Mujer,89,,1
Sololá,Concepción,Mujer,92,,1
Sololá,Concepción,Mujer,93,Población económicamente activa,1
Sololá,Concepción,Mujer,95,,1
Sololá,Nahualá,Hombre,0,,806
Sololá,Nahualá,Hombre,1,,872
Sololá,Nahualá,Hombre,2,,843
Sololá,Nahualá,Hombre,3,,881
Sololá,Nahualá,Hombre,4,,928
Sololá,Nahualá,Hombre,5,,927
Sololá,Nahualá,Hombre,6,,928
Sololá,Nahualá,Hombre,7,,857
Sololá,Nahualá,Hombre,7,Población económicamente activa,5
Sololá,Nahualá,Hombre,8,,805
Sololá,Nahualá,Hombre,8,Población económicamente activa,7
Sololá,Nahualá,Hombre,9,,829
Sololá,Nahualá,Hombre,9,Población económicamente activa,13
Sololá,Nahualá,Hombre,10,,837
Sololá,Nahualá,Hombre,10,Población económicamente activa,15
Sololá,Nahualá,Hombre,11,,884
Sololá,Nahualá,Hombre,11,Población económicamente activa,15
Sololá,Nahualá,Hombre,12,,916
Sololá,Nahualá,Hombre,12,Población económicamente activa,31
Sololá,Nahualá,Hombre,13,,880
Sololá,Nahualá,Hombre,13,Población económicamente activa,63
Sololá,Nahualá,Hombre,14,,773
Sololá,Nahualá,Hombre,14,Población económicamente activa,126
Sololá,Nahualá,Hombre,15,,724
Sololá,Nahualá,Hombre,15,Población económicamente activa,211
Sololá,Nahualá,Hombre,16,,594
Sololá,Nahualá,Hombre,16,Población económicamente activa,237
Sololá,Nahualá,Hombre,17,,576
Sololá,Nahualá,Hombre,17,Población económicamente activa,370
Sololá,Nahualá,Hombre,18,,510
Sololá,Nahualá,Hombre,18,Población económicamente activa,464
Sololá,Nahualá,Hombre,19,,340
Sololá,Nahualá,Hombre,19,Población económicamente activa,424
Sololá,Nahualá,Hombre,20,,305
Sololá,Nahualá,Hombre,20,Población económicamente activa,471
Sololá,Nahualá,Hombre,21,,223
Sololá,Nahualá,Hombre,21,Población económicamente activa,422
Sololá,Nahualá,Hombre,22,,217
Sololá,Nahualá,Hombre,22,Población económicamente activa,464
Sololá,Nahualá,Hombre,23,,181
Sololá,Nahualá,Hombre,23,Población económicamente activa,461
Sololá,Nahualá,Hombre,24,,135
Sololá,Nahualá,Hombre,24,Población económicamente activa,480
Sololá,Nahualá,Hombre,25,,151
Sololá,Nahualá,Hombre,25,Población económicamente activa,484
Sololá,Nahualá,Hombre,26,,120
Sololá,Nahualá,Hombre,26,Población económicamente activa,386
Sololá,Nahualá,Hombre,27,,116
Sololá,Nahualá,Hombre,27,Población económicamente activa,382
Sololá,Nahualá,Hombre,28,,111
Sololá,Nahualá,Hombre,28,Población económicamente activa,381
Sololá,Nahualá,Hombre,29,,85
Sololá,Nahualá,Hombre,29,Población económicamente activa,335
Sololá,Nahualá,Hombre,30,,102
Sololá,Nahualá,Hombre,30,Población económicamente activa,419
Sololá,Nahualá,Hombre,31,,61
Sololá,Nahualá,Hombre,31,Población económicamente activa,306
Sololá,Nahualá,Hombre,32,,71
Sololá,Nahualá,Hombre,32,Población económicamente activa,364
Sololá,Nahualá,Hombre,33,,61
Sololá,Nahualá,Hombre,33,Población económicamente activa,302
Sololá,Nahualá,Hombre,34,,43
Sololá,Nahualá,Hombre,34,Población económicamente activa,363
Sololá,Nahualá,Hombre,35,,74
Sololá,Nahualá,Hombre,35,Población económicamente activa,380
Sololá,Nahualá,Hombre,36,,66
Sololá,Nahualá,Hombre,36,Población económicamente activa,316
Sololá,Nahualá,Hombre,37,,56
Sololá,Nahualá,Hombre,37,Población económicamente activa,336
Sololá,Nahualá,Hombre,38,,62
Sololá,Nahualá,Hombre,38,Población económicamente activa,354
Sololá,Nahualá,Hombre,39,,55
Sololá,Nahualá,Hombre,39,Población económicamente activa,291
Sololá,Nahualá,Hombre,40,,73
Sololá,Nahualá,Hombre,40,Población económicamente activa,372
Sololá,Nahualá,Hombre,41,,40
Sololá,Nahualá,Hombre,41,Población económicamente activa,249
Sololá,Nahualá,Hombre,42,,47
Sololá,Nahualá,Hombre,42,Población económicamente activa,258
Sololá,Nahualá,Hombre,43,,45
Sololá,Nahualá,Hombre,43,Población económicamente activa,277
Sololá,Nahualá,Hombre,44,,46
Sololá,Nahualá,Hombre,44,Población económicamente activa,224
Sololá,Nahualá,Hombre,45,,61
Sololá,Nahualá,Hombre,45,Población económicamente activa,288
Sololá,Nahualá,Hombre,46,,27
Sololá,Nahualá,Hombre,46,Población económicamente activa,228
Sololá,Nahualá,Hombre,47,,41
Sololá,Nahualá,Hombre,47,Población económicamente activa,213
Sololá,Nahualá,Hombre,48,,51
Sololá,Nahualá,Hombre,48,Población económicamente activa,215
Sololá,Nahualá,Hombre,49,,28
Sololá,Nahualá,Hombre,49,Población económicamente activa,214
Sololá,Nahualá,Hombre,50,,64
Sololá,Nahualá,Hombre,50,Población económicamente activa,268
Sololá,Nahualá,Hombre,51,,25
Sololá,Nahualá,Hombre,51,Población económicamente activa,156
Sololá,Nahualá,Hombre,52,,40
Sololá,Nahualá,Hombre,52,Población económicamente activa,179
Sololá,Nahualá,Hombre,53,,41
Sololá,Nahualá,Hombre,53,Población económicamente activa,167
Sololá,Nahualá,Hombre,54,,33
Sololá,Nahualá,Hombre,54,Población económicamente activa,155
Sololá,Nahualá,Hombre,55,,48
Sololá,Nahualá,Hombre,55,Población económicamente activa,206
Sololá,Nahualá,Hombre,56,,39
Sololá,Nahualá,Hombre,56,Población económicamente activa,135
Sololá,Nahualá,Hombre,57,,32
Sololá,Nahualá,Hombre,57,Población económicamente activa,154
Sololá,Nahualá,Hombre,58,,46
Sololá,Nahualá,Hombre,58,Población económicamente activa,163
Sololá,Nahualá,Hombre,59,,30
Sololá,Nahualá,Hombre,59,Población económicamente activa,122
Sololá,Nahualá,Hombre,60,,72
Sololá,Nahualá,Hombre,60,Población económicamente activa,205
Sololá,Nahualá,Hombre,61,,30
Sololá,Nahualá,Hombre,61,Población económicamente activa,83
Sololá,Nahualá,Hombre,62,,45
Sololá,Nahualá,Hombre,62,Población económicamente activa,122
Sololá,Nahualá,Hombre,63,,46
Sololá,Nahualá,Hombre,63,Población económicamente activa,113
Sololá,Nahualá,Hombre,64,,47
Sololá,Nahualá,Hombre,64,Población económicamente activa,95
Sololá,Nahualá,Hombre,65,,63
Sololá,Nahualá,Hombre,65,Población económicamente activa,129
Sololá,Nahualá,Hombre,66,,31
Sololá,Nahualá,Hombre,66,Población económicamente activa,76
Sololá,Nahualá,Hombre,67,,39
Sololá,Nahualá,Hombre,67,Población económicamente activa,72
Sololá,Nahualá,Hombre,68,,55
Sololá,Nahualá,Hombre,68,Población económicamente activa,83
Sololá,Nahualá,Hombre,69,,44
Sololá,Nahualá,Hombre,69,Población económicamente activa,72
Sololá,Nahualá,Hombre,70,,63
Sololá,Nahualá,Hombre,70,Población económicamente activa,78
Sololá,Nahualá,Hombre,71,,41
Sololá,Nahualá,Hombre,71,Población económicamente activa,46
Sololá,Nahualá,Hombre,72,,42
Sololá,Nahualá,Hombre,72,Población económicamente activa,42
Sololá,Nahualá,Hombre,73,,39
Sololá,Nahualá,Hombre,73,Población económicamente activa,33
Sololá,Nahualá,Hombre,74,,31
Sololá,Nahualá,Hombre,74,Población económicamente activa,38
Sololá,Nahualá,Hombre,75,,51
Sololá,Nahualá,Hombre,75,Población económicamente activa,47
Sololá,Nahualá,Hombre,76,,35
Sololá,Nahualá,Hombre,76,Población económicamente activa,29
Sololá,Nahualá,Hombre,77,,25
Sololá,Nahualá,Hombre,77,Población económicamente activa,14
Sololá,Nahualá,Hombre,78,,48
Sololá,Nahualá,Hombre,78,Población económicamente activa,25
Sololá,Nahualá,Hombre,79,,31
Sololá,Nahualá,Hombre,79,Población económicamente activa,13
Sololá,Nahualá,Hombre,80,,42
Sololá,Nahualá,Hombre,80,Población económicamente activa,13
Sololá,Nahualá,Hombre,81,,17
Sololá,Nahualá,Hombre,81,Población económicamente activa,7
Sololá,Nahualá,Hombre,82,,26
Sololá,Nahualá,Hombre,82,Población económicamente activa,7
Sololá,Nahualá,Hombre,83,,33
Sololá,Nahualá,Hombre,83,Población económicamente activa,2
Sololá,Nahualá,Hombre,84,,26
Sololá,Nahualá,Hombre,84,Población económicamente activa,2
Sololá,Nahualá,Hombre,85,,27
Sololá,Nahualá,Hombre,85,Población económicamente activa,6
Sololá,Nahualá,Hombre,86,,11
Sololá,Nahualá,Hombre,86,Población económicamente activa,4
Sololá,Nahualá,Hombre,87,,19
Sololá,Nahualá,Hombre,87,Población económicamente activa,4
Sololá,Nahualá,Hombre,88,,23
Sololá,Nahualá,Hombre,88,Población económicamente activa,1
Sololá,Nahualá,Hombre,89,,9
Sololá,Nahualá,Hombre,89,Población económicamente activa,1
Sololá,Nahualá,Hombre,90,,14
Sololá,Nahualá,Hombre,91,,9
Sololá,Nahualá,Hombre,91,Población económicamente activa,2
Sololá,Nahualá,Hombre,92,,3
Sololá,Nahualá,Hombre,93,,4
Sololá,Nahualá,Hombre,94,,2
Sololá,Nahualá,Hombre,95,,3
Sololá,Nahualá,Hombre,95,Población económicamente activa,1
Sololá,Nahualá,Hombre,96,,2
Sololá,Nahualá,Hombre,97,,1
Sololá,Nahualá,Hombre,100,,3
Sololá,Nahualá,Hombre,101,,1
Sololá,Nahualá,Mujer,0,,765
Sololá,Nahualá,Mujer,1,,835
Sololá,Nahualá,Mujer,2,,798
Sololá,Nahualá,Mujer,3,,832
Sololá,Nahualá,Mujer,4,,898
Sololá,Nahualá,Mujer,5,,867
Sololá,Nahualá,Mujer,6,,841
Sololá,Nahualá,Mujer,7,,856
Sololá,Nahualá,Mujer,7,Población económicamente activa,3
Sololá,Nahualá,Mujer,8,,825
Sololá,Nahualá,Mujer,8,Población económicamente activa,7
Sololá,Nahualá,Mujer,9,,767
Sololá,Nahualá,Mujer,9,Población económicamente activa,9
Sololá,Nahualá,Mujer,10,,865
Sololá,Nahualá,Mujer,10,Población económicamente activa,6
Sololá,Nahualá,Mujer,11,,794
Sololá,Nahualá,Mujer,11,Población económicamente activa,11
Sololá,Nahualá,Mujer,12,,893
Sololá,Nahualá,Mujer,12,Población económicamente activa,13
Sololá,Nahualá,Mujer,13,,886
Sololá,Nahualá,Mujer,13,Población económicamente activa,28
Sololá,Nahualá,Mujer,14,,851
Sololá,Nahualá,Mujer,14,Población económicamente activa,53
Sololá,Nahualá,Mujer,15,,787
Sololá,Nahualá,Mujer,15,Población económicamente activa,86
Sololá,Nahualá,Mujer,16,,814
Sololá,Nahualá,Mujer,16,Población económicamente activa,97
Sololá,Nahualá,Mujer,17,,954
Sololá,Nahualá,Mujer,17,Población económicamente activa,156
Sololá,Nahualá,Mujer,18,,941
Sololá,Nahualá,Mujer,18,Población económicamente activa,149
Sololá,Nahualá,Mujer,19,,748
Sololá,Nahualá,Mujer,19,Población económicamente activa,143
Sololá,Nahualá,Mujer,20,,841
Sololá,Nahualá,Mujer,20,Población económicamente activa,178
Sololá,Nahualá,Mujer,21,,725
Sololá,Nahualá,Mujer,21,Población económicamente activa,160
Sololá,Nahualá,Mujer,22,,739
Sololá,Nahualá,Mujer,22,Población económicamente activa,165
Sololá,Nahualá,Mujer,23,,653
Sololá,Nahualá,Mujer,23,Población económicamente activa,204
Sololá,Nahualá,Mujer,24,,661
Sololá,Nahualá,Mujer,24,Población económicamente activa,186
Sololá,Nahualá,Mujer,25,,683
Sololá,Nahualá,Mujer,25,Población económicamente activa,217
Sololá,Nahualá,Mujer,26,,578
Sololá,Nahualá,Mujer,26,Población económicamente activa,162
Sololá,Nahualá,Mujer,27,,539
Sololá,Nahualá,Mujer,27,Población económicamente activa,180
Sololá,Nahualá,Mujer,28,,563
Sololá,Nahualá,Mujer,28,Población económicamente activa,177
Sololá,Nahualá,Mujer,29,,404
Sololá,Nahualá,Mujer,29,Población económicamente activa,135
Sololá,Nahualá,Mujer,30,,480
Sololá,Nahualá,Mujer,30,Población económicamente activa,188
Sololá,Nahualá,Mujer,31,,358
Sololá,Nahualá,Mujer,31,Población económicamente activa,143
Sololá,Nahualá,Mujer,32,,438
Sololá,Nahualá,Mujer,32,Población económicamente activa,126
Sololá,Nahualá,Mujer,33,,464
Sololá,Nahualá,Mujer,33,Población económicamente activa,143
Sololá,Nahualá,Mujer,34,,405
Sololá,Nahualá,Mujer,34,Población económicamente activa,136
Sololá,Nahualá,Mujer,35,,482
Sololá,Nahualá,Mujer,35,Población económicamente activa,159
Sololá,Nahualá,Mujer,36,,404
Sololá,Nahualá,Mujer,36,Población económicamente activa,125
Sololá,Nahualá,Mujer,37,,402
Sololá,Nahualá,Mujer,37,Población económicamente activa,115
Sololá,Nahualá,Mujer,38,,469
Sololá,Nahualá,Mujer,38,Población económicamente activa,120
Sololá,Nahualá,Mujer,39,,356
Sololá,Nahualá,Mujer,39,Población económicamente activa,120
Sololá,Nahualá,Mujer,40,,413
Sololá,Nahualá,Mujer,40,Población económicamente activa,124
Sololá,Nahualá,Mujer,41,,295
Sololá,Nahualá,Mujer,41,Población económicamente activa,61
Sololá,Nahualá,Mujer,42,,322
Sololá,Nahualá,Mujer,42,Población económicamente activa,73
Sololá,Nahualá,Mujer,43,,314
Sololá,Nahualá,Mujer,43,Población económicamente activa,75
Sololá,Nahualá,Mujer,44,,315
Sololá,Nahualá,Mujer,44,Población económicamente activa,63
Sololá,Nahualá,Mujer,45,,317
