NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,PEA||Población económicamente activa,Recuento de PCP1
Quetzaltenango,Almolonga,Hombre,76,,4
Quetzaltenango,Almolonga,Hombre,76,Población económicamente activa,6
Quetzaltenango,Almolonga,Hombre,77,,4
Quetzaltenango,Almolonga,Hombre,77,Población económicamente activa,7
Quetzaltenango,Almolonga,Hombre,78,,2
Quetzaltenango,Almolonga,Hombre,78,Población económicamente activa,10
Quetzaltenango,Almolonga,Hombre,79,,4
Quetzaltenango,Almolonga,Hombre,79,Población económicamente activa,8
Quetzaltenango,Almolonga,Hombre,80,,17
Quetzaltenango,Almolonga,Hombre,80,Población económicamente activa,5
Quetzaltenango,Almolonga,Hombre,81,,3
Quetzaltenango,Almolonga,Hombre,81,Población económicamente activa,1
Quetzaltenango,Almolonga,Hombre,82,,6
Quetzaltenango,Almolonga,Hombre,82,Población económicamente activa,4
Quetzaltenango,Almolonga,Hombre,83,,6
Quetzaltenango,Almolonga,Hombre,83,Población económicamente activa,6
Quetzaltenango,Almolonga,Hombre,84,,6
Quetzaltenango,Almolonga,Hombre,84,Población económicamente activa,2
Quetzaltenango,Almolonga,Hombre,85,,5
Quetzaltenango,Almolonga,Hombre,85,Población económicamente activa,2
Quetzaltenango,Almolonga,Hombre,86,,6
Quetzaltenango,Almolonga,Hombre,86,Población económicamente activa,1
Quetzaltenango,Almolonga,Hombre,87,,4
Quetzaltenango,Almolonga,Hombre,87,Población económicamente activa,1
Quetzaltenango,Almolonga,Hombre,88,,5
Quetzaltenango,Almolonga,Hombre,88,Población económicamente activa,2
Quetzaltenango,Almolonga,Hombre,89,,3
Quetzaltenango,Almolonga,Hombre,90,,5
Quetzaltenango,Almolonga,Hombre,91,,2
Quetzaltenango,Almolonga,Hombre,93,Población económicamente activa,1
Quetzaltenango,Almolonga,Hombre,94,,1
Quetzaltenango,Almolonga,Mujer,0,,110
Quetzaltenango,Almolonga,Mujer,1,,139
Quetzaltenango,Almolonga,Mujer,2,,134
Quetzaltenango,Almolonga,Mujer,3,,126
Quetzaltenango,Almolonga,Mujer,4,,121
Quetzaltenango,Almolonga,Mujer,5,,167
Quetzaltenango,Almolonga,Mujer,6,,146
Quetzaltenango,Almolonga,Mujer,7,,136
Quetzaltenango,Almolonga,Mujer,8,,135
Quetzaltenango,Almolonga,Mujer,9,,105
Quetzaltenango,Almolonga,Mujer,9,Población económicamente activa,1
Quetzaltenango,Almolonga,Mujer,10,,125
Quetzaltenango,Almolonga,Mujer,10,Población económicamente activa,1
Quetzaltenango,Almolonga,Mujer,11,,92
Quetzaltenango,Almolonga,Mujer,12,,98
Quetzaltenango,Almolonga,Mujer,12,Población económicamente activa,1
Quetzaltenango,Almolonga,Mujer,13,,128
Quetzaltenango,Almolonga,Mujer,13,Población económicamente activa,7
Quetzaltenango,Almolonga,Mujer,14,,118
Quetzaltenango,Almolonga,Mujer,14,Población económicamente activa,7
Quetzaltenango,Almolonga,Mujer,15,,150
Quetzaltenango,Almolonga,Mujer,15,Población económicamente activa,11
Quetzaltenango,Almolonga,Mujer,16,,121
Quetzaltenango,Almolonga,Mujer,16,Población económicamente activa,18
Quetzaltenango,Almolonga,Mujer,17,,128
Quetzaltenango,Almolonga,Mujer,17,Población económicamente activa,16
Quetzaltenango,Almolonga,Mujer,18,,199
Quetzaltenango,Almolonga,Mujer,18,Población económicamente activa,19
Quetzaltenango,Almolonga,Mujer,19,,89
Quetzaltenango,Almolonga,Mujer,19,Población económicamente activa,22
Quetzaltenango,Almolonga,Mujer,20,,156
Quetzaltenango,Almolonga,Mujer,20,Población económicamente activa,38
Quetzaltenango,Almolonga,Mujer,21,,93
Quetzaltenango,Almolonga,Mujer,21,Población económicamente activa,20
Quetzaltenango,Almolonga,Mujer,22,,151
Quetzaltenango,Almolonga,Mujer,22,Población económicamente activa,20
Quetzaltenango,Almolonga,Mujer,23,,132
Quetzaltenango,Almolonga,Mujer,23,Población económicamente activa,24
Quetzaltenango,Almolonga,Mujer,24,,112
Quetzaltenango,Almolonga,Mujer,24,Población económicamente activa,29
Quetzaltenango,Almolonga,Mujer,25,,192
Quetzaltenango,Almolonga,Mujer,25,Población económicamente activa,45
Quetzaltenango,Almolonga,Mujer,26,,126
Quetzaltenango,Almolonga,Mujer,26,Población económicamente activa,30
Quetzaltenango,Almolonga,Mujer,27,,111
Quetzaltenango,Almolonga,Mujer,27,Población económicamente activa,40
Quetzaltenango,Almolonga,Mujer,28,,190
Quetzaltenango,Almolonga,Mujer,28,Población económicamente activa,40
Quetzaltenango,Almolonga,Mujer,29,,78
Quetzaltenango,Almolonga,Mujer,29,Población económicamente activa,32
Quetzaltenango,Almolonga,Mujer,30,,209
Quetzaltenango,Almolonga,Mujer,30,Población económicamente activa,47
Quetzaltenango,Almolonga,Mujer,31,,61
Quetzaltenango,Almolonga,Mujer,31,Población económicamente activa,18
Quetzaltenango,Almolonga,Mujer,32,,126
Quetzaltenango,Almolonga,Mujer,32,Población económicamente activa,30
Quetzaltenango,Almolonga,Mujer,33,,94
Quetzaltenango,Almolonga,Mujer,33,Población económicamente activa,31
Quetzaltenango,Almolonga,Mujer,34,,107
Quetzaltenango,Almolonga,Mujer,34,Población económicamente activa,23
Quetzaltenango,Almolonga,Mujer,35,,160
Quetzaltenango,Almolonga,Mujer,35,Población económicamente activa,68
Quetzaltenango,Almolonga,Mujer,36,,78
Quetzaltenango,Almolonga,Mujer,36,Población económicamente activa,34
Quetzaltenango,Almolonga,Mujer,37,,73
Quetzaltenango,Almolonga,Mujer,37,Población económicamente activa,23
Quetzaltenango,Almolonga,Mujer,38,,113
Quetzaltenango,Almolonga,Mujer,38,Población económicamente activa,38
Quetzaltenango,Almolonga,Mujer,39,,78
Quetzaltenango,Almolonga,Mujer,39,Población económicamente activa,32
Quetzaltenango,Almolonga,Mujer,40,,152
Quetzaltenango,Almolonga,Mujer,40,Población económicamente activa,51
Quetzaltenango,Almolonga,Mujer,41,,42
Quetzaltenango,Almolonga,Mujer,41,Población económicamente activa,17
Quetzaltenango,Almolonga,Mujer,42,,86
Quetzaltenango,Almolonga,Mujer,42,Población económicamente activa,39
Quetzaltenango,Almolonga,Mujer,43,,70
Quetzaltenango,Almolonga,Mujer,43,Población económicamente activa,24
Quetzaltenango,Almolonga,Mujer,44,,59
Quetzaltenango,Almolonga,Mujer,44,Población económicamente activa,16
Quetzaltenango,Almolonga,Mujer,45,,145
Quetzaltenango,Almolonga,Mujer,45,Población económicamente activa,37
Quetzaltenango,Almolonga,Mujer,46,,61
Quetzaltenango,Almolonga,Mujer,46,Población económicamente activa,20
Quetzaltenango,Almolonga,Mujer,47,,59
Quetzaltenango,Almolonga,Mujer,47,Población económicamente activa,19
Quetzaltenango,Almolonga,Mujer,48,,109
Quetzaltenango,Almolonga,Mujer,48,Población económicamente activa,19
Quetzaltenango,Almolonga,Mujer,49,,47
Quetzaltenango,Almolonga,Mujer,49,Población económicamente activa,15
Quetzaltenango,Almolonga,Mujer,50,,156
Quetzaltenango,Almolonga,Mujer,50,Población económicamente activa,42
Quetzaltenango,Almolonga,Mujer,51,,49
Quetzaltenango,Almolonga,Mujer,51,Población económicamente activa,18
Quetzaltenango,Almolonga,Mujer,52,,85
Quetzaltenango,Almolonga,Mujer,52,Población económicamente activa,20
Quetzaltenango,Almolonga,Mujer,53,,53
Quetzaltenango,Almolonga,Mujer,53,Población económicamente activa,14
Quetzaltenango,Almolonga,Mujer,54,,56
Quetzaltenango,Almolonga,Mujer,54,Población económicamente activa,19
Quetzaltenango,Almolonga,Mujer,55,,97
Quetzaltenango,Almolonga,Mujer,55,Población económicamente activa,25
Quetzaltenango,Almolonga,Mujer,56,,51
Quetzaltenango,Almolonga,Mujer,56,Población económicamente activa,16
Quetzaltenango,Almolonga,Mujer,57,,45
Quetzaltenango,Almolonga,Mujer,57,Población económicamente activa,12
Quetzaltenango,Almolonga,Mujer,58,,57
Quetzaltenango,Almolonga,Mujer,58,Población económicamente activa,19
Quetzaltenango,Almolonga,Mujer,59,,20
Quetzaltenango,Almolonga,Mujer,59,Población económicamente activa,8
Quetzaltenango,Almolonga,Mujer,60,,76
Quetzaltenango,Almolonga,Mujer,60,Población económicamente activa,17
Quetzaltenango,Almolonga,Mujer,61,,27
Quetzaltenango,Almolonga,Mujer,61,Población económicamente activa,5
Quetzaltenango,Almolonga,Mujer,62,,42
Quetzaltenango,Almolonga,Mujer,62,Población económicamente activa,9
Quetzaltenango,Almolonga,Mujer,63,,43
Quetzaltenango,Almolonga,Mujer,63,Población económicamente activa,10
Quetzaltenango,Almolonga,Mujer,64,,29
Quetzaltenango,Almolonga,Mujer,64,Población económicamente activa,5
Quetzaltenango,Almolonga,Mujer,65,,60
Quetzaltenango,Almolonga,Mujer,65,Población económicamente activa,13
Quetzaltenango,Almolonga,Mujer,66,,28
Quetzaltenango,Almolonga,Mujer,66,Población económicamente activa,2
Quetzaltenango,Almolonga,Mujer,67,,29
Quetzaltenango,Almolonga,Mujer,67,Población económicamente activa,2
Quetzaltenango,Almolonga,Mujer,68,,42
Quetzaltenango,Almolonga,Mujer,68,Población económicamente activa,3
Quetzaltenango,Almolonga,Mujer,69,,21
Quetzaltenango,Almolonga,Mujer,69,Población económicamente activa,2
Quetzaltenango,Almolonga,Mujer,70,,48
Quetzaltenango,Almolonga,Mujer,70,Población económicamente activa,8
Quetzaltenango,Almolonga,Mujer,71,,13
Quetzaltenango,Almolonga,Mujer,71,Población económicamente activa,2
Quetzaltenango,Almolonga,Mujer,72,,29
Quetzaltenango,Almolonga,Mujer,72,Población económicamente activa,2
Quetzaltenango,Almolonga,Mujer,73,,21
Quetzaltenango,Almolonga,Mujer,73,Población económicamente activa,2
Quetzaltenango,Almolonga,Mujer,74,,21
Quetzaltenango,Almolonga,Mujer,74,Población económicamente activa,1
Quetzaltenango,Almolonga,Mujer,75,,34
Quetzaltenango,Almolonga,Mujer,75,Población económicamente activa,6
Quetzaltenango,Almolonga,Mujer,76,,17
Quetzaltenango,Almolonga,Mujer,76,Población económicamente activa,1
Quetzaltenango,Almolonga,Mujer,77,,15
Quetzaltenango,Almolonga,Mujer,77,Población económicamente activa,1
Quetzaltenango,Almolonga,Mujer,78,,10
Quetzaltenango,Almolonga,Mujer,78,Población económicamente activa,1
Quetzaltenango,Almolonga,Mujer,79,,8
Quetzaltenango,Almolonga,Mujer,79,Población económicamente activa,2
Quetzaltenango,Almolonga,Mujer,80,,24
Quetzaltenango,Almolonga,Mujer,80,Población económicamente activa,5
Quetzaltenango,Almolonga,Mujer,81,,5
Quetzaltenango,Almolonga,Mujer,82,,6
Quetzaltenango,Almolonga,Mujer,83,,10
Quetzaltenango,Almolonga,Mujer,83,Población económicamente activa,1
Quetzaltenango,Almolonga,Mujer,84,,11
Quetzaltenango,Almolonga,Mujer,85,,14
Quetzaltenango,Almolonga,Mujer,86,,6
Quetzaltenango,Almolonga,Mujer,87,,5
Quetzaltenango,Almolonga,Mujer,87,Población económicamente activa,1
Quetzaltenango,Almolonga,Mujer,88,,8
Quetzaltenango,Almolonga,Mujer,88,Población económicamente activa,1
Quetzaltenango,Almolonga,Mujer,89,,2
Quetzaltenango,Almolonga,Mujer,90,,5
Quetzaltenango,Almolonga,Mujer,91,,2
Quetzaltenango,Almolonga,Mujer,92,,2
Quetzaltenango,Almolonga,Mujer,93,,3
Quetzaltenango,Almolonga,Mujer,94,,1
Quetzaltenango,Almolonga,Mujer,95,,2
Quetzaltenango,Cabricán,Hombre,0,,209
Quetzaltenango,Cabricán,Hombre,1,,252
Quetzaltenango,Cabricán,Hombre,2,,263
Quetzaltenango,Cabricán,Hombre,3,,260
Quetzaltenango,Cabricán,Hombre,4,,259
Quetzaltenango,Cabricán,Hombre,5,,284
Quetzaltenango,Cabricán,Hombre,6,,271
Quetzaltenango,Cabricán,Hombre,7,,293
Quetzaltenango,Cabricán,Hombre,7,Población económicamente activa,4
Quetzaltenango,Cabricán,Hombre,8,,270
Quetzaltenango,Cabricán,Hombre,8,Población económicamente activa,1
Quetzaltenango,Cabricán,Hombre,9,,262
Quetzaltenango,Cabricán,Hombre,9,Población económicamente activa,3
Quetzaltenango,Cabricán,Hombre,10,,290
Quetzaltenango,Cabricán,Hombre,10,Población económicamente activa,3
Quetzaltenango,Cabricán,Hombre,11,,282
Quetzaltenango,Cabricán,Hombre,11,Población económicamente activa,1
Quetzaltenango,Cabricán,Hombre,12,,304
Quetzaltenango,Cabricán,Hombre,12,Población económicamente activa,9
Quetzaltenango,Cabricán,Hombre,13,,281
Quetzaltenango,Cabricán,Hombre,13,Población económicamente activa,15
Quetzaltenango,Cabricán,Hombre,14,,304
Quetzaltenango,Cabricán,Hombre,14,Población económicamente activa,23
Quetzaltenango,Cabricán,Hombre,15,,280
Quetzaltenango,Cabricán,Hombre,15,Población económicamente activa,36
Quetzaltenango,Cabricán,Hombre,16,,274
Quetzaltenango,Cabricán,Hombre,16,Población económicamente activa,49
Quetzaltenango,Cabricán,Hombre,17,,220
Quetzaltenango,Cabricán,Hombre,17,Población económicamente activa,57
Quetzaltenango,Cabricán,Hombre,18,,221
Quetzaltenango,Cabricán,Hombre,18,Población económicamente activa,44
Quetzaltenango,Cabricán,Hombre,19,,125
Quetzaltenango,Cabricán,Hombre,19,Población económicamente activa,52
Quetzaltenango,Cabricán,Hombre,20,,122
Quetzaltenango,Cabricán,Hombre,20,Población económicamente activa,56
Quetzaltenango,Cabricán,Hombre,21,,88
Quetzaltenango,Cabricán,Hombre,21,Población económicamente activa,64
Quetzaltenango,Cabricán,Hombre,22,,125
Quetzaltenango,Cabricán,Hombre,22,Población económicamente activa,72
Quetzaltenango,Cabricán,Hombre,23,,110
Quetzaltenango,Cabricán,Hombre,23,Población económicamente activa,74
Quetzaltenango,Cabricán,Hombre,24,,89
Quetzaltenango,Cabricán,Hombre,24,Población económicamente activa,76
Quetzaltenango,Cabricán,Hombre,25,,73
Quetzaltenango,Cabricán,Hombre,25,Población económicamente activa,65
Quetzaltenango,Cabricán,Hombre,26,,59
Quetzaltenango,Cabricán,Hombre,26,Población económicamente activa,39
Quetzaltenango,Cabricán,Hombre,27,,63
Quetzaltenango,Cabricán,Hombre,27,Población económicamente activa,51
Quetzaltenango,Cabricán,Hombre,28,,55
Quetzaltenango,Cabricán,Hombre,28,Población económicamente activa,66
Quetzaltenango,Cabricán,Hombre,29,,48
Quetzaltenango,Cabricán,Hombre,29,Población económicamente activa,48
Quetzaltenango,Cabricán,Hombre,30,,62
Quetzaltenango,Cabricán,Hombre,30,Población económicamente activa,61
Quetzaltenango,Cabricán,Hombre,31,,31
Quetzaltenango,Cabricán,Hombre,31,Población económicamente activa,31
Quetzaltenango,Cabricán,Hombre,32,,47
Quetzaltenango,Cabricán,Hombre,32,Población económicamente activa,49
Quetzaltenango,Cabricán,Hombre,33,,38
Quetzaltenango,Cabricán,Hombre,33,Población económicamente activa,54
Quetzaltenango,Cabricán,Hombre,34,,60
Quetzaltenango,Cabricán,Hombre,34,Población económicamente activa,49
Quetzaltenango,Cabricán,Hombre,35,,70
Quetzaltenango,Cabricán,Hombre,35,Población económicamente activa,48
Quetzaltenango,Cabricán,Hombre,36,,56
Quetzaltenango,Cabricán,Hombre,36,Población económicamente activa,46
Quetzaltenango,Cabricán,Hombre,37,,50
Quetzaltenango,Cabricán,Hombre,37,Población económicamente activa,51
Quetzaltenango,Cabricán,Hombre,38,,63
Quetzaltenango,Cabricán,Hombre,38,Población económicamente activa,63
Quetzaltenango,Cabricán,Hombre,39,,52
Quetzaltenango,Cabricán,Hombre,39,Población económicamente activa,49
Quetzaltenango,Cabricán,Hombre,40,,69
Quetzaltenango,Cabricán,Hombre,40,Población económicamente activa,58
Quetzaltenango,Cabricán,Hombre,41,,42
Quetzaltenango,Cabricán,Hombre,41,Población económicamente activa,36
Quetzaltenango,Cabricán,Hombre,42,,54
Quetzaltenango,Cabricán,Hombre,42,Población económicamente activa,49
Quetzaltenango,Cabricán,Hombre,43,,47
Quetzaltenango,Cabricán,Hombre,43,Población económicamente activa,36
Quetzaltenango,Cabricán,Hombre,44,,52
Quetzaltenango,Cabricán,Hombre,44,Población económicamente activa,41
Quetzaltenango,Cabricán,Hombre,45,,70
Quetzaltenango,Cabricán,Hombre,45,Población económicamente activa,42
Quetzaltenango,Cabricán,Hombre,46,,52
Quetzaltenango,Cabricán,Hombre,46,Población económicamente activa,39
Quetzaltenango,Cabricán,Hombre,47,,51
Quetzaltenango,Cabricán,Hombre,47,Población económicamente activa,27
Quetzaltenango,Cabricán,Hombre,48,,52
Quetzaltenango,Cabricán,Hombre,48,Población económicamente activa,26
Quetzaltenango,Cabricán,Hombre,49,,57
Quetzaltenango,Cabricán,Hombre,49,Población económicamente activa,35
Quetzaltenango,Cabricán,Hombre,50,,55
Quetzaltenango,Cabricán,Hombre,50,Población económicamente activa,27
Quetzaltenango,Cabricán,Hombre,51,,36
Quetzaltenango,Cabricán,Hombre,51,Población económicamente activa,16
Quetzaltenango,Cabricán,Hombre,52,,57
Quetzaltenango,Cabricán,Hombre,52,Población económicamente activa,19
Quetzaltenango,Cabricán,Hombre,53,,57
Quetzaltenango,Cabricán,Hombre,53,Población económicamente activa,13
Quetzaltenango,Cabricán,Hombre,54,,35
Quetzaltenango,Cabricán,Hombre,54,Población económicamente activa,8
Quetzaltenango,Cabricán,Hombre,55,,53
Quetzaltenango,Cabricán,Hombre,55,Población económicamente activa,19
Quetzaltenango,Cabricán,Hombre,56,,34
Quetzaltenango,Cabricán,Hombre,56,Población económicamente activa,7
Quetzaltenango,Cabricán,Hombre,57,,38
Quetzaltenango,Cabricán,Hombre,57,Población económicamente activa,12
Quetzaltenango,Cabricán,Hombre,58,,52
Quetzaltenango,Cabricán,Hombre,58,Población económicamente activa,20
Quetzaltenango,Cabricán,Hombre,59,,31
Quetzaltenango,Cabricán,Hombre,59,Población económicamente activa,9
Quetzaltenango,Cabricán,Hombre,60,,52
Quetzaltenango,Cabricán,Hombre,60,Población económicamente activa,13
Quetzaltenango,Cabricán,Hombre,61,,28
Quetzaltenango,Cabricán,Hombre,61,Población económicamente activa,11
Quetzaltenango,Cabricán,Hombre,62,,46
Quetzaltenango,Cabricán,Hombre,62,Población económicamente activa,14
Quetzaltenango,Cabricán,Hombre,63,,51
Quetzaltenango,Cabricán,Hombre,63,Población económicamente activa,10
Quetzaltenango,Cabricán,Hombre,64,,32
Quetzaltenango,Cabricán,Hombre,64,Población económicamente activa,5
Quetzaltenango,Cabricán,Hombre,65,,53
Quetzaltenango,Cabricán,Hombre,65,Población económicamente activa,7
Quetzaltenango,Cabricán,Hombre,66,,26
Quetzaltenango,Cabricán,Hombre,66,Población económicamente activa,4
Quetzaltenango,Cabricán,Hombre,67,,37
Quetzaltenango,Cabricán,Hombre,67,Población económicamente activa,3
Quetzaltenango,Cabricán,Hombre,68,,39
Quetzaltenango,Cabricán,Hombre,68,Población económicamente activa,7
Quetzaltenango,Cabricán,Hombre,69,,31
Quetzaltenango,Cabricán,Hombre,69,Población económicamente activa,4
Quetzaltenango,Cabricán,Hombre,70,,35
Quetzaltenango,Cabricán,Hombre,70,Población económicamente activa,7
Quetzaltenango,Cabricán,Hombre,71,,31
Quetzaltenango,Cabricán,Hombre,71,Población económicamente activa,2
Quetzaltenango,Cabricán,Hombre,72,,29
Quetzaltenango,Cabricán,Hombre,72,Población económicamente activa,6
