NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,Recuento de PCP1,PCP12||Autoidentificación
Suchitepéquez,Chicacao,Hombre,10,1,Garífuna
Suchitepéquez,Chicacao,Hombre,10,279,Ladina (o)
Suchitepéquez,Chicacao,Hombre,10,537,Maya
Suchitepéquez,Chicacao,Hombre,11,4,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Hombre,11,1,Garífuna
Suchitepéquez,Chicacao,Hombre,11,215,Ladina (o)
Suchitepéquez,Chicacao,Hombre,11,525,Maya
Suchitepéquez,Chicacao,Hombre,12,2,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Hombre,12,1,Garífuna
Suchitepéquez,Chicacao,Hombre,12,238,Ladina (o)
Suchitepéquez,Chicacao,Hombre,12,539,Maya
Suchitepéquez,Chicacao,Hombre,13,1,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Hombre,13,235,Ladina (o)
Suchitepéquez,Chicacao,Hombre,13,538,Maya
Suchitepéquez,Chicacao,Hombre,14,1,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Hombre,14,236,Ladina (o)
Suchitepéquez,Chicacao,Hombre,14,505,Maya
Suchitepéquez,Chicacao,Hombre,15,1,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Hombre,15,220,Ladina (o)
Suchitepéquez,Chicacao,Hombre,15,523,Maya
Suchitepéquez,Chicacao,Hombre,16,1,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Hombre,16,1,Extranjera (o)
Suchitepéquez,Chicacao,Hombre,16,1,Garífuna
Suchitepéquez,Chicacao,Hombre,16,194,Ladina (o)
Suchitepéquez,Chicacao,Hombre,16,537,Maya
Suchitepéquez,Chicacao,Hombre,17,2,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Hombre,17,1,Garífuna
Suchitepéquez,Chicacao,Hombre,17,263,Ladina (o)
Suchitepéquez,Chicacao,Hombre,17,564,Maya
Suchitepéquez,Chicacao,Hombre,18,1,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Hombre,18,4,Garífuna
Suchitepéquez,Chicacao,Hombre,18,222,Ladina (o)
Suchitepéquez,Chicacao,Hombre,18,531,Maya
Suchitepéquez,Chicacao,Hombre,19,5,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Hombre,19,2,Garífuna
Suchitepéquez,Chicacao,Hombre,19,201,Ladina (o)
Suchitepéquez,Chicacao,Hombre,19,438,Maya
Suchitepéquez,Chicacao,Hombre,20,2,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Hombre,20,2,Garífuna
Suchitepéquez,Chicacao,Hombre,20,174,Ladina (o)
Suchitepéquez,Chicacao,Hombre,20,518,Maya
Suchitepéquez,Chicacao,Hombre,21,1,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Hombre,21,2,Garífuna
Suchitepéquez,Chicacao,Hombre,21,183,Ladina (o)
Suchitepéquez,Chicacao,Hombre,21,370,Maya
Suchitepéquez,Chicacao,Hombre,22,191,Ladina (o)
Suchitepéquez,Chicacao,Hombre,22,463,Maya
Suchitepéquez,Chicacao,Hombre,23,2,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Hombre,23,195,Ladina (o)
Suchitepéquez,Chicacao,Hombre,23,424,Maya
Suchitepéquez,Chicacao,Hombre,24,2,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Hombre,24,136,Ladina (o)
Suchitepéquez,Chicacao,Hombre,24,329,Maya
Suchitepéquez,Chicacao,Hombre,25,1,Garífuna
Suchitepéquez,Chicacao,Hombre,25,176,Ladina (o)
Suchitepéquez,Chicacao,Hombre,25,314,Maya
Suchitepéquez,Chicacao,Hombre,25,1,Xinka
Suchitepéquez,Chicacao,Hombre,26,1,Garífuna
Suchitepéquez,Chicacao,Hombre,26,128,Ladina (o)
Suchitepéquez,Chicacao,Hombre,26,277,Maya
Suchitepéquez,Chicacao,Hombre,27,4,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Hombre,27,1,Garífuna
Suchitepéquez,Chicacao,Hombre,27,137,Ladina (o)
Suchitepéquez,Chicacao,Hombre,27,279,Maya
Suchitepéquez,Chicacao,Hombre,27,1,Xinka
Suchitepéquez,Chicacao,Hombre,28,1,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Hombre,28,139,Ladina (o)
Suchitepéquez,Chicacao,Hombre,28,311,Maya
Suchitepéquez,Chicacao,Hombre,29,133,Ladina (o)
Suchitepéquez,Chicacao,Hombre,29,251,Maya
Suchitepéquez,Chicacao,Hombre,30,2,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Hombre,30,1,Garífuna
Suchitepéquez,Chicacao,Hombre,30,149,Ladina (o)
Suchitepéquez,Chicacao,Hombre,30,261,Maya
Suchitepéquez,Chicacao,Hombre,31,1,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Hombre,31,1,Garífuna
Suchitepéquez,Chicacao,Hombre,31,97,Ladina (o)
Suchitepéquez,Chicacao,Hombre,31,187,Maya
Suchitepéquez,Chicacao,Hombre,32,2,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Hombre,32,3,Garífuna
Suchitepéquez,Chicacao,Hombre,32,104,Ladina (o)
Suchitepéquez,Chicacao,Hombre,32,241,Maya
Suchitepéquez,Chicacao,Hombre,33,1,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Hombre,33,1,Garífuna
Suchitepéquez,Chicacao,Hombre,33,113,Ladina (o)
Suchitepéquez,Chicacao,Hombre,33,268,Maya
Suchitepéquez,Chicacao,Hombre,34,1,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Hombre,34,94,Ladina (o)
Suchitepéquez,Chicacao,Hombre,34,233,Maya
Suchitepéquez,Chicacao,Hombre,35,1,Extranjera (o)
Suchitepéquez,Chicacao,Hombre,35,98,Ladina (o)
Suchitepéquez,Chicacao,Hombre,35,238,Maya
Suchitepéquez,Chicacao,Hombre,36,1,Garífuna
Suchitepéquez,Chicacao,Hombre,36,80,Ladina (o)
Suchitepéquez,Chicacao,Hombre,36,214,Maya
Suchitepéquez,Chicacao,Hombre,37,1,Extranjera (o)
Suchitepéquez,Chicacao,Hombre,37,84,Ladina (o)
Suchitepéquez,Chicacao,Hombre,37,193,Maya
Suchitepéquez,Chicacao,Hombre,38,1,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Hombre,38,85,Ladina (o)
Suchitepéquez,Chicacao,Hombre,38,248,Maya
Suchitepéquez,Chicacao,Hombre,39,1,Extranjera (o)
Suchitepéquez,Chicacao,Hombre,39,77,Ladina (o)
Suchitepéquez,Chicacao,Hombre,39,239,Maya
Suchitepéquez,Chicacao,Hombre,40,1,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Hombre,40,1,Garífuna
Suchitepéquez,Chicacao,Hombre,40,86,Ladina (o)
Suchitepéquez,Chicacao,Hombre,40,236,Maya
Suchitepéquez,Chicacao,Hombre,40,1,Xinka
Suchitepéquez,Chicacao,Hombre,41,1,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Hombre,41,65,Ladina (o)
Suchitepéquez,Chicacao,Hombre,41,170,Maya
Suchitepéquez,Chicacao,Hombre,41,1,Xinka
Suchitepéquez,Chicacao,Hombre,42,2,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Hombre,42,72,Ladina (o)
Suchitepéquez,Chicacao,Hombre,42,184,Maya
Suchitepéquez,Chicacao,Hombre,43,83,Ladina (o)
Suchitepéquez,Chicacao,Hombre,43,174,Maya
Suchitepéquez,Chicacao,Hombre,43,1,Xinka
Suchitepéquez,Chicacao,Hombre,44,54,Ladina (o)
Suchitepéquez,Chicacao,Hombre,44,161,Maya
Suchitepéquez,Chicacao,Hombre,45,1,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Hombre,45,1,Garífuna
Suchitepéquez,Chicacao,Hombre,45,40,Ladina (o)
Suchitepéquez,Chicacao,Hombre,45,174,Maya
Suchitepéquez,Chicacao,Hombre,46,42,Ladina (o)
Suchitepéquez,Chicacao,Hombre,46,145,Maya
Suchitepéquez,Chicacao,Hombre,47,1,Garífuna
Suchitepéquez,Chicacao,Hombre,47,45,Ladina (o)
Suchitepéquez,Chicacao,Hombre,47,159,Maya
Suchitepéquez,Chicacao,Hombre,48,3,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Hombre,48,49,Ladina (o)
Suchitepéquez,Chicacao,Hombre,48,149,Maya
Suchitepéquez,Chicacao,Hombre,49,1,Garífuna
Suchitepéquez,Chicacao,Hombre,49,46,Ladina (o)
Suchitepéquez,Chicacao,Hombre,49,156,Maya
Suchitepéquez,Chicacao,Hombre,50,43,Ladina (o)
Suchitepéquez,Chicacao,Hombre,50,183,Maya
Suchitepéquez,Chicacao,Hombre,51,1,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Hombre,51,32,Ladina (o)
Suchitepéquez,Chicacao,Hombre,51,107,Maya
Suchitepéquez,Chicacao,Hombre,52,37,Ladina (o)
Suchitepéquez,Chicacao,Hombre,52,157,Maya
Suchitepéquez,Chicacao,Hombre,53,1,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Hombre,53,37,Ladina (o)
Suchitepéquez,Chicacao,Hombre,53,126,Maya
Suchitepéquez,Chicacao,Hombre,54,1,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Hombre,54,33,Ladina (o)
Suchitepéquez,Chicacao,Hombre,54,121,Maya
Suchitepéquez,Chicacao,Hombre,55,2,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Hombre,55,1,Extranjera (o)
Suchitepéquez,Chicacao,Hombre,55,1,Garífuna
Suchitepéquez,Chicacao,Hombre,55,34,Ladina (o)
Suchitepéquez,Chicacao,Hombre,55,128,Maya
Suchitepéquez,Chicacao,Hombre,56,29,Ladina (o)
Suchitepéquez,Chicacao,Hombre,56,97,Maya
Suchitepéquez,Chicacao,Hombre,57,1,Garífuna
Suchitepéquez,Chicacao,Hombre,57,39,Ladina (o)
Suchitepéquez,Chicacao,Hombre,57,115,Maya
Suchitepéquez,Chicacao,Hombre,58,47,Ladina (o)
Suchitepéquez,Chicacao,Hombre,58,156,Maya
Suchitepéquez,Chicacao,Hombre,59,39,Ladina (o)
Suchitepéquez,Chicacao,Hombre,59,107,Maya
Suchitepéquez,Chicacao,Hombre,60,44,Ladina (o)
Suchitepéquez,Chicacao,Hombre,60,124,Maya
Suchitepéquez,Chicacao,Hombre,61,22,Ladina (o)
Suchitepéquez,Chicacao,Hombre,61,83,Maya
Suchitepéquez,Chicacao,Hombre,62,36,Ladina (o)
Suchitepéquez,Chicacao,Hombre,62,112,Maya
Suchitepéquez,Chicacao,Hombre,63,32,Ladina (o)
Suchitepéquez,Chicacao,Hombre,63,106,Maya
Suchitepéquez,Chicacao,Hombre,64,1,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Hombre,64,22,Ladina (o)
Suchitepéquez,Chicacao,Hombre,64,95,Maya
Suchitepéquez,Chicacao,Hombre,65,1,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Hombre,65,35,Ladina (o)
Suchitepéquez,Chicacao,Hombre,65,95,Maya
Suchitepéquez,Chicacao,Hombre,66,1,Extranjera (o)
Suchitepéquez,Chicacao,Hombre,66,1,Garífuna
Suchitepéquez,Chicacao,Hombre,66,21,Ladina (o)
Suchitepéquez,Chicacao,Hombre,66,74,Maya
Suchitepéquez,Chicacao,Hombre,66,1,Xinka
Suchitepéquez,Chicacao,Hombre,67,1,Garífuna
Suchitepéquez,Chicacao,Hombre,67,21,Ladina (o)
Suchitepéquez,Chicacao,Hombre,67,82,Maya
Suchitepéquez,Chicacao,Hombre,68,25,Ladina (o)
Suchitepéquez,Chicacao,Hombre,68,80,Maya
Suchitepéquez,Chicacao,Hombre,69,15,Ladina (o)
Suchitepéquez,Chicacao,Hombre,69,72,Maya
Suchitepéquez,Chicacao,Hombre,70,20,Ladina (o)
Suchitepéquez,Chicacao,Hombre,70,87,Maya
Suchitepéquez,Chicacao,Hombre,71,1,Garífuna
Suchitepéquez,Chicacao,Hombre,71,13,Ladina (o)
Suchitepéquez,Chicacao,Hombre,71,44,Maya
Suchitepéquez,Chicacao,Hombre,72,17,Ladina (o)
Suchitepéquez,Chicacao,Hombre,72,53,Maya
Suchitepéquez,Chicacao,Hombre,73,1,Garífuna
Suchitepéquez,Chicacao,Hombre,73,24,Ladina (o)
Suchitepéquez,Chicacao,Hombre,73,58,Maya
Suchitepéquez,Chicacao,Hombre,74,1,Garífuna
Suchitepéquez,Chicacao,Hombre,74,10,Ladina (o)
Suchitepéquez,Chicacao,Hombre,74,61,Maya
Suchitepéquez,Chicacao,Hombre,75,1,Garífuna
Suchitepéquez,Chicacao,Hombre,75,19,Ladina (o)
Suchitepéquez,Chicacao,Hombre,75,48,Maya
Suchitepéquez,Chicacao,Hombre,76,12,Ladina (o)
Suchitepéquez,Chicacao,Hombre,76,46,Maya
Suchitepéquez,Chicacao,Hombre,77,8,Ladina (o)
Suchitepéquez,Chicacao,Hombre,77,54,Maya
Suchitepéquez,Chicacao,Hombre,78,10,Ladina (o)
Suchitepéquez,Chicacao,Hombre,78,48,Maya
Suchitepéquez,Chicacao,Hombre,78,1,Xinka
Suchitepéquez,Chicacao,Hombre,79,13,Ladina (o)
Suchitepéquez,Chicacao,Hombre,79,38,Maya
Suchitepéquez,Chicacao,Hombre,80,12,Ladina (o)
Suchitepéquez,Chicacao,Hombre,80,37,Maya
Suchitepéquez,Chicacao,Hombre,81,7,Ladina (o)
Suchitepéquez,Chicacao,Hombre,81,32,Maya
Suchitepéquez,Chicacao,Hombre,82,15,Ladina (o)
Suchitepéquez,Chicacao,Hombre,82,38,Maya
Suchitepéquez,Chicacao,Hombre,83,8,Ladina (o)
Suchitepéquez,Chicacao,Hombre,83,29,Maya
Suchitepéquez,Chicacao,Hombre,83,1,Xinka
Suchitepéquez,Chicacao,Hombre,84,1,Ladina (o)
Suchitepéquez,Chicacao,Hombre,84,17,Maya
Suchitepéquez,Chicacao,Hombre,85,9,Ladina (o)
Suchitepéquez,Chicacao,Hombre,85,22,Maya
Suchitepéquez,Chicacao,Hombre,86,8,Ladina (o)
Suchitepéquez,Chicacao,Hombre,86,13,Maya
Suchitepéquez,Chicacao,Hombre,87,3,Ladina (o)
Suchitepéquez,Chicacao,Hombre,87,15,Maya
Suchitepéquez,Chicacao,Hombre,88,4,Ladina (o)
Suchitepéquez,Chicacao,Hombre,88,8,Maya
Suchitepéquez,Chicacao,Hombre,89,1,Ladina (o)
Suchitepéquez,Chicacao,Hombre,89,2,Maya
Suchitepéquez,Chicacao,Hombre,90,4,Ladina (o)
Suchitepéquez,Chicacao,Hombre,90,7,Maya
Suchitepéquez,Chicacao,Hombre,91,2,Ladina (o)
Suchitepéquez,Chicacao,Hombre,91,2,Maya
Suchitepéquez,Chicacao,Hombre,92,2,Ladina (o)
Suchitepéquez,Chicacao,Hombre,92,5,Maya
Suchitepéquez,Chicacao,Hombre,93,1,Garífuna
Suchitepéquez,Chicacao,Hombre,93,4,Maya
Suchitepéquez,Chicacao,Hombre,94,2,Maya
Suchitepéquez,Chicacao,Hombre,95,1,Ladina (o)
Suchitepéquez,Chicacao,Hombre,95,1,Maya
Suchitepéquez,Chicacao,Hombre,96,1,Ladina (o)
Suchitepéquez,Chicacao,Hombre,96,1,Maya
Suchitepéquez,Chicacao,Hombre,97,1,Ladina (o)
Suchitepéquez,Chicacao,Hombre,97,2,Maya
Suchitepéquez,Chicacao,Hombre,98,2,Maya
Suchitepéquez,Chicacao,Hombre,99,1,Maya
Suchitepéquez,Chicacao,Hombre,100,1,Maya
Suchitepéquez,Chicacao,Mujer,0,4,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Mujer,0,1,Garífuna
Suchitepéquez,Chicacao,Mujer,0,269,Ladina (o)
Suchitepéquez,Chicacao,Mujer,0,468,Maya
Suchitepéquez,Chicacao,Mujer,0,2,Xinka
Suchitepéquez,Chicacao,Mujer,1,4,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Mujer,1,1,Garífuna
Suchitepéquez,Chicacao,Mujer,1,260,Ladina (o)
Suchitepéquez,Chicacao,Mujer,1,512,Maya
Suchitepéquez,Chicacao,Mujer,2,2,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Mujer,2,247,Ladina (o)
Suchitepéquez,Chicacao,Mujer,2,520,Maya
Suchitepéquez,Chicacao,Mujer,3,4,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Mujer,3,3,Garífuna
Suchitepéquez,Chicacao,Mujer,3,261,Ladina (o)
Suchitepéquez,Chicacao,Mujer,3,540,Maya
Suchitepéquez,Chicacao,Mujer,4,4,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Mujer,4,279,Ladina (o)
Suchitepéquez,Chicacao,Mujer,4,529,Maya
Suchitepéquez,Chicacao,Mujer,4,2,Xinka
Suchitepéquez,Chicacao,Mujer,5,1,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Mujer,5,1,Extranjera (o)
Suchitepéquez,Chicacao,Mujer,5,1,Garífuna
Suchitepéquez,Chicacao,Mujer,5,237,Ladina (o)
Suchitepéquez,Chicacao,Mujer,5,546,Maya
Suchitepéquez,Chicacao,Mujer,6,2,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Mujer,6,1,Garífuna
Suchitepéquez,Chicacao,Mujer,6,282,Ladina (o)
Suchitepéquez,Chicacao,Mujer,6,561,Maya
Suchitepéquez,Chicacao,Mujer,7,6,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Mujer,7,1,Garífuna
Suchitepéquez,Chicacao,Mujer,7,251,Ladina (o)
Suchitepéquez,Chicacao,Mujer,7,551,Maya
Suchitepéquez,Chicacao,Mujer,8,2,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Mujer,8,258,Ladina (o)
Suchitepéquez,Chicacao,Mujer,8,492,Maya
Suchitepéquez,Chicacao,Mujer,9,2,Garífuna
Suchitepéquez,Chicacao,Mujer,9,234,Ladina (o)
Suchitepéquez,Chicacao,Mujer,9,507,Maya
Suchitepéquez,Chicacao,Mujer,10,2,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Mujer,10,251,Ladina (o)
Suchitepéquez,Chicacao,Mujer,10,530,Maya
Suchitepéquez,Chicacao,Mujer,11,235,Ladina (o)
Suchitepéquez,Chicacao,Mujer,11,548,Maya
Suchitepéquez,Chicacao,Mujer,12,250,Ladina (o)
Suchitepéquez,Chicacao,Mujer,12,526,Maya
Suchitepéquez,Chicacao,Mujer,13,1,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Mujer,13,1,Extranjera (o)
Suchitepéquez,Chicacao,Mujer,13,2,Garífuna
Suchitepéquez,Chicacao,Mujer,13,228,Ladina (o)
Suchitepéquez,Chicacao,Mujer,13,520,Maya
Suchitepéquez,Chicacao,Mujer,14,2,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Mujer,14,1,Garífuna
Suchitepéquez,Chicacao,Mujer,14,199,Ladina (o)
Suchitepéquez,Chicacao,Mujer,14,537,Maya
Suchitepéquez,Chicacao,Mujer,15,205,Ladina (o)
Suchitepéquez,Chicacao,Mujer,15,517,Maya
Suchitepéquez,Chicacao,Mujer,15,1,Xinka
Suchitepéquez,Chicacao,Mujer,16,1,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Mujer,16,1,Extranjera (o)
Suchitepéquez,Chicacao,Mujer,16,190,Ladina (o)
Suchitepéquez,Chicacao,Mujer,16,449,Maya
Suchitepéquez,Chicacao,Mujer,17,208,Ladina (o)
Suchitepéquez,Chicacao,Mujer,17,505,Maya
Suchitepéquez,Chicacao,Mujer,17,1,Xinka
Suchitepéquez,Chicacao,Mujer,18,1,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Mujer,18,2,Garífuna
Suchitepéquez,Chicacao,Mujer,18,217,Ladina (o)
Suchitepéquez,Chicacao,Mujer,18,477,Maya
Suchitepéquez,Chicacao,Mujer,18,1,Xinka
Suchitepéquez,Chicacao,Mujer,19,2,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Mujer,19,218,Ladina (o)
Suchitepéquez,Chicacao,Mujer,19,449,Maya
Suchitepéquez,Chicacao,Mujer,19,2,Xinka
Suchitepéquez,Chicacao,Mujer,20,3,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Mujer,20,205,Ladina (o)
Suchitepéquez,Chicacao,Mujer,20,421,Maya
Suchitepéquez,Chicacao,Mujer,21,2,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Mujer,21,2,Garífuna
Suchitepéquez,Chicacao,Mujer,21,167,Ladina (o)
Suchitepéquez,Chicacao,Mujer,21,398,Maya
Suchitepéquez,Chicacao,Mujer,21,1,Xinka
Suchitepéquez,Chicacao,Mujer,22,1,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Mujer,22,4,Garífuna
Suchitepéquez,Chicacao,Mujer,22,182,Ladina (o)
Suchitepéquez,Chicacao,Mujer,22,427,Maya
Suchitepéquez,Chicacao,Mujer,23,4,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Mujer,23,2,Garífuna
Suchitepéquez,Chicacao,Mujer,23,173,Ladina (o)
Suchitepéquez,Chicacao,Mujer,23,380,Maya
Suchitepéquez,Chicacao,Mujer,24,1,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Mujer,24,2,Garífuna
Suchitepéquez,Chicacao,Mujer,24,158,Ladina (o)
Suchitepéquez,Chicacao,Mujer,24,322,Maya
Suchitepéquez,Chicacao,Mujer,24,1,Xinka
Suchitepéquez,Chicacao,Mujer,25,2,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Mujer,25,1,Garífuna
Suchitepéquez,Chicacao,Mujer,25,170,Ladina (o)
Suchitepéquez,Chicacao,Mujer,25,329,Maya
Suchitepéquez,Chicacao,Mujer,26,3,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Mujer,26,2,Garífuna
Suchitepéquez,Chicacao,Mujer,26,140,Ladina (o)
Suchitepéquez,Chicacao,Mujer,26,279,Maya
Suchitepéquez,Chicacao,Mujer,27,1,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Mujer,27,155,Ladina (o)
Suchitepéquez,Chicacao,Mujer,27,277,Maya
Suchitepéquez,Chicacao,Mujer,28,1,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Mujer,28,2,Extranjera (o)
Suchitepéquez,Chicacao,Mujer,28,165,Ladina (o)
Suchitepéquez,Chicacao,Mujer,28,305,Maya
Suchitepéquez,Chicacao,Mujer,28,1,Xinka
Suchitepéquez,Chicacao,Mujer,29,1,Garífuna
Suchitepéquez,Chicacao,Mujer,29,133,Ladina (o)
Suchitepéquez,Chicacao,Mujer,29,266,Maya
Suchitepéquez,Chicacao,Mujer,30,1,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Mujer,30,142,Ladina (o)
Suchitepéquez,Chicacao,Mujer,30,308,Maya
Suchitepéquez,Chicacao,Mujer,31,89,Ladina (o)
Suchitepéquez,Chicacao,Mujer,31,220,Maya
Suchitepéquez,Chicacao,Mujer,32,1,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Mujer,32,143,Ladina (o)
Suchitepéquez,Chicacao,Mujer,32,262,Maya
Suchitepéquez,Chicacao,Mujer,33,1,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Mujer,33,123,Ladina (o)
Suchitepéquez,Chicacao,Mujer,33,309,Maya
Suchitepéquez,Chicacao,Mujer,34,1,Garífuna
Suchitepéquez,Chicacao,Mujer,34,126,Ladina (o)
Suchitepéquez,Chicacao,Mujer,34,261,Maya
Suchitepéquez,Chicacao,Mujer,35,1,Garífuna
Suchitepéquez,Chicacao,Mujer,35,115,Ladina (o)
Suchitepéquez,Chicacao,Mujer,35,273,Maya
Suchitepéquez,Chicacao,Mujer,36,2,Afrodescendiente/Creole/Afromestizo
Suchitepéquez,Chicacao,Mujer,36,100,Ladina (o)
Suchitepéquez,Chicacao,Mujer,36,217,Maya
