NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,Recuento de PCP1,PCP12||Autoidentificación
Alta Verapaz,Chahal,Hombre,20,17,Ladina (o)
Alta Verapaz,Chahal,Hombre,20,264,Maya
Alta Verapaz,Chahal,Hombre,21,1,Afrodescendiente/Creole/Afromestizo
Alta Verapaz,Chahal,Hombre,21,12,Ladina (o)
Alta Verapaz,Chahal,Hombre,21,257,Maya
Alta Verapaz,Chahal,Hombre,22,14,Ladina (o)
Alta Verapaz,Chahal,Hombre,22,270,Maya
Alta Verapaz,Chahal,Hombre,23,14,Ladina (o)
Alta Verapaz,Chahal,Hombre,23,253,Maya
Alta Verapaz,Chahal,Hombre,24,13,Ladina (o)
Alta Verapaz,Chahal,Hombre,24,222,Maya
Alta Verapaz,Chahal,Hombre,25,1,Afrodescendiente/Creole/Afromestizo
Alta Verapaz,Chahal,Hombre,25,15,Ladina (o)
Alta Verapaz,Chahal,Hombre,25,238,Maya
Alta Verapaz,Chahal,Hombre,26,2,Garífuna
Alta Verapaz,Chahal,Hombre,26,14,Ladina (o)
Alta Verapaz,Chahal,Hombre,26,184,Maya
Alta Verapaz,Chahal,Hombre,27,10,Ladina (o)
Alta Verapaz,Chahal,Hombre,27,198,Maya
Alta Verapaz,Chahal,Hombre,28,14,Ladina (o)
Alta Verapaz,Chahal,Hombre,28,200,Maya
Alta Verapaz,Chahal,Hombre,29,2,Garífuna
Alta Verapaz,Chahal,Hombre,29,9,Ladina (o)
Alta Verapaz,Chahal,Hombre,29,160,Maya
Alta Verapaz,Chahal,Hombre,30,14,Ladina (o)
Alta Verapaz,Chahal,Hombre,30,175,Maya
Alta Verapaz,Chahal,Hombre,31,13,Ladina (o)
Alta Verapaz,Chahal,Hombre,31,160,Maya
Alta Verapaz,Chahal,Hombre,32,1,Garífuna
Alta Verapaz,Chahal,Hombre,32,14,Ladina (o)
Alta Verapaz,Chahal,Hombre,32,167,Maya
Alta Verapaz,Chahal,Hombre,33,14,Ladina (o)
Alta Verapaz,Chahal,Hombre,33,154,Maya
Alta Verapaz,Chahal,Hombre,34,11,Ladina (o)
Alta Verapaz,Chahal,Hombre,34,157,Maya
Alta Verapaz,Chahal,Hombre,35,16,Ladina (o)
Alta Verapaz,Chahal,Hombre,35,178,Maya
Alta Verapaz,Chahal,Hombre,36,5,Ladina (o)
Alta Verapaz,Chahal,Hombre,36,135,Maya
Alta Verapaz,Chahal,Hombre,37,1,Garífuna
Alta Verapaz,Chahal,Hombre,37,8,Ladina (o)
Alta Verapaz,Chahal,Hombre,37,110,Maya
Alta Verapaz,Chahal,Hombre,38,2,Extranjera (o)
Alta Verapaz,Chahal,Hombre,38,15,Ladina (o)
Alta Verapaz,Chahal,Hombre,38,125,Maya
Alta Verapaz,Chahal,Hombre,39,15,Ladina (o)
Alta Verapaz,Chahal,Hombre,39,130,Maya
Alta Verapaz,Chahal,Hombre,40,11,Ladina (o)
Alta Verapaz,Chahal,Hombre,40,118,Maya
Alta Verapaz,Chahal,Hombre,41,7,Ladina (o)
Alta Verapaz,Chahal,Hombre,41,107,Maya
Alta Verapaz,Chahal,Hombre,42,6,Ladina (o)
Alta Verapaz,Chahal,Hombre,42,94,Maya
Alta Verapaz,Chahal,Hombre,43,1,Garífuna
Alta Verapaz,Chahal,Hombre,43,7,Ladina (o)
Alta Verapaz,Chahal,Hombre,43,102,Maya
Alta Verapaz,Chahal,Hombre,44,7,Ladina (o)
Alta Verapaz,Chahal,Hombre,44,115,Maya
Alta Verapaz,Chahal,Hombre,45,7,Ladina (o)
Alta Verapaz,Chahal,Hombre,45,94,Maya
Alta Verapaz,Chahal,Hombre,46,1,Extranjera (o)
Alta Verapaz,Chahal,Hombre,46,7,Ladina (o)
Alta Verapaz,Chahal,Hombre,46,91,Maya
Alta Verapaz,Chahal,Hombre,47,7,Ladina (o)
Alta Verapaz,Chahal,Hombre,47,80,Maya
Alta Verapaz,Chahal,Hombre,48,5,Ladina (o)
Alta Verapaz,Chahal,Hombre,48,81,Maya
Alta Verapaz,Chahal,Hombre,49,3,Ladina (o)
Alta Verapaz,Chahal,Hombre,49,67,Maya
Alta Verapaz,Chahal,Hombre,50,8,Ladina (o)
Alta Verapaz,Chahal,Hombre,50,70,Maya
Alta Verapaz,Chahal,Hombre,51,2,Extranjera (o)
Alta Verapaz,Chahal,Hombre,51,3,Ladina (o)
Alta Verapaz,Chahal,Hombre,51,78,Maya
Alta Verapaz,Chahal,Hombre,52,7,Ladina (o)
Alta Verapaz,Chahal,Hombre,52,66,Maya
Alta Verapaz,Chahal,Hombre,53,4,Ladina (o)
Alta Verapaz,Chahal,Hombre,53,57,Maya
Alta Verapaz,Chahal,Hombre,54,1,Afrodescendiente/Creole/Afromestizo
Alta Verapaz,Chahal,Hombre,54,7,Ladina (o)
Alta Verapaz,Chahal,Hombre,54,72,Maya
Alta Verapaz,Chahal,Hombre,55,4,Ladina (o)
Alta Verapaz,Chahal,Hombre,55,64,Maya
Alta Verapaz,Chahal,Hombre,56,8,Ladina (o)
Alta Verapaz,Chahal,Hombre,56,53,Maya
Alta Verapaz,Chahal,Hombre,57,2,Ladina (o)
Alta Verapaz,Chahal,Hombre,57,59,Maya
Alta Verapaz,Chahal,Hombre,58,5,Ladina (o)
Alta Verapaz,Chahal,Hombre,58,69,Maya
Alta Verapaz,Chahal,Hombre,59,6,Ladina (o)
Alta Verapaz,Chahal,Hombre,59,64,Maya
Alta Verapaz,Chahal,Hombre,60,7,Ladina (o)
Alta Verapaz,Chahal,Hombre,60,42,Maya
Alta Verapaz,Chahal,Hombre,61,7,Ladina (o)
Alta Verapaz,Chahal,Hombre,61,43,Maya
Alta Verapaz,Chahal,Hombre,62,1,Ladina (o)
Alta Verapaz,Chahal,Hombre,62,36,Maya
Alta Verapaz,Chahal,Hombre,63,6,Ladina (o)
Alta Verapaz,Chahal,Hombre,63,49,Maya
Alta Verapaz,Chahal,Hombre,64,4,Ladina (o)
Alta Verapaz,Chahal,Hombre,64,47,Maya
Alta Verapaz,Chahal,Hombre,65,4,Ladina (o)
Alta Verapaz,Chahal,Hombre,65,46,Maya
Alta Verapaz,Chahal,Hombre,66,2,Ladina (o)
Alta Verapaz,Chahal,Hombre,66,42,Maya
Alta Verapaz,Chahal,Hombre,67,3,Ladina (o)
Alta Verapaz,Chahal,Hombre,67,32,Maya
Alta Verapaz,Chahal,Hombre,68,1,Afrodescendiente/Creole/Afromestizo
Alta Verapaz,Chahal,Hombre,68,3,Ladina (o)
Alta Verapaz,Chahal,Hombre,68,33,Maya
Alta Verapaz,Chahal,Hombre,69,2,Ladina (o)
Alta Verapaz,Chahal,Hombre,69,18,Maya
Alta Verapaz,Chahal,Hombre,70,3,Ladina (o)
Alta Verapaz,Chahal,Hombre,70,29,Maya
Alta Verapaz,Chahal,Hombre,71,1,Ladina (o)
Alta Verapaz,Chahal,Hombre,71,34,Maya
Alta Verapaz,Chahal,Hombre,72,3,Ladina (o)
Alta Verapaz,Chahal,Hombre,72,17,Maya
Alta Verapaz,Chahal,Hombre,73,1,Ladina (o)
Alta Verapaz,Chahal,Hombre,73,24,Maya
Alta Verapaz,Chahal,Hombre,74,3,Ladina (o)
Alta Verapaz,Chahal,Hombre,74,20,Maya
Alta Verapaz,Chahal,Hombre,75,25,Maya
Alta Verapaz,Chahal,Hombre,76,21,Maya
Alta Verapaz,Chahal,Hombre,77,1,Ladina (o)
Alta Verapaz,Chahal,Hombre,77,15,Maya
Alta Verapaz,Chahal,Hombre,78,22,Maya
Alta Verapaz,Chahal,Hombre,79,3,Ladina (o)
Alta Verapaz,Chahal,Hombre,79,15,Maya
Alta Verapaz,Chahal,Hombre,80,1,Ladina (o)
Alta Verapaz,Chahal,Hombre,80,15,Maya
Alta Verapaz,Chahal,Hombre,81,2,Ladina (o)
Alta Verapaz,Chahal,Hombre,81,14,Maya
Alta Verapaz,Chahal,Hombre,82,10,Maya
Alta Verapaz,Chahal,Hombre,83,6,Maya
Alta Verapaz,Chahal,Hombre,84,1,Ladina (o)
Alta Verapaz,Chahal,Hombre,84,6,Maya
Alta Verapaz,Chahal,Hombre,85,1,Ladina (o)
Alta Verapaz,Chahal,Hombre,85,10,Maya
Alta Verapaz,Chahal,Hombre,86,1,Ladina (o)
Alta Verapaz,Chahal,Hombre,86,7,Maya
Alta Verapaz,Chahal,Hombre,87,2,Ladina (o)
Alta Verapaz,Chahal,Hombre,87,3,Maya
Alta Verapaz,Chahal,Hombre,88,1,Ladina (o)
Alta Verapaz,Chahal,Hombre,88,6,Maya
Alta Verapaz,Chahal,Hombre,89,2,Maya
Alta Verapaz,Chahal,Hombre,90,2,Maya
Alta Verapaz,Chahal,Hombre,91,1,Maya
Alta Verapaz,Chahal,Hombre,92,1,Ladina (o)
Alta Verapaz,Chahal,Hombre,92,1,Maya
Alta Verapaz,Chahal,Hombre,98,2,Maya
Alta Verapaz,Chahal,Hombre,99,1,Maya
Alta Verapaz,Chahal,Mujer,0,14,Ladina (o)
Alta Verapaz,Chahal,Mujer,0,305,Maya
Alta Verapaz,Chahal,Mujer,1,20,Ladina (o)
Alta Verapaz,Chahal,Mujer,1,368,Maya
Alta Verapaz,Chahal,Mujer,2,1,Afrodescendiente/Creole/Afromestizo
Alta Verapaz,Chahal,Mujer,2,16,Ladina (o)
Alta Verapaz,Chahal,Mujer,2,391,Maya
Alta Verapaz,Chahal,Mujer,3,13,Ladina (o)
Alta Verapaz,Chahal,Mujer,3,394,Maya
Alta Verapaz,Chahal,Mujer,4,1,Afrodescendiente/Creole/Afromestizo
Alta Verapaz,Chahal,Mujer,4,25,Ladina (o)
Alta Verapaz,Chahal,Mujer,4,334,Maya
Alta Verapaz,Chahal,Mujer,5,2,Afrodescendiente/Creole/Afromestizo
Alta Verapaz,Chahal,Mujer,5,23,Ladina (o)
Alta Verapaz,Chahal,Mujer,5,325,Maya
Alta Verapaz,Chahal,Mujer,6,25,Ladina (o)
Alta Verapaz,Chahal,Mujer,6,343,Maya
Alta Verapaz,Chahal,Mujer,7,1,Afrodescendiente/Creole/Afromestizo
Alta Verapaz,Chahal,Mujer,7,26,Ladina (o)
Alta Verapaz,Chahal,Mujer,7,331,Maya
Alta Verapaz,Chahal,Mujer,8,1,Extranjera (o)
Alta Verapaz,Chahal,Mujer,8,14,Ladina (o)
Alta Verapaz,Chahal,Mujer,8,317,Maya
Alta Verapaz,Chahal,Mujer,9,1,Afrodescendiente/Creole/Afromestizo
Alta Verapaz,Chahal,Mujer,9,21,Ladina (o)
Alta Verapaz,Chahal,Mujer,9,294,Maya
Alta Verapaz,Chahal,Mujer,10,1,Afrodescendiente/Creole/Afromestizo
Alta Verapaz,Chahal,Mujer,10,15,Ladina (o)
Alta Verapaz,Chahal,Mujer,10,337,Maya
Alta Verapaz,Chahal,Mujer,11,1,Afrodescendiente/Creole/Afromestizo
Alta Verapaz,Chahal,Mujer,11,14,Ladina (o)
Alta Verapaz,Chahal,Mujer,11,300,Maya
Alta Verapaz,Chahal,Mujer,12,2,Afrodescendiente/Creole/Afromestizo
Alta Verapaz,Chahal,Mujer,12,12,Ladina (o)
Alta Verapaz,Chahal,Mujer,12,248,Maya
Alta Verapaz,Chahal,Mujer,13,1,Afrodescendiente/Creole/Afromestizo
Alta Verapaz,Chahal,Mujer,13,13,Ladina (o)
Alta Verapaz,Chahal,Mujer,13,273,Maya
Alta Verapaz,Chahal,Mujer,14,12,Ladina (o)
Alta Verapaz,Chahal,Mujer,14,280,Maya
Alta Verapaz,Chahal,Mujer,15,1,Garífuna
Alta Verapaz,Chahal,Mujer,15,24,Ladina (o)
Alta Verapaz,Chahal,Mujer,15,294,Maya
Alta Verapaz,Chahal,Mujer,16,1,Afrodescendiente/Creole/Afromestizo
Alta Verapaz,Chahal,Mujer,16,13,Ladina (o)
Alta Verapaz,Chahal,Mujer,16,303,Maya
Alta Verapaz,Chahal,Mujer,17,16,Ladina (o)
Alta Verapaz,Chahal,Mujer,17,342,Maya
Alta Verapaz,Chahal,Mujer,18,21,Ladina (o)
Alta Verapaz,Chahal,Mujer,18,320,Maya
Alta Verapaz,Chahal,Mujer,19,15,Ladina (o)
Alta Verapaz,Chahal,Mujer,19,290,Maya
Alta Verapaz,Chahal,Mujer,20,1,Afrodescendiente/Creole/Afromestizo
Alta Verapaz,Chahal,Mujer,20,18,Ladina (o)
Alta Verapaz,Chahal,Mujer,20,325,Maya
Alta Verapaz,Chahal,Mujer,21,2,Afrodescendiente/Creole/Afromestizo
Alta Verapaz,Chahal,Mujer,21,17,Ladina (o)
Alta Verapaz,Chahal,Mujer,21,274,Maya
Alta Verapaz,Chahal,Mujer,22,17,Ladina (o)
Alta Verapaz,Chahal,Mujer,22,278,Maya
Alta Verapaz,Chahal,Mujer,23,2,Afrodescendiente/Creole/Afromestizo
Alta Verapaz,Chahal,Mujer,23,1,Garífuna
Alta Verapaz,Chahal,Mujer,23,20,Ladina (o)
Alta Verapaz,Chahal,Mujer,23,246,Maya
Alta Verapaz,Chahal,Mujer,24,1,Afrodescendiente/Creole/Afromestizo
Alta Verapaz,Chahal,Mujer,24,20,Ladina (o)
Alta Verapaz,Chahal,Mujer,24,256,Maya
Alta Verapaz,Chahal,Mujer,25,1,Extranjera (o)
Alta Verapaz,Chahal,Mujer,25,18,Ladina (o)
Alta Verapaz,Chahal,Mujer,25,216,Maya
Alta Verapaz,Chahal,Mujer,26,15,Ladina (o)
Alta Verapaz,Chahal,Mujer,26,196,Maya
Alta Verapaz,Chahal,Mujer,27,23,Ladina (o)
Alta Verapaz,Chahal,Mujer,27,193,Maya
Alta Verapaz,Chahal,Mujer,28,24,Ladina (o)
Alta Verapaz,Chahal,Mujer,28,178,Maya
Alta Verapaz,Chahal,Mujer,29,18,Ladina (o)
Alta Verapaz,Chahal,Mujer,29,198,Maya
Alta Verapaz,Chahal,Mujer,30,1,Afrodescendiente/Creole/Afromestizo
Alta Verapaz,Chahal,Mujer,30,9,Ladina (o)
Alta Verapaz,Chahal,Mujer,30,173,Maya
Alta Verapaz,Chahal,Mujer,31,1,Extranjera (o)
Alta Verapaz,Chahal,Mujer,31,13,Ladina (o)
Alta Verapaz,Chahal,Mujer,31,169,Maya
Alta Verapaz,Chahal,Mujer,32,13,Ladina (o)
Alta Verapaz,Chahal,Mujer,32,169,Maya
Alta Verapaz,Chahal,Mujer,33,1,Afrodescendiente/Creole/Afromestizo
Alta Verapaz,Chahal,Mujer,33,10,Ladina (o)
Alta Verapaz,Chahal,Mujer,33,157,Maya
Alta Verapaz,Chahal,Mujer,34,14,Ladina (o)
Alta Verapaz,Chahal,Mujer,34,153,Maya
Alta Verapaz,Chahal,Mujer,35,13,Ladina (o)
Alta Verapaz,Chahal,Mujer,35,155,Maya
Alta Verapaz,Chahal,Mujer,36,1,Extranjera (o)
Alta Verapaz,Chahal,Mujer,36,9,Ladina (o)
Alta Verapaz,Chahal,Mujer,36,176,Maya
Alta Verapaz,Chahal,Mujer,37,8,Ladina (o)
Alta Verapaz,Chahal,Mujer,37,141,Maya
Alta Verapaz,Chahal,Mujer,38,2,Afrodescendiente/Creole/Afromestizo
Alta Verapaz,Chahal,Mujer,38,11,Ladina (o)
Alta Verapaz,Chahal,Mujer,38,139,Maya
Alta Verapaz,Chahal,Mujer,39,4,Ladina (o)
Alta Verapaz,Chahal,Mujer,39,150,Maya
Alta Verapaz,Chahal,Mujer,40,1,Extranjera (o)
Alta Verapaz,Chahal,Mujer,40,9,Ladina (o)
Alta Verapaz,Chahal,Mujer,40,125,Maya
Alta Verapaz,Chahal,Mujer,41,5,Ladina (o)
Alta Verapaz,Chahal,Mujer,41,98,Maya
Alta Verapaz,Chahal,Mujer,42,9,Ladina (o)
Alta Verapaz,Chahal,Mujer,42,120,Maya
Alta Verapaz,Chahal,Mujer,43,5,Ladina (o)
Alta Verapaz,Chahal,Mujer,43,109,Maya
Alta Verapaz,Chahal,Mujer,44,2,Ladina (o)
Alta Verapaz,Chahal,Mujer,44,96,Maya
Alta Verapaz,Chahal,Mujer,45,1,Extranjera (o)
Alta Verapaz,Chahal,Mujer,45,10,Ladina (o)
Alta Verapaz,Chahal,Mujer,45,116,Maya
Alta Verapaz,Chahal,Mujer,46,3,Ladina (o)
Alta Verapaz,Chahal,Mujer,46,77,Maya
Alta Verapaz,Chahal,Mujer,47,7,Ladina (o)
Alta Verapaz,Chahal,Mujer,47,77,Maya
Alta Verapaz,Chahal,Mujer,48,10,Ladina (o)
Alta Verapaz,Chahal,Mujer,48,67,Maya
Alta Verapaz,Chahal,Mujer,49,1,Afrodescendiente/Creole/Afromestizo
Alta Verapaz,Chahal,Mujer,49,7,Ladina (o)
Alta Verapaz,Chahal,Mujer,49,67,Maya
Alta Verapaz,Chahal,Mujer,50,7,Ladina (o)
Alta Verapaz,Chahal,Mujer,50,79,Maya
Alta Verapaz,Chahal,Mujer,51,1,Extranjera (o)
Alta Verapaz,Chahal,Mujer,51,5,Ladina (o)
Alta Verapaz,Chahal,Mujer,51,68,Maya
Alta Verapaz,Chahal,Mujer,52,4,Ladina (o)
Alta Verapaz,Chahal,Mujer,52,64,Maya
Alta Verapaz,Chahal,Mujer,53,7,Ladina (o)
Alta Verapaz,Chahal,Mujer,53,65,Maya
Alta Verapaz,Chahal,Mujer,54,4,Ladina (o)
Alta Verapaz,Chahal,Mujer,54,82,Maya
Alta Verapaz,Chahal,Mujer,55,2,Ladina (o)
Alta Verapaz,Chahal,Mujer,55,61,Maya
Alta Verapaz,Chahal,Mujer,56,3,Ladina (o)
Alta Verapaz,Chahal,Mujer,56,59,Maya
Alta Verapaz,Chahal,Mujer,57,4,Ladina (o)
Alta Verapaz,Chahal,Mujer,57,58,Maya
Alta Verapaz,Chahal,Mujer,58,1,Afrodescendiente/Creole/Afromestizo
Alta Verapaz,Chahal,Mujer,58,7,Ladina (o)
Alta Verapaz,Chahal,Mujer,58,64,Maya
Alta Verapaz,Chahal,Mujer,59,6,Ladina (o)
Alta Verapaz,Chahal,Mujer,59,41,Maya
Alta Verapaz,Chahal,Mujer,60,5,Ladina (o)
Alta Verapaz,Chahal,Mujer,60,47,Maya
Alta Verapaz,Chahal,Mujer,61,5,Ladina (o)
Alta Verapaz,Chahal,Mujer,61,36,Maya
Alta Verapaz,Chahal,Mujer,62,8,Ladina (o)
Alta Verapaz,Chahal,Mujer,62,36,Maya
Alta Verapaz,Chahal,Mujer,63,7,Ladina (o)
Alta Verapaz,Chahal,Mujer,63,45,Maya
Alta Verapaz,Chahal,Mujer,64,1,Garífuna
Alta Verapaz,Chahal,Mujer,64,4,Ladina (o)
Alta Verapaz,Chahal,Mujer,64,34,Maya
Alta Verapaz,Chahal,Mujer,65,2,Ladina (o)
Alta Verapaz,Chahal,Mujer,65,29,Maya
Alta Verapaz,Chahal,Mujer,66,2,Ladina (o)
Alta Verapaz,Chahal,Mujer,66,34,Maya
Alta Verapaz,Chahal,Mujer,67,1,Extranjera (o)
Alta Verapaz,Chahal,Mujer,67,1,Ladina (o)
Alta Verapaz,Chahal,Mujer,67,42,Maya
Alta Verapaz,Chahal,Mujer,68,1,Ladina (o)
Alta Verapaz,Chahal,Mujer,68,21,Maya
Alta Verapaz,Chahal,Mujer,69,1,Extranjera (o)
Alta Verapaz,Chahal,Mujer,69,4,Ladina (o)
Alta Verapaz,Chahal,Mujer,69,20,Maya
Alta Verapaz,Chahal,Mujer,70,1,Ladina (o)
Alta Verapaz,Chahal,Mujer,70,23,Maya
Alta Verapaz,Chahal,Mujer,71,3,Ladina (o)
Alta Verapaz,Chahal,Mujer,71,27,Maya
Alta Verapaz,Chahal,Mujer,72,2,Ladina (o)
Alta Verapaz,Chahal,Mujer,72,15,Maya
Alta Verapaz,Chahal,Mujer,73,1,Ladina (o)
Alta Verapaz,Chahal,Mujer,73,22,Maya
Alta Verapaz,Chahal,Mujer,74,22,Maya
Alta Verapaz,Chahal,Mujer,75,2,Ladina (o)
Alta Verapaz,Chahal,Mujer,75,15,Maya
Alta Verapaz,Chahal,Mujer,76,10,Maya
Alta Verapaz,Chahal,Mujer,77,14,Maya
Alta Verapaz,Chahal,Mujer,78,15,Maya
Alta Verapaz,Chahal,Mujer,79,2,Ladina (o)
Alta Verapaz,Chahal,Mujer,79,15,Maya
Alta Verapaz,Chahal,Mujer,80,14,Maya
Alta Verapaz,Chahal,Mujer,81,13,Maya
Alta Verapaz,Chahal,Mujer,82,2,Ladina (o)
Alta Verapaz,Chahal,Mujer,82,6,Maya
Alta Verapaz,Chahal,Mujer,83,1,Ladina (o)
Alta Verapaz,Chahal,Mujer,83,4,Maya
Alta Verapaz,Chahal,Mujer,84,7,Maya
Alta Verapaz,Chahal,Mujer,85,1,Ladina (o)
Alta Verapaz,Chahal,Mujer,85,7,Maya
Alta Verapaz,Chahal,Mujer,86,7,Maya
Alta Verapaz,Chahal,Mujer,87,5,Maya
Alta Verapaz,Chahal,Mujer,88,1,Ladina (o)
Alta Verapaz,Chahal,Mujer,88,3,Maya
Alta Verapaz,Chahal,Mujer,89,3,Maya
Alta Verapaz,Chahal,Mujer,90,1,Maya
Alta Verapaz,Chahal,Mujer,92,3,Maya
Alta Verapaz,Chahal,Mujer,95,1,Maya
Alta Verapaz,Chahal,Mujer,97,1,Maya
Alta Verapaz,Chisec,Hombre,0,1,Afrodescendiente/Creole/Afromestizo
Alta Verapaz,Chisec,Hombre,0,63,Ladina (o)
Alta Verapaz,Chisec,Hombre,0,1177,Maya
Alta Verapaz,Chisec,Hombre,1,1,Garífuna
Alta Verapaz,Chisec,Hombre,1,79,Ladina (o)
Alta Verapaz,Chisec,Hombre,1,1162,Maya
Alta Verapaz,Chisec,Hombre,2,1,Garífuna
Alta Verapaz,Chisec,Hombre,2,73,Ladina (o)
Alta Verapaz,Chisec,Hombre,2,1219,Maya
Alta Verapaz,Chisec,Hombre,3,1,Afrodescendiente/Creole/Afromestizo
Alta Verapaz,Chisec,Hombre,3,2,Garífuna
Alta Verapaz,Chisec,Hombre,3,74,Ladina (o)
Alta Verapaz,Chisec,Hombre,3,1226,Maya
Alta Verapaz,Chisec,Hombre,4,1,Garífuna
Alta Verapaz,Chisec,Hombre,4,94,Ladina (o)
Alta Verapaz,Chisec,Hombre,4,1176,Maya
Alta Verapaz,Chisec,Hombre,5,2,Afrodescendiente/Creole/Afromestizo
Alta Verapaz,Chisec,Hombre,5,69,Ladina (o)
Alta Verapaz,Chisec,Hombre,5,1222,Maya
Alta Verapaz,Chisec,Hombre,6,1,Extranjera (o)
Alta Verapaz,Chisec,Hombre,6,73,Ladina (o)
Alta Verapaz,Chisec,Hombre,6,1211,Maya
Alta Verapaz,Chisec,Hombre,7,1,Garífuna
Alta Verapaz,Chisec,Hombre,7,85,Ladina (o)
Alta Verapaz,Chisec,Hombre,7,1183,Maya
Alta Verapaz,Chisec,Hombre,8,81,Ladina (o)
Alta Verapaz,Chisec,Hombre,8,1128,Maya
Alta Verapaz,Chisec,Hombre,9,2,Afrodescendiente/Creole/Afromestizo
Alta Verapaz,Chisec,Hombre,9,71,Ladina (o)
Alta Verapaz,Chisec,Hombre,9,1106,Maya
Alta Verapaz,Chisec,Hombre,10,1,Afrodescendiente/Creole/Afromestizo
Alta Verapaz,Chisec,Hombre,10,77,Ladina (o)
Alta Verapaz,Chisec,Hombre,10,1164,Maya
Alta Verapaz,Chisec,Hombre,11,2,Garífuna
Alta Verapaz,Chisec,Hombre,11,72,Ladina (o)
Alta Verapaz,Chisec,Hombre,11,1063,Maya
Alta Verapaz,Chisec,Hombre,12,1,Afrodescendiente/Creole/Afromestizo
Alta Verapaz,Chisec,Hombre,12,62,Ladina (o)
Alta Verapaz,Chisec,Hombre,12,1033,Maya
Alta Verapaz,Chisec,Hombre,13,2,Afrodescendiente/Creole/Afromestizo
Alta Verapaz,Chisec,Hombre,13,1,Garífuna
Alta Verapaz,Chisec,Hombre,13,71,Ladina (o)
Alta Verapaz,Chisec,Hombre,13,1073,Maya
Alta Verapaz,Chisec,Hombre,14,1,Afrodescendiente/Creole/Afromestizo
Alta Verapaz,Chisec,Hombre,14,1,Garífuna
Alta Verapaz,Chisec,Hombre,14,62,Ladina (o)
Alta Verapaz,Chisec,Hombre,14,1007,Maya
Alta Verapaz,Chisec,Hombre,15,3,Afrodescendiente/Creole/Afromestizo
Alta Verapaz,Chisec,Hombre,15,1,Extranjera (o)
Alta Verapaz,Chisec,Hombre,15,63,Ladina (o)
Alta Verapaz,Chisec,Hombre,15,1014,Maya
