NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,Recuento de PCP1,POCUPA||Personas Ocupadas
Sololá,Concepción,Hombre,44,2,
Sololá,Concepción,Hombre,44,15,Población ocupada
Sololá,Concepción,Hombre,45,1,
Sololá,Concepción,Hombre,45,21,Población ocupada
Sololá,Concepción,Hombre,46,4,
Sololá,Concepción,Hombre,46,13,Población ocupada
Sololá,Concepción,Hombre,47,15,Población ocupada
Sololá,Concepción,Hombre,48,1,
Sololá,Concepción,Hombre,48,22,Población ocupada
Sololá,Concepción,Hombre,49,3,
Sololá,Concepción,Hombre,49,19,Población ocupada
Sololá,Concepción,Hombre,50,4,
Sololá,Concepción,Hombre,50,32,Población ocupada
Sololá,Concepción,Hombre,51,6,Población ocupada
Sololá,Concepción,Hombre,52,4,
Sololá,Concepción,Hombre,52,12,Población ocupada
Sololá,Concepción,Hombre,53,2,
Sololá,Concepción,Hombre,53,12,Población ocupada
Sololá,Concepción,Hombre,54,1,
Sololá,Concepción,Hombre,54,10,Población ocupada
Sololá,Concepción,Hombre,55,3,
Sololá,Concepción,Hombre,55,11,Población ocupada
Sololá,Concepción,Hombre,56,10,Población ocupada
Sololá,Concepción,Hombre,57,1,
Sololá,Concepción,Hombre,57,8,Población ocupada
Sololá,Concepción,Hombre,58,3,
Sololá,Concepción,Hombre,58,8,Población ocupada
Sololá,Concepción,Hombre,59,6,Población ocupada
Sololá,Concepción,Hombre,60,4,
Sololá,Concepción,Hombre,60,10,Población ocupada
Sololá,Concepción,Hombre,61,1,
Sololá,Concepción,Hombre,61,2,Población ocupada
Sololá,Concepción,Hombre,62,2,
Sololá,Concepción,Hombre,62,7,Población ocupada
Sololá,Concepción,Hombre,63,3,
Sololá,Concepción,Hombre,63,9,Población ocupada
Sololá,Concepción,Hombre,64,4,
Sololá,Concepción,Hombre,64,3,Población ocupada
Sololá,Concepción,Hombre,65,3,
Sololá,Concepción,Hombre,65,15,Población ocupada
Sololá,Concepción,Hombre,66,4,
Sololá,Concepción,Hombre,66,4,Población ocupada
Sololá,Concepción,Hombre,67,2,
Sololá,Concepción,Hombre,67,6,Población ocupada
Sololá,Concepción,Hombre,68,3,
Sololá,Concepción,Hombre,68,8,Población ocupada
Sololá,Concepción,Hombre,69,1,
Sololá,Concepción,Hombre,69,5,Población ocupada
Sololá,Concepción,Hombre,70,4,
Sololá,Concepción,Hombre,70,4,Población ocupada
Sololá,Concepción,Hombre,71,5,
Sololá,Concepción,Hombre,71,6,Población ocupada
Sololá,Concepción,Hombre,72,1,
Sololá,Concepción,Hombre,72,3,Población ocupada
Sololá,Concepción,Hombre,73,3,
Sololá,Concepción,Hombre,74,1,Población ocupada
Sololá,Concepción,Hombre,75,3,
Sololá,Concepción,Hombre,75,3,Población ocupada
Sololá,Concepción,Hombre,76,3,
Sololá,Concepción,Hombre,76,2,Población ocupada
Sololá,Concepción,Hombre,77,2,
Sololá,Concepción,Hombre,77,1,Población ocupada
Sololá,Concepción,Hombre,78,4,
Sololá,Concepción,Hombre,78,1,Población ocupada
Sololá,Concepción,Hombre,79,4,
Sololá,Concepción,Hombre,80,5,
Sololá,Concepción,Hombre,81,1,
Sololá,Concepción,Hombre,84,3,
Sololá,Concepción,Hombre,85,1,
Sololá,Concepción,Hombre,88,2,
Sololá,Concepción,Hombre,89,1,
Sololá,Concepción,Mujer,0,67,
Sololá,Concepción,Mujer,1,81,
Sololá,Concepción,Mujer,2,80,
Sololá,Concepción,Mujer,3,87,
Sololá,Concepción,Mujer,4,95,
Sololá,Concepción,Mujer,5,96,
Sololá,Concepción,Mujer,6,83,
Sololá,Concepción,Mujer,7,96,
Sololá,Concepción,Mujer,8,93,
Sololá,Concepción,Mujer,8,1,Población ocupada
Sololá,Concepción,Mujer,9,78,
Sololá,Concepción,Mujer,9,1,Población ocupada
Sololá,Concepción,Mujer,10,116,
Sololá,Concepción,Mujer,10,3,Población ocupada
Sololá,Concepción,Mujer,11,75,
Sololá,Concepción,Mujer,11,3,Población ocupada
Sololá,Concepción,Mujer,12,96,
Sololá,Concepción,Mujer,12,7,Población ocupada
Sololá,Concepción,Mujer,13,73,
Sololá,Concepción,Mujer,13,7,Población ocupada
Sololá,Concepción,Mujer,14,76,
Sololá,Concepción,Mujer,14,19,Población ocupada
Sololá,Concepción,Mujer,15,81,
Sololá,Concepción,Mujer,15,19,Población ocupada
Sololá,Concepción,Mujer,16,45,
Sololá,Concepción,Mujer,16,22,Población ocupada
Sololá,Concepción,Mujer,17,69,
Sololá,Concepción,Mujer,17,24,Población ocupada
Sololá,Concepción,Mujer,18,75,
Sololá,Concepción,Mujer,18,25,Población ocupada
Sololá,Concepción,Mujer,19,40,
Sololá,Concepción,Mujer,19,11,Población ocupada
Sololá,Concepción,Mujer,20,73,
Sololá,Concepción,Mujer,20,20,Población ocupada
Sololá,Concepción,Mujer,21,43,
Sololá,Concepción,Mujer,21,24,Población ocupada
Sololá,Concepción,Mujer,22,53,
Sololá,Concepción,Mujer,22,20,Población ocupada
Sololá,Concepción,Mujer,23,52,
Sololá,Concepción,Mujer,23,18,Población ocupada
Sololá,Concepción,Mujer,24,52,
Sololá,Concepción,Mujer,24,18,Población ocupada
Sololá,Concepción,Mujer,25,54,
Sololá,Concepción,Mujer,25,20,Población ocupada
Sololá,Concepción,Mujer,26,31,
Sololá,Concepción,Mujer,26,26,Población ocupada
Sololá,Concepción,Mujer,27,36,
Sololá,Concepción,Mujer,27,19,Población ocupada
Sololá,Concepción,Mujer,28,51,
Sololá,Concepción,Mujer,28,18,Población ocupada
Sololá,Concepción,Mujer,29,30,
Sololá,Concepción,Mujer,29,12,Población ocupada
Sololá,Concepción,Mujer,30,47,
Sololá,Concepción,Mujer,30,17,Población ocupada
Sololá,Concepción,Mujer,31,29,
Sololá,Concepción,Mujer,31,8,Población ocupada
Sololá,Concepción,Mujer,32,35,
Sololá,Concepción,Mujer,32,18,Población ocupada
Sololá,Concepción,Mujer,33,27,
Sololá,Concepción,Mujer,33,11,Población ocupada
Sololá,Concepción,Mujer,34,12,
Sololá,Concepción,Mujer,34,21,Población ocupada
Sololá,Concepción,Mujer,35,37,
Sololá,Concepción,Mujer,35,22,Población ocupada
Sololá,Concepción,Mujer,36,27,
Sololá,Concepción,Mujer,36,11,Población ocupada
Sololá,Concepción,Mujer,37,23,
Sololá,Concepción,Mujer,37,15,Población ocupada
Sololá,Concepción,Mujer,38,29,
Sololá,Concepción,Mujer,38,22,Población ocupada
Sololá,Concepción,Mujer,39,19,
Sololá,Concepción,Mujer,39,8,Población ocupada
Sololá,Concepción,Mujer,40,30,
Sololá,Concepción,Mujer,40,17,Población ocupada
Sololá,Concepción,Mujer,41,12,
Sololá,Concepción,Mujer,41,4,Población ocupada
Sololá,Concepción,Mujer,42,26,
Sololá,Concepción,Mujer,42,7,Población ocupada
Sololá,Concepción,Mujer,43,18,
Sololá,Concepción,Mujer,43,11,Población ocupada
Sololá,Concepción,Mujer,44,21,
Sololá,Concepción,Mujer,44,5,Población ocupada
Sololá,Concepción,Mujer,45,18,
Sololá,Concepción,Mujer,45,3,Población ocupada
Sololá,Concepción,Mujer,46,14,
Sololá,Concepción,Mujer,46,5,Población ocupada
Sololá,Concepción,Mujer,47,11,
Sololá,Concepción,Mujer,47,4,Población ocupada
Sololá,Concepción,Mujer,48,17,
Sololá,Concepción,Mujer,48,12,Población ocupada
Sololá,Concepción,Mujer,49,10,
Sololá,Concepción,Mujer,49,7,Población ocupada
Sololá,Concepción,Mujer,50,19,
Sololá,Concepción,Mujer,50,3,Población ocupada
Sololá,Concepción,Mujer,51,16,
Sololá,Concepción,Mujer,51,1,Población ocupada
Sololá,Concepción,Mujer,52,15,
Sololá,Concepción,Mujer,52,3,Población ocupada
Sololá,Concepción,Mujer,53,13,
Sololá,Concepción,Mujer,53,7,Población ocupada
Sololá,Concepción,Mujer,54,7,
Sololá,Concepción,Mujer,54,4,Población ocupada
Sololá,Concepción,Mujer,55,10,
Sololá,Concepción,Mujer,55,3,Población ocupada
Sololá,Concepción,Mujer,56,7,
Sololá,Concepción,Mujer,56,1,Población ocupada
Sololá,Concepción,Mujer,57,8,
Sololá,Concepción,Mujer,57,5,Población ocupada
Sololá,Concepción,Mujer,58,11,
Sololá,Concepción,Mujer,58,3,Población ocupada
Sololá,Concepción,Mujer,59,4,
Sololá,Concepción,Mujer,60,22,
Sololá,Concepción,Mujer,60,2,Población ocupada
Sololá,Concepción,Mujer,61,3,
Sololá,Concepción,Mujer,61,3,Población ocupada
Sololá,Concepción,Mujer,62,3,
Sololá,Concepción,Mujer,62,3,Población ocupada
Sololá,Concepción,Mujer,63,11,
Sololá,Concepción,Mujer,63,3,Población ocupada
Sololá,Concepción,Mujer,64,9,
Sololá,Concepción,Mujer,64,3,Población ocupada
Sololá,Concepción,Mujer,65,8,
Sololá,Concepción,Mujer,65,2,Población ocupada
Sololá,Concepción,Mujer,66,7,
Sololá,Concepción,Mujer,66,4,Población ocupada
Sololá,Concepción,Mujer,67,7,
Sololá,Concepción,Mujer,67,1,Población ocupada
Sololá,Concepción,Mujer,68,12,
Sololá,Concepción,Mujer,68,3,Población ocupada
Sololá,Concepción,Mujer,69,7,
Sololá,Concepción,Mujer,69,1,Población ocupada
Sololá,Concepción,Mujer,70,9,
Sololá,Concepción,Mujer,71,3,
Sololá,Concepción,Mujer,72,8,
Sololá,Concepción,Mujer,73,4,
Sololá,Concepción,Mujer,74,6,
Sololá,Concepción,Mujer,74,1,Población ocupada
Sololá,Concepción,Mujer,75,3,
Sololá,Concepción,Mujer,75,2,Población ocupada
Sololá,Concepción,Mujer,76,1,
Sololá,Concepción,Mujer,76,1,Población ocupada
Sololá,Concepción,Mujer,77,5,
Sololá,Concepción,Mujer,77,1,Población ocupada
Sololá,Concepción,Mujer,78,8,
Sololá,Concepción,Mujer,79,4,
Sololá,Concepción,Mujer,80,4,
Sololá,Concepción,Mujer,81,1,
Sololá,Concepción,Mujer,82,1,
Sololá,Concepción,Mujer,83,1,
Sololá,Concepción,Mujer,84,1,
Sololá,Concepción,Mujer,86,2,
Sololá,Concepción,Mujer,87,1,
Sololá,Concepción,Mujer,88,1,
Sololá,Concepción,Mujer,89,1,
Sololá,Concepción,Mujer,92,1,
Sololá,Concepción,Mujer,93,1,Población ocupada
Sololá,Concepción,Mujer,95,1,
Sololá,Nahualá,Hombre,0,806,
Sololá,Nahualá,Hombre,1,872,
Sololá,Nahualá,Hombre,2,843,
Sololá,Nahualá,Hombre,3,881,
Sololá,Nahualá,Hombre,4,928,
Sololá,Nahualá,Hombre,5,927,
Sololá,Nahualá,Hombre,6,928,
Sololá,Nahualá,Hombre,7,860,
Sololá,Nahualá,Hombre,7,2,Población ocupada
Sololá,Nahualá,Hombre,8,806,
Sololá,Nahualá,Hombre,8,6,Población ocupada
Sololá,Nahualá,Hombre,9,829,
Sololá,Nahualá,Hombre,9,13,Población ocupada
Sololá,Nahualá,Hombre,10,839,
Sololá,Nahualá,Hombre,10,13,Población ocupada
Sololá,Nahualá,Hombre,11,885,
Sololá,Nahualá,Hombre,11,14,Población ocupada
Sololá,Nahualá,Hombre,12,917,
Sololá,Nahualá,Hombre,12,30,Población ocupada
Sololá,Nahualá,Hombre,13,885,
Sololá,Nahualá,Hombre,13,58,Población ocupada
Sololá,Nahualá,Hombre,14,780,
Sololá,Nahualá,Hombre,14,119,Población ocupada
Sololá,Nahualá,Hombre,15,734,
Sololá,Nahualá,Hombre,15,201,Población ocupada
Sololá,Nahualá,Hombre,16,603,
Sololá,Nahualá,Hombre,16,228,Población ocupada
Sololá,Nahualá,Hombre,17,588,
Sololá,Nahualá,Hombre,17,358,Población ocupada
Sololá,Nahualá,Hombre,18,533,
Sololá,Nahualá,Hombre,18,441,Población ocupada
Sololá,Nahualá,Hombre,19,352,
Sololá,Nahualá,Hombre,19,412,Población ocupada
Sololá,Nahualá,Hombre,20,323,
Sololá,Nahualá,Hombre,20,453,Población ocupada
Sololá,Nahualá,Hombre,21,236,
Sololá,Nahualá,Hombre,21,409,Población ocupada
Sololá,Nahualá,Hombre,22,233,
Sololá,Nahualá,Hombre,22,448,Población ocupada
Sololá,Nahualá,Hombre,23,195,
Sololá,Nahualá,Hombre,23,447,Población ocupada
Sololá,Nahualá,Hombre,24,149,
Sololá,Nahualá,Hombre,24,466,Población ocupada
Sololá,Nahualá,Hombre,25,163,
Sololá,Nahualá,Hombre,25,472,Población ocupada
Sololá,Nahualá,Hombre,26,130,
Sololá,Nahualá,Hombre,26,376,Población ocupada
Sololá,Nahualá,Hombre,27,129,
Sololá,Nahualá,Hombre,27,369,Población ocupada
Sololá,Nahualá,Hombre,28,119,
Sololá,Nahualá,Hombre,28,373,Población ocupada
Sololá,Nahualá,Hombre,29,87,
Sololá,Nahualá,Hombre,29,333,Población ocupada
Sololá,Nahualá,Hombre,30,107,
Sololá,Nahualá,Hombre,30,414,Población ocupada
Sololá,Nahualá,Hombre,31,63,
Sololá,Nahualá,Hombre,31,304,Población ocupada
Sololá,Nahualá,Hombre,32,73,
Sololá,Nahualá,Hombre,32,362,Población ocupada
Sololá,Nahualá,Hombre,33,63,
Sololá,Nahualá,Hombre,33,300,Población ocupada
Sololá,Nahualá,Hombre,34,47,
Sololá,Nahualá,Hombre,34,359,Población ocupada
Sololá,Nahualá,Hombre,35,80,
Sololá,Nahualá,Hombre,35,374,Población ocupada
Sololá,Nahualá,Hombre,36,70,
Sololá,Nahualá,Hombre,36,312,Población ocupada
Sololá,Nahualá,Hombre,37,57,
Sololá,Nahualá,Hombre,37,335,Población ocupada
Sololá,Nahualá,Hombre,38,69,
Sololá,Nahualá,Hombre,38,347,Población ocupada
Sololá,Nahualá,Hombre,39,55,
Sololá,Nahualá,Hombre,39,291,Población ocupada
Sololá,Nahualá,Hombre,40,77,
Sololá,Nahualá,Hombre,40,368,Población ocupada
Sololá,Nahualá,Hombre,41,41,
Sololá,Nahualá,Hombre,41,248,Población ocupada
Sololá,Nahualá,Hombre,42,51,
Sololá,Nahualá,Hombre,42,254,Población ocupada
Sololá,Nahualá,Hombre,43,47,
Sololá,Nahualá,Hombre,43,275,Población ocupada
Sololá,Nahualá,Hombre,44,48,
Sololá,Nahualá,Hombre,44,222,Población ocupada
Sololá,Nahualá,Hombre,45,63,
Sololá,Nahualá,Hombre,45,286,Población ocupada
Sololá,Nahualá,Hombre,46,28,
Sololá,Nahualá,Hombre,46,227,Población ocupada
Sololá,Nahualá,Hombre,47,42,
Sololá,Nahualá,Hombre,47,212,Población ocupada
Sololá,Nahualá,Hombre,48,51,
Sololá,Nahualá,Hombre,48,215,Población ocupada
Sololá,Nahualá,Hombre,49,29,
Sololá,Nahualá,Hombre,49,213,Población ocupada
Sololá,Nahualá,Hombre,50,68,
Sololá,Nahualá,Hombre,50,264,Población ocupada
Sololá,Nahualá,Hombre,51,26,
Sololá,Nahualá,Hombre,51,155,Población ocupada
Sololá,Nahualá,Hombre,52,41,
Sololá,Nahualá,Hombre,52,178,Población ocupada
Sololá,Nahualá,Hombre,53,42,
Sololá,Nahualá,Hombre,53,166,Población ocupada
Sololá,Nahualá,Hombre,54,35,
Sololá,Nahualá,Hombre,54,153,Población ocupada
Sololá,Nahualá,Hombre,55,48,
Sololá,Nahualá,Hombre,55,206,Población ocupada
Sololá,Nahualá,Hombre,56,39,
Sololá,Nahualá,Hombre,56,135,Población ocupada
Sololá,Nahualá,Hombre,57,33,
Sololá,Nahualá,Hombre,57,153,Población ocupada
Sololá,Nahualá,Hombre,58,46,
Sololá,Nahualá,Hombre,58,163,Población ocupada
Sololá,Nahualá,Hombre,59,31,
Sololá,Nahualá,Hombre,59,121,Población ocupada
Sololá,Nahualá,Hombre,60,72,
Sololá,Nahualá,Hombre,60,205,Población ocupada
Sololá,Nahualá,Hombre,61,30,
Sololá,Nahualá,Hombre,61,83,Población ocupada
Sololá,Nahualá,Hombre,62,45,
Sololá,Nahualá,Hombre,62,122,Población ocupada
Sololá,Nahualá,Hombre,63,46,
Sololá,Nahualá,Hombre,63,113,Población ocupada
Sololá,Nahualá,Hombre,64,47,
Sololá,Nahualá,Hombre,64,95,Población ocupada
Sololá,Nahualá,Hombre,65,64,
Sololá,Nahualá,Hombre,65,128,Población ocupada
Sololá,Nahualá,Hombre,66,31,
Sololá,Nahualá,Hombre,66,76,Población ocupada
Sololá,Nahualá,Hombre,67,39,
Sololá,Nahualá,Hombre,67,72,Población ocupada
Sololá,Nahualá,Hombre,68,55,
Sololá,Nahualá,Hombre,68,83,Población ocupada
Sololá,Nahualá,Hombre,69,44,
Sololá,Nahualá,Hombre,69,72,Población ocupada
Sololá,Nahualá,Hombre,70,63,
Sololá,Nahualá,Hombre,70,78,Población ocupada
Sololá,Nahualá,Hombre,71,41,
Sololá,Nahualá,Hombre,71,46,Población ocupada
Sololá,Nahualá,Hombre,72,42,
Sololá,Nahualá,Hombre,72,42,Población ocupada
Sololá,Nahualá,Hombre,73,39,
Sololá,Nahualá,Hombre,73,33,Población ocupada
Sololá,Nahualá,Hombre,74,31,
Sololá,Nahualá,Hombre,74,38,Población ocupada
Sololá,Nahualá,Hombre,75,52,
Sololá,Nahualá,Hombre,75,46,Población ocupada
Sololá,Nahualá,Hombre,76,35,
Sololá,Nahualá,Hombre,76,29,Población ocupada
Sololá,Nahualá,Hombre,77,25,
Sololá,Nahualá,Hombre,77,14,Población ocupada
Sololá,Nahualá,Hombre,78,48,
Sololá,Nahualá,Hombre,78,25,Población ocupada
Sololá,Nahualá,Hombre,79,31,
Sololá,Nahualá,Hombre,79,13,Población ocupada
Sololá,Nahualá,Hombre,80,42,
Sololá,Nahualá,Hombre,80,13,Población ocupada
Sololá,Nahualá,Hombre,81,17,
Sololá,Nahualá,Hombre,81,7,Población ocupada
Sololá,Nahualá,Hombre,82,26,
Sololá,Nahualá,Hombre,82,7,Población ocupada
Sololá,Nahualá,Hombre,83,33,
Sololá,Nahualá,Hombre,83,2,Población ocupada
Sololá,Nahualá,Hombre,84,26,
Sololá,Nahualá,Hombre,84,2,Población ocupada
Sololá,Nahualá,Hombre,85,27,
Sololá,Nahualá,Hombre,85,6,Población ocupada
Sololá,Nahualá,Hombre,86,11,
Sololá,Nahualá,Hombre,86,4,Población ocupada
Sololá,Nahualá,Hombre,87,19,
Sololá,Nahualá,Hombre,87,4,Población ocupada
Sololá,Nahualá,Hombre,88,23,
Sololá,Nahualá,Hombre,88,1,Población ocupada
Sololá,Nahualá,Hombre,89,9,
Sololá,Nahualá,Hombre,89,1,Población ocupada
Sololá,Nahualá,Hombre,90,14,
Sololá,Nahualá,Hombre,91,9,
Sololá,Nahualá,Hombre,91,2,Población ocupada
Sololá,Nahualá,Hombre,92,3,
Sololá,Nahualá,Hombre,93,4,
Sololá,Nahualá,Hombre,94,2,
Sololá,Nahualá,Hombre,95,3,
Sololá,Nahualá,Hombre,95,1,Población ocupada
Sololá,Nahualá,Hombre,96,2,
Sololá,Nahualá,Hombre,97,1,
Sololá,Nahualá,Hombre,100,3,
Sololá,Nahualá,Hombre,101,1,
Sololá,Nahualá,Mujer,0,765,
Sololá,Nahualá,Mujer,1,835,
Sololá,Nahualá,Mujer,2,798,
Sololá,Nahualá,Mujer,3,832,
Sololá,Nahualá,Mujer,4,898,
Sololá,Nahualá,Mujer,5,867,
Sololá,Nahualá,Mujer,6,841,
Sololá,Nahualá,Mujer,7,856,
Sololá,Nahualá,Mujer,7,3,Población ocupada
Sololá,Nahualá,Mujer,8,825,
Sololá,Nahualá,Mujer,8,7,Población ocupada
Sololá,Nahualá,Mujer,9,770,
Sololá,Nahualá,Mujer,9,6,Población ocupada
Sololá,Nahualá,Mujer,10,866,
Sololá,Nahualá,Mujer,10,5,Población ocupada
Sololá,Nahualá,Mujer,11,796,
Sololá,Nahualá,Mujer,11,9,Población ocupada
Sololá,Nahualá,Mujer,12,894,
Sololá,Nahualá,Mujer,12,12,Población ocupada
Sololá,Nahualá,Mujer,13,886,
Sololá,Nahualá,Mujer,13,28,Población ocupada
Sololá,Nahualá,Mujer,14,853,
Sololá,Nahualá,Mujer,14,51,Población ocupada
Sololá,Nahualá,Mujer,15,789,
Sololá,Nahualá,Mujer,15,84,Población ocupada
Sololá,Nahualá,Mujer,16,815,
Sololá,Nahualá,Mujer,16,96,Población ocupada
Sololá,Nahualá,Mujer,17,956,
Sololá,Nahualá,Mujer,17,154,Población ocupada
Sololá,Nahualá,Mujer,18,943,
Sololá,Nahualá,Mujer,18,147,Población ocupada
Sololá,Nahualá,Mujer,19,752,
Sololá,Nahualá,Mujer,19,139,Población ocupada
Sololá,Nahualá,Mujer,20,842,
Sololá,Nahualá,Mujer,20,177,Población ocupada
Sololá,Nahualá,Mujer,21,730,
Sololá,Nahualá,Mujer,21,155,Población ocupada
Sololá,Nahualá,Mujer,22,740,
Sololá,Nahualá,Mujer,22,164,Población ocupada
Sololá,Nahualá,Mujer,23,657,
Sololá,Nahualá,Mujer,23,200,Población ocupada
Sololá,Nahualá,Mujer,24,665,
Sololá,Nahualá,Mujer,24,182,Población ocupada
Sololá,Nahualá,Mujer,25,688,
Sololá,Nahualá,Mujer,25,212,Población ocupada
Sololá,Nahualá,Mujer,26,579,
Sololá,Nahualá,Mujer,26,161,Población ocupada
Sololá,Nahualá,Mujer,27,542,
Sololá,Nahualá,Mujer,27,177,Población ocupada
Sololá,Nahualá,Mujer,28,564,
Sololá,Nahualá,Mujer,28,176,Población ocupada
Sololá,Nahualá,Mujer,29,406,
Sololá,Nahualá,Mujer,29,133,Población ocupada
Sololá,Nahualá,Mujer,30,485,
Sololá,Nahualá,Mujer,30,183,Población ocupada
Sololá,Nahualá,Mujer,31,359,
Sololá,Nahualá,Mujer,31,142,Población ocupada
Sololá,Nahualá,Mujer,32,438,
Sololá,Nahualá,Mujer,32,126,Población ocupada
Sololá,Nahualá,Mujer,33,464,
Sololá,Nahualá,Mujer,33,143,Población ocupada
Sololá,Nahualá,Mujer,34,405,
Sololá,Nahualá,Mujer,34,136,Población ocupada
Sololá,Nahualá,Mujer,35,482,
Sololá,Nahualá,Mujer,35,159,Población ocupada
Sololá,Nahualá,Mujer,36,404,
Sololá,Nahualá,Mujer,36,125,Población ocupada
Sololá,Nahualá,Mujer,37,402,
Sololá,Nahualá,Mujer,37,115,Población ocupada
Sololá,Nahualá,Mujer,38,469,
Sololá,Nahualá,Mujer,38,120,Población ocupada
Sololá,Nahualá,Mujer,39,357,
Sololá,Nahualá,Mujer,39,119,Población ocupada
Sololá,Nahualá,Mujer,40,413,
Sololá,Nahualá,Mujer,40,124,Población ocupada
Sololá,Nahualá,Mujer,41,295,
Sololá,Nahualá,Mujer,41,61,Población ocupada
Sololá,Nahualá,Mujer,42,323,
Sololá,Nahualá,Mujer,42,72,Población ocupada
Sololá,Nahualá,Mujer,43,314,
Sololá,Nahualá,Mujer,43,75,Población ocupada
Sololá,Nahualá,Mujer,44,315,
Sololá,Nahualá,Mujer,44,63,Población ocupada
Sololá,Nahualá,Mujer,45,317,
Sololá,Nahualá,Mujer,45,65,Población ocupada
Sololá,Nahualá,Mujer,46,292,
Sololá,Nahualá,Mujer,46,57,Población ocupada
Sololá,Nahualá,Mujer,47,251,
Sololá,Nahualá,Mujer,47,81,Población ocupada
Sololá,Nahualá,Mujer,48,257,
Sololá,Nahualá,Mujer,48,65,Población ocupada
Sololá,Nahualá,Mujer,49,258,
Sololá,Nahualá,Mujer,49,68,Población ocupada
Sololá,Nahualá,Mujer,50,263,
Sololá,Nahualá,Mujer,50,62,Población ocupada
Sololá,Nahualá,Mujer,51,176,
Sololá,Nahualá,Mujer,51,40,Población ocupada
Sololá,Nahualá,Mujer,52,209,
Sololá,Nahualá,Mujer,52,40,Población ocupada
Sololá,Nahualá,Mujer,53,176,
Sololá,Nahualá,Mujer,53,33,Población ocupada
Sololá,Nahualá,Mujer,54,200,
Sololá,Nahualá,Mujer,54,44,Población ocupada
Sololá,Nahualá,Mujer,55,219,
Sololá,Nahualá,Mujer,55,40,Población ocupada
Sololá,Nahualá,Mujer,56,137,
