NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,PEA||Población económicamente activa,Recuento de PCP1
Alta Verapaz,Chahal,Hombre,34,Población económicamente activa,126
Alta Verapaz,Chahal,Hombre,35,,45
Alta Verapaz,Chahal,Hombre,35,Población económicamente activa,149
Alta Verapaz,Chahal,Hombre,36,,45
Alta Verapaz,Chahal,Hombre,36,Población económicamente activa,95
Alta Verapaz,Chahal,Hombre,37,,41
Alta Verapaz,Chahal,Hombre,37,Población económicamente activa,78
Alta Verapaz,Chahal,Hombre,38,,44
Alta Verapaz,Chahal,Hombre,38,Población económicamente activa,98
Alta Verapaz,Chahal,Hombre,39,,51
Alta Verapaz,Chahal,Hombre,39,Población económicamente activa,94
Alta Verapaz,Chahal,Hombre,40,,41
Alta Verapaz,Chahal,Hombre,40,Población económicamente activa,88
Alta Verapaz,Chahal,Hombre,41,,32
Alta Verapaz,Chahal,Hombre,41,Población económicamente activa,82
Alta Verapaz,Chahal,Hombre,42,,26
Alta Verapaz,Chahal,Hombre,42,Población económicamente activa,74
Alta Verapaz,Chahal,Hombre,43,,34
Alta Verapaz,Chahal,Hombre,43,Población económicamente activa,76
Alta Verapaz,Chahal,Hombre,44,,43
Alta Verapaz,Chahal,Hombre,44,Población económicamente activa,79
Alta Verapaz,Chahal,Hombre,45,,26
Alta Verapaz,Chahal,Hombre,45,Población económicamente activa,75
Alta Verapaz,Chahal,Hombre,46,,29
Alta Verapaz,Chahal,Hombre,46,Población económicamente activa,70
Alta Verapaz,Chahal,Hombre,47,,26
Alta Verapaz,Chahal,Hombre,47,Población económicamente activa,61
Alta Verapaz,Chahal,Hombre,48,,22
Alta Verapaz,Chahal,Hombre,48,Población económicamente activa,64
Alta Verapaz,Chahal,Hombre,49,,22
Alta Verapaz,Chahal,Hombre,49,Población económicamente activa,48
Alta Verapaz,Chahal,Hombre,50,,17
Alta Verapaz,Chahal,Hombre,50,Población económicamente activa,61
Alta Verapaz,Chahal,Hombre,51,,22
Alta Verapaz,Chahal,Hombre,51,Población económicamente activa,61
Alta Verapaz,Chahal,Hombre,52,,26
Alta Verapaz,Chahal,Hombre,52,Población económicamente activa,47
Alta Verapaz,Chahal,Hombre,53,,24
Alta Verapaz,Chahal,Hombre,53,Población económicamente activa,37
Alta Verapaz,Chahal,Hombre,54,,27
Alta Verapaz,Chahal,Hombre,54,Población económicamente activa,53
Alta Verapaz,Chahal,Hombre,55,,21
Alta Verapaz,Chahal,Hombre,55,Población económicamente activa,47
Alta Verapaz,Chahal,Hombre,56,,16
Alta Verapaz,Chahal,Hombre,56,Población económicamente activa,45
Alta Verapaz,Chahal,Hombre,57,,26
Alta Verapaz,Chahal,Hombre,57,Población económicamente activa,35
Alta Verapaz,Chahal,Hombre,58,,23
Alta Verapaz,Chahal,Hombre,58,Población económicamente activa,51
Alta Verapaz,Chahal,Hombre,59,,31
Alta Verapaz,Chahal,Hombre,59,Población económicamente activa,39
Alta Verapaz,Chahal,Hombre,60,,25
Alta Verapaz,Chahal,Hombre,60,Población económicamente activa,24
Alta Verapaz,Chahal,Hombre,61,,19
Alta Verapaz,Chahal,Hombre,61,Población económicamente activa,31
Alta Verapaz,Chahal,Hombre,62,,14
Alta Verapaz,Chahal,Hombre,62,Población económicamente activa,23
Alta Verapaz,Chahal,Hombre,63,,18
Alta Verapaz,Chahal,Hombre,63,Población económicamente activa,37
Alta Verapaz,Chahal,Hombre,64,,19
Alta Verapaz,Chahal,Hombre,64,Población económicamente activa,32
Alta Verapaz,Chahal,Hombre,65,,14
Alta Verapaz,Chahal,Hombre,65,Población económicamente activa,36
Alta Verapaz,Chahal,Hombre,66,,20
Alta Verapaz,Chahal,Hombre,66,Población económicamente activa,24
Alta Verapaz,Chahal,Hombre,67,,12
Alta Verapaz,Chahal,Hombre,67,Población económicamente activa,23
Alta Verapaz,Chahal,Hombre,68,,15
Alta Verapaz,Chahal,Hombre,68,Población económicamente activa,22
Alta Verapaz,Chahal,Hombre,69,,11
Alta Verapaz,Chahal,Hombre,69,Población económicamente activa,9
Alta Verapaz,Chahal,Hombre,70,,18
Alta Verapaz,Chahal,Hombre,70,Población económicamente activa,14
Alta Verapaz,Chahal,Hombre,71,,15
Alta Verapaz,Chahal,Hombre,71,Población económicamente activa,20
Alta Verapaz,Chahal,Hombre,72,,9
Alta Verapaz,Chahal,Hombre,72,Población económicamente activa,11
Alta Verapaz,Chahal,Hombre,73,,9
Alta Verapaz,Chahal,Hombre,73,Población económicamente activa,16
Alta Verapaz,Chahal,Hombre,74,,14
Alta Verapaz,Chahal,Hombre,74,Población económicamente activa,9
Alta Verapaz,Chahal,Hombre,75,,12
Alta Verapaz,Chahal,Hombre,75,Población económicamente activa,13
Alta Verapaz,Chahal,Hombre,76,,12
Alta Verapaz,Chahal,Hombre,76,Población económicamente activa,9
Alta Verapaz,Chahal,Hombre,77,,9
Alta Verapaz,Chahal,Hombre,77,Población económicamente activa,7
Alta Verapaz,Chahal,Hombre,78,,14
Alta Verapaz,Chahal,Hombre,78,Población económicamente activa,8
Alta Verapaz,Chahal,Hombre,79,,10
Alta Verapaz,Chahal,Hombre,79,Población económicamente activa,8
Alta Verapaz,Chahal,Hombre,80,,13
Alta Verapaz,Chahal,Hombre,80,Población económicamente activa,3
Alta Verapaz,Chahal,Hombre,81,,11
Alta Verapaz,Chahal,Hombre,81,Población económicamente activa,5
Alta Verapaz,Chahal,Hombre,82,,7
Alta Verapaz,Chahal,Hombre,82,Población económicamente activa,3
Alta Verapaz,Chahal,Hombre,83,,4
Alta Verapaz,Chahal,Hombre,83,Población económicamente activa,2
Alta Verapaz,Chahal,Hombre,84,,6
Alta Verapaz,Chahal,Hombre,84,Población económicamente activa,1
Alta Verapaz,Chahal,Hombre,85,,9
Alta Verapaz,Chahal,Hombre,85,Población económicamente activa,2
Alta Verapaz,Chahal,Hombre,86,,7
Alta Verapaz,Chahal,Hombre,86,Población económicamente activa,1
Alta Verapaz,Chahal,Hombre,87,,5
Alta Verapaz,Chahal,Hombre,88,,3
Alta Verapaz,Chahal,Hombre,88,Población económicamente activa,4
Alta Verapaz,Chahal,Hombre,89,,1
Alta Verapaz,Chahal,Hombre,89,Población económicamente activa,1
Alta Verapaz,Chahal,Hombre,90,,2
Alta Verapaz,Chahal,Hombre,91,,1
Alta Verapaz,Chahal,Hombre,92,,2
Alta Verapaz,Chahal,Hombre,98,,1
Alta Verapaz,Chahal,Hombre,98,Población económicamente activa,1
Alta Verapaz,Chahal,Hombre,99,,1
Alta Verapaz,Chahal,Mujer,0,,319
Alta Verapaz,Chahal,Mujer,1,,388
Alta Verapaz,Chahal,Mujer,2,,408
Alta Verapaz,Chahal,Mujer,3,,407
Alta Verapaz,Chahal,Mujer,4,,360
Alta Verapaz,Chahal,Mujer,5,,350
Alta Verapaz,Chahal,Mujer,6,,368
Alta Verapaz,Chahal,Mujer,7,,351
Alta Verapaz,Chahal,Mujer,7,Población económicamente activa,7
Alta Verapaz,Chahal,Mujer,8,,327
Alta Verapaz,Chahal,Mujer,8,Población económicamente activa,5
Alta Verapaz,Chahal,Mujer,9,,314
Alta Verapaz,Chahal,Mujer,9,Población económicamente activa,2
Alta Verapaz,Chahal,Mujer,10,,348
Alta Verapaz,Chahal,Mujer,10,Población económicamente activa,5
Alta Verapaz,Chahal,Mujer,11,,309
Alta Verapaz,Chahal,Mujer,11,Población económicamente activa,6
Alta Verapaz,Chahal,Mujer,12,,260
Alta Verapaz,Chahal,Mujer,12,Población económicamente activa,2
Alta Verapaz,Chahal,Mujer,13,,281
Alta Verapaz,Chahal,Mujer,13,Población económicamente activa,6
Alta Verapaz,Chahal,Mujer,14,,279
Alta Verapaz,Chahal,Mujer,14,Población económicamente activa,13
Alta Verapaz,Chahal,Mujer,15,,301
Alta Verapaz,Chahal,Mujer,15,Población económicamente activa,18
Alta Verapaz,Chahal,Mujer,16,,295
Alta Verapaz,Chahal,Mujer,16,Población económicamente activa,22
Alta Verapaz,Chahal,Mujer,17,,338
Alta Verapaz,Chahal,Mujer,17,Población económicamente activa,20
Alta Verapaz,Chahal,Mujer,18,,305
Alta Verapaz,Chahal,Mujer,18,Población económicamente activa,36
Alta Verapaz,Chahal,Mujer,19,,277
Alta Verapaz,Chahal,Mujer,19,Población económicamente activa,28
Alta Verapaz,Chahal,Mujer,20,,306
Alta Verapaz,Chahal,Mujer,20,Población económicamente activa,38
Alta Verapaz,Chahal,Mujer,21,,259
Alta Verapaz,Chahal,Mujer,21,Población económicamente activa,34
Alta Verapaz,Chahal,Mujer,22,,265
Alta Verapaz,Chahal,Mujer,22,Población económicamente activa,30
Alta Verapaz,Chahal,Mujer,23,,235
Alta Verapaz,Chahal,Mujer,23,Población económicamente activa,34
Alta Verapaz,Chahal,Mujer,24,,224
Alta Verapaz,Chahal,Mujer,24,Población económicamente activa,53
Alta Verapaz,Chahal,Mujer,25,,205
Alta Verapaz,Chahal,Mujer,25,Población económicamente activa,30
Alta Verapaz,Chahal,Mujer,26,,184
Alta Verapaz,Chahal,Mujer,26,Población económicamente activa,27
Alta Verapaz,Chahal,Mujer,27,,185
Alta Verapaz,Chahal,Mujer,27,Población económicamente activa,31
Alta Verapaz,Chahal,Mujer,28,,165
Alta Verapaz,Chahal,Mujer,28,Población económicamente activa,37
Alta Verapaz,Chahal,Mujer,29,,186
Alta Verapaz,Chahal,Mujer,29,Población económicamente activa,30
Alta Verapaz,Chahal,Mujer,30,,159
Alta Verapaz,Chahal,Mujer,30,Población económicamente activa,24
Alta Verapaz,Chahal,Mujer,31,,153
Alta Verapaz,Chahal,Mujer,31,Población económicamente activa,30
Alta Verapaz,Chahal,Mujer,32,,157
Alta Verapaz,Chahal,Mujer,32,Población económicamente activa,25
Alta Verapaz,Chahal,Mujer,33,,134
Alta Verapaz,Chahal,Mujer,33,Población económicamente activa,34
Alta Verapaz,Chahal,Mujer,34,,134
Alta Verapaz,Chahal,Mujer,34,Población económicamente activa,33
Alta Verapaz,Chahal,Mujer,35,,137
Alta Verapaz,Chahal,Mujer,35,Población económicamente activa,31
Alta Verapaz,Chahal,Mujer,36,,166
Alta Verapaz,Chahal,Mujer,36,Población económicamente activa,20
Alta Verapaz,Chahal,Mujer,37,,133
Alta Verapaz,Chahal,Mujer,37,Población económicamente activa,16
Alta Verapaz,Chahal,Mujer,38,,128
Alta Verapaz,Chahal,Mujer,38,Población económicamente activa,24
Alta Verapaz,Chahal,Mujer,39,,132
Alta Verapaz,Chahal,Mujer,39,Población económicamente activa,22
Alta Verapaz,Chahal,Mujer,40,,111
Alta Verapaz,Chahal,Mujer,40,Población económicamente activa,24
Alta Verapaz,Chahal,Mujer,41,,85
Alta Verapaz,Chahal,Mujer,41,Población económicamente activa,18
Alta Verapaz,Chahal,Mujer,42,,106
Alta Verapaz,Chahal,Mujer,42,Población económicamente activa,23
Alta Verapaz,Chahal,Mujer,43,,103
Alta Verapaz,Chahal,Mujer,43,Población económicamente activa,11
Alta Verapaz,Chahal,Mujer,44,,82
Alta Verapaz,Chahal,Mujer,44,Población económicamente activa,16
Alta Verapaz,Chahal,Mujer,45,,103
Alta Verapaz,Chahal,Mujer,45,Población económicamente activa,24
Alta Verapaz,Chahal,Mujer,46,,72
Alta Verapaz,Chahal,Mujer,46,Población económicamente activa,8
Alta Verapaz,Chahal,Mujer,47,,76
Alta Verapaz,Chahal,Mujer,47,Población económicamente activa,8
Alta Verapaz,Chahal,Mujer,48,,67
Alta Verapaz,Chahal,Mujer,48,Población económicamente activa,10
Alta Verapaz,Chahal,Mujer,49,,61
Alta Verapaz,Chahal,Mujer,49,Población económicamente activa,14
Alta Verapaz,Chahal,Mujer,50,,78
Alta Verapaz,Chahal,Mujer,50,Población económicamente activa,8
Alta Verapaz,Chahal,Mujer,51,,63
Alta Verapaz,Chahal,Mujer,51,Población económicamente activa,11
Alta Verapaz,Chahal,Mujer,52,,62
Alta Verapaz,Chahal,Mujer,52,Población económicamente activa,6
Alta Verapaz,Chahal,Mujer,53,,68
Alta Verapaz,Chahal,Mujer,53,Población económicamente activa,4
Alta Verapaz,Chahal,Mujer,54,,78
Alta Verapaz,Chahal,Mujer,54,Población económicamente activa,8
Alta Verapaz,Chahal,Mujer,55,,59
Alta Verapaz,Chahal,Mujer,55,Población económicamente activa,4
Alta Verapaz,Chahal,Mujer,56,,55
Alta Verapaz,Chahal,Mujer,56,Población económicamente activa,7
Alta Verapaz,Chahal,Mujer,57,,57
Alta Verapaz,Chahal,Mujer,57,Población económicamente activa,5
Alta Verapaz,Chahal,Mujer,58,,62
Alta Verapaz,Chahal,Mujer,58,Población económicamente activa,10
Alta Verapaz,Chahal,Mujer,59,,44
Alta Verapaz,Chahal,Mujer,59,Población económicamente activa,3
Alta Verapaz,Chahal,Mujer,60,,46
Alta Verapaz,Chahal,Mujer,60,Población económicamente activa,6
Alta Verapaz,Chahal,Mujer,61,,33
Alta Verapaz,Chahal,Mujer,61,Población económicamente activa,8
Alta Verapaz,Chahal,Mujer,62,,42
Alta Verapaz,Chahal,Mujer,62,Población económicamente activa,2
Alta Verapaz,Chahal,Mujer,63,,45
Alta Verapaz,Chahal,Mujer,63,Población económicamente activa,7
Alta Verapaz,Chahal,Mujer,64,,36
Alta Verapaz,Chahal,Mujer,64,Población económicamente activa,3
Alta Verapaz,Chahal,Mujer,65,,27
Alta Verapaz,Chahal,Mujer,65,Población económicamente activa,4
Alta Verapaz,Chahal,Mujer,66,,35
Alta Verapaz,Chahal,Mujer,66,Población económicamente activa,1
Alta Verapaz,Chahal,Mujer,67,,38
Alta Verapaz,Chahal,Mujer,67,Población económicamente activa,6
Alta Verapaz,Chahal,Mujer,68,,22
Alta Verapaz,Chahal,Mujer,69,,25
Alta Verapaz,Chahal,Mujer,70,,22
Alta Verapaz,Chahal,Mujer,70,Población económicamente activa,2
Alta Verapaz,Chahal,Mujer,71,,26
Alta Verapaz,Chahal,Mujer,71,Población económicamente activa,4
Alta Verapaz,Chahal,Mujer,72,,13
Alta Verapaz,Chahal,Mujer,72,Población económicamente activa,4
Alta Verapaz,Chahal,Mujer,73,,23
Alta Verapaz,Chahal,Mujer,74,,20
Alta Verapaz,Chahal,Mujer,74,Población económicamente activa,2
Alta Verapaz,Chahal,Mujer,75,,17
Alta Verapaz,Chahal,Mujer,76,,9
Alta Verapaz,Chahal,Mujer,76,Población económicamente activa,1
Alta Verapaz,Chahal,Mujer,77,,13
Alta Verapaz,Chahal,Mujer,77,Población económicamente activa,1
Alta Verapaz,Chahal,Mujer,78,,14
Alta Verapaz,Chahal,Mujer,78,Población económicamente activa,1
Alta Verapaz,Chahal,Mujer,79,,17
Alta Verapaz,Chahal,Mujer,80,,14
Alta Verapaz,Chahal,Mujer,81,,12
Alta Verapaz,Chahal,Mujer,81,Población económicamente activa,1
Alta Verapaz,Chahal,Mujer,82,,8
Alta Verapaz,Chahal,Mujer,83,,5
Alta Verapaz,Chahal,Mujer,84,,6
Alta Verapaz,Chahal,Mujer,84,Población económicamente activa,1
Alta Verapaz,Chahal,Mujer,85,,8
Alta Verapaz,Chahal,Mujer,86,,6
Alta Verapaz,Chahal,Mujer,86,Población económicamente activa,1
Alta Verapaz,Chahal,Mujer,87,,5
Alta Verapaz,Chahal,Mujer,88,,4
Alta Verapaz,Chahal,Mujer,89,,3
Alta Verapaz,Chahal,Mujer,90,,1
Alta Verapaz,Chahal,Mujer,92,,3
Alta Verapaz,Chahal,Mujer,95,,1
Alta Verapaz,Chahal,Mujer,97,,1
Alta Verapaz,Chisec,Hombre,0,,1241
Alta Verapaz,Chisec,Hombre,1,,1242
Alta Verapaz,Chisec,Hombre,2,,1293
Alta Verapaz,Chisec,Hombre,3,,1303
Alta Verapaz,Chisec,Hombre,4,,1271
Alta Verapaz,Chisec,Hombre,5,,1293
Alta Verapaz,Chisec,Hombre,6,,1285
Alta Verapaz,Chisec,Hombre,7,,1240
Alta Verapaz,Chisec,Hombre,7,Población económicamente activa,29
Alta Verapaz,Chisec,Hombre,8,,1168
Alta Verapaz,Chisec,Hombre,8,Población económicamente activa,41
Alta Verapaz,Chisec,Hombre,9,,1109
Alta Verapaz,Chisec,Hombre,9,Población económicamente activa,70
Alta Verapaz,Chisec,Hombre,10,,1155
Alta Verapaz,Chisec,Hombre,10,Población económicamente activa,87
Alta Verapaz,Chisec,Hombre,11,,1012
Alta Verapaz,Chisec,Hombre,11,Población económicamente activa,125
Alta Verapaz,Chisec,Hombre,12,,919
Alta Verapaz,Chisec,Hombre,12,Población económicamente activa,177
Alta Verapaz,Chisec,Hombre,13,,899
Alta Verapaz,Chisec,Hombre,13,Población económicamente activa,248
Alta Verapaz,Chisec,Hombre,14,,750
Alta Verapaz,Chisec,Hombre,14,Población económicamente activa,321
Alta Verapaz,Chisec,Hombre,15,,644
Alta Verapaz,Chisec,Hombre,15,Población económicamente activa,437
Alta Verapaz,Chisec,Hombre,16,,598
Alta Verapaz,Chisec,Hombre,16,Población económicamente activa,523
Alta Verapaz,Chisec,Hombre,17,,461
Alta Verapaz,Chisec,Hombre,17,Población económicamente activa,653
Alta Verapaz,Chisec,Hombre,18,,366
Alta Verapaz,Chisec,Hombre,18,Población económicamente activa,756
Alta Verapaz,Chisec,Hombre,19,,225
Alta Verapaz,Chisec,Hombre,19,Población económicamente activa,699
Alta Verapaz,Chisec,Hombre,20,,193
Alta Verapaz,Chisec,Hombre,20,Población económicamente activa,713
Alta Verapaz,Chisec,Hombre,21,,117
Alta Verapaz,Chisec,Hombre,21,Población económicamente activa,778
Alta Verapaz,Chisec,Hombre,22,,88
Alta Verapaz,Chisec,Hombre,22,Población económicamente activa,736
Alta Verapaz,Chisec,Hombre,23,,90
Alta Verapaz,Chisec,Hombre,23,Población económicamente activa,766
Alta Verapaz,Chisec,Hombre,24,,71
Alta Verapaz,Chisec,Hombre,24,Población económicamente activa,721
Alta Verapaz,Chisec,Hombre,25,,57
Alta Verapaz,Chisec,Hombre,25,Población económicamente activa,716
Alta Verapaz,Chisec,Hombre,26,,32
Alta Verapaz,Chisec,Hombre,26,Población económicamente activa,561
Alta Verapaz,Chisec,Hombre,27,,38
Alta Verapaz,Chisec,Hombre,27,Población económicamente activa,635
Alta Verapaz,Chisec,Hombre,28,,33
Alta Verapaz,Chisec,Hombre,28,Población económicamente activa,614
Alta Verapaz,Chisec,Hombre,29,,32
Alta Verapaz,Chisec,Hombre,29,Población económicamente activa,555
Alta Verapaz,Chisec,Hombre,30,,24
Alta Verapaz,Chisec,Hombre,30,Población económicamente activa,538
Alta Verapaz,Chisec,Hombre,31,,22
Alta Verapaz,Chisec,Hombre,31,Población económicamente activa,513
Alta Verapaz,Chisec,Hombre,32,,16
Alta Verapaz,Chisec,Hombre,32,Población económicamente activa,500
Alta Verapaz,Chisec,Hombre,33,,44
Alta Verapaz,Chisec,Hombre,33,Población económicamente activa,499
Alta Verapaz,Chisec,Hombre,34,,21
Alta Verapaz,Chisec,Hombre,34,Población económicamente activa,510
Alta Verapaz,Chisec,Hombre,35,,27
Alta Verapaz,Chisec,Hombre,35,Población económicamente activa,459
Alta Verapaz,Chisec,Hombre,36,,16
Alta Verapaz,Chisec,Hombre,36,Población económicamente activa,473
Alta Verapaz,Chisec,Hombre,37,,23
Alta Verapaz,Chisec,Hombre,37,Población económicamente activa,429
Alta Verapaz,Chisec,Hombre,38,,21
Alta Verapaz,Chisec,Hombre,38,Población económicamente activa,387
Alta Verapaz,Chisec,Hombre,39,,21
Alta Verapaz,Chisec,Hombre,39,Población económicamente activa,393
Alta Verapaz,Chisec,Hombre,40,,24
Alta Verapaz,Chisec,Hombre,40,Población económicamente activa,383
Alta Verapaz,Chisec,Hombre,41,,14
Alta Verapaz,Chisec,Hombre,41,Población económicamente activa,326
Alta Verapaz,Chisec,Hombre,42,,11
Alta Verapaz,Chisec,Hombre,42,Población económicamente activa,332
Alta Verapaz,Chisec,Hombre,43,,23
Alta Verapaz,Chisec,Hombre,43,Población económicamente activa,302
Alta Verapaz,Chisec,Hombre,44,,19
Alta Verapaz,Chisec,Hombre,44,Población económicamente activa,259
Alta Verapaz,Chisec,Hombre,45,,17
Alta Verapaz,Chisec,Hombre,45,Población económicamente activa,261
Alta Verapaz,Chisec,Hombre,46,,16
Alta Verapaz,Chisec,Hombre,46,Población económicamente activa,238
Alta Verapaz,Chisec,Hombre,47,,17
Alta Verapaz,Chisec,Hombre,47,Población económicamente activa,236
Alta Verapaz,Chisec,Hombre,48,,13
Alta Verapaz,Chisec,Hombre,48,Población económicamente activa,196
Alta Verapaz,Chisec,Hombre,49,,19
Alta Verapaz,Chisec,Hombre,49,Población económicamente activa,260
Alta Verapaz,Chisec,Hombre,50,,21
Alta Verapaz,Chisec,Hombre,50,Población económicamente activa,197
Alta Verapaz,Chisec,Hombre,51,,19
Alta Verapaz,Chisec,Hombre,51,Población económicamente activa,167
Alta Verapaz,Chisec,Hombre,52,,26
Alta Verapaz,Chisec,Hombre,52,Población económicamente activa,154
Alta Verapaz,Chisec,Hombre,53,,19
Alta Verapaz,Chisec,Hombre,53,Población económicamente activa,152
Alta Verapaz,Chisec,Hombre,54,,15
Alta Verapaz,Chisec,Hombre,54,Población económicamente activa,158
Alta Verapaz,Chisec,Hombre,55,,20
Alta Verapaz,Chisec,Hombre,55,Población económicamente activa,163
Alta Verapaz,Chisec,Hombre,56,,22
Alta Verapaz,Chisec,Hombre,56,Población económicamente activa,145
Alta Verapaz,Chisec,Hombre,57,,14
Alta Verapaz,Chisec,Hombre,57,Población económicamente activa,151
Alta Verapaz,Chisec,Hombre,58,,17
Alta Verapaz,Chisec,Hombre,58,Población económicamente activa,151
Alta Verapaz,Chisec,Hombre,59,,14
Alta Verapaz,Chisec,Hombre,59,Población económicamente activa,170
Alta Verapaz,Chisec,Hombre,60,,24
Alta Verapaz,Chisec,Hombre,60,Población económicamente activa,143
Alta Verapaz,Chisec,Hombre,61,,21
Alta Verapaz,Chisec,Hombre,61,Población económicamente activa,123
Alta Verapaz,Chisec,Hombre,62,,21
Alta Verapaz,Chisec,Hombre,62,Población económicamente activa,140
Alta Verapaz,Chisec,Hombre,63,,28
Alta Verapaz,Chisec,Hombre,63,Población económicamente activa,133
Alta Verapaz,Chisec,Hombre,64,,20
Alta Verapaz,Chisec,Hombre,64,Población económicamente activa,104
Alta Verapaz,Chisec,Hombre,65,,18
Alta Verapaz,Chisec,Hombre,65,Población económicamente activa,125
Alta Verapaz,Chisec,Hombre,66,,14
Alta Verapaz,Chisec,Hombre,66,Población económicamente activa,107
Alta Verapaz,Chisec,Hombre,67,,22
Alta Verapaz,Chisec,Hombre,67,Población económicamente activa,102
Alta Verapaz,Chisec,Hombre,68,,21
Alta Verapaz,Chisec,Hombre,68,Población económicamente activa,90
Alta Verapaz,Chisec,Hombre,69,,16
Alta Verapaz,Chisec,Hombre,69,Población económicamente activa,83
Alta Verapaz,Chisec,Hombre,70,,20
Alta Verapaz,Chisec,Hombre,70,Población económicamente activa,78
Alta Verapaz,Chisec,Hombre,71,,22
Alta Verapaz,Chisec,Hombre,71,Población económicamente activa,65
Alta Verapaz,Chisec,Hombre,72,,17
Alta Verapaz,Chisec,Hombre,72,Población económicamente activa,49
Alta Verapaz,Chisec,Hombre,73,,21
Alta Verapaz,Chisec,Hombre,73,Población económicamente activa,42
Alta Verapaz,Chisec,Hombre,74,,15
Alta Verapaz,Chisec,Hombre,74,Población económicamente activa,33
Alta Verapaz,Chisec,Hombre,75,,21
Alta Verapaz,Chisec,Hombre,75,Población económicamente activa,28
Alta Verapaz,Chisec,Hombre,76,,18
Alta Verapaz,Chisec,Hombre,76,Población económicamente activa,23
Alta Verapaz,Chisec,Hombre,77,,14
Alta Verapaz,Chisec,Hombre,77,Población económicamente activa,26
Alta Verapaz,Chisec,Hombre,78,,17
Alta Verapaz,Chisec,Hombre,78,Población económicamente activa,17
Alta Verapaz,Chisec,Hombre,79,,19
Alta Verapaz,Chisec,Hombre,79,Población económicamente activa,21
Alta Verapaz,Chisec,Hombre,80,,19
Alta Verapaz,Chisec,Hombre,80,Población económicamente activa,12
Alta Verapaz,Chisec,Hombre,81,,14
Alta Verapaz,Chisec,Hombre,81,Población económicamente activa,10
