NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,PCP16_A||Dificultad Vista,Recuento de PCP1
Alta Verapaz,Santa Catalina La Tinta,Hombre,47,No declarado,1
Alta Verapaz,Santa Catalina La Tinta,Hombre,47,"No, sin dificultad",96
Alta Verapaz,Santa Catalina La Tinta,Hombre,47,"Sí, con algo de dificultad",28
Alta Verapaz,Santa Catalina La Tinta,Hombre,48,"No, sin dificultad",90
Alta Verapaz,Santa Catalina La Tinta,Hombre,48,"Sí, con algo de dificultad",23
Alta Verapaz,Santa Catalina La Tinta,Hombre,48,"Sí, con mucha dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Hombre,49,No declarado,1
Alta Verapaz,Santa Catalina La Tinta,Hombre,49,"No, sin dificultad",100
Alta Verapaz,Santa Catalina La Tinta,Hombre,49,"Sí, con algo de dificultad",20
Alta Verapaz,Santa Catalina La Tinta,Hombre,49,"Sí, con mucha dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Hombre,50,"No, sin dificultad",78
Alta Verapaz,Santa Catalina La Tinta,Hombre,50,"Sí, con algo de dificultad",21
Alta Verapaz,Santa Catalina La Tinta,Hombre,50,"Sí, con mucha dificultad",3
Alta Verapaz,Santa Catalina La Tinta,Hombre,51,No puede,1
Alta Verapaz,Santa Catalina La Tinta,Hombre,51,"No, sin dificultad",71
Alta Verapaz,Santa Catalina La Tinta,Hombre,51,"Sí, con algo de dificultad",22
Alta Verapaz,Santa Catalina La Tinta,Hombre,51,"Sí, con mucha dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Hombre,52,"No, sin dificultad",88
Alta Verapaz,Santa Catalina La Tinta,Hombre,52,"Sí, con algo de dificultad",18
Alta Verapaz,Santa Catalina La Tinta,Hombre,52,"Sí, con mucha dificultad",3
Alta Verapaz,Santa Catalina La Tinta,Hombre,53,No declarado,1
Alta Verapaz,Santa Catalina La Tinta,Hombre,53,"No, sin dificultad",96
Alta Verapaz,Santa Catalina La Tinta,Hombre,53,"Sí, con algo de dificultad",20
Alta Verapaz,Santa Catalina La Tinta,Hombre,53,"Sí, con mucha dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Hombre,54,"No, sin dificultad",74
Alta Verapaz,Santa Catalina La Tinta,Hombre,54,"Sí, con algo de dificultad",15
Alta Verapaz,Santa Catalina La Tinta,Hombre,54,"Sí, con mucha dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Hombre,55,"No, sin dificultad",79
Alta Verapaz,Santa Catalina La Tinta,Hombre,55,"Sí, con algo de dificultad",21
Alta Verapaz,Santa Catalina La Tinta,Hombre,55,"Sí, con mucha dificultad",7
Alta Verapaz,Santa Catalina La Tinta,Hombre,56,No puede,1
Alta Verapaz,Santa Catalina La Tinta,Hombre,56,"No, sin dificultad",72
Alta Verapaz,Santa Catalina La Tinta,Hombre,56,"Sí, con algo de dificultad",23
Alta Verapaz,Santa Catalina La Tinta,Hombre,56,"Sí, con mucha dificultad",2
Alta Verapaz,Santa Catalina La Tinta,Hombre,57,"No, sin dificultad",74
Alta Verapaz,Santa Catalina La Tinta,Hombre,57,"Sí, con algo de dificultad",12
Alta Verapaz,Santa Catalina La Tinta,Hombre,57,"Sí, con mucha dificultad",3
Alta Verapaz,Santa Catalina La Tinta,Hombre,58,No puede,1
Alta Verapaz,Santa Catalina La Tinta,Hombre,58,"No, sin dificultad",68
Alta Verapaz,Santa Catalina La Tinta,Hombre,58,"Sí, con algo de dificultad",28
Alta Verapaz,Santa Catalina La Tinta,Hombre,58,"Sí, con mucha dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Hombre,59,"No, sin dificultad",61
Alta Verapaz,Santa Catalina La Tinta,Hombre,59,"Sí, con algo de dificultad",27
Alta Verapaz,Santa Catalina La Tinta,Hombre,59,"Sí, con mucha dificultad",4
Alta Verapaz,Santa Catalina La Tinta,Hombre,60,"No, sin dificultad",53
Alta Verapaz,Santa Catalina La Tinta,Hombre,60,"Sí, con algo de dificultad",21
Alta Verapaz,Santa Catalina La Tinta,Hombre,60,"Sí, con mucha dificultad",4
Alta Verapaz,Santa Catalina La Tinta,Hombre,61,No declarado,1
Alta Verapaz,Santa Catalina La Tinta,Hombre,61,"No, sin dificultad",49
Alta Verapaz,Santa Catalina La Tinta,Hombre,61,"Sí, con algo de dificultad",15
Alta Verapaz,Santa Catalina La Tinta,Hombre,61,"Sí, con mucha dificultad",4
Alta Verapaz,Santa Catalina La Tinta,Hombre,62,"No, sin dificultad",48
Alta Verapaz,Santa Catalina La Tinta,Hombre,62,"Sí, con algo de dificultad",24
Alta Verapaz,Santa Catalina La Tinta,Hombre,62,"Sí, con mucha dificultad",2
Alta Verapaz,Santa Catalina La Tinta,Hombre,63,"No, sin dificultad",59
Alta Verapaz,Santa Catalina La Tinta,Hombre,63,"Sí, con algo de dificultad",19
Alta Verapaz,Santa Catalina La Tinta,Hombre,63,"Sí, con mucha dificultad",4
Alta Verapaz,Santa Catalina La Tinta,Hombre,64,"No, sin dificultad",45
Alta Verapaz,Santa Catalina La Tinta,Hombre,64,"Sí, con algo de dificultad",17
Alta Verapaz,Santa Catalina La Tinta,Hombre,64,"Sí, con mucha dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Hombre,65,"No, sin dificultad",44
Alta Verapaz,Santa Catalina La Tinta,Hombre,65,"Sí, con algo de dificultad",20
Alta Verapaz,Santa Catalina La Tinta,Hombre,65,"Sí, con mucha dificultad",2
Alta Verapaz,Santa Catalina La Tinta,Hombre,66,"No, sin dificultad",50
Alta Verapaz,Santa Catalina La Tinta,Hombre,66,"Sí, con algo de dificultad",15
Alta Verapaz,Santa Catalina La Tinta,Hombre,66,"Sí, con mucha dificultad",4
Alta Verapaz,Santa Catalina La Tinta,Hombre,67,"No, sin dificultad",41
Alta Verapaz,Santa Catalina La Tinta,Hombre,67,"Sí, con algo de dificultad",18
Alta Verapaz,Santa Catalina La Tinta,Hombre,67,"Sí, con mucha dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Hombre,68,No puede,1
Alta Verapaz,Santa Catalina La Tinta,Hombre,68,"No, sin dificultad",35
Alta Verapaz,Santa Catalina La Tinta,Hombre,68,"Sí, con algo de dificultad",15
Alta Verapaz,Santa Catalina La Tinta,Hombre,68,"Sí, con mucha dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Hombre,69,No puede,1
Alta Verapaz,Santa Catalina La Tinta,Hombre,69,"No, sin dificultad",35
Alta Verapaz,Santa Catalina La Tinta,Hombre,69,"Sí, con algo de dificultad",26
Alta Verapaz,Santa Catalina La Tinta,Hombre,69,"Sí, con mucha dificultad",2
Alta Verapaz,Santa Catalina La Tinta,Hombre,70,"No, sin dificultad",35
Alta Verapaz,Santa Catalina La Tinta,Hombre,70,"Sí, con algo de dificultad",18
Alta Verapaz,Santa Catalina La Tinta,Hombre,70,"Sí, con mucha dificultad",3
Alta Verapaz,Santa Catalina La Tinta,Hombre,71,No puede,1
Alta Verapaz,Santa Catalina La Tinta,Hombre,71,"No, sin dificultad",26
Alta Verapaz,Santa Catalina La Tinta,Hombre,71,"Sí, con algo de dificultad",19
Alta Verapaz,Santa Catalina La Tinta,Hombre,71,"Sí, con mucha dificultad",3
Alta Verapaz,Santa Catalina La Tinta,Hombre,72,"No, sin dificultad",25
Alta Verapaz,Santa Catalina La Tinta,Hombre,72,"Sí, con algo de dificultad",18
Alta Verapaz,Santa Catalina La Tinta,Hombre,72,"Sí, con mucha dificultad",4
Alta Verapaz,Santa Catalina La Tinta,Hombre,73,"No, sin dificultad",21
Alta Verapaz,Santa Catalina La Tinta,Hombre,73,"Sí, con algo de dificultad",8
Alta Verapaz,Santa Catalina La Tinta,Hombre,73,"Sí, con mucha dificultad",2
Alta Verapaz,Santa Catalina La Tinta,Hombre,74,"No, sin dificultad",16
Alta Verapaz,Santa Catalina La Tinta,Hombre,74,"Sí, con algo de dificultad",18
Alta Verapaz,Santa Catalina La Tinta,Hombre,74,"Sí, con mucha dificultad",2
Alta Verapaz,Santa Catalina La Tinta,Hombre,75,"No, sin dificultad",9
Alta Verapaz,Santa Catalina La Tinta,Hombre,75,"Sí, con algo de dificultad",11
Alta Verapaz,Santa Catalina La Tinta,Hombre,75,"Sí, con mucha dificultad",2
Alta Verapaz,Santa Catalina La Tinta,Hombre,76,"No, sin dificultad",15
Alta Verapaz,Santa Catalina La Tinta,Hombre,76,"Sí, con algo de dificultad",10
Alta Verapaz,Santa Catalina La Tinta,Hombre,76,"Sí, con mucha dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Hombre,77,"No, sin dificultad",9
Alta Verapaz,Santa Catalina La Tinta,Hombre,77,"Sí, con algo de dificultad",11
Alta Verapaz,Santa Catalina La Tinta,Hombre,77,"Sí, con mucha dificultad",4
Alta Verapaz,Santa Catalina La Tinta,Hombre,78,"No, sin dificultad",15
Alta Verapaz,Santa Catalina La Tinta,Hombre,78,"Sí, con algo de dificultad",17
Alta Verapaz,Santa Catalina La Tinta,Hombre,78,"Sí, con mucha dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Hombre,79,No puede,1
Alta Verapaz,Santa Catalina La Tinta,Hombre,79,"No, sin dificultad",7
Alta Verapaz,Santa Catalina La Tinta,Hombre,79,"Sí, con algo de dificultad",11
Alta Verapaz,Santa Catalina La Tinta,Hombre,79,"Sí, con mucha dificultad",2
Alta Verapaz,Santa Catalina La Tinta,Hombre,80,"No, sin dificultad",10
Alta Verapaz,Santa Catalina La Tinta,Hombre,80,"Sí, con algo de dificultad",9
Alta Verapaz,Santa Catalina La Tinta,Hombre,80,"Sí, con mucha dificultad",2
Alta Verapaz,Santa Catalina La Tinta,Hombre,81,"No, sin dificultad",10
Alta Verapaz,Santa Catalina La Tinta,Hombre,81,"Sí, con algo de dificultad",6
Alta Verapaz,Santa Catalina La Tinta,Hombre,81,"Sí, con mucha dificultad",5
Alta Verapaz,Santa Catalina La Tinta,Hombre,82,No puede,1
Alta Verapaz,Santa Catalina La Tinta,Hombre,82,"No, sin dificultad",10
Alta Verapaz,Santa Catalina La Tinta,Hombre,82,"Sí, con algo de dificultad",12
Alta Verapaz,Santa Catalina La Tinta,Hombre,82,"Sí, con mucha dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Hombre,83,No declarado,1
Alta Verapaz,Santa Catalina La Tinta,Hombre,83,"No, sin dificultad",6
Alta Verapaz,Santa Catalina La Tinta,Hombre,83,"Sí, con algo de dificultad",11
Alta Verapaz,Santa Catalina La Tinta,Hombre,83,"Sí, con mucha dificultad",2
Alta Verapaz,Santa Catalina La Tinta,Hombre,84,"No, sin dificultad",4
Alta Verapaz,Santa Catalina La Tinta,Hombre,84,"Sí, con algo de dificultad",5
Alta Verapaz,Santa Catalina La Tinta,Hombre,84,"Sí, con mucha dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Hombre,85,"No, sin dificultad",4
Alta Verapaz,Santa Catalina La Tinta,Hombre,85,"Sí, con algo de dificultad",6
Alta Verapaz,Santa Catalina La Tinta,Hombre,86,"No, sin dificultad",3
Alta Verapaz,Santa Catalina La Tinta,Hombre,86,"Sí, con algo de dificultad",3
Alta Verapaz,Santa Catalina La Tinta,Hombre,86,"Sí, con mucha dificultad",3
Alta Verapaz,Santa Catalina La Tinta,Hombre,87,No puede,1
Alta Verapaz,Santa Catalina La Tinta,Hombre,87,"No, sin dificultad",5
Alta Verapaz,Santa Catalina La Tinta,Hombre,87,"Sí, con mucha dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Hombre,88,"No, sin dificultad",3
Alta Verapaz,Santa Catalina La Tinta,Hombre,88,"Sí, con algo de dificultad",2
Alta Verapaz,Santa Catalina La Tinta,Hombre,88,"Sí, con mucha dificultad",2
Alta Verapaz,Santa Catalina La Tinta,Hombre,89,"Sí, con algo de dificultad",4
Alta Verapaz,Santa Catalina La Tinta,Hombre,89,"Sí, con mucha dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Hombre,90,"No, sin dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Hombre,91,"No, sin dificultad",2
Alta Verapaz,Santa Catalina La Tinta,Hombre,91,"Sí, con algo de dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Hombre,91,"Sí, con mucha dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Hombre,92,"Sí, con algo de dificultad",2
Alta Verapaz,Santa Catalina La Tinta,Hombre,92,"Sí, con mucha dificultad",2
Alta Verapaz,Santa Catalina La Tinta,Hombre,93,"No, sin dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Hombre,93,"Sí, con algo de dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Hombre,94,"No, sin dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Hombre,95,"Sí, con algo de dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Hombre,98,"No, sin dificultad",2
Alta Verapaz,Santa Catalina La Tinta,Hombre,98,"Sí, con mucha dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Hombre,99,"Sí, con algo de dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Hombre,100,"Sí, con algo de dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Mujer,0,,539
Alta Verapaz,Santa Catalina La Tinta,Mujer,1,,529
Alta Verapaz,Santa Catalina La Tinta,Mujer,2,,615
Alta Verapaz,Santa Catalina La Tinta,Mujer,3,,558
Alta Verapaz,Santa Catalina La Tinta,Mujer,4,No declarado,22
Alta Verapaz,Santa Catalina La Tinta,Mujer,4,"No, sin dificultad",513
Alta Verapaz,Santa Catalina La Tinta,Mujer,5,No declarado,9
Alta Verapaz,Santa Catalina La Tinta,Mujer,5,"No, sin dificultad",560
Alta Verapaz,Santa Catalina La Tinta,Mujer,5,"Sí, con algo de dificultad",2
Alta Verapaz,Santa Catalina La Tinta,Mujer,5,"Sí, con mucha dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Mujer,6,No declarado,5
Alta Verapaz,Santa Catalina La Tinta,Mujer,6,"No, sin dificultad",524
Alta Verapaz,Santa Catalina La Tinta,Mujer,6,"Sí, con algo de dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Mujer,7,No declarado,5
Alta Verapaz,Santa Catalina La Tinta,Mujer,7,"No, sin dificultad",523
Alta Verapaz,Santa Catalina La Tinta,Mujer,7,"Sí, con mucha dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Mujer,8,No declarado,2
Alta Verapaz,Santa Catalina La Tinta,Mujer,8,No puede,1
Alta Verapaz,Santa Catalina La Tinta,Mujer,8,"No, sin dificultad",514
Alta Verapaz,Santa Catalina La Tinta,Mujer,8,"Sí, con algo de dificultad",2
Alta Verapaz,Santa Catalina La Tinta,Mujer,9,No declarado,2
Alta Verapaz,Santa Catalina La Tinta,Mujer,9,"No, sin dificultad",566
Alta Verapaz,Santa Catalina La Tinta,Mujer,9,"Sí, con algo de dificultad",3
Alta Verapaz,Santa Catalina La Tinta,Mujer,10,No declarado,5
Alta Verapaz,Santa Catalina La Tinta,Mujer,10,"No, sin dificultad",555
Alta Verapaz,Santa Catalina La Tinta,Mujer,10,"Sí, con algo de dificultad",4
Alta Verapaz,Santa Catalina La Tinta,Mujer,10,"Sí, con mucha dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Mujer,11,"No, sin dificultad",470
Alta Verapaz,Santa Catalina La Tinta,Mujer,11,"Sí, con algo de dificultad",4
Alta Verapaz,Santa Catalina La Tinta,Mujer,12,No declarado,3
Alta Verapaz,Santa Catalina La Tinta,Mujer,12,"No, sin dificultad",503
Alta Verapaz,Santa Catalina La Tinta,Mujer,12,"Sí, con algo de dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Mujer,12,"Sí, con mucha dificultad",2
Alta Verapaz,Santa Catalina La Tinta,Mujer,13,No declarado,5
Alta Verapaz,Santa Catalina La Tinta,Mujer,13,"No, sin dificultad",461
Alta Verapaz,Santa Catalina La Tinta,Mujer,13,"Sí, con algo de dificultad",2
Alta Verapaz,Santa Catalina La Tinta,Mujer,14,No declarado,3
Alta Verapaz,Santa Catalina La Tinta,Mujer,14,No puede,1
Alta Verapaz,Santa Catalina La Tinta,Mujer,14,"No, sin dificultad",467
Alta Verapaz,Santa Catalina La Tinta,Mujer,14,"Sí, con algo de dificultad",2
Alta Verapaz,Santa Catalina La Tinta,Mujer,14,"Sí, con mucha dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Mujer,15,No declarado,4
Alta Verapaz,Santa Catalina La Tinta,Mujer,15,"No, sin dificultad",450
Alta Verapaz,Santa Catalina La Tinta,Mujer,15,"Sí, con algo de dificultad",2
Alta Verapaz,Santa Catalina La Tinta,Mujer,15,"Sí, con mucha dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Mujer,16,No declarado,3
Alta Verapaz,Santa Catalina La Tinta,Mujer,16,"No, sin dificultad",500
Alta Verapaz,Santa Catalina La Tinta,Mujer,16,"Sí, con algo de dificultad",5
Alta Verapaz,Santa Catalina La Tinta,Mujer,17,No declarado,3
Alta Verapaz,Santa Catalina La Tinta,Mujer,17,"No, sin dificultad",520
Alta Verapaz,Santa Catalina La Tinta,Mujer,17,"Sí, con algo de dificultad",4
Alta Verapaz,Santa Catalina La Tinta,Mujer,18,No declarado,3
Alta Verapaz,Santa Catalina La Tinta,Mujer,18,"No, sin dificultad",502
Alta Verapaz,Santa Catalina La Tinta,Mujer,18,"Sí, con algo de dificultad",3
Alta Verapaz,Santa Catalina La Tinta,Mujer,19,No declarado,5
Alta Verapaz,Santa Catalina La Tinta,Mujer,19,"No, sin dificultad",403
Alta Verapaz,Santa Catalina La Tinta,Mujer,19,"Sí, con algo de dificultad",5
Alta Verapaz,Santa Catalina La Tinta,Mujer,20,No declarado,3
Alta Verapaz,Santa Catalina La Tinta,Mujer,20,No puede,2
Alta Verapaz,Santa Catalina La Tinta,Mujer,20,"No, sin dificultad",403
Alta Verapaz,Santa Catalina La Tinta,Mujer,20,"Sí, con algo de dificultad",4
Alta Verapaz,Santa Catalina La Tinta,Mujer,20,"Sí, con mucha dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Mujer,21,No declarado,4
Alta Verapaz,Santa Catalina La Tinta,Mujer,21,"No, sin dificultad",417
Alta Verapaz,Santa Catalina La Tinta,Mujer,21,"Sí, con algo de dificultad",3
Alta Verapaz,Santa Catalina La Tinta,Mujer,21,"Sí, con mucha dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Mujer,22,No declarado,5
Alta Verapaz,Santa Catalina La Tinta,Mujer,22,"No, sin dificultad",368
Alta Verapaz,Santa Catalina La Tinta,Mujer,22,"Sí, con algo de dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Mujer,23,"No, sin dificultad",393
Alta Verapaz,Santa Catalina La Tinta,Mujer,23,"Sí, con algo de dificultad",4
Alta Verapaz,Santa Catalina La Tinta,Mujer,23,"Sí, con mucha dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Mujer,24,No declarado,2
Alta Verapaz,Santa Catalina La Tinta,Mujer,24,"No, sin dificultad",376
Alta Verapaz,Santa Catalina La Tinta,Mujer,24,"Sí, con algo de dificultad",6
Alta Verapaz,Santa Catalina La Tinta,Mujer,25,"No, sin dificultad",369
Alta Verapaz,Santa Catalina La Tinta,Mujer,25,"Sí, con algo de dificultad",2
Alta Verapaz,Santa Catalina La Tinta,Mujer,26,No declarado,1
Alta Verapaz,Santa Catalina La Tinta,Mujer,26,"No, sin dificultad",339
Alta Verapaz,Santa Catalina La Tinta,Mujer,26,"Sí, con algo de dificultad",3
Alta Verapaz,Santa Catalina La Tinta,Mujer,27,No declarado,2
Alta Verapaz,Santa Catalina La Tinta,Mujer,27,"No, sin dificultad",339
Alta Verapaz,Santa Catalina La Tinta,Mujer,27,"Sí, con algo de dificultad",3
Alta Verapaz,Santa Catalina La Tinta,Mujer,28,No declarado,3
Alta Verapaz,Santa Catalina La Tinta,Mujer,28,"No, sin dificultad",344
Alta Verapaz,Santa Catalina La Tinta,Mujer,28,"Sí, con algo de dificultad",4
Alta Verapaz,Santa Catalina La Tinta,Mujer,28,"Sí, con mucha dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Mujer,29,"No, sin dificultad",282
Alta Verapaz,Santa Catalina La Tinta,Mujer,29,"Sí, con algo de dificultad",2
Alta Verapaz,Santa Catalina La Tinta,Mujer,30,No declarado,1
Alta Verapaz,Santa Catalina La Tinta,Mujer,30,"No, sin dificultad",294
Alta Verapaz,Santa Catalina La Tinta,Mujer,30,"Sí, con algo de dificultad",5
Alta Verapaz,Santa Catalina La Tinta,Mujer,31,"No, sin dificultad",271
Alta Verapaz,Santa Catalina La Tinta,Mujer,31,"Sí, con algo de dificultad",3
Alta Verapaz,Santa Catalina La Tinta,Mujer,31,"Sí, con mucha dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Mujer,32,"No, sin dificultad",284
Alta Verapaz,Santa Catalina La Tinta,Mujer,32,"Sí, con algo de dificultad",9
Alta Verapaz,Santa Catalina La Tinta,Mujer,33,"No, sin dificultad",284
Alta Verapaz,Santa Catalina La Tinta,Mujer,33,"Sí, con algo de dificultad",9
Alta Verapaz,Santa Catalina La Tinta,Mujer,34,"No, sin dificultad",266
Alta Verapaz,Santa Catalina La Tinta,Mujer,34,"Sí, con algo de dificultad",4
Alta Verapaz,Santa Catalina La Tinta,Mujer,35,No declarado,3
Alta Verapaz,Santa Catalina La Tinta,Mujer,35,"No, sin dificultad",228
Alta Verapaz,Santa Catalina La Tinta,Mujer,35,"Sí, con algo de dificultad",8
Alta Verapaz,Santa Catalina La Tinta,Mujer,36,"No, sin dificultad",248
Alta Verapaz,Santa Catalina La Tinta,Mujer,36,"Sí, con algo de dificultad",3
Alta Verapaz,Santa Catalina La Tinta,Mujer,36,"Sí, con mucha dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Mujer,37,No declarado,1
Alta Verapaz,Santa Catalina La Tinta,Mujer,37,"No, sin dificultad",251
Alta Verapaz,Santa Catalina La Tinta,Mujer,37,"Sí, con algo de dificultad",12
Alta Verapaz,Santa Catalina La Tinta,Mujer,38,No declarado,3
Alta Verapaz,Santa Catalina La Tinta,Mujer,38,"No, sin dificultad",253
Alta Verapaz,Santa Catalina La Tinta,Mujer,38,"Sí, con algo de dificultad",11
Alta Verapaz,Santa Catalina La Tinta,Mujer,39,No declarado,1
Alta Verapaz,Santa Catalina La Tinta,Mujer,39,"No, sin dificultad",195
Alta Verapaz,Santa Catalina La Tinta,Mujer,39,"Sí, con algo de dificultad",9
Alta Verapaz,Santa Catalina La Tinta,Mujer,40,No declarado,1
Alta Verapaz,Santa Catalina La Tinta,Mujer,40,"No, sin dificultad",200
Alta Verapaz,Santa Catalina La Tinta,Mujer,40,"Sí, con algo de dificultad",13
Alta Verapaz,Santa Catalina La Tinta,Mujer,41,No declarado,1
Alta Verapaz,Santa Catalina La Tinta,Mujer,41,"No, sin dificultad",194
Alta Verapaz,Santa Catalina La Tinta,Mujer,41,"Sí, con algo de dificultad",10
Alta Verapaz,Santa Catalina La Tinta,Mujer,42,No declarado,1
Alta Verapaz,Santa Catalina La Tinta,Mujer,42,"No, sin dificultad",169
Alta Verapaz,Santa Catalina La Tinta,Mujer,42,"Sí, con algo de dificultad",14
Alta Verapaz,Santa Catalina La Tinta,Mujer,42,"Sí, con mucha dificultad",2
Alta Verapaz,Santa Catalina La Tinta,Mujer,43,No declarado,1
Alta Verapaz,Santa Catalina La Tinta,Mujer,43,"No, sin dificultad",135
Alta Verapaz,Santa Catalina La Tinta,Mujer,43,"Sí, con algo de dificultad",23
Alta Verapaz,Santa Catalina La Tinta,Mujer,44,No declarado,1
Alta Verapaz,Santa Catalina La Tinta,Mujer,44,No puede,1
Alta Verapaz,Santa Catalina La Tinta,Mujer,44,"No, sin dificultad",134
Alta Verapaz,Santa Catalina La Tinta,Mujer,44,"Sí, con algo de dificultad",14
Alta Verapaz,Santa Catalina La Tinta,Mujer,44,"Sí, con mucha dificultad",3
Alta Verapaz,Santa Catalina La Tinta,Mujer,45,No declarado,1
Alta Verapaz,Santa Catalina La Tinta,Mujer,45,"No, sin dificultad",113
Alta Verapaz,Santa Catalina La Tinta,Mujer,45,"Sí, con algo de dificultad",22
Alta Verapaz,Santa Catalina La Tinta,Mujer,46,No declarado,1
Alta Verapaz,Santa Catalina La Tinta,Mujer,46,"No, sin dificultad",124
Alta Verapaz,Santa Catalina La Tinta,Mujer,46,"Sí, con algo de dificultad",20
Alta Verapaz,Santa Catalina La Tinta,Mujer,46,"Sí, con mucha dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Mujer,47,"No, sin dificultad",127
Alta Verapaz,Santa Catalina La Tinta,Mujer,47,"Sí, con algo de dificultad",28
Alta Verapaz,Santa Catalina La Tinta,Mujer,47,"Sí, con mucha dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Mujer,48,"No, sin dificultad",105
Alta Verapaz,Santa Catalina La Tinta,Mujer,48,"Sí, con algo de dificultad",16
Alta Verapaz,Santa Catalina La Tinta,Mujer,48,"Sí, con mucha dificultad",2
Alta Verapaz,Santa Catalina La Tinta,Mujer,49,"No, sin dificultad",103
Alta Verapaz,Santa Catalina La Tinta,Mujer,49,"Sí, con algo de dificultad",13
Alta Verapaz,Santa Catalina La Tinta,Mujer,49,"Sí, con mucha dificultad",3
Alta Verapaz,Santa Catalina La Tinta,Mujer,50,"No, sin dificultad",84
Alta Verapaz,Santa Catalina La Tinta,Mujer,50,"Sí, con algo de dificultad",17
Alta Verapaz,Santa Catalina La Tinta,Mujer,51,"No, sin dificultad",70
Alta Verapaz,Santa Catalina La Tinta,Mujer,51,"Sí, con algo de dificultad",14
Alta Verapaz,Santa Catalina La Tinta,Mujer,51,"Sí, con mucha dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Mujer,52,"No, sin dificultad",90
Alta Verapaz,Santa Catalina La Tinta,Mujer,52,"Sí, con algo de dificultad",24
Alta Verapaz,Santa Catalina La Tinta,Mujer,53,"No, sin dificultad",66
Alta Verapaz,Santa Catalina La Tinta,Mujer,53,"Sí, con algo de dificultad",27
Alta Verapaz,Santa Catalina La Tinta,Mujer,53,"Sí, con mucha dificultad",2
Alta Verapaz,Santa Catalina La Tinta,Mujer,54,No declarado,1
Alta Verapaz,Santa Catalina La Tinta,Mujer,54,"No, sin dificultad",82
Alta Verapaz,Santa Catalina La Tinta,Mujer,54,"Sí, con algo de dificultad",15
Alta Verapaz,Santa Catalina La Tinta,Mujer,54,"Sí, con mucha dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Mujer,55,No declarado,1
Alta Verapaz,Santa Catalina La Tinta,Mujer,55,"No, sin dificultad",68
Alta Verapaz,Santa Catalina La Tinta,Mujer,55,"Sí, con algo de dificultad",17
Alta Verapaz,Santa Catalina La Tinta,Mujer,55,"Sí, con mucha dificultad",1
Alta Verapaz,Santa Catalina La Tinta,Mujer,56,"No, sin dificultad",65
Alta Verapaz,Santa Catalina La Tinta,Mujer,56,"Sí, con algo de dificultad",19
Alta Verapaz,Santa Catalina La Tinta,Mujer,56,"Sí, con mucha dificultad",4
Alta Verapaz,Santa Catalina La Tinta,Mujer,57,No declarado,1
Alta Verapaz,Santa Catalina La Tinta,Mujer,57,"No, sin dificultad",56
Alta Verapaz,Santa Catalina La Tinta,Mujer,57,"Sí, con algo de dificultad",16
Alta Verapaz,Santa Catalina La Tinta,Mujer,58,No declarado,1
Alta Verapaz,Santa Catalina La Tinta,Mujer,58,"No, sin dificultad",72
Alta Verapaz,Santa Catalina La Tinta,Mujer,58,"Sí, con algo de dificultad",19
Alta Verapaz,Santa Catalina La Tinta,Mujer,58,"Sí, con mucha dificultad",2
