NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,Recuento de PCP1,POCUPA||Personas Ocupadas
Guatemala,Amatitlán,Hombre,40,720,Población ocupada
Guatemala,Amatitlán,Hombre,41,53,
Guatemala,Amatitlán,Hombre,41,489,Población ocupada
Guatemala,Amatitlán,Hombre,42,63,
Guatemala,Amatitlán,Hombre,42,687,Población ocupada
Guatemala,Amatitlán,Hombre,43,46,
Guatemala,Amatitlán,Hombre,43,581,Población ocupada
Guatemala,Amatitlán,Hombre,44,44,
Guatemala,Amatitlán,Hombre,44,488,Población ocupada
Guatemala,Amatitlán,Hombre,45,51,
Guatemala,Amatitlán,Hombre,45,513,Población ocupada
Guatemala,Amatitlán,Hombre,46,48,
Guatemala,Amatitlán,Hombre,46,446,Población ocupada
Guatemala,Amatitlán,Hombre,47,48,
Guatemala,Amatitlán,Hombre,47,452,Población ocupada
Guatemala,Amatitlán,Hombre,48,59,
Guatemala,Amatitlán,Hombre,48,470,Población ocupada
Guatemala,Amatitlán,Hombre,49,50,
Guatemala,Amatitlán,Hombre,49,443,Población ocupada
Guatemala,Amatitlán,Hombre,50,80,
Guatemala,Amatitlán,Hombre,50,513,Población ocupada
Guatemala,Amatitlán,Hombre,51,48,
Guatemala,Amatitlán,Hombre,51,329,Población ocupada
Guatemala,Amatitlán,Hombre,52,63,
Guatemala,Amatitlán,Hombre,52,409,Población ocupada
Guatemala,Amatitlán,Hombre,53,53,
Guatemala,Amatitlán,Hombre,53,357,Población ocupada
Guatemala,Amatitlán,Hombre,54,61,
Guatemala,Amatitlán,Hombre,54,324,Población ocupada
Guatemala,Amatitlán,Hombre,55,61,
Guatemala,Amatitlán,Hombre,55,342,Población ocupada
Guatemala,Amatitlán,Hombre,56,59,
Guatemala,Amatitlán,Hombre,56,290,Población ocupada
Guatemala,Amatitlán,Hombre,57,63,
Guatemala,Amatitlán,Hombre,57,268,Población ocupada
Guatemala,Amatitlán,Hombre,58,60,
Guatemala,Amatitlán,Hombre,58,285,Población ocupada
Guatemala,Amatitlán,Hombre,59,74,
Guatemala,Amatitlán,Hombre,59,231,Población ocupada
Guatemala,Amatitlán,Hombre,60,76,
Guatemala,Amatitlán,Hombre,60,268,Población ocupada
Guatemala,Amatitlán,Hombre,61,73,
Guatemala,Amatitlán,Hombre,61,150,Población ocupada
Guatemala,Amatitlán,Hombre,62,89,
Guatemala,Amatitlán,Hombre,62,197,Población ocupada
Guatemala,Amatitlán,Hombre,63,84,
Guatemala,Amatitlán,Hombre,63,195,Población ocupada
Guatemala,Amatitlán,Hombre,64,92,
Guatemala,Amatitlán,Hombre,64,158,Población ocupada
Guatemala,Amatitlán,Hombre,65,81,
Guatemala,Amatitlán,Hombre,65,158,Población ocupada
Guatemala,Amatitlán,Hombre,66,83,
Guatemala,Amatitlán,Hombre,66,124,Población ocupada
Guatemala,Amatitlán,Hombre,67,100,
Guatemala,Amatitlán,Hombre,67,111,Población ocupada
Guatemala,Amatitlán,Hombre,68,92,
Guatemala,Amatitlán,Hombre,68,127,Población ocupada
Guatemala,Amatitlán,Hombre,69,76,
Guatemala,Amatitlán,Hombre,69,86,Población ocupada
Guatemala,Amatitlán,Hombre,70,96,
Guatemala,Amatitlán,Hombre,70,70,Población ocupada
Guatemala,Amatitlán,Hombre,71,63,
Guatemala,Amatitlán,Hombre,71,47,Población ocupada
Guatemala,Amatitlán,Hombre,72,105,
Guatemala,Amatitlán,Hombre,72,78,Población ocupada
Guatemala,Amatitlán,Hombre,73,77,
Guatemala,Amatitlán,Hombre,73,62,Población ocupada
Guatemala,Amatitlán,Hombre,74,63,
Guatemala,Amatitlán,Hombre,74,51,Población ocupada
Guatemala,Amatitlán,Hombre,75,66,
Guatemala,Amatitlán,Hombre,75,56,Población ocupada
Guatemala,Amatitlán,Hombre,76,49,
Guatemala,Amatitlán,Hombre,76,40,Población ocupada
Guatemala,Amatitlán,Hombre,77,65,
Guatemala,Amatitlán,Hombre,77,29,Población ocupada
Guatemala,Amatitlán,Hombre,78,82,
Guatemala,Amatitlán,Hombre,78,31,Población ocupada
Guatemala,Amatitlán,Hombre,79,44,
Guatemala,Amatitlán,Hombre,79,24,Población ocupada
Guatemala,Amatitlán,Hombre,80,50,
Guatemala,Amatitlán,Hombre,80,22,Población ocupada
Guatemala,Amatitlán,Hombre,81,39,
Guatemala,Amatitlán,Hombre,81,7,Población ocupada
Guatemala,Amatitlán,Hombre,82,48,
Guatemala,Amatitlán,Hombre,82,17,Población ocupada
Guatemala,Amatitlán,Hombre,83,45,
Guatemala,Amatitlán,Hombre,83,17,Población ocupada
Guatemala,Amatitlán,Hombre,84,28,
Guatemala,Amatitlán,Hombre,84,14,Población ocupada
Guatemala,Amatitlán,Hombre,85,29,
Guatemala,Amatitlán,Hombre,85,11,Población ocupada
Guatemala,Amatitlán,Hombre,86,28,
Guatemala,Amatitlán,Hombre,86,5,Población ocupada
Guatemala,Amatitlán,Hombre,87,27,
Guatemala,Amatitlán,Hombre,87,5,Población ocupada
Guatemala,Amatitlán,Hombre,88,28,
Guatemala,Amatitlán,Hombre,88,8,Población ocupada
Guatemala,Amatitlán,Hombre,89,21,
Guatemala,Amatitlán,Hombre,89,6,Población ocupada
Guatemala,Amatitlán,Hombre,90,16,
Guatemala,Amatitlán,Hombre,90,3,Población ocupada
Guatemala,Amatitlán,Hombre,91,8,
Guatemala,Amatitlán,Hombre,91,2,Población ocupada
Guatemala,Amatitlán,Hombre,92,12,
Guatemala,Amatitlán,Hombre,92,4,Población ocupada
Guatemala,Amatitlán,Hombre,93,8,
Guatemala,Amatitlán,Hombre,94,7,
Guatemala,Amatitlán,Hombre,95,5,
Guatemala,Amatitlán,Hombre,96,2,
Guatemala,Amatitlán,Hombre,97,4,
Guatemala,Amatitlán,Hombre,98,6,
Guatemala,Amatitlán,Hombre,98,1,Población ocupada
Guatemala,Amatitlán,Hombre,99,5,
Guatemala,Amatitlán,Hombre,99,8,Población ocupada
Guatemala,Amatitlán,Hombre,101,1,
Guatemala,Amatitlán,Mujer,0,1024,
Guatemala,Amatitlán,Mujer,1,1115,
Guatemala,Amatitlán,Mujer,2,1070,
Guatemala,Amatitlán,Mujer,3,1178,
Guatemala,Amatitlán,Mujer,4,1157,
Guatemala,Amatitlán,Mujer,5,1145,
Guatemala,Amatitlán,Mujer,6,1113,
Guatemala,Amatitlán,Mujer,7,1049,
Guatemala,Amatitlán,Mujer,7,4,Población ocupada
Guatemala,Amatitlán,Mujer,8,999,
Guatemala,Amatitlán,Mujer,8,9,Población ocupada
Guatemala,Amatitlán,Mujer,9,1073,
Guatemala,Amatitlán,Mujer,9,9,Población ocupada
Guatemala,Amatitlán,Mujer,10,1180,
Guatemala,Amatitlán,Mujer,10,5,Población ocupada
Guatemala,Amatitlán,Mujer,11,1046,
Guatemala,Amatitlán,Mujer,11,4,Población ocupada
Guatemala,Amatitlán,Mujer,12,1099,
Guatemala,Amatitlán,Mujer,12,7,Población ocupada
Guatemala,Amatitlán,Mujer,13,1087,
Guatemala,Amatitlán,Mujer,13,16,Población ocupada
Guatemala,Amatitlán,Mujer,14,1107,
Guatemala,Amatitlán,Mujer,14,18,Población ocupada
Guatemala,Amatitlán,Mujer,15,1137,
Guatemala,Amatitlán,Mujer,15,45,Población ocupada
Guatemala,Amatitlán,Mujer,16,1072,
Guatemala,Amatitlán,Mujer,16,84,Población ocupada
Guatemala,Amatitlán,Mujer,17,1241,
Guatemala,Amatitlán,Mujer,17,112,Población ocupada
Guatemala,Amatitlán,Mujer,18,1166,
Guatemala,Amatitlán,Mujer,18,227,Población ocupada
Guatemala,Amatitlán,Mujer,19,931,
Guatemala,Amatitlán,Mujer,19,311,Población ocupada
Guatemala,Amatitlán,Mujer,20,846,
Guatemala,Amatitlán,Mujer,20,372,Población ocupada
Guatemala,Amatitlán,Mujer,21,703,
Guatemala,Amatitlán,Mujer,21,409,Población ocupada
Guatemala,Amatitlán,Mujer,22,843,
Guatemala,Amatitlán,Mujer,22,501,Población ocupada
Guatemala,Amatitlán,Mujer,23,747,
Guatemala,Amatitlán,Mujer,23,524,Población ocupada
Guatemala,Amatitlán,Mujer,24,745,
Guatemala,Amatitlán,Mujer,24,472,Población ocupada
Guatemala,Amatitlán,Mujer,25,688,
Guatemala,Amatitlán,Mujer,25,530,Población ocupada
Guatemala,Amatitlán,Mujer,26,651,
Guatemala,Amatitlán,Mujer,26,533,Población ocupada
Guatemala,Amatitlán,Mujer,27,590,
Guatemala,Amatitlán,Mujer,27,512,Población ocupada
Guatemala,Amatitlán,Mujer,28,644,
Guatemala,Amatitlán,Mujer,28,503,Población ocupada
Guatemala,Amatitlán,Mujer,29,530,
Guatemala,Amatitlán,Mujer,29,431,Población ocupada
Guatemala,Amatitlán,Mujer,30,542,
Guatemala,Amatitlán,Mujer,30,521,Población ocupada
Guatemala,Amatitlán,Mujer,31,391,
Guatemala,Amatitlán,Mujer,31,317,Población ocupada
Guatemala,Amatitlán,Mujer,32,449,
Guatemala,Amatitlán,Mujer,32,486,Población ocupada
Guatemala,Amatitlán,Mujer,33,542,
Guatemala,Amatitlán,Mujer,33,393,Población ocupada
Guatemala,Amatitlán,Mujer,34,448,
Guatemala,Amatitlán,Mujer,34,406,Población ocupada
Guatemala,Amatitlán,Mujer,35,470,
Guatemala,Amatitlán,Mujer,35,440,Población ocupada
Guatemala,Amatitlán,Mujer,36,408,
Guatemala,Amatitlán,Mujer,36,437,Población ocupada
Guatemala,Amatitlán,Mujer,37,434,
Guatemala,Amatitlán,Mujer,37,446,Población ocupada
Guatemala,Amatitlán,Mujer,38,487,
Guatemala,Amatitlán,Mujer,38,484,Población ocupada
Guatemala,Amatitlán,Mujer,39,391,
Guatemala,Amatitlán,Mujer,39,344,Población ocupada
Guatemala,Amatitlán,Mujer,40,450,
Guatemala,Amatitlán,Mujer,40,459,Población ocupada
Guatemala,Amatitlán,Mujer,41,333,
Guatemala,Amatitlán,Mujer,41,309,Población ocupada
Guatemala,Amatitlán,Mujer,42,450,
Guatemala,Amatitlán,Mujer,42,435,Población ocupada
Guatemala,Amatitlán,Mujer,43,366,
Guatemala,Amatitlán,Mujer,43,359,Población ocupada
Guatemala,Amatitlán,Mujer,44,329,
Guatemala,Amatitlán,Mujer,44,298,Población ocupada
Guatemala,Amatitlán,Mujer,45,321,
Guatemala,Amatitlán,Mujer,45,307,Población ocupada
Guatemala,Amatitlán,Mujer,46,299,
Guatemala,Amatitlán,Mujer,46,257,Población ocupada
Guatemala,Amatitlán,Mujer,47,369,
Guatemala,Amatitlán,Mujer,47,263,Población ocupada
Guatemala,Amatitlán,Mujer,48,365,
Guatemala,Amatitlán,Mujer,48,266,Población ocupada
Guatemala,Amatitlán,Mujer,49,279,
Guatemala,Amatitlán,Mujer,49,228,Población ocupada
Guatemala,Amatitlán,Mujer,50,359,
Guatemala,Amatitlán,Mujer,50,273,Población ocupada
Guatemala,Amatitlán,Mujer,51,265,
Guatemala,Amatitlán,Mujer,51,185,Población ocupada
Guatemala,Amatitlán,Mujer,52,303,
Guatemala,Amatitlán,Mujer,52,244,Población ocupada
Guatemala,Amatitlán,Mujer,53,337,
Guatemala,Amatitlán,Mujer,53,182,Población ocupada
Guatemala,Amatitlán,Mujer,54,306,
Guatemala,Amatitlán,Mujer,54,159,Población ocupada
Guatemala,Amatitlán,Mujer,55,310,
Guatemala,Amatitlán,Mujer,55,157,Población ocupada
Guatemala,Amatitlán,Mujer,56,289,
Guatemala,Amatitlán,Mujer,56,161,Población ocupada
Guatemala,Amatitlán,Mujer,57,261,
Guatemala,Amatitlán,Mujer,57,155,Población ocupada
Guatemala,Amatitlán,Mujer,58,317,
Guatemala,Amatitlán,Mujer,58,144,Población ocupada
Guatemala,Amatitlán,Mujer,59,222,
Guatemala,Amatitlán,Mujer,59,134,Población ocupada
Guatemala,Amatitlán,Mujer,60,255,
Guatemala,Amatitlán,Mujer,60,121,Población ocupada
Guatemala,Amatitlán,Mujer,61,212,
Guatemala,Amatitlán,Mujer,61,73,Población ocupada
Guatemala,Amatitlán,Mujer,62,229,
Guatemala,Amatitlán,Mujer,62,92,Población ocupada
Guatemala,Amatitlán,Mujer,63,239,
Guatemala,Amatitlán,Mujer,63,96,Población ocupada
Guatemala,Amatitlán,Mujer,64,247,
Guatemala,Amatitlán,Mujer,64,76,Población ocupada
Guatemala,Amatitlán,Mujer,65,240,
Guatemala,Amatitlán,Mujer,65,79,Población ocupada
Guatemala,Amatitlán,Mujer,66,198,
Guatemala,Amatitlán,Mujer,66,62,Población ocupada
Guatemala,Amatitlán,Mujer,67,184,
Guatemala,Amatitlán,Mujer,67,48,Población ocupada
Guatemala,Amatitlán,Mujer,68,192,
Guatemala,Amatitlán,Mujer,68,56,Población ocupada
Guatemala,Amatitlán,Mujer,69,143,
Guatemala,Amatitlán,Mujer,69,35,Población ocupada
Guatemala,Amatitlán,Mujer,70,168,
Guatemala,Amatitlán,Mujer,70,39,Población ocupada
Guatemala,Amatitlán,Mujer,71,83,
Guatemala,Amatitlán,Mujer,71,27,Población ocupada
Guatemala,Amatitlán,Mujer,72,140,
Guatemala,Amatitlán,Mujer,72,27,Población ocupada
Guatemala,Amatitlán,Mujer,73,131,
Guatemala,Amatitlán,Mujer,73,22,Población ocupada
Guatemala,Amatitlán,Mujer,74,123,
Guatemala,Amatitlán,Mujer,74,27,Población ocupada
Guatemala,Amatitlán,Mujer,75,126,
Guatemala,Amatitlán,Mujer,75,13,Población ocupada
Guatemala,Amatitlán,Mujer,76,109,
Guatemala,Amatitlán,Mujer,76,17,Población ocupada
Guatemala,Amatitlán,Mujer,77,88,
Guatemala,Amatitlán,Mujer,77,5,Población ocupada
Guatemala,Amatitlán,Mujer,78,80,
Guatemala,Amatitlán,Mujer,78,14,Población ocupada
Guatemala,Amatitlán,Mujer,79,80,
Guatemala,Amatitlán,Mujer,79,8,Población ocupada
Guatemala,Amatitlán,Mujer,80,83,
Guatemala,Amatitlán,Mujer,80,6,Población ocupada
Guatemala,Amatitlán,Mujer,81,54,
Guatemala,Amatitlán,Mujer,81,4,Población ocupada
Guatemala,Amatitlán,Mujer,82,71,
Guatemala,Amatitlán,Mujer,82,4,Población ocupada
Guatemala,Amatitlán,Mujer,83,64,
Guatemala,Amatitlán,Mujer,83,10,Población ocupada
Guatemala,Amatitlán,Mujer,84,56,
Guatemala,Amatitlán,Mujer,84,7,Población ocupada
Guatemala,Amatitlán,Mujer,85,51,
Guatemala,Amatitlán,Mujer,85,4,Población ocupada
Guatemala,Amatitlán,Mujer,86,50,
Guatemala,Amatitlán,Mujer,86,2,Población ocupada
Guatemala,Amatitlán,Mujer,87,44,
Guatemala,Amatitlán,Mujer,87,1,Población ocupada
Guatemala,Amatitlán,Mujer,88,37,
Guatemala,Amatitlán,Mujer,88,3,Población ocupada
Guatemala,Amatitlán,Mujer,89,31,
Guatemala,Amatitlán,Mujer,90,21,
Guatemala,Amatitlán,Mujer,91,15,
Guatemala,Amatitlán,Mujer,92,16,
Guatemala,Amatitlán,Mujer,92,1,Población ocupada
Guatemala,Amatitlán,Mujer,93,20,
Guatemala,Amatitlán,Mujer,94,12,
Guatemala,Amatitlán,Mujer,94,1,Población ocupada
Guatemala,Amatitlán,Mujer,95,10,
Guatemala,Amatitlán,Mujer,95,1,Población ocupada
Guatemala,Amatitlán,Mujer,96,4,
Guatemala,Amatitlán,Mujer,96,1,Población ocupada
Guatemala,Amatitlán,Mujer,97,5,
Guatemala,Amatitlán,Mujer,97,1,Población ocupada
Guatemala,Amatitlán,Mujer,98,6,
Guatemala,Amatitlán,Mujer,99,3,
Guatemala,Amatitlán,Mujer,99,1,Población ocupada
Guatemala,Amatitlán,Mujer,100,1,
Guatemala,Amatitlán,Mujer,100,2,Población ocupada
Guatemala,Amatitlán,Mujer,101,3,
Guatemala,Chinautla,Hombre,0,984,
Guatemala,Chinautla,Hombre,1,1111,
Guatemala,Chinautla,Hombre,2,1168,
Guatemala,Chinautla,Hombre,3,1250,
Guatemala,Chinautla,Hombre,4,1213,
Guatemala,Chinautla,Hombre,5,1206,
Guatemala,Chinautla,Hombre,6,1133,
Guatemala,Chinautla,Hombre,7,1173,
Guatemala,Chinautla,Hombre,7,8,Población ocupada
Guatemala,Chinautla,Hombre,8,1102,
Guatemala,Chinautla,Hombre,8,10,Población ocupada
Guatemala,Chinautla,Hombre,9,1135,
Guatemala,Chinautla,Hombre,9,9,Población ocupada
Guatemala,Chinautla,Hombre,10,1218,
Guatemala,Chinautla,Hombre,10,10,Población ocupada
Guatemala,Chinautla,Hombre,11,1106,
Guatemala,Chinautla,Hombre,11,15,Población ocupada
Guatemala,Chinautla,Hombre,12,1119,
Guatemala,Chinautla,Hombre,12,14,Población ocupada
Guatemala,Chinautla,Hombre,13,1164,
Guatemala,Chinautla,Hombre,13,28,Población ocupada
Guatemala,Chinautla,Hombre,14,1086,
Guatemala,Chinautla,Hombre,14,72,Población ocupada
Guatemala,Chinautla,Hombre,15,1079,
Guatemala,Chinautla,Hombre,15,117,Población ocupada
Guatemala,Chinautla,Hombre,16,983,
Guatemala,Chinautla,Hombre,16,173,Población ocupada
Guatemala,Chinautla,Hombre,17,1000,
Guatemala,Chinautla,Hombre,17,302,Población ocupada
Guatemala,Chinautla,Hombre,18,839,
Guatemala,Chinautla,Hombre,18,510,Población ocupada
Guatemala,Chinautla,Hombre,19,533,
Guatemala,Chinautla,Hombre,19,657,Población ocupada
Guatemala,Chinautla,Hombre,20,356,
Guatemala,Chinautla,Hombre,20,757,Población ocupada
Guatemala,Chinautla,Hombre,21,303,
Guatemala,Chinautla,Hombre,21,826,Población ocupada
Guatemala,Chinautla,Hombre,22,247,
Guatemala,Chinautla,Hombre,22,926,Población ocupada
Guatemala,Chinautla,Hombre,23,218,
Guatemala,Chinautla,Hombre,23,1001,Población ocupada
Guatemala,Chinautla,Hombre,24,167,
Guatemala,Chinautla,Hombre,24,940,Población ocupada
Guatemala,Chinautla,Hombre,25,150,
Guatemala,Chinautla,Hombre,25,987,Población ocupada
Guatemala,Chinautla,Hombre,26,116,
Guatemala,Chinautla,Hombre,26,809,Población ocupada
Guatemala,Chinautla,Hombre,27,119,
Guatemala,Chinautla,Hombre,27,888,Población ocupada
Guatemala,Chinautla,Hombre,28,99,
Guatemala,Chinautla,Hombre,28,925,Población ocupada
Guatemala,Chinautla,Hombre,29,79,
Guatemala,Chinautla,Hombre,29,757,Población ocupada
Guatemala,Chinautla,Hombre,30,99,
Guatemala,Chinautla,Hombre,30,920,Población ocupada
Guatemala,Chinautla,Hombre,31,47,
Guatemala,Chinautla,Hombre,31,648,Población ocupada
Guatemala,Chinautla,Hombre,32,60,
Guatemala,Chinautla,Hombre,32,750,Población ocupada
Guatemala,Chinautla,Hombre,33,62,
Guatemala,Chinautla,Hombre,33,722,Población ocupada
Guatemala,Chinautla,Hombre,34,63,
Guatemala,Chinautla,Hombre,34,713,Población ocupada
Guatemala,Chinautla,Hombre,35,63,
Guatemala,Chinautla,Hombre,35,727,Población ocupada
Guatemala,Chinautla,Hombre,36,55,
Guatemala,Chinautla,Hombre,36,657,Población ocupada
Guatemala,Chinautla,Hombre,37,62,
Guatemala,Chinautla,Hombre,37,700,Población ocupada
Guatemala,Chinautla,Hombre,38,53,
Guatemala,Chinautla,Hombre,38,786,Población ocupada
Guatemala,Chinautla,Hombre,39,50,
Guatemala,Chinautla,Hombre,39,642,Población ocupada
Guatemala,Chinautla,Hombre,40,65,
Guatemala,Chinautla,Hombre,40,715,Población ocupada
Guatemala,Chinautla,Hombre,41,45,
Guatemala,Chinautla,Hombre,41,510,Población ocupada
Guatemala,Chinautla,Hombre,42,63,
Guatemala,Chinautla,Hombre,42,707,Población ocupada
Guatemala,Chinautla,Hombre,43,51,
Guatemala,Chinautla,Hombre,43,513,Población ocupada
Guatemala,Chinautla,Hombre,44,46,
Guatemala,Chinautla,Hombre,44,480,Población ocupada
Guatemala,Chinautla,Hombre,45,56,
Guatemala,Chinautla,Hombre,45,490,Población ocupada
Guatemala,Chinautla,Hombre,46,48,
Guatemala,Chinautla,Hombre,46,394,Población ocupada
Guatemala,Chinautla,Hombre,47,38,
Guatemala,Chinautla,Hombre,47,402,Población ocupada
Guatemala,Chinautla,Hombre,48,61,
Guatemala,Chinautla,Hombre,48,465,Población ocupada
Guatemala,Chinautla,Hombre,49,57,
Guatemala,Chinautla,Hombre,49,395,Población ocupada
Guatemala,Chinautla,Hombre,50,52,
Guatemala,Chinautla,Hombre,50,481,Población ocupada
Guatemala,Chinautla,Hombre,51,41,
Guatemala,Chinautla,Hombre,51,332,Población ocupada
Guatemala,Chinautla,Hombre,52,59,
Guatemala,Chinautla,Hombre,52,402,Población ocupada
Guatemala,Chinautla,Hombre,53,50,
Guatemala,Chinautla,Hombre,53,382,Población ocupada
Guatemala,Chinautla,Hombre,54,56,
Guatemala,Chinautla,Hombre,54,325,Población ocupada
Guatemala,Chinautla,Hombre,55,52,
Guatemala,Chinautla,Hombre,55,298,Población ocupada
Guatemala,Chinautla,Hombre,56,47,
Guatemala,Chinautla,Hombre,56,277,Población ocupada
Guatemala,Chinautla,Hombre,57,50,
Guatemala,Chinautla,Hombre,57,265,Población ocupada
Guatemala,Chinautla,Hombre,58,70,
Guatemala,Chinautla,Hombre,58,293,Población ocupada
Guatemala,Chinautla,Hombre,59,66,
Guatemala,Chinautla,Hombre,59,223,Población ocupada
Guatemala,Chinautla,Hombre,60,71,
Guatemala,Chinautla,Hombre,60,288,Población ocupada
Guatemala,Chinautla,Hombre,61,51,
Guatemala,Chinautla,Hombre,61,166,Población ocupada
Guatemala,Chinautla,Hombre,62,61,
Guatemala,Chinautla,Hombre,62,180,Población ocupada
Guatemala,Chinautla,Hombre,63,76,
Guatemala,Chinautla,Hombre,63,177,Población ocupada
Guatemala,Chinautla,Hombre,64,87,
Guatemala,Chinautla,Hombre,64,165,Población ocupada
Guatemala,Chinautla,Hombre,65,90,
Guatemala,Chinautla,Hombre,65,168,Población ocupada
Guatemala,Chinautla,Hombre,66,63,
Guatemala,Chinautla,Hombre,66,115,Población ocupada
Guatemala,Chinautla,Hombre,67,60,
Guatemala,Chinautla,Hombre,67,114,Población ocupada
Guatemala,Chinautla,Hombre,68,84,
Guatemala,Chinautla,Hombre,68,91,Población ocupada
Guatemala,Chinautla,Hombre,69,71,
Guatemala,Chinautla,Hombre,69,85,Población ocupada
Guatemala,Chinautla,Hombre,70,84,
Guatemala,Chinautla,Hombre,70,76,Población ocupada
Guatemala,Chinautla,Hombre,71,55,
Guatemala,Chinautla,Hombre,71,43,Población ocupada
Guatemala,Chinautla,Hombre,72,69,
Guatemala,Chinautla,Hombre,72,53,Población ocupada
Guatemala,Chinautla,Hombre,73,66,
Guatemala,Chinautla,Hombre,73,67,Población ocupada
Guatemala,Chinautla,Hombre,74,59,
Guatemala,Chinautla,Hombre,74,44,Población ocupada
Guatemala,Chinautla,Hombre,75,45,
Guatemala,Chinautla,Hombre,75,34,Población ocupada
Guatemala,Chinautla,Hombre,76,61,
Guatemala,Chinautla,Hombre,76,30,Población ocupada
Guatemala,Chinautla,Hombre,77,53,
Guatemala,Chinautla,Hombre,77,29,Población ocupada
Guatemala,Chinautla,Hombre,78,56,
Guatemala,Chinautla,Hombre,78,15,Población ocupada
Guatemala,Chinautla,Hombre,79,46,
Guatemala,Chinautla,Hombre,79,16,Población ocupada
Guatemala,Chinautla,Hombre,80,59,
Guatemala,Chinautla,Hombre,80,24,Población ocupada
Guatemala,Chinautla,Hombre,81,30,
Guatemala,Chinautla,Hombre,81,11,Población ocupada
Guatemala,Chinautla,Hombre,82,47,
Guatemala,Chinautla,Hombre,82,17,Población ocupada
Guatemala,Chinautla,Hombre,83,31,
